party,category,classification,measure,gas,unit,year,numberValue,stringValue
SVK,1.  Energy,Total for category,Emission factor information,CH4,no unit,1990,,"CS,D"
SVK,1.  Energy,Total for category,Emission factor information,CH4,no unit,2019,,"CS,D,PS"
SVK,1.  Energy,Total for category,Emission factor information,CO2,no unit,1990,,"CS,D,PS"
SVK,1.  Energy,Total for category,Emission factor information,CO2,no unit,2019,,"CS,D,PS"
SVK,1.  Energy,Total for category,Emission factor information,N2O,no unit,1990,,"CS,D"
SVK,1.  Energy,Total for category,Emission factor information,N2O,no unit,2019,,"CS,D"
SVK,1.  Energy,Total for category,Indirect emissions,CO2,kt,1990,,NE
SVK,1.  Energy,Total for category,Indirect emissions,CO2,kt,2019,,NE
SVK,1.  Energy,Total for category,Indirect emissions,N2O,kt,1990,,NE
SVK,1.  Energy,Total for category,Indirect emissions,N2O,kt,2019,,NE
SVK,1.  Energy,Total for category,Method,CH4,no unit,1990,,"T1,T2,T3"
SVK,1.  Energy,Total for category,Method,CH4,no unit,2019,,"T1,T2,T3"
SVK,1.  Energy,Total for category,Method,CO2,no unit,1990,,"T1,T2,T3"
SVK,1.  Energy,Total for category,Method,CO2,no unit,2019,,"T1,T2,T3"
SVK,1.  Energy,Total for category,Method,N2O,no unit,1990,,"T1,T2,T3"
SVK,1.  Energy,Total for category,Method,N2O,no unit,2019,,"T1,T2,T3"
SVK,1.  Energy,Total for category,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,1990,56591.917755539034,
SVK,1.  Energy,Total for category,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,2019,26910.3242947519,
SVK,1.  Energy,Total for category,Net emissions/removals,CH4,kt,1990,113.66179090000323,
SVK,1.  Energy,Total for category,Net emissions/removals,CH4,kt,2019,28.69851001862095,
SVK,1.  Energy,Total for category,Net emissions/removals,CO,kt,1990,950.5020855889499,
SVK,1.  Energy,Total for category,Net emissions/removals,CO,kt,2019,210.24832965512894,
SVK,1.  Energy,Total for category,Net emissions/removals,CO2,kt,1990,53180.056074380445,
SVK,1.  Energy,Total for category,Net emissions/removals,CO2,kt,2019,25912.199537562014,
SVK,1.  Energy,Total for category,Net emissions/removals,NH3,kt,1990,0.5142004786104,
SVK,1.  Energy,Total for category,Net emissions/removals,NH3,kt,2019,1.99242391033148,
SVK,1.  Energy,Total for category,Net emissions/removals,NMVOC,kt,1990,185.12694396842753,
SVK,1.  Energy,Total for category,Net emissions/removals,NMVOC,kt,2019,57.09538330863749,
SVK,1.  Energy,Total for category,Net emissions/removals,NOx,kt,1990,116.08996143981368,
SVK,1.  Energy,Total for category,Net emissions/removals,NOx,kt,2019,47.49323024296404,
SVK,1.  Energy,Total for category,Net emissions/removals,N2O,kt,1990,0.86540202248489,
SVK,1.  Energy,Total for category,Net emissions/removals,N2O,kt,2019,0.73421311950378,
SVK,1.  Energy,Total for category,Net emissions/removals,SO2,kt,1990,128.2913485922672,
SVK,1.  Energy,Total for category,Net emissions/removals,SO2,kt,2019,7.87326014986792,
SVK,1.  Energy,Total for category,unknown measure nr. 19496,CH4,kt,1990,113.66179090000323,
SVK,1.  Energy,Total for category,unknown measure nr. 19496,CH4,kt,2019,28.69851001862095,
SVK,1.  Energy,Total for category,unknown measure nr. 19496,N2O,kt,1990,0.86540202248489,
SVK,1.  Energy,Total for category,unknown measure nr. 19496,N2O,kt,2019,0.73421311950378,
SVK,1.  Energy,Total for category,unknown measure nr. 19497,CO2,kt,1990,,NE
SVK,1.  Energy,Total for category,unknown measure nr. 19497,CO2,kt,2019,,NE
SVK,1.A.1  Energy Industries,Biomass,Amount captured,CO2,kt,1990,,NO
SVK,1.A.1  Energy Industries,Biomass,Amount captured,CO2,kt,2019,,NO
SVK,1.A.1  Energy Industries,Biomass,Fuel Consumption,No gas,TJ,1990,832.145181233878,
SVK,1.A.1  Energy Industries,Biomass,Fuel Consumption,No gas,TJ,2019,14558.029911129268,
