party,category,classification,measure,gas,unit,year,numberValue,stringValue
SVN,1.  Energy,Total for category,Emission factor information,CH4,no unit,1990,,"CS,D,M,PS"
SVN,1.  Energy,Total for category,Emission factor information,CH4,no unit,2019,,"CS,D,M,PS"
SVN,1.  Energy,Total for category,Emission factor information,CO2,no unit,1990,,"CS,D,M,PS"
SVN,1.  Energy,Total for category,Emission factor information,CO2,no unit,2019,,"CS,D,M,PS"
SVN,1.  Energy,Total for category,Emission factor information,N2O,no unit,1990,,"D,M"
SVN,1.  Energy,Total for category,Emission factor information,N2O,no unit,2019,,"D,M"
SVN,1.  Energy,Total for category,Indirect emissions,CO2,kt,1990,,NE
SVN,1.  Energy,Total for category,Indirect emissions,CO2,kt,2019,,NE
SVN,1.  Energy,Total for category,Indirect emissions,N2O,kt,1990,,NE
SVN,1.  Energy,Total for category,Indirect emissions,N2O,kt,2019,,NE
SVN,1.  Energy,Total for category,Method,CH4,no unit,1990,,"M,T1,T2,T3"
SVN,1.  Energy,Total for category,Method,CH4,no unit,2019,,"M,T1,T2,T3"
SVN,1.  Energy,Total for category,Method,CO2,no unit,1990,,"M,T1,T2,T3"
SVN,1.  Energy,Total for category,Method,CO2,no unit,2019,,"M,T1,T2,T3"
SVN,1.  Energy,Total for category,Method,N2O,no unit,1990,,"M,T1"
SVN,1.  Energy,Total for category,Method,N2O,no unit,2019,,"M,T1"
SVN,1.  Energy,Total for category,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,1990,14705.105509818675,
SVN,1.  Energy,Total for category,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,2019,13718.384269200158,
SVN,1.  Energy,Total for category,Net emissions/removals,CH4,kt,1990,24.29059860805299,
SVN,1.  Energy,Total for category,Net emissions/removals,CH4,kt,2019,15.37788923708676,
SVN,1.  Energy,Total for category,Net emissions/removals,CO,kt,1990,276.9246312355043,
SVN,1.  Energy,Total for category,Net emissions/removals,CO,kt,2019,90.05937966377273,
SVN,1.  Energy,Total for category,Net emissions/removals,CO2,kt,1990,13907.774126414393,
SVN,1.  Energy,Total for category,Net emissions/removals,CO2,kt,2019,13154.180016859083,
SVN,1.  Energy,Total for category,Net emissions/removals,NH3,kt,1990,1.2203219811422,
SVN,1.  Energy,Total for category,Net emissions/removals,NH3,kt,2019,1.13397480188995,
SVN,1.  Energy,Total for category,Net emissions/removals,NMVOC,kt,1990,40.24727767132504,
SVN,1.  Energy,Total for category,Net emissions/removals,NMVOC,kt,2019,13.87134341750751,
SVN,1.  Energy,Total for category,Net emissions/removals,NOx,kt,1990,72.24053250809058,
SVN,1.  Energy,Total for category,Net emissions/removals,NOx,kt,2019,27.06577929879656,
SVN,1.  Energy,Total for category,Net emissions/removals,N2O,kt,1990,0.4422438580332,
SVN,1.  Energy,Total for category,Net emissions/removals,N2O,kt,2019,0.50423907057602,
SVN,1.  Energy,Total for category,Net emissions/removals,SO2,kt,1990,201.5443437577235,
SVN,1.  Energy,Total for category,Net emissions/removals,SO2,kt,2019,3.17743529776575,
SVN,1.  Energy,Total for category,unknown measure nr. 19496,CH4,kt,1990,24.29059860805299,
SVN,1.  Energy,Total for category,unknown measure nr. 19496,CH4,kt,2019,15.37788923708676,
SVN,1.  Energy,Total for category,unknown measure nr. 19496,N2O,kt,1990,0.4422438580332,
SVN,1.  Energy,Total for category,unknown measure nr. 19496,N2O,kt,2019,0.50423907057602,
SVN,1.  Energy,Total for category,unknown measure nr. 19497,CO2,kt,1990,,NE
SVN,1.  Energy,Total for category,unknown measure nr. 19497,CO2,kt,2019,,NE
SVN,1.A.1  Energy Industries,Biomass,Amount captured,CO2,kt,1990,,NO
SVN,1.A.1  Energy Industries,Biomass,Amount captured,CO2,kt,2019,,NO
SVN,1.A.1  Energy Industries,Biomass,Fuel Consumption,No gas,TJ,1990,158.21,
SVN,1.A.1  Energy Industries,Biomass,Fuel Consumption,No gas,TJ,2019,3286.7809555630647,
SVN,1.A.1  Energy Industries,Biomass,Implied emission factor,CH4,kg/TJ,1990,30.0,
SVN,1.A.1  Energy Industries,Biomass,Implied emission factor,CH4,kg/TJ,2019,22.78487971110951,
SVN,1.A.1  Energy Industries,Biomass,Implied emission factor,CO2,t/TJ,1990,112.0,
SVN,1.A.1  Energy Industries,Biomass,Implied emission factor,CO2,t/TJ,2019,97.89792797974798,
