key,value
residences_percentage_apartments,3.52700000000000E-01
residences_percentage_corner_houses,1.29200000000000E-01
residences_percentage_detached_houses,1.34000000000000E-01
residences_percentage_semi_detached_houses,8.79000000000000E-02
residences_percentage_terraced_houses,2.96200000000000E-01
