201,203,204,205,206,207,208,211,212,214,239,252,320,321,209,210,215,225,235,240,242,248,249,251,257,258,260,265,267,269,270,273,275,277,278,279,280,283,285,286,290,308,310,311,312,313,315,316,319,323,324,330,331,340,343,344,348,350,356,370,375,377,380,391
,,,,,,,,,,,,90,,80,40,,50,50,40,80,70,40,70,60,,20,20,60,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,90,,80,40,,50,60,40,100,90,60,90,80,,40,30,60,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,90,,80,50,,50,60,60,110,100,70,90,80,,40,40,70,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,100,,80,40,,50,50,60,110,100,70,90,70,,40,40,90,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,90,,90,40,,60,60,60,120,100,60,100,60,,40,40,80,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,100,,100,40,,50,70,60,130,110,70,110,60,,40,40,80,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,90,,100,40,,60,70,60,120,110,70,110,70,,40,50,90,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,90,,100,40,,60,60,60,120,100,70,100,80,,50,40,80,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,90,,100,40,,60,60,60,120,90,60,90,80,,40,50,70,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,110,,100,50,,60,80,60,130,100,60,100,70,,40,40,80,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,110,,110,50,,60,70,70,130,100,60,110,70,,40,50,80,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,120,,100,50,,60,70,70,120,100,60,110,70,,40,50,80,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,120,,100,50,,50,60,70,110,100,60,100,70,,50,50,80,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,120,,90,50,,50,60,60,120,100,70,90,70,,40,40,80,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
