Key,Value,Source
country,example,
base_year,2011,
Percentage_of_gasoline_mix_delivered_to_cars,0.956893423783711,
Percentage_of_gasoline_mix_delivered_to_trucks,0.00966420556315112,
Percentage_of_gasoline_mix_delivered_to_vans,0,
Percentage_of_gasoline_mix_delivered_to_busses,0.00010424867056087,
Percentage_of_gasoline_mix_delivered_to_motorbikes,0.0333381219825773,
Percentage_of_diesel_mix_delivered_to_cars,0.210976980050888,
Percentage_of_diesel_mix_delivered_to_trucks,0.746572156461614,
Percentage_of_diesel_mix_delivered_to_vans,0,
Percentage_of_diesel_mix_delivered_to_busses,0.042450863487498,
Percentage_of_electricity_delivered_to_cars,0.9546195874397,
Percentage_of_electricity_delivered_to_trucks,0.0193231516054442,
Percentage_of_electricity_delivered_to_vans,0,
Percentage_of_electricity_delivered_to_busses,0.0242759543602303,
Percentage_of_electricity_delivered_to_motorcycles,0.00178130659462489,
Percentage_of_electricity_delivered_to_bicycles,0,
Percentage_of_natural_gas_that_is_liquefied_natural_gas_,0.187981732970202,
Percentage_of_natural_gas_that_is_compressed_natural_gas_,0.812018267029798,
Percentage_of_lng_that_is_delivered_to_trucks,1,
Percentage_of_lng_that_is_delivered_to_busses,0,
Percentage_of_compressed_network_gas_delivered_to_cars,0.214206400711135,
Percentage_of_compressed_network_gas_delivered_to_trucks,0.247191922156101,
Percentage_of_compressed_network_gas_delivered_to_vans,0,
Percentage_of_compressed_network_gas_delivered_to_busses,0.538601677132764,
Percentage_of_lpg_delivered_to_cars,1,
Percentage_of_lpg_delivered_to_vans,0,
Percentage_of_bio_lng_,0,
Percentage_of_bio_cng,1,
Passenger_kilometers_bicycles,0,
Percentage_of_lng_for_shipping_to_(pure)_lng_ship,0,
Percentage_of_lng_for_shipping_to_hybrid_diesel_ship,1,
Percentage_of_bio_lng_for_shipping_to_(pure)_lng_ship,0,
Percentage_of_bio_lng_for_shipping_to_hybrid_diesel_ship,1,
Percentage_of_electricity_delivered_to_trams/metro,0.104901171247854,
Percentage_of_electricity_delivered_to_passenger_trains,0.757994913800446,
Percentage_of_electricity_delivered_to_freight_trains,0.137103914951699,
Percentage_of_diesel_delivered_to_passenger_trains,0.520688192872693,
Percentage_of_diesel_delivered_to_freight_trains,0.479311807127307,
