,Crude oil,Natural gas liquids,Refinery gas,Ethane,Liquefied petroleum gases,Naphtha,Motor gasoline (excluding biofuel portion),Gasoline-type jet fuel,Kerosene-type jet fuel (excluding biofuel portion),Other kerosene,Gas oil and diesel oil (excluding biofuel portion),Fuel oil,White spirit and special boiling point industrial spirits,Lubricants,Paraffin waxes,Petroleum coke,Bitumen,Other oil products,Blended biogasoline,Blended biodiesels,Blended bio jet kerosene,Additives and oxygenates (excluding biofuel portion),Other hydrocarbons
NO,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0.01026930932748317,0,0.041051660516605165,2.145655690922589e-06,0,0,0,0,0,0
