key,share
input.crude_oil,9.52027721463565E-01
input.useable_heat,4.79722785364347E-02
output.refinery_gas,3.96454520248420E-02
output.lpg,2.93014321324676E-02
output.gasoline,1.09825730851024E-01
output.kerosene,1.22921435932353E-01
output.diesel,3.43385997544256E-01
output.heavy_fuel_oil,1.32721377815145E-01
output.crude_oil,1.65616954244594E-01
