PRODUCT,Hard coal (if no detail),Brown coal (if no detail),Anthracite,Coking coal,Other bituminous coal,Sub-bituminous coal,Lignite,Patent fuel,Coke oven coke,Gas coke,Coal tar,BKB/peat briquettes,Gas works gas,Coke oven gas,Blast furnace gas,Other recovered gases,Peat,Natural Gas,Crude/NGL/feedstocks (if no detail),Crude oil,Natural gas liquids,Refinery feedstocks,Additives/blending components,Other hydrocarbons,Refinery gas,Ethane,Liquefied petroleum gases (LPG),Motor gasoline,Aviation gasoline,Gasoline type jet fuel,Kerosene type jet fuel,Other Kerosene,Gas/diesel oil,Fuel oil,Naphtha,White spirit & SBP,Lubricants,Bitumen,Paraffin waxes,Petroleum coke,Non-specified oil products,Industrial waste,Municipal waste (renewable),Municipal waste (non-renewable),Primary solid biofuels,Biogases,Biogasoline,Biodiesels,Other liquid biofuels,Non-specified primary biofuels and waste,Charcoal,Elec/heat output from non-specified manufactured gases,Heat output from non-specified combustible fuels,Nuclear,Hydro,Geothermal,Solar photovoltaics,Solar thermal,"Tide, wave and ocean",Wind,Other sources,Electricity,Heat,Total,Memo: Renewables
Main activity producer electricity plants,x,x,-21822,-47936.995,-846396.265,0,-646932.445,0,0,0,0,-1292.005,0,-2072.11,-12010.19,0,0,-645487.56,x,0,0,0,0,0,0,0,0,0,0,0,0,0,-3493.215,-10619.985,0,0,0,0,0,-3856,-7159.995,-4597.61,-18293.99,-18293.99,-70900.86,-115644.775,0,0,-15091.99,0,0,0,0,-1105813.555,-40962.77,-499.905,-21018.785,0,0,-82197.39,0,1532972.285,0,-2209422.11,-364610.475
Autoproducer electricity plants,x,x,0,-3610.51,-39832.485,0,-11378.36,0,0,0,0,-1053.525,0,-8904.32,-30965.05,0,0,-12169.94,x,0,0,0,0,0,-1782.005,0,-391.005,0,0,0,0,0,-404.695,-1560.005,0,0,0,0,0,-192.005,-7140,-641.375,-8367.885,-4880.555,-11222.34,-31666.925,0,0,-769.995,0,0,0,0,0,-2300.81,0,-72.01,0,0,-4174.955,0,71413.45,0,-112067.3,-58574.925
Main activity producer CHP plants,x,x,-9938,-11513.01,-79147.77,0,-30791.4,0,0,0,0,-3055.55,0,-28.785,-87.985,0,0,-170265.18,x,0,0,0,0,0,0,0,0,0,0,0,0,0,-958.505,-739.995,0,0,0,0,0,-15.995,-119.995,-7049.65,-18288.485,-18288.485,-12244.15,-8494.87,0,0,-266.01,0,0,0,0,0,0,0,0,0,0,0,0,c,181518.61,-91709.76,-39293.515
Autoproducer CHP plants,x,x,0,-869.995,-9008.635,0,-2711.415,0,0,0,0,-2097.545,0,-1287.985,-2786.46,0,0,-132735.985,x,0,0,0,0,0,-9182.24,0,-667,0,0,0,0,0,-915.9,-5520.005,0,0,0,0,0,0,-3120.005,-2146.59,-2099.595,-1412.73,-8492.36,-4213.2,0,0,-1427.99,0,0,0,0,0,0,0,0,0,0,0,0,97934.025,0,-92761.61,-16233.145
Main activity producer heat plants,x,x,-1143.98,-1522.51,-10637.32,0,-671,0,-115.995,0,0,-726.995,0,-18.005,-30.5,0,0,-55219.495,x,0,0,0,0,0,0,0,0,0,0,0,0,0,-3642.305,-240.01,0,0,0,0,0,0,0,-2357.045,-8496.355,-8496.355,-5500.45,-445.915,0,0,-140.005,0,0,0,0,0,0,-1025.81,0,0,0,0,0,0,76485.8,-23944.245,-15608.535
Autoproducer heat plants,x,x,0,0,-5783.52,0,0,0,0,0,0,0,0,-677.51,-322.445,0,0,-38690.305,x,0,0,0,0,0,0,0,-114.99,0,0,0,0,0,-106.49,-1040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28851.45,-17883.81,0
Heat pumps,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Electric boilers,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chemical heat for electricity production,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blast furnaces,x,x,0,-13051.01,-49487.495,0,0,0,-185064.325,0,0,0,0,0,105164.775,7005.645,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-143772.41,0
Gas works,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coke ovens,x,x,0,-237369.995,-3886.21,0,0,0,173694.315,0,3177.825,0,0,45155.41,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16208.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-35436.655,0
Patent fuel plants,x,x,0,0,-4297.645,0,0,4924.22,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,626.575,0
BKB plants,x,x,0,0,0,0,-66523.795,0,0,0,0,67113.44,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,589.65,0
Oil refineries,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,-3529284.745,-17972.825,-221701.63,-16253.285,0,168621.76,0,112331.99,898876.005,0,0,229125.495,55383.995,1451531.09,309339.98,211507.985,2092.795,61383.01,91221.015,2679.99,65904,67100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-58113.37,0
Petrochemical plants,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,130951.425,0,0,-5271.745,0,-10993.99,0,0,0,0,0,-5112,-20020,-92268.01,-152.61,0,0,0,0,-600.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3466.945,0
Coal liquefaction plants,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gas-to-liquids (GTL) plants,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
For blended natural gas,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charcoal production plants,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Non-specified (transformation),x,x,0,0,0,0,0,0,0,0,0,0,0,444.03,-19.99,0,0,-426.03,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.99,0
Energy industry own use,x,x,0,0,-86.205,0,-5118.385,0,0,0,0,-137.2,0,-12747.115,-12858.04,-2347.54,0,-131474.085,x,0,0,0,0,0,-153623.24,0,-3059,0,0,0,0,0,-11672.4,-36340,0,0,0,0,0,-32304.005,0,0,0,0,-193.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-141500.065,-3807.265,-547268.015,-193.47
Coal mines,x,x,0,0,-86.205,0,0,0,0,0,0,0,0,0,0,0,0,-140.8,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-193.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6653.995,-222.465,-7296.945,-193.47
Oil and gas extraction,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-102923.895,x,0,0,0,0,0,0,0,0,0,0,0,0,0,-10437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2045.165,-11.995,-115418.06,0
Blast furnaces,x,x,0,0,0,0,0,0,0,0,0,0,0,-606.435,-5295.485,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5901.925,0
Gas works,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5200.51,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-534.695,0,-5735.205,0
Gasification plants for biogases,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coke ovens,x,x,0,0,0,0,0,0,0,0,0,0,0,-11742.55,-7562.555,-2347.54,0,-1038.745,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-565.3,0,-23256.69,0
Patent fuel plants,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BKB plants,x,x,0,0,0,0,-5118.385,0,0,0,0,-137.2,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8792.78,-217.46,-14265.83,0
Oil refineries,x,x,0,0,0,0,0,0,0,0,0,0,0,-398.145,0,0,0,-21937.09,x,0,0,0,0,0,-153623.24,0,-3059,0,0,0,0,0,-1235.4,-36340,0,0,0,0,0,-32304.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20597.51,-3355.365,-272849.755,0
Coal liquefaction plants,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liquefaction (LNG) / regasification plants,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gas-to-liquids (GTL) plants,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Own use in electricity, CHP and heat plants",x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-94259.565,0,-94259.565,0
Pumped storage plants,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4954.495,0,-4954.495,0
Nuclear industry,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-84.615,0,-84.615,0
Charcoal production plants,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Non-specified (energy),x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-233.035,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3011.94,0,-3244.98,0
Losses,x,x,0,0,0,0,0,0,0,0,0,0,0,-999.62,-9957.09,-586.885,0,-30345.635,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-457.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91465.465,-19705.72,-153518.315,-457.91
Total final consumption,x,x,9328.945,2067.19,67660.36,0,3058.79,10216.63,19903.02,0,3177.825,40582.84,0,16387.03,36270.54,4071.225,0,2105631.045,x,0,0,0,0,0,11063.245,24873.76,129582.005,736164,747.99,0,27842.49,86731.01,1614987.3,87339.995,285779.995,7302.995,33390.005,75816,5360.005,17488.01,15320.005,17710.605,3660.29,2872.44,190395.905,15763.975,22002.705,58405.795,17500.01,0,0,0,0,0,0,9554.655,0,11178.36,0,0,0,1543374.555,263209.925,7633773.455,328461.68
Industry,x,x,6536.2,2067.19,49686.845,0,2910.955,0,18429.245,0,3177.825,25076.4,0,16387.03,36270.54,4071.225,0,607346.525,x,0,0,0,0,0,0,0,20171,0,0,0,0,32013.51,78554.395,15819.99,0,0,0,0,0,4079.995,2240,17710.605,2857.45,2411.035,49620.465,14089.29,0,0,12334,0,0,0,0,0,0,0,0,0,0,0,0,593912.485,90415.12,1708189.32,78901.21
Iron and steel,x,x,6506.495,2067.19,5487.075,0,5.11,0,14985.94,0,0,28.22,0,14072.9,36270.54,4071.225,0,59180.17,x,0,0,0,0,0,0,0,1310.99,0,0,0,0,0,639.01,3800,0,0,0,0,0,1712.005,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,55007.1,886.825,206086.795,56
Chemical and petrochemical,x,x,0,0,10054.725,0,2064.7,0,0,0,0,2088.125,0,1770.24,0,0,0,153137.67,x,0,0,0,0,0,0,0,0,0,0,0,0,0,1746.605,799.995,0,0,0,0,0,0,0,2388.045,441.915,441.915,660.365,13006,0,0,84.01,0,0,0,0,0,0,0,0,0,0,0,0,126944.445,46592.05,362220.815,14192.29
Non-ferrous metals,x,x,0,0,746.775,0,0,0,171.91,0,0,122.275,0,0,0,0,0,20344.1,x,0,0,0,0,0,0,0,92.005,0,0,0,0,0,1022.395,820.005,0,0,0,0,0,847.995,0,155.98,0,0,0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37680.78,346.94,62359.665,8.5
Non-metallic minerals,x,x,14.865,0,19941.795,0,107.055,0,1676.02,0,0,18125.37,0,50.39,0,0,0,76782.29,x,0,0,0,0,0,0,0,621.005,0,0,0,0,0,8967.29,4220,0,0,0,0,0,1440.01,2199.995,14393.235,1118.295,1118.295,2415.03,8.5,0,0,546,0,0,0,0,0,0,0,0,0,0,0,0,35151.325,303.94,189200.695,4087.825
Transport equipment,x,x,0,0,666.39,0,0,0,343.8,0,0,0,0,172.745,0,0,0,31292.185,x,0,0,0,0,0,0,0,114.99,0,0,0,0,0,3152.41,260,0,0,0,0,0,0,0,0,0,0,119.47,0,0,0,41.995,0,0,0,0,0,0,0,0,0,0,0,0,41520.875,7948.975,85633.835,161.465
Machinery,x,x,0,0,222.13,0,0,0,286.505,0,0,65.835,0,0,0,0,0,53458.255,x,0,0,0,0,0,0,0,1219.01,0,0,0,0,0,11629.8,319.995,0,0,0,0,0,32.01,0,1.005,1.505,1.505,823.835,16.495,0,0,825.995,0,0,0,0,0,0,0,0,0,0,0,0,85117.52,6566.745,160588.15,1667.835
Mining and quarrying,x,x,0,0,37.135,0,0,0,28.66,0,0,959.405,0,0,0,0,0,3061.83,x,0,0,0,0,0,0,0,206.995,0,0,0,0,0,489.895,40.005,0,0,0,0,0,48,0,0,0,0,285.435,0,0,0,41.995,0,0,0,0,0,0,0,0,0,0,0,0,3926.505,27.99,9153.85,327.43
Food and tobacco,x,x,14.865,0,1996.83,0,734.115,0,186.23,0,0,1570.805,0,0,0,0,0,89128.115,x,0,0,0,0,0,0,0,897,0,0,0,0,0,10287.91,1700.01,0,0,0,0,0,0,0,56.98,67.995,67.995,591.89,279.95,0,0,2813.99,0,0,0,0,0,0,0,0,0,0,0,0,52319.22,2821.465,165535.35,3753.82
"Paper, pulp and print",x,x,0,0,6977.89,0,0,0,0,0,0,1937.63,0,0,0,0,0,71368.085,x,0,0,0,0,0,0,0,184.01,0,0,0,0,0,1980.905,820.005,0,0,0,0,0,0,19.99,712.865,177.46,177.46,11930.205,465.405,0,0,7909.995,0,0,0,0,0,0,0,0,0,0,0,0,64348.98,8890.29,177901.17,20483.06
Wood and wood products,x,x,0,0,0,0,0,0,0,0,0,18.82,0,0,0,0,0,3157.645,x,0,0,0,0,0,0,0,23.005,0,0,0,0,0,873.305,460.005,0,0,0,0,0,0,0,0,0,0,24024.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8119.46,2091.6,38768.22,24024.38
Construction,x,x,0,0,52.27,0,0,0,0,0,0,0,0,0,0,0,0,3547.245,x,0,0,0,0,0,0,0,0,0,0,0,0,0,2279.105,240.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4486.405,0,10605.04,0
Textile and leather,x,x,0,0,1073.475,0,0,0,0,0,0,0,0,0,0,0,0,14031.035,x,0,0,0,0,0,0,0,23.005,0,0,0,0,0,2215.195,319.995,0,0,0,0,0,0,0,0,0,0,43.98,7.495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9971.995,1260.25,28946.425,51.475
Non-specified (industry),x,x,0,0,2430.375,0,0,0,750.21,0,3177.825,159.895,0,320.75,0,0,0,28857.92,x,0,0,0,0,0,0,0,15479,0,0,0,0,32013.51,33270.595,2019.985,0,0,0,0,0,0,19.99,2.49,1050.3,603.885,8725.835,296.945,0,0,14.005,0,0,0,0,0,0,0,0,0,0,0,0,69317.875,12678.07,211189.46,10087.09
Transport,x,x,0,0,232.64,0,0,0,0,0,0,0,0,0,0,0,0,4856.815,x,0,0,0,0,0,0,0,14719.995,731434.005,747.99,0,27842.49,0,1059653.705,12219.99,0,0,0,0,0,0,0,0,0,0,0,0,22002.705,58405.795,5166.01,0,0,0,0,0,0,0,0,0,0,0,0,37084.875,0,1974367.015,85574.505
Domestic aviation,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,747.99,0,27842.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28590.485,0
Road,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4856.815,x,0,0,0,0,0,0,0,13340.005,731434.005,0,0,0,0,1017032.42,0,0,0,0,0,0,0,0,0,0,0,0,0,22002.705,58405.795,5166.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1852237.745,85574.505
Rail,x,x,0,0,232.64,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,20682.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37052.465,0,57967.4,0
Pipeline transport,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domestic navigation,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,21939,12219.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34158.99,0
Non-specified (transport),x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,1379.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.405,0,1412.395,0
Other,x,x,2257.96,0,17431.47,0,0,10216.63,685.9,0,0,10427.205,0,0,0,0,0,1438274.805,x,0,0,0,0,0,0,0,37099.005,4729.995,0,0,0,54373.49,459355.785,2340.005,0,0,0,0,0,0,0,0,802.84,461.405,140775.435,1674.675,0,0,0,0,0,0,0,0,0,9554.655,0,11178.36,0,0,0,912377.2,172794.785,3286811.605,163985.965
