key,share
households_space_heater_electricity,9.08326324642557E-01
households_space_heater_heatpump_air_water_electricity,5.38267451640033E-02
households_space_heater_heatpump_ground_water_electricity,3.78469301934398E-02
households_space_heater_hybrid_heatpump_air_water_electricity,0.00000000000000E+00
