nrg_bal,Total,Anthracite,Coking coal,Other bituminous coal,Sub-bituminous coal,Lignite,Patent fuel,Coke oven coke,Gas coke,Coal tar,Brown coal briquettes,Gas works gas,Coke oven gas,Blast furnace gas,Other recovered gases,Peat and peat products,Oil shale and oil sands,Crude oil,Natural gas liquids,Refinery feedstocks,Additives and oxygenates (excluding biofuel portion),Other hydrocarbons,Refinery gas,Ethane,Liquefied petroleum gases,Motor gasoline (excluding biofuel portion),Aviation gasoline,Gasoline-type jet fuel,Kerosene-type jet fuel (excluding biofuel portion),Other kerosene,Naphtha,Gas oil and diesel oil (excluding biofuel portion),Fuel oil,White spirit and special boiling point industrial spirits,Lubricants,Bitumen,Petroleum coke,Paraffin waxes,Other oil products,Natural gas,Hydro,"Tide, wave, ocean",Wind,Solar photovoltaic,Solar thermal,Geothermal,Primary solid biofuels,Charcoal,Biogases,Renewable municipal waste,Pure biogasoline,Blended biogasoline,Pure biodiesels,Blended biodiesels,Pure bio jet kerosene,Blended bio jet kerosene,Other liquid biofuels,Ambient heat (heat pumps),Industrial waste (non-renewable),Non-renewable municipal waste,Nuclear heat,Heat,Electricity
Primary production,427840.654,0.0,0.0,0.0,0.0,285772.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37585.627,1404.426,0.0,423.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14622.547,34045.83,0.0,3233.563,48.766,0.0,219.406,49244.095,0.0,1189.969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.205,0.0,0.0,0.0,0.0
Recovered and recycled products,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Imports,285826.853,343.483,0.0,6645.0,0.0,3058.68,0.0,23550.697,0.0,0.189,39.782,0.0,0.0,0.0,0.0,0.0,0.0,103693.796,1431.014,1149.812,91.003,0.0,0.0,0.0,4946.696,3460.723,21.548,0.0,874.986,0.0,494.543,28835.558,366.53,237.269,2497.312,1092.888,7387.086,135.623,0.0,75430.892,0.0,0.0,0.0,0.0,0.0,0.0,487.142,54.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19499.792
Exports,55673.47,0.0,0.0,0.0,0.0,758.455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.01,0.0,0.0,0.0,1514.993,4985.636,1.434,0.0,1670.346,0.0,0.0,10686.96,280.119,12.12,520.861,9436.553,86.754,16.645,4025.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1901.66,329.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19227.485
Change in stock,-11819.294,24.742,0.0,76.118,0.0,-4497.962,0.0,-876.879,0.0,0.0,785.652,0.0,0.0,0.0,0.0,0.0,0.0,-2567.141,-1.886,193.955,0.14,0.0,0.0,0.0,45.797,915.781,0.538,0.0,56.116,0.0,-810.951,1653.051,26.506,0.0,0.804,51.407,0.0,0.0,637.552,-6599.823,0.0,0.0,0.0,0.0,0.0,0.0,-918.171,-14.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross available energy,646174.743,368.225,0.0,6721.118,0.0,283574.279,0.0,22673.818,0.0,0.189,825.434,0.0,0.0,0.0,0.0,0.0,0.0,138712.282,2833.554,1343.767,295.337,0.0,0.0,0.0,3477.5,-609.132,20.652,0.0,-739.244,0.0,-316.408,19801.649,112.917,225.149,1977.254,-8292.258,7300.332,118.978,-3387.459,83453.615,34045.83,0.0,3233.563,48.766,0.0,219.406,46911.406,-289.26,1189.969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.205,0.0,0.0,0.0,272.308
International maritime bunkers,685.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,685.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross inland consumption,645489.733,368.225,0.0,6721.118,0.0,283574.279,0.0,22673.818,0.0,0.189,825.434,0.0,0.0,0.0,0.0,0.0,0.0,138712.282,2833.554,1343.767,295.337,0.0,0.0,0.0,3477.5,-609.132,20.652,0.0,-739.244,0.0,-316.408,19116.639,112.917,225.149,1977.254,-8292.258,7300.332,118.978,-3387.459,83453.615,34045.83,0.0,3233.563,48.766,0.0,219.406,46911.406,-289.26,1189.969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.205,0.0,0.0,0.0,272.308
International aviation,5965.384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.518,0.0,5944.866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total energy supply,639524.348,368.225,0.0,6721.118,0.0,283574.279,0.0,22673.818,0.0,0.189,825.434,0.0,0.0,0.0,0.0,0.0,0.0,138712.282,2833.554,1343.767,295.337,0.0,0.0,0.0,3477.5,-609.132,0.134,0.0,-6684.11,0.0,-316.408,19116.639,112.917,225.149,1977.254,-8292.258,7300.332,118.978,-3387.459,83453.615,34045.83,0.0,3233.563,48.766,0.0,219.406,46911.406,-289.26,1189.969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.205,0.0,0.0,0.0,272.308
