utc_timestamp,cet_cest_timestamp,DK_wind_offshore_generation_actual,DK_wind_onshore_generation_actual
2017-01-05T04:00:00Z,2017-01-05T05:00:00+0100,955,1142.4
2017-01-05T05:00:00Z,2017-01-05T06:00:00+0100,940.3,1218.6
2017-01-05T06:00:00Z,2017-01-05T07:00:00+0100,905.1,1223.6
2017-01-05T07:00:00Z,2017-01-05T08:00:00+0100,871,1137
2017-01-05T08:00:00Z,2017-01-05T09:00:00+0100,701.3,999.9
2017-01-05T09:00:00Z,2017-01-05T10:00:00+0100,652.7,871.5
2017-01-05T10:00:00Z,2017-01-05T11:00:00+0100,574.8,773.6
2017-01-05T11:00:00Z,2017-01-05T12:00:00+0100,473.8,662.6
2017-01-05T12:00:00Z,2017-01-05T13:00:00+0100,423.2,501.3
2017-01-05T13:00:00Z,2017-01-05T14:00:00+0100,394.3,415.3
2017-01-05T14:00:00Z,2017-01-05T15:00:00+0100,433.6,316.7
2017-01-05T15:00:00Z,2017-01-05T16:00:00+0100,378.8,268.9
2017-01-05T16:00:00Z,2017-01-05T17:00:00+0100,321,257.6
2017-01-05T17:00:00Z,2017-01-05T18:00:00+0100,301.2,230.4
2017-01-05T18:00:00Z,2017-01-05T19:00:00+0100,271.8,231.6
2017-01-05T19:00:00Z,2017-01-05T20:00:00+0100,225.1,236.6
2017-01-05T20:00:00Z,2017-01-05T21:00:00+0100,188.7,187.9
2017-01-05T21:00:00Z,2017-01-05T22:00:00+0100,115,124.7
2017-01-05T22:00:00Z,2017-01-05T23:00:00+0100,79.3,104.5
2017-01-05T23:00:00Z,2017-01-06T00:00:00+0100,74.7,91.5
2017-01-06T00:00:00Z,2017-01-06T01:00:00+0100,74,94.2
2017-01-06T01:00:00Z,2017-01-06T02:00:00+0100,90.8,164.7
2017-01-06T02:00:00Z,2017-01-06T03:00:00+0100,107.9,295.5
2017-01-06T03:00:00Z,2017-01-06T04:00:00+0100,108.4,442.6
2017-01-06T04:00:00Z,2017-01-06T05:00:00+0100,121.2,623.1
2017-01-06T05:00:00Z,2017-01-06T06:00:00+0100,175.9,639.3
2017-01-06T06:00:00Z,2017-01-06T07:00:00+0100,179.3,759.6
2017-01-06T07:00:00Z,2017-01-06T08:00:00+0100,249,934.4
2017-01-06T08:00:00Z,2017-01-06T09:00:00+0100,438.4,1034.7
2017-01-06T09:00:00Z,2017-01-06T10:00:00+0100,463.6,1012.6
2017-01-06T10:00:00Z,2017-01-06T11:00:00+0100,503.8,1082.2
2017-01-06T11:00:00Z,2017-01-06T12:00:00+0100,567.5,1209.9
2017-01-06T12:00:00Z,2017-01-06T13:00:00+0100,699.7,1351.8
2017-01-06T13:00:00Z,2017-01-06T14:00:00+0100,749.6,1474
2017-01-06T14:00:00Z,2017-01-06T15:00:00+0100,789.7,1520
2017-01-06T15:00:00Z,2017-01-06T16:00:00+0100,848.1,1590
2017-01-06T16:00:00Z,2017-01-06T17:00:00+0100,879,1732.5
2017-01-06T17:00:00Z,2017-01-06T18:00:00+0100,886.9,1792.3
2017-01-06T18:00:00Z,2017-01-06T19:00:00+0100,907.3,1824.4
2017-01-06T19:00:00Z,2017-01-06T20:00:00+0100,949.8,1888.4
2017-01-06T20:00:00Z,2017-01-06T21:00:00+0100,989.7,2032.2
2017-01-06T21:00:00Z,2017-01-06T22:00:00+0100,1045.8,2169.3
2017-01-06T22:00:00Z,2017-01-06T23:00:00+0100,1074.3,2268
2017-01-06T23:00:00Z,2017-01-07T00:00:00+0100,1108.2,2324.6
2017-01-07T00:00:00Z,2017-01-07T01:00:00+0100,1107.5,2309.2
2017-01-07T01:00:00Z,2017-01-07T02:00:00+0100,1092.3,2317.8
2017-01-07T02:00:00Z,2017-01-07T03:00:00+0100,1080.8,2327.5
2017-01-07T03:00:00Z,2017-01-07T04:00:00+0100,1131,2214.8
2017-01-07T04:00:00Z,2017-01-07T05:00:00+0100,1136.1,2123.9
2017-01-07T05:00:00Z,2017-01-07T06:00:00+0100,1099.9,1951.8
2017-01-07T06:00:00Z,2017-01-07T07:00:00+0100,1066.3,1778.2
2017-01-07T07:00:00Z,2017-01-07T08:00:00+0100,1070.6,1689.9
2017-01-07T08:00:00Z,2017-01-07T09:00:00+0100,1050.1,1540.7
2017-01-07T09:00:00Z,2017-01-07T10:00:00+0100,913,1381
2017-01-07T10:00:00Z,2017-01-07T11:00:00+0100,855,1295.4
2017-01-07T11:00:00Z,2017-01-07T12:00:00+0100,882.5,1221.9
2017-01-07T12:00:00Z,2017-01-07T13:00:00+0100,775.6,1215.7
2017-01-07T13:00:00Z,2017-01-07T14:00:00+0100,747,1166
2017-01-07T14:00:00Z,2017-01-07T15:00:00+0100,766.3,958.3
2017-01-07T15:00:00Z,2017-01-07T16:00:00+0100,760.9,806.7
2017-01-07T16:00:00Z,2017-01-07T17:00:00+0100,809.4,660.7
2017-01-07T17:00:00Z,2017-01-07T18:00:00+0100,753.4,635.7
2017-01-07T18:00:00Z,2017-01-07T19:00:00+0100,458.5,674.8
2017-01-07T19:00:00Z,2017-01-07T20:00:00+0100,305.1,517.8
2017-01-07T20:00:00Z,2017-01-07T21:00:00+0100,297.9,409.1
2017-01-07T21:00:00Z,2017-01-07T22:00:00+0100,246.6,328.7
2017-01-07T22:00:00Z,2017-01-07T23:00:00+0100,225.1,264.8
2017-01-07T23:00:00Z,2017-01-08T00:00:00+0100,175.1,189.7
2017-01-08T00:00:00Z,2017-01-08T01:00:00+0100,99,130.4
2017-01-08T01:00:00Z,2017-01-08T02:00:00+0100,71.1,77.3
2017-01-08T02:00:00Z,2017-01-08T03:00:00+0100,69.4,47.3
2017-01-08T03:00:00Z,2017-01-08T04:00:00+0100,67.3,35.1
2017-01-08T04:00:00Z,2017-01-08T05:00:00+0100,60,39.8
2017-01-08T05:00:00Z,2017-01-08T06:00:00+0100,53.1,52.2
2017-01-08T06:00:00Z,2017-01-08T07:00:00+0100,45.1,74.1
2017-01-08T07:00:00Z,2017-01-08T08:00:00+0100,31.6,68.2
2017-01-08T08:00:00Z,2017-01-08T09:00:00+0100,19.1,85.6
2017-01-08T09:00:00Z,2017-01-08T10:00:00+0100,22.5,126.9
2017-01-08T10:00:00Z,2017-01-08T11:00:00+0100,52.8,163.2
2017-01-08T11:00:00Z,2017-01-08T12:00:00+0100,93.7,188.5
2017-01-08T12:00:00Z,2017-01-08T13:00:00+0100,131.1,256.2
2017-01-08T13:00:00Z,2017-01-08T14:00:00+0100,174.9,383.2
2017-01-08T14:00:00Z,2017-01-08T15:00:00+0100,205.7,489.3
2017-01-08T15:00:00Z,2017-01-08T16:00:00+0100,188.1,529.9
2017-01-08T16:00:00Z,2017-01-08T17:00:00+0100,225.5,595.7
2017-01-08T17:00:00Z,2017-01-08T18:00:00+0100,259.2,641
2017-01-08T18:00:00Z,2017-01-08T19:00:00+0100,221.1,674.2
2017-01-08T19:00:00Z,2017-01-08T20:00:00+0100,299.2,730.3
2017-01-08T20:00:00Z,2017-01-08T21:00:00+0100,306.8,744.7
2017-01-08T21:00:00Z,2017-01-08T22:00:00+0100,378.6,707.4
2017-01-08T22:00:00Z,2017-01-08T23:00:00+0100,391,701.1
2017-01-08T23:00:00Z,2017-01-09T00:00:00+0100,321.7,705.4
2017-01-09T00:00:00Z,2017-01-09T01:00:00+0100,307.8,719.7
2017-01-09T01:00:00Z,2017-01-09T02:00:00+0100,317.4,729.5
2017-01-09T02:00:00Z,2017-01-09T03:00:00+0100,324.5,772.1
2017-01-09T03:00:00Z,2017-01-09T04:00:00+0100,323.9,715.6
2017-01-09T04:00:00Z,2017-01-09T05:00:00+0100,360.4,709.4
2017-01-09T05:00:00Z,2017-01-09T06:00:00+0100,424.2,740.6
2017-01-09T06:00:00Z,2017-01-09T07:00:00+0100,438.1,794.8
2017-01-09T07:00:00Z,2017-01-09T08:00:00+0100,551.2,850.1
2017-01-09T08:00:00Z,2017-01-09T09:00:00+0100,546.5,1015.5
2017-01-09T09:00:00Z,2017-01-09T10:00:00+0100,635.5,1118.7
2017-01-09T10:00:00Z,2017-01-09T11:00:00+0100,765.9,1252.7
2017-01-09T11:00:00Z,2017-01-09T12:00:00+0100,771.6,1379.3
2017-01-09T12:00:00Z,2017-01-09T13:00:00+0100,821,1467.1
2017-01-09T13:00:00Z,2017-01-09T14:00:00+0100,841.8,1547.2
2017-01-09T14:00:00Z,2017-01-09T15:00:00+0100,909.6,1596
2017-01-09T15:00:00Z,2017-01-09T16:00:00+0100,929,1653.8
2017-01-09T16:00:00Z,2017-01-09T17:00:00+0100,1002.3,1811.8
2017-01-09T17:00:00Z,2017-01-09T18:00:00+0100,1057,2029.6
2017-01-09T18:00:00Z,2017-01-09T19:00:00+0100,1107.7,2171.7
2017-01-09T19:00:00Z,2017-01-09T20:00:00+0100,1141.7,2260
2017-01-09T20:00:00Z,2017-01-09T21:00:00+0100,1138.3,2331
2017-01-09T21:00:00Z,2017-01-09T22:00:00+0100,1141.1,2351.3
2017-01-09T22:00:00Z,2017-01-09T23:00:00+0100,1157.7,2407.3
2017-01-09T23:00:00Z,2017-01-10T00:00:00+0100,1154.2,2422
2017-01-10T00:00:00Z,2017-01-10T01:00:00+0100,1164.9,2370.5
2017-01-10T01:00:00Z,2017-01-10T02:00:00+0100,1165.6,2346
2017-01-10T02:00:00Z,2017-01-10T03:00:00+0100,1169.5,2287.2
2017-01-10T03:00:00Z,2017-01-10T04:00:00+0100,1022.9,2120.4
2017-01-10T04:00:00Z,2017-01-10T05:00:00+0100,1119.7,2070.4
2017-01-10T05:00:00Z,2017-01-10T06:00:00+0100,1078.5,2024
2017-01-10T06:00:00Z,2017-01-10T07:00:00+0100,937.3,1998.7
2017-01-10T07:00:00Z,2017-01-10T08:00:00+0100,829.8,1946.6
2017-01-10T08:00:00Z,2017-01-10T09:00:00+0100,799.1,1910.6
2017-01-10T09:00:00Z,2017-01-10T10:00:00+0100,827.4,1833.3
2017-01-10T10:00:00Z,2017-01-10T11:00:00+0100,799.6,1756.6
2017-01-10T11:00:00Z,2017-01-10T12:00:00+0100,811.2,1662
2017-01-10T12:00:00Z,2017-01-10T13:00:00+0100,808.8,1559.7
2017-01-10T13:00:00Z,2017-01-10T14:00:00+0100,866.9,1454.4
2017-01-10T14:00:00Z,2017-01-10T15:00:00+0100,890.8,1471.7
2017-01-10T15:00:00Z,2017-01-10T16:00:00+0100,891.2,1526.8
2017-01-10T16:00:00Z,2017-01-10T17:00:00+0100,900.6,1615.1
2017-01-10T17:00:00Z,2017-01-10T18:00:00+0100,953.7,1784
2017-01-10T18:00:00Z,2017-01-10T19:00:00+0100,983.4,1933.9
2017-01-10T19:00:00Z,2017-01-10T20:00:00+0100,1029,1950.8
2017-01-10T20:00:00Z,2017-01-10T21:00:00+0100,1044,1933.1
2017-01-10T21:00:00Z,2017-01-10T22:00:00+0100,1014.3,1929
2017-01-10T22:00:00Z,2017-01-10T23:00:00+0100,1037.9,1961.6
2017-01-10T23:00:00Z,2017-01-11T00:00:00+0100,1113.4,1999.2
2017-01-11T00:00:00Z,2017-01-11T01:00:00+0100,1159.1,2165
2017-01-11T01:00:00Z,2017-01-11T02:00:00+0100,1158.3,2459.4
2017-01-11T02:00:00Z,2017-01-11T03:00:00+0100,1173.7,2710.5
2017-01-11T03:00:00Z,2017-01-11T04:00:00+0100,1055.5,2915.4
2017-01-11T04:00:00Z,2017-01-11T05:00:00+0100,1189.1,3158.6
2017-01-11T05:00:00Z,2017-01-11T06:00:00+0100,1200.3,3399.1
2017-01-11T06:00:00Z,2017-01-11T07:00:00+0100,1207.4,3565.9
2017-01-11T07:00:00Z,2017-01-11T08:00:00+0100,1202.7,3609
2017-01-11T08:00:00Z,2017-01-11T09:00:00+0100,1184.9,3462
2017-01-11T09:00:00Z,2017-01-11T10:00:00+0100,970.3,3165.4
2017-01-11T10:00:00Z,2017-01-11T11:00:00+0100,1080.3,3047.7
2017-01-11T11:00:00Z,2017-01-11T12:00:00+0100,1180.9,3073.5
2017-01-11T12:00:00Z,2017-01-11T13:00:00+0100,1189.2,3141.9
2017-01-11T13:00:00Z,2017-01-11T14:00:00+0100,1188.5,3150.3
2017-01-11T14:00:00Z,2017-01-11T15:00:00+0100,1100.5,3224.2
2017-01-11T15:00:00Z,2017-01-11T16:00:00+0100,1116.4,3250.1
2017-01-11T16:00:00Z,2017-01-11T17:00:00+0100,1130.7,3240.5
2017-01-11T17:00:00Z,2017-01-11T18:00:00+0100,1161.8,3213.6
2017-01-11T18:00:00Z,2017-01-11T19:00:00+0100,1185,3191.4
2017-01-11T19:00:00Z,2017-01-11T20:00:00+0100,1186.5,3217.6
2017-01-11T20:00:00Z,2017-01-11T21:00:00+0100,1064.6,3132.1
2017-01-11T21:00:00Z,2017-01-11T22:00:00+0100,1084.4,3009
2017-01-11T22:00:00Z,2017-01-11T23:00:00+0100,1092,2914.5
2017-01-11T23:00:00Z,2017-01-12T00:00:00+0100,1102.5,2985.3
2017-01-12T00:00:00Z,2017-01-12T01:00:00+0100,1087.9,2898.1
2017-01-12T01:00:00Z,2017-01-12T02:00:00+0100,1077.2,2817.4
2017-01-12T02:00:00Z,2017-01-12T03:00:00+0100,1077.9,2706.7
2017-01-12T03:00:00Z,2017-01-12T04:00:00+0100,1067.3,2904.7
2017-01-12T04:00:00Z,2017-01-12T05:00:00+0100,1075.8,2924.3
2017-01-12T05:00:00Z,2017-01-12T06:00:00+0100,1187.4,3031.4
2017-01-12T06:00:00Z,2017-01-12T07:00:00+0100,1188.6,3068.9
2017-01-12T07:00:00Z,2017-01-12T08:00:00+0100,1185.1,3097.7
2017-01-12T08:00:00Z,2017-01-12T09:00:00+0100,1178.5,3152.7
2017-01-12T09:00:00Z,2017-01-12T10:00:00+0100,1186.1,3139.9
2017-01-12T10:00:00Z,2017-01-12T11:00:00+0100,1194.8,3169.4
2017-01-12T11:00:00Z,2017-01-12T12:00:00+0100,1193.4,3199.6
2017-01-12T12:00:00Z,2017-01-12T13:00:00+0100,1192.9,3147.3
2017-01-12T13:00:00Z,2017-01-12T14:00:00+0100,1194,3087
2017-01-12T14:00:00Z,2017-01-12T15:00:00+0100,1183.7,2896.2
2017-01-12T15:00:00Z,2017-01-12T16:00:00+0100,1122.6,2625.9
2017-01-12T16:00:00Z,2017-01-12T17:00:00+0100,1157.9,2327.1
2017-01-12T17:00:00Z,2017-01-12T18:00:00+0100,1069.7,1991.7
2017-01-12T18:00:00Z,2017-01-12T19:00:00+0100,1030.6,1654.4
2017-01-12T19:00:00Z,2017-01-12T20:00:00+0100,917.8,1343
2017-01-12T20:00:00Z,2017-01-12T21:00:00+0100,783.8,1143.8
2017-01-12T21:00:00Z,2017-01-12T22:00:00+0100,718,925
2017-01-12T22:00:00Z,2017-01-12T23:00:00+0100,522,800.9
2017-01-12T23:00:00Z,2017-01-13T00:00:00+0100,362.7,666.6
2017-01-13T00:00:00Z,2017-01-13T01:00:00+0100,305.1,442.3
2017-01-13T01:00:00Z,2017-01-13T02:00:00+0100,215.1,396.7
2017-01-13T02:00:00Z,2017-01-13T03:00:00+0100,174.9,375.6
2017-01-13T03:00:00Z,2017-01-13T04:00:00+0100,157.2,271.6
2017-01-13T04:00:00Z,2017-01-13T05:00:00+0100,107.2,234.1
2017-01-13T05:00:00Z,2017-01-13T06:00:00+0100,169,208.8
2017-01-13T06:00:00Z,2017-01-13T07:00:00+0100,192.8,250.8
2017-01-13T07:00:00Z,2017-01-13T08:00:00+0100,185.3,261.5
2017-01-13T08:00:00Z,2017-01-13T09:00:00+0100,251.9,303.4
2017-01-13T09:00:00Z,2017-01-13T10:00:00+0100,328.4,333.8
2017-01-13T10:00:00Z,2017-01-13T11:00:00+0100,296.8,383.2
2017-01-13T11:00:00Z,2017-01-13T12:00:00+0100,334.1,374.6
2017-01-13T12:00:00Z,2017-01-13T13:00:00+0100,341.4,433.4
2017-01-13T13:00:00Z,2017-01-13T14:00:00+0100,407.3,436.4
2017-01-13T14:00:00Z,2017-01-13T15:00:00+0100,420.5,463.5
2017-01-13T15:00:00Z,2017-01-13T16:00:00+0100,454.3,468
2017-01-13T16:00:00Z,2017-01-13T17:00:00+0100,411.4,484.1
2017-01-13T17:00:00Z,2017-01-13T18:00:00+0100,330.6,507.4
2017-01-13T18:00:00Z,2017-01-13T19:00:00+0100,313.7,491.5
2017-01-13T19:00:00Z,2017-01-13T20:00:00+0100,369.1,403.7
2017-01-13T20:00:00Z,2017-01-13T21:00:00+0100,333.9,289.7
2017-01-13T21:00:00Z,2017-01-13T22:00:00+0100,284.4,262.3
2017-01-13T22:00:00Z,2017-01-13T23:00:00+0100,381.2,297
2017-01-13T23:00:00Z,2017-01-14T00:00:00+0100,519.2,377.5
2017-01-14T00:00:00Z,2017-01-14T01:00:00+0100,554.8,636.8
2017-01-14T01:00:00Z,2017-01-14T02:00:00+0100,515.8,1125.3
2017-01-14T02:00:00Z,2017-01-14T03:00:00+0100,556.2,1358.4
2017-01-14T03:00:00Z,2017-01-14T04:00:00+0100,550.4,1361.5
2017-01-14T04:00:00Z,2017-01-14T05:00:00+0100,556.1,1433.1
2017-01-14T05:00:00Z,2017-01-14T06:00:00+0100,630.9,1416.8
2017-01-14T06:00:00Z,2017-01-14T07:00:00+0100,633.8,1294.3
2017-01-14T07:00:00Z,2017-01-14T08:00:00+0100,657.7,1226.1
2017-01-14T08:00:00Z,2017-01-14T09:00:00+0100,685.3,1255.1
2017-01-14T09:00:00Z,2017-01-14T10:00:00+0100,732.8,1190.5
2017-01-14T10:00:00Z,2017-01-14T11:00:00+0100,753.6,1175.8
2017-01-14T11:00:00Z,2017-01-14T12:00:00+0100,779.8,1275.2
2017-01-14T12:00:00Z,2017-01-14T13:00:00+0100,751.1,1324.4
2017-01-14T13:00:00Z,2017-01-14T14:00:00+0100,837.9,1441
2017-01-14T14:00:00Z,2017-01-14T15:00:00+0100,843.4,1509.6
2017-01-14T15:00:00Z,2017-01-14T16:00:00+0100,873.1,1441.4
2017-01-14T16:00:00Z,2017-01-14T17:00:00+0100,949.7,1451.9
2017-01-14T17:00:00Z,2017-01-14T18:00:00+0100,1012,1446.4
2017-01-14T18:00:00Z,2017-01-14T19:00:00+0100,1011.9,1395.8
2017-01-14T19:00:00Z,2017-01-14T20:00:00+0100,954.7,1171.7
2017-01-14T20:00:00Z,2017-01-14T21:00:00+0100,906.2,1059.5
2017-01-14T21:00:00Z,2017-01-14T22:00:00+0100,835.6,1056.2
2017-01-14T22:00:00Z,2017-01-14T23:00:00+0100,868.6,1134.7
2017-01-14T23:00:00Z,2017-01-15T00:00:00+0100,861.3,1102.6
2017-01-15T00:00:00Z,2017-01-15T01:00:00+0100,859.6,1029.7
2017-01-15T01:00:00Z,2017-01-15T02:00:00+0100,958.5,976
2017-01-15T02:00:00Z,2017-01-15T03:00:00+0100,901.5,895
2017-01-15T03:00:00Z,2017-01-15T04:00:00+0100,861,853.5
2017-01-15T04:00:00Z,2017-01-15T05:00:00+0100,791.8,724.5
2017-01-15T05:00:00Z,2017-01-15T06:00:00+0100,601.3,595.3
2017-01-15T06:00:00Z,2017-01-15T07:00:00+0100,498.6,436.3
2017-01-15T07:00:00Z,2017-01-15T08:00:00+0100,405.1,328
2017-01-15T08:00:00Z,2017-01-15T09:00:00+0100,318.6,261.7
2017-01-15T09:00:00Z,2017-01-15T10:00:00+0100,321.8,206
2017-01-15T10:00:00Z,2017-01-15T11:00:00+0100,255.5,172.5
2017-01-15T11:00:00Z,2017-01-15T12:00:00+0100,249,177.9
2017-01-15T12:00:00Z,2017-01-15T13:00:00+0100,234.6,200.9
2017-01-15T13:00:00Z,2017-01-15T14:00:00+0100,273,184.4
2017-01-15T14:00:00Z,2017-01-15T15:00:00+0100,254.6,138.2
