PRODUCT,Hard coal (if no detail),Brown coal (if no detail),Anthracite,Coking coal,Other bituminous coal,Sub-bituminous coal,Lignite,Patent fuel,Coke oven coke,Gas coke,Coal tar,BKB/peat briquettes,Gas works gas,Coke oven gas,Blast furnace gas,Other recovered gases,Peat,Natural Gas,Crude/NGL/feedstocks (if no detail),Crude oil,Natural gas liquids,Refinery feedstocks,Additives/blending components,Other hydrocarbons,Refinery gas,Ethane,Liquefied petroleum gases (LPG),Motor gasoline,Aviation gasoline,Gasoline type jet fuel,Kerosene type jet fuel,Other Kerosene,Gas/diesel oil,Fuel oil,Naphtha,White spirit & SBP,Lubricants,Bitumen,Paraffin waxes,Petroleum coke,Non-specified oil products,Industrial waste,Municipal waste (renewable),Municipal waste (non-renewable),Primary solid biofuels,Biogases,Biogasoline,Biodiesels,Other liquid biofuels,Non-specified primary biofuels and waste,Charcoal,Elec/heat output from non-specified manufactured gases,Heat output from non-specified combustible fuels,Nuclear,Hydro,Geothermal,Solar photovoltaics,Solar thermal,"Tide, wave and ocean",Wind,Other sources,Electricity,Heat,Total,Memo: Renewables
FLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Production,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.18644700000000E+04,4.05678690000000E+05,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.46667339000000E+06,0.00000000000000E+00,1.82383728000000E+06,1.13622430000000E+05,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.33174600000000E+04,3.24237500000000E+04,1.86374100000000E+04,7.57464600000000E+04,7.58164200000000E+04,3.59650000000000E+03,9.14900000000000E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,7.68192810000000E+05,1.90294200000000E+04,3.29900000000000E+01,4.27757000000000E+03,6.41079000000000E+03,1.44000000000000E+01,7.05150900000000E+04,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,4.91883633000000E+06,2.97012390000000E+05
Imports,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.53336900000000E+05,1.00197145000000E+06,0.00000000000000E+00,0.00000000000000E+00,4.64570000000000E+02,5.43551000000000E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.77274626000000E+06,0.00000000000000E+00,2.33175507000000E+06,7.14443900000000E+04,2.14477330000000E+05,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.34779800000000E+04,1.84095980000000E+05,8.36020000000000E+02,0.00000000000000E+00,3.06460990000000E+05,3.01859900000000E+04,4.56970210000000E+05,2.63600100000000E+04,2.73679800000000E+04,7.49919000000000E+03,1.86060100000000E+04,8.77499000000000E+03,1.68000000000000E+03,1.99679800000000E+04,5.43999000000000E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,3.73828100000000E+04,0.00000000000000E+00,1.45940100000000E+04,1.16035900000000E+04,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,4.96565400000000E+04,0.00000000000000E+00,6.77259175000000E+06,6.35804100000000E+04
Exports,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-3.99590000000000E+02,-1.40656800000000E+04,0.00000000000000E+00,0.00000000000000E+00,-9.91060000000000E+02,-1.47212100000000E+04,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-4.66500710000000E+05,0.00000000000000E+00,-1.23759149000000E+06,-6.36068300000000E+04,-1.70876410000000E+05,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-5.27620100000000E+04,-3.76684010000000E+05,0.00000000000000E+00,0.00000000000000E+00,-5.67599900000000E+04,-4.81599000000000E+03,-3.25762180000000E+05,-2.12039980000000E+05,-4.03479800000000E+04,-1.08999000000000E+03,-2.01179900000000E+04,-5.88899000000000E+03,-5.20000000000000E+02,-1.86240200000000E+04,-3.31200200000000E+04,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-9.61314000000000E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-6.29033000000000E+03,0.00000000000000E+00,-3.13318960000000E+06,-9.61314000000000E+03
International marine bunkers,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-7.00344000000000E+04,-5.93200100000000E+04,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-1.29354410000000E+05,0.00000000000000E+00
International aviation bunkers,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-4.53521000000000E+05,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-4.53521000000000E+05,0.00000000000000E+00
Stock changes,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.54387000000000E+04,6.08697900000000E+04,0.00000000000000E+00,0.00000000000000E+00,2.16790000000000E+02,2.43467000000000E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,4.27288000000000E+03,0.00000000000000E+00,-2.42010000000000E+04,-1.81217000000000E+03,5.94944000000000E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,4.13990000000000E+02,4.13601000000000E+03,-8.80100000000000E+01,0.00000000000000E+00,-5.58980000000000E+02,1.71998000000000E+03,-2.12980000000000E+02,4.16000000000000E+03,1.49599000000000E+03,-8.72100000000000E+01,-4.62010000000000E+02,-4.28980000000000E+02,1.60020000000000E+02,-7.04010000000000E+02,1.60020000000000E+02,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,7.44000000000000E+01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,7.29473300000000E+04,7.44000000000000E+01
Total primary energy supply,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.80240530000000E+05,1.45185015043981E+06,0.00000000000000E+00,0.00000000000000E+00,-3.09700000000000E+02,-6.85103000000001E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-7.72009366613283E+02,-1.10529239933943E+03,0.00000000000000E+00,0.00000000000000E+00,2.74841635946934E+06,0.00000000000000E+00,2.89379985000000E+06,1.19647900000000E+05,4.95503200000000E+04,0.00000000000000E+00,0.00000000000000E+00,-4.64256380323912E+03,0.00000000000000E+00,-3.89335781105975E+04,-1.88452010000000E+05,7.48010000000000E+02,0.00000000000000E+00,-2.04379030000000E+05,2.70900300000000E+04,6.03521006519890E+04,-2.44910286438507E+05,-1.14840200000000E+04,6.32198000000000E+03,-1.97404000000000E+03,2.45702000000000E+03,1.31997000000000E+03,-9.27299090416487E+02,-2.75199600000000E+04,7.92678017535068E+03,3.59907255855856E+04,2.06579380228475E+04,9.79746757635468E+04,4.48159324705882E+04,1.81904700000000E+04,2.08269900000000E+04,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,7.92056250000000E+05,1.90260000000000E+04,3.29900000000000E+01,4.27757000000000E+03,6.41079000000000E+03,0.00000000000000E+00,7.05024000000000E+04,0.00000000000000E+00,4.36144399999999E+04,-7.21675058164198E+04,7.91966984755393E+06,3.51053970000000E+05
Transfers,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-8.52621300000000E+04,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,3.87585100000000E+04,3.40399800000000E+04,-2.37601000000000E+03,0.00000000000000E+00,0.00000000000000E+00,-2.05970000000000E+04,1.91780100000000E+04,-2.17261000000000E+03,-5.59980000000000E+02,1.58400000000000E+04,0.00000000000000E+00,0.00000000000000E+00,2.45698000000000E+03,0.00000000000000E+00,5.53600000000000E+03,-3.40002000000000E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.44173000000000E+03,0.00000000000000E+00
Statistical differences,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-2.53260000000000E+02,-4.84617900000000E+04,0.00000000000000E+00,0.00000000000000E+00,1.54870000000000E+02,-2.83000000000000E+01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,3.14930000000000E+02,2.13950000000000E+02,0.00000000000000E+00,0.00000000000000E+00,1.80309000000000E+03,0.00000000000000E+00,3.86002000000000E+03,-4.07750000000000E+02,2.33728000000000E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-7.36000000000000E+02,-2.59598000000000E+03,0.00000000000000E+00,0.00000000000000E+00,5.59001000000000E+03,-6.88020000000000E+02,4.68590000000000E+02,-1.79999000000000E+03,5.28000000000000E+02,4.35800000000000E+01,8.39900000000000E+01,2.72980000000000E+02,-3.99800000000000E+01,-9.60000000000000E+01,7.20000000000000E+02,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-7.44000000000000E+01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-7.20000000000000E+00,-2.01000000000000E+00,-3.88003900000000E+04,-7.54000000000000E+01
