party,category,classification,measure,gas,unit,year,numberValue,stringValue
ROU,1.A.1  Energy Industries,Liquid Fuels,Implied emission factor,N2O,kg/TJ,1990,0.50717648447239,
ROU,1.A.1  Energy Industries,Liquid Fuels,Implied emission factor,N2O,kg/TJ,2019,0.27707468291081,
ROU,1.A.1  Energy Industries,Liquid Fuels,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,1990,24978.746579687482,
ROU,1.A.1  Energy Industries,Liquid Fuels,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,2019,2918.470826619386,
ROU,1.A.1  Energy Industries,Liquid Fuels,Net emissions/removals,CH4,kt,1990,0.88446319914,
ROU,1.A.1  Energy Industries,Liquid Fuels,Net emissions/removals,CH4,kt,2019,0.07357661425919,
ROU,1.A.1  Energy Industries,Liquid Fuels,Net emissions/removals,CO2,kt,1990,24908.76034122689,
ROU,1.A.1  Energy Industries,Liquid Fuels,Net emissions/removals,CO2,kt,2019,2913.248267597363,
ROU,1.A.1  Energy Industries,Liquid Fuels,Net emissions/removals,N2O,kt,1990,0.170646297678,
ROU,1.A.1  Energy Industries,Liquid Fuels,Net emissions/removals,N2O,kt,2019,0.01193363706704,
ROU,1.A.1  Energy Industries,Other Fossil Fuels,Amount captured,CO2,kt,1990,,NO
ROU,1.A.1  Energy Industries,Other Fossil Fuels,Amount captured,CO2,kt,2019,,NO
ROU,1.A.1  Energy Industries,Other Fossil Fuels,Fuel Consumption,No gas,TJ,1990,,NO
ROU,1.A.1  Energy Industries,Other Fossil Fuels,Fuel Consumption,No gas,TJ,2019,,NO
ROU,1.A.1  Energy Industries,Other Fossil Fuels,Implied emission factor,CH4,kg/TJ,1990,,NO
ROU,1.A.1  Energy Industries,Other Fossil Fuels,Implied emission factor,CH4,kg/TJ,2019,,NO
ROU,1.A.1  Energy Industries,Other Fossil Fuels,Implied emission factor,CO2,t/TJ,1990,,NO
ROU,1.A.1  Energy Industries,Other Fossil Fuels,Implied emission factor,CO2,t/TJ,2019,,NO
ROU,1.A.1  Energy Industries,Other Fossil Fuels,Implied emission factor,N2O,kg/TJ,1990,,NO
ROU,1.A.1  Energy Industries,Other Fossil Fuels,Implied emission factor,N2O,kg/TJ,2019,,NO
ROU,1.A.1  Energy Industries,Other Fossil Fuels,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,1990,,NO
ROU,1.A.1  Energy Industries,Other Fossil Fuels,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,2019,,NO
ROU,1.A.1  Energy Industries,Other Fossil Fuels,Net emissions/removals,CH4,kt,1990,,NO
ROU,1.A.1  Energy Industries,Other Fossil Fuels,Net emissions/removals,CH4,kt,2019,,NO
ROU,1.A.1  Energy Industries,Other Fossil Fuels,Net emissions/removals,CO2,kt,1990,,NO
ROU,1.A.1  Energy Industries,Other Fossil Fuels,Net emissions/removals,CO2,kt,2019,,NO
ROU,1.A.1  Energy Industries,Other Fossil Fuels,Net emissions/removals,N2O,kt,1990,,NO
ROU,1.A.1  Energy Industries,Other Fossil Fuels,Net emissions/removals,N2O,kt,2019,,NO
ROU,1.A.1  Energy Industries,Peat,Amount captured,CO2,kt,1990,,NO
ROU,1.A.1  Energy Industries,Peat,Amount captured,CO2,kt,2019,,NO
ROU,1.A.1  Energy Industries,Peat,Fuel Consumption,No gas,TJ,1990,,NO
ROU,1.A.1  Energy Industries,Peat,Fuel Consumption,No gas,TJ,2019,,NO
ROU,1.A.1  Energy Industries,Peat,Implied emission factor,CH4,kg/TJ,1990,,NO
ROU,1.A.1  Energy Industries,Peat,Implied emission factor,CH4,kg/TJ,2019,,NO
ROU,1.A.1  Energy Industries,Peat,Implied emission factor,CO2,t/TJ,1990,,NO
ROU,1.A.1  Energy Industries,Peat,Implied emission factor,CO2,t/TJ,2019,,NO
ROU,1.A.1  Energy Industries,Peat,Implied emission factor,N2O,kg/TJ,1990,,NO
ROU,1.A.1  Energy Industries,Peat,Implied emission factor,N2O,kg/TJ,2019,,NO
ROU,1.A.1  Energy Industries,Peat,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,1990,,NO
ROU,1.A.1  Energy Industries,Peat,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,2019,,NO
ROU,1.A.1  Energy Industries,Peat,Net emissions/removals,CH4,kt,1990,,NO
ROU,1.A.1  Energy Industries,Peat,Net emissions/removals,CH4,kt,2019,,NO
ROU,1.A.1  Energy Industries,Peat,Net emissions/removals,CO2,kt,1990,,NO
ROU,1.A.1  Energy Industries,Peat,Net emissions/removals,CO2,kt,2019,,NO
ROU,1.A.1  Energy Industries,Peat,Net emissions/removals,N2O,kt,1990,,NO
ROU,1.A.1  Energy Industries,Peat,Net emissions/removals,N2O,kt,2019,,NO
ROU,1.A.1  Energy Industries,Solid Fuels,Amount captured,CO2,kt,1990,,NO
ROU,1.A.1  Energy Industries,Solid Fuels,Amount captured,CO2,kt,2019,,NO
ROU,1.A.1  Energy Industries,Solid Fuels,Fuel Consumption,No gas,TJ,1990,273213.34825599997,
ROU,1.A.1  Energy Industries,Solid Fuels,Fuel Consumption,No gas,TJ,2019,158173.99192944297,
ROU,1.A.1  Energy Industries,Solid Fuels,Implied emission factor,CH4,kg/TJ,1990,1.0,
ROU,1.A.1  Energy Industries,Solid Fuels,Implied emission factor,CH4,kg/TJ,2019,1.00000000000004,
ROU,1.A.1  Energy Industries,Solid Fuels,Implied emission factor,CO2,t/TJ,1990,94.19040642981207,
ROU,1.A.1  Energy Industries,Solid Fuels,Implied emission factor,CO2,t/TJ,2019,83.57457753757298,
ROU,1.A.1  Energy Industries,Solid Fuels,Implied emission factor,N2O,kg/TJ,1990,1.5,
ROU,1.A.1  Energy Industries,Solid Fuels,Implied emission factor,N2O,kg/TJ,2019,1.49934462676993,
ROU,1.A.1  Energy Industries,Solid Fuels,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,1990,25850.328593965354,
ROU,1.A.1  Energy Industries,Solid Fuels,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,2019,13286.60011580565,
ROU,1.A.1  Energy Industries,Solid Fuels,Net emissions/removals,CH4,kt,1990,0.273213348256,
ROU,1.A.1  Energy Industries,Solid Fuels,Net emissions/removals,CH4,kt,2019,0.15817399192945,
ROU,1.A.1  Energy Industries,Solid Fuels,Net emissions/removals,CO2,kt,1990,25734.076314282425,
ROU,1.A.1  Energy Industries,Solid Fuels,Net emissions/removals,CO2,kt,2019,13219.324552934675,
ROU,1.A.1  Energy Industries,Solid Fuels,Net emissions/removals,N2O,kt,1990,0.409820022384,
ROU,1.A.1  Energy Industries,Solid Fuels,Net emissions/removals,N2O,kt,2019,0.23715732489416,
ROU,1.A.1  Energy Industries,Total for category,Amount captured,CO2,kt,1990,,NO
ROU,1.A.1  Energy Industries,Total for category,Amount captured,CO2,kt,2019,,NO
ROU,1.A.1  Energy Industries,Total for category,Emission factor information,CH4,no unit,1990,,D
ROU,1.A.1  Energy Industries,Total for category,Emission factor information,CH4,no unit,2019,,D
ROU,1.A.1  Energy Industries,Total for category,Emission factor information,CO2,no unit,1990,,"CS,D"
ROU,1.A.1  Energy Industries,Total for category,Emission factor information,CO2,no unit,2019,,"CS,D,PS"
ROU,1.A.1  Energy Industries,Total for category,Emission factor information,N2O,no unit,1990,,D
ROU,1.A.1  Energy Industries,Total for category,Emission factor information,N2O,no unit,2019,,D
ROU,1.A.1  Energy Industries,Total for category,Fuel Consumption,No gas,TJ,1990,985837.995636,
ROU,1.A.1  Energy Industries,Total for category,Fuel Consumption,No gas,TJ,2019,314411.6934982977,
ROU,1.A.1  Energy Industries,Total for category,Method,CH4,no unit,1990,,T1
ROU,1.A.1  Energy Industries,Total for category,Method,CH4,no unit,2019,,T1
ROU,1.A.1  Energy Industries,Total for category,Method,CO2,no unit,1990,,"T1,T2"
ROU,1.A.1  Energy Industries,Total for category,Method,CO2,no unit,2019,,"T1,T2,T3"
ROU,1.A.1  Energy Industries,Total for category,Method,N2O,no unit,1990,,T1
ROU,1.A.1  Energy Industries,Total for category,Method,N2O,no unit,2019,,T1
ROU,1.A.1  Energy Industries,Total for category,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,1990,71694.67155207202,
ROU,1.A.1  Energy Industries,Total for category,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,2019,22269.383728328186,
ROU,1.A.1  Energy Industries,Total for category,Net emissions/removals,CH4,kt,1990,1.533837847396,
ROU,1.A.1  Energy Industries,Total for category,Net emissions/removals,CH4,kt,2019,0.47852090777245,
ROU,1.A.1  Energy Industries,Total for category,Net emissions/removals,CO,kt,1990,47.557970907328,
ROU,1.A.1  Energy Industries,Total for category,Net emissions/removals,CO,kt,2019,22.64873110270753,
ROU,1.A.1  Energy Industries,Total for category,Net emissions/removals,CO2,kt,1990,71487.9322430785,
ROU,1.A.1  Energy Industries,Total for category,Net emissions/removals,CO2,kt,2019,22182.21577264887,
ROU,1.A.1  Energy Industries,Total for category,Net emissions/removals,NMVOC,kt,1990,1.4124371006892,
ROU,1.A.1  Energy Industries,Total for category,Net emissions/removals,NMVOC,kt,2019,0.61127305719667,
ROU,1.A.1  Energy Industries,Total for category,Net emissions/removals,NOx,kt,1990,202.55769787779997,
ROU,1.A.1  Energy Industries,Total for category,Net emissions/removals,NOx,kt,2019,40.87976876943406,
ROU,1.A.1  Energy Industries,Total for category,Net emissions/removals,N2O,kt,1990,0.618082450062,
ROU,1.A.1  Energy Industries,Total for category,Net emissions/removals,N2O,kt,2019,0.27837498211958,
ROU,1.A.1  Energy Industries,Total for category,Net emissions/removals,SO2,kt,1990,620.6209178989573,
ROU,1.A.1  Energy Industries,Total for category,Net emissions/removals,SO2,kt,2019,59.48066430184138,
ROU,1.A.1.a  Public Electricity and Heat Production,Biomass,Amount captured,CO2,kt,1990,,NO
ROU,1.A.1.a  Public Electricity and Heat Production,Biomass,Amount captured,CO2,kt,2019,,NO
ROU,1.A.1.a  Public Electricity and Heat Production,Biomass,Fuel Consumption,No gas,TJ,1990,,NO
ROU,1.A.1.a  Public Electricity and Heat Production,Biomass,Fuel Consumption,No gas,TJ,2019,4722.0779999999995,
ROU,1.A.1.a  Public Electricity and Heat Production,Biomass,Implied emission factor,CH4,kg/TJ,1990,,NO
ROU,1.A.1.a  Public Electricity and Heat Production,Biomass,Implied emission factor,CH4,kg/TJ,2019,29.26260642030903,
ROU,1.A.1.a  Public Electricity and Heat Production,Biomass,Implied emission factor,CO2,t/TJ,1990,,NO
ROU,1.A.1.a  Public Electricity and Heat Production,Biomass,Implied emission factor,CO2,t/TJ,2019,110.54046925950821,
ROU,1.A.1.a  Public Electricity and Heat Production,Biomass,Implied emission factor,N2O,kg/TJ,1990,,NO
ROU,1.A.1.a  Public Electricity and Heat Production,Biomass,Implied emission factor,N2O,kg/TJ,2019,3.90083327721397,
ROU,1.A.1.a  Public Electricity and Heat Production,Biomass,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,1990,,NO
ROU,1.A.1.a  Public Electricity and Heat Production,Biomass,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,2019,530.731077015,
ROU,1.A.1.a  Public Electricity and Heat Production,Biomass,Net emissions/removals,CH4,kt,1990,,NO
ROU,1.A.1.a  Public Electricity and Heat Production,Biomass,Net emissions/removals,CH4,kt,2019,0.13818031,
ROU,1.A.1.a  Public Electricity and Heat Production,Biomass,Net emissions/removals,CO2,kt,1990,,NO
ROU,1.A.1.a  Public Electricity and Heat Production,Biomass,Net emissions/removals,CO2,kt,2019,521.980718,
ROU,1.A.1.a  Public Electricity and Heat Production,Biomass,Net emissions/removals,N2O,kt,1990,,NO
ROU,1.A.1.a  Public Electricity and Heat Production,Biomass,Net emissions/removals,N2O,kt,2019,0.018420039,
ROU,1.A.1.a  Public Electricity and Heat Production,Gaseous Fuels,Amount captured,CO2,kt,1990,,NO
ROU,1.A.1.a  Public Electricity and Heat Production,Gaseous Fuels,Amount captured,CO2,kt,2019,,NO
ROU,1.A.1.a  Public Electricity and Heat Production,Gaseous Fuels,Fuel Consumption,No gas,TJ,1990,376161.3,
ROU,1.A.1.a  Public Electricity and Heat Production,Gaseous Fuels,Fuel Consumption,No gas,TJ,2019,93147.91458381055,
ROU,1.A.1.a  Public Electricity and Heat Production,Gaseous Fuels,Implied emission factor,CH4,kg/TJ,1990,1.0,
ROU,1.A.1.a  Public Electricity and Heat Production,Gaseous Fuels,Implied emission factor,CH4,kg/TJ,2019,0.99999999999999,
ROU,1.A.1.a  Public Electricity and Heat Production,Gaseous Fuels,Implied emission factor,CO2,t/TJ,1990,55.41531143041345,
ROU,1.A.1.a  Public Electricity and Heat Production,Gaseous Fuels,Implied emission factor,CO2,t/TJ,2019,55.68496522961021,
ROU,1.A.1.a  Public Electricity and Heat Production,Gaseous Fuels,Implied emission factor,N2O,kg/TJ,1990,0.1,
ROU,1.A.1.a  Public Electricity and Heat Production,Gaseous Fuels,Implied emission factor,N2O,kg/TJ,2019,0.09999999999999,
ROU,1.A.1.a  Public Electricity and Heat Production,Gaseous Fuels,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,1990,20865.596378419184,
ROU,1.A.1.a  Public Electricity and Heat Production,Gaseous Fuels,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,2019,5192.01494615501,
ROU,1.A.1.a  Public Electricity and Heat Production,Gaseous Fuels,Net emissions/removals,CH4,kt,1990,0.3761613,
ROU,1.A.1.a  Public Electricity and Heat Production,Gaseous Fuels,Net emissions/removals,CH4,kt,2019,0.09314791458381,
ROU,1.A.1.a  Public Electricity and Heat Production,Gaseous Fuels,Net emissions/removals,CO2,kt,1990,20845.095587569183,
ROU,1.A.1.a  Public Electricity and Heat Production,Gaseous Fuels,Net emissions/removals,CO2,kt,2019,5186.9383848101925,
ROU,1.A.1.a  Public Electricity and Heat Production,Gaseous Fuels,Net emissions/removals,N2O,kt,1990,0.03761613,
ROU,1.A.1.a  Public Electricity and Heat Production,Gaseous Fuels,Net emissions/removals,N2O,kt,2019,0.00931479145838,
ROU,1.A.1.a  Public Electricity and Heat Production,Liquid Fuels,Amount captured,CO2,kt,1990,,NO
ROU,1.A.1.a  Public Electricity and Heat Production,Liquid Fuels,Amount captured,CO2,kt,2019,,NO
ROU,1.A.1.a  Public Electricity and Heat Production,Liquid Fuels,Fuel Consumption,No gas,TJ,1990,261415.804992,
ROU,1.A.1.a  Public Electricity and Heat Production,Liquid Fuels,Fuel Consumption,No gas,TJ,2019,4536.076676932461,
ROU,1.A.1.a  Public Electricity and Heat Production,Liquid Fuels,Implied emission factor,CH4,kg/TJ,1990,3.0,
ROU,1.A.1.a  Public Electricity and Heat Production,Liquid Fuels,Implied emission factor,CH4,kg/TJ,2019,2.08132033197784,
ROU,1.A.1.a  Public Electricity and Heat Production,Liquid Fuels,Implied emission factor,CO2,t/TJ,1990,78.15125455570671,
ROU,1.A.1.a  Public Electricity and Heat Production,Liquid Fuels,Implied emission factor,CO2,t/TJ,2019,70.44362870645405,
ROU,1.A.1.a  Public Electricity and Heat Production,Liquid Fuels,Implied emission factor,N2O,kg/TJ,1990,0.6,
ROU,1.A.1.a  Public Electricity and Heat Production,Liquid Fuels,Implied emission factor,N2O,kg/TJ,2019,0.37033008299498,
ROU,1.A.1.a  Public Electricity and Heat Production,Liquid Fuels,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,1990,20493.49716142783,
ROU,1.A.1.a  Public Electricity and Heat Production,Liquid Fuels,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,2019,320.2472091129029,
ROU,1.A.1.a  Public Electricity and Heat Production,Liquid Fuels,Net emissions/removals,CH4,kt,1990,0.784247414976,
ROU,1.A.1.a  Public Electricity and Heat Production,Liquid Fuels,Net emissions/removals,CH4,kt,2019,0.00944102861511,
ROU,1.A.1.a  Public Electricity and Heat Production,Liquid Fuels,Net emissions/removals,CO2,kt,1990,20429.973120814775,
ROU,1.A.1.a  Public Electricity and Heat Production,Liquid Fuels,Net emissions/removals,CO2,kt,2019,319.5377012138362,
ROU,1.A.1.a  Public Electricity and Heat Production,Liquid Fuels,Net emissions/removals,N2O,kt,1990,0.1568494829952,
ROU,1.A.1.a  Public Electricity and Heat Production,Liquid Fuels,Net emissions/removals,N2O,kt,2019,0.00167984565224,
ROU,1.A.1.a  Public Electricity and Heat Production,Other Fossil Fuels,Amount captured,CO2,kt,1990,,NO
ROU,1.A.1.a  Public Electricity and Heat Production,Other Fossil Fuels,Amount captured,CO2,kt,2019,,NO
ROU,1.A.1.a  Public Electricity and Heat Production,Other Fossil Fuels,Fuel Consumption,No gas,TJ,1990,,NO
ROU,1.A.1.a  Public Electricity and Heat Production,Other Fossil Fuels,Fuel Consumption,No gas,TJ,2019,,NO
ROU,1.A.1.a  Public Electricity and Heat Production,Other Fossil Fuels,Implied emission factor,CH4,kg/TJ,1990,,NO
ROU,1.A.1.a  Public Electricity and Heat Production,Other Fossil Fuels,Implied emission factor,CH4,kg/TJ,2019,,NO
ROU,1.A.1.a  Public Electricity and Heat Production,Other Fossil Fuels,Implied emission factor,CO2,t/TJ,1990,,NO
ROU,1.A.1.a  Public Electricity and Heat Production,Other Fossil Fuels,Implied emission factor,CO2,t/TJ,2019,,NO
ROU,1.A.1.a  Public Electricity and Heat Production,Other Fossil Fuels,Implied emission factor,N2O,kg/TJ,1990,,NO
ROU,1.A.1.a  Public Electricity and Heat Production,Other Fossil Fuels,Implied emission factor,N2O,kg/TJ,2019,,NO
ROU,1.A.1.a  Public Electricity and Heat Production,Other Fossil Fuels,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,1990,,NO
ROU,1.A.1.a  Public Electricity and Heat Production,Other Fossil Fuels,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,2019,,NO
ROU,1.A.1.a  Public Electricity and Heat Production,Other Fossil Fuels,Net emissions/removals,CH4,kt,1990,,NO
ROU,1.A.1.a  Public Electricity and Heat Production,Other Fossil Fuels,Net emissions/removals,CH4,kt,2019,,NO
ROU,1.A.1.a  Public Electricity and Heat Production,Other Fossil Fuels,Net emissions/removals,CO2,kt,1990,,NO
ROU,1.A.1.a  Public Electricity and Heat Production,Other Fossil Fuels,Net emissions/removals,CO2,kt,2019,,NO
ROU,1.A.1.a  Public Electricity and Heat Production,Other Fossil Fuels,Net emissions/removals,N2O,kt,1990,,NO
ROU,1.A.1.a  Public Electricity and Heat Production,Other Fossil Fuels,Net emissions/removals,N2O,kt,2019,,NO
ROU,1.A.1.a  Public Electricity and Heat Production,Peat,Amount captured,CO2,kt,1990,,NO
ROU,1.A.1.a  Public Electricity and Heat Production,Peat,Amount captured,CO2,kt,2019,,NO
ROU,1.A.1.a  Public Electricity and Heat Production,Peat,Fuel Consumption,No gas,TJ,1990,,NO
ROU,1.A.1.a  Public Electricity and Heat Production,Peat,Fuel Consumption,No gas,TJ,2019,,NO
ROU,1.A.1.a  Public Electricity and Heat Production,Peat,Implied emission factor,CH4,kg/TJ,1990,,NO
ROU,1.A.1.a  Public Electricity and Heat Production,Peat,Implied emission factor,CH4,kg/TJ,2019,,NO
ROU,1.A.1.a  Public Electricity and Heat Production,Peat,Implied emission factor,CO2,t/TJ,1990,,NO
ROU,1.A.1.a  Public Electricity and Heat Production,Peat,Implied emission factor,CO2,t/TJ,2019,,NO
ROU,1.A.1.a  Public Electricity and Heat Production,Peat,Implied emission factor,N2O,kg/TJ,1990,,NO
ROU,1.A.1.a  Public Electricity and Heat Production,Peat,Implied emission factor,N2O,kg/TJ,2019,,NO
ROU,1.A.1.a  Public Electricity and Heat Production,Peat,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,1990,,NO
