Key,Value,Source
country,de,
base_year,2015,
metal_steel_production,42.676,World Steel Association; STEEL STATISTICAL YEARBOOK 2017; Table 1; Germany; 2015 value
metal_steel_share_blast_furnace_bof,0.704,
metal_steel_share_cyclone_furnace_eaf,0,
metal_steel_share_scrap_hbi_eaf,0.296,
metal_steel_share_dri_network_gas_eaf,0,
metal_steel_share_dri_hydrogen_eaf,0,
metal_steel_scrap_hbi_eaf_share_coal,0,
metal_steel_scrap_hbi_eaf_share_electricity,0.393,
metal_steel_scrap_hbi_eaf_share_network_gas,0.426,
metal_aluminium_production,3.4114,https://www.amap.de/fileadmin/files/Kolloquium/26._Kolloquium/AMAP_Vorstellung_GDA_allgemein_080915.pdf; sum of Primary; Recycled and Remelt
metal_aluminium_share_electrolysis_current,0.159,Based on NL datast
metal_aluminium_share_electrolysis_bat,0,
metal_aluminium_share_melting_oven,0.841,Based on NL datast
metal_aluminium_share_carbothermal_reduction,0,
