PRODUCT,Hard coal (if no detail),Brown coal (if no detail),Anthracite,Coking coal,Other bituminous coal,Sub-bituminous coal,Lignite,Patent fuel,Coke oven coke,Gas coke,Coal tar,BKB/peat briquettes,Gas works gas,Coke oven gas,Blast furnace gas,Other recovered gases,Peat,Natural Gas,Crude/NGL/feedstocks (if no detail),Crude oil,Natural gas liquids,Refinery feedstocks,Additives/blending components,Other hydrocarbons,Refinery gas,Ethane,Liquefied petroleum gases (LPG),Motor gasoline,Aviation gasoline,Gasoline type jet fuel,Kerosene type jet fuel,Other Kerosene,Gas/diesel oil,Fuel oil,Naphtha,White spirit & SBP,Lubricants,Bitumen,Paraffin waxes,Petroleum coke,Non-specified oil products,Industrial waste,Municipal waste (renewable),Municipal waste (non-renewable),Primary solid biofuels,Biogases,Biogasoline,Biodiesels,Other liquid biofuels,Non-specified primary biofuels and waste,Charcoal,Elec/heat output from non-specified manufactured gases,Heat output from non-specified combustible fuels,Nuclear,Hydro,Geothermal,Solar photovoltaics,Solar thermal,"Tide, wave and ocean",Wind,Other sources,Electricity,Heat,Total,Memo: Renewables
Transformation processes,x,x,0,-121134.97,-182084.39,0,0,0,826.52,0,4064.29,0,0,14628.93,11961.69,0,0,-494680.68,x,-2152506.98,-183699.99,-10029.06,-4672.51,0,72369.01,0,55246,288200.01,1672,0,302074.98,12856.99,868528.8,339239.99,283359.99,-32874.42,25115.99,9632.99,13760,0,44559.99,0,-37353.83,-31819.89,-38236.66,-8007.46,0,0,-106.81,0,179.99,0,0,-45182.69,-205.24,0,-363.67,0,0,-18363.3,-532.9,406758,127552.49,-479266.81,-102456.98
Main activity producer electricity plants,x,x,0,0,-131100.77,0,0,0,0,0,0,0,0,-1497.16,-15106.1,0,0,-172566.29,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17759.57,-271.93,0,0,0,0,0,0,0,-45182.69,-205.24,0,-28.81,0,0,-13369.21,-61.21,197405.53,0,-199743.44,-31634.75
Autoproducer electricity plants,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1146.26,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3039.41,-2589.49,-5017.04,-640.87,0,0,-106.81,0,0,0,0,0,0,0,-334.86,0,0,-4994.1,-471.68,9264.47,0,-9076.06,-14133.09
Main activity producer CHP plants,x,x,0,0,-50983.63,0,0,0,0,0,0,0,0,0,-9658.15,0,0,-238306,x,0,0,0,0,0,-7029.01,0,0,0,0,0,0,0,-85.2,0,0,0,0,0,0,0,0,0,0,0,-15100.11,-998.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122256.4,103840.05,-96064.45,-16098.92
Autoproducer CHP plants,x,x,0,0,0,0,0,0,0,0,0,0,0,-152.94,-344.95,0,0,-76028.31,x,0,0,0,0,0,-11830.52,0,0,0,0,0,0,0,-340.81,0,0,0,0,0,0,0,-200,0,-28992.42,-24698.27,0,-5551.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77831.61,20560.04,-49748.52,-34544.37
Main activity producer heat plants,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5541.52,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5263.98,-277.54,0
Autoproducer heat plants,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5786.24,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5321.97,-4532.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12541.6,-3098.73,-5321.97
Heat pumps,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Electric boilers,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chemical heat for electricity production,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blast furnaces,x,x,0,-36297.5,0,0,0,0,-56373,0,0,0,0,0,37070.89,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-55599.62,0
Gas works,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coke ovens,x,x,0,-84837.51,0,0,0,0,57199.52,0,4064.29,0,0,16279.07,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7294.62,0
Patent fuel plants,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BKB plants,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oil refineries,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,-2152506.98,-183699.99,-149373.43,-4672.51,0,96822.01,0,71024,288200.01,1672,0,302074.98,16770.02,871127.38,339239.99,361460.01,4839.61,26711.99,9632.99,13799.99,0,49000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37877.94,0
Petrochemical plants,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,139344.37,0,0,-445.52,0,-15778,0,0,0,0,-3912.98,-2172.61,0,-78099.98,-37713.98,-1596.01,0,-39.98,0,-4240.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4654.72,0
Coal liquefaction plants,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gas-to-liquids (GTL) plants,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
For blended natural gas,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4693.95,x,0,0,0,0,0,-5148.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-543.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-997.97,-543.91
Charcoal production plants,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-359.94,0,0,0,0,0,179.99,0,0,0,0,0,0,0,0,0,0,0,0,-179.95,-179.95
Non-specified (transformation),x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14653.17,-14653.17,0
Energy industry own use,x,x,0,0,0,0,0,0,0,0,0,0,0,-6653.62,-754.84,0,0,-78719.46,x,0,0,0,0,0,-84447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-35930.87,-19663.22,-236689.01,0
Coal mines,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oil and gas extraction,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25608.48,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9624.53,0,-35233.01,0
Blast furnaces,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gas works,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gasification plants for biogases,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coke ovens,x,x,0,0,0,0,0,0,0,0,0,0,0,-6653.62,-754.84,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-291.65,0,-7700.11,0
Patent fuel plants,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BKB plants,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oil refineries,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-51370.86,x,0,0,0,0,0,-84447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11219.62,-15634.01,-173191.5,0
Coal liquefaction plants,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liquefaction (LNG) / regasification plants,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gas-to-liquids (GTL) plants,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Own use in electricity, CHP and heat plants",x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14146.95,0,-14146.95,0
Pumped storage plants,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nuclear industry,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charcoal production plants,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Non-specified (energy),x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1740.12,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-648.12,-4029.21,-6417.44,0
Losses,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16598.99,-21330.91,-37929.9,0
Total final consumption,x,x,849.71,573.42,0,0,759.99,0,5016,0,7416.29,0,0,7975.31,11206.85,0,0,858204.86,x,0,190387.99,0,0,0,6781.49,0,86664,177407.99,88.01,0,1935.01,3139.01,313621.21,3279.98,242879.99,1700.39,6468.02,7916.99,15159.98,0,37359.99,0,0,0,16828.76,4253.2,6236.99,7214.99,35.59,0,270.01,0,0,0,0,315.94,0,1040.8,0,0,0,386954.44,86558.36,2496501.55,36196.27
Industry,x,x,673.91,516.06,0,0,499.99,0,2051.99,0,0,0,0,7975.31,11206.85,0,0,209587.1,x,0,86504.02,0,0,0,6781.49,0,368.02,0,0,0,0,0,15889.79,720,0,0,0,0,0,0,3039.99,0,0,0,2834.46,834.85,0,0,35.59,0,0,0,0,0,0,0,0,0,0,0,0,140464.88,48896.59,538880.89,3704.9
Iron and steel,x,x,0,516.06,0,0,0,0,826.52,0,0,0,0,7975.31,11206.85,0,0,11771.36,x,0,0,0,0,0,0,0,0,0,0,0,0,0,127.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9710.95,5.99,42140.81,0
Chemical and petrochemical,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78229.1,x,0,86504.02,0,0,0,6781.49,0,46.01,0,0,0,0,0,42.58,0,0,0,0,0,0,0,3039.99,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46379.95,32119.83,253194.97,52
Non-ferrous metals,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3276.88,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22014.36,1235.78,26527.02,0
Non-metallic minerals,x,x,0,0,0,0,340.01,0,1083,0,0,0,0,0,0,0,0,19389.49,x,0,0,0,0,0,0,0,91.98,0,0,0,0,0,212.98,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4619.63,17,26474.1,0
Transport equipment,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1849.85,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2055.97,40.99,3946.81,0
Machinery,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11779.44,x,0,0,0,0,0,0,0,46.01,0,0,0,0,0,170.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11180.01,114.97,23290.83,0
Mining and quarrying,x,x,0,0,0,0,160.02,0,0,0,0,0,0,0,0,0,0,4021.84,x,0,0,0,0,0,0,0,0,0,0,0,0,0,170.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1339.44,4448.14,10139.84,0
Food and tobacco,x,x,673.91,0,0,0,0,0,142.52,0,0,0,0,0,0,0,0,52386.67,x,0,0,0,0,0,0,0,46.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,636.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23054.95,4044.24,80985.19,636.9
"Paper, pulp and print",x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14012.59,x,0,0,0,0,0,0,0,46.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9062.83,6205.8,29473.19,145.95
Wood and wood products,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,967.23,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,863.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,842.55,234.96,2908.57,863.82
Construction,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3132.9,x,0,0,0,0,0,0,0,0,0,0,0,0,0,15165.59,0,0,0,0,0,0,0,0,0,0,0,71.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1706.71,0,20077.17,71.97
Textile and leather,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2836.89,x,0,0,0,0,0,0,0,46.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1307.04,127.99,4317.93,0
Non-specified (industry),x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5932.9,x,0,0,0,0,0,0,0,46.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1898.63,0,0,0,35.59,0,0,0,0,0,0,0,0,0,0,0,0,7190.49,300.95,15404.58,1934.22
Transport,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560.53,x,0,0,0,0,0,0,0,13201.99,177407.99,88.01,0,1935.01,0,274684.81,0,0,0,0,0,0,0,0,0,0,0,0,0,6236.99,7214.99,0,0,0,0,0,0,0,0,0,0,0,0,0,6232.72,0,487563.03,13451.98
Domestic aviation,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,88.01,0,1935.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023.02,0
Road,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560.53,x,0,0,0,0,0,0,0,13201.99,177407.99,0,0,0,0,265738.79,0,0,0,0,0,0,0,0,0,0,0,0,0,6236.99,7214.99,0,0,0,0,0,0,0,0,0,0,0,0,0,46.81,0,470408.08,13451.98
Rail,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,1363.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6185.91,0,7549.09,0
Pipeline transport,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domestic navigation,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,7582.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7582.8,0
Non-specified (transport),x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Other,x,x,175.8,0,0,0,260,0,0,0,0,0,0,0,0,0,0,557240.72,x,0,0,0,0,0,0,0,5473.99,0,0,0,0,731.02,23046.62,2519.99,0,0,0,0,0,0,0,0,0,0,13994.3,3418.35,0,0,0,0,270.01,0,0,0,0,315.94,0,1040.8,0,0,0,240256.84,37661.77,886406.14,19039.39
Residential,x,x,175.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294288.96,x,0,0,0,0,0,0,0,827.98,0,0,0,0,472.98,1789.19,0,0,0,0,0,0,0,0,0,0,0,12500.61,0,0,0,0,0,270.01,0,0,0,0,0,0,899.83,0,0,0,85288.55,11645.75,408159.66,13670.45
Commercial and public services,x,x,0,0,0,0,260,0,0,0,0,0,0,0,0,0,0,177828.89,x,0,0,0,0,0,0,0,3817.98,0,0,0,0,171.99,6304.82,1760.01,0,0,0,0,0,0,0,0,0,0,487.89,1548.7,0,0,0,0,0,0,0,0,0,0,0,140.97,0,0,0,128381.1,21268.9,341971.25,2177.55
Agriculture/forestry,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85122.92,x,0,0,0,0,0,0,0,827.98,0,0,0,0,86,14952.61,0,0,0,0,0,0,0,0,0,0,0,1005.79,1869.66,0,0,0,0,0,0,0,0,0,315.94,0,0,0,0,0,26587.18,4747.08,135515.16,3191.39
Fishing,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,759.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,759.99,0
Non-specified (other),x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Non-energy use,x,x,0,57.36,0,0,0,0,2964,0,7416.29,0,0,0,0,0,0,90816.51,x,0,103884.01,0,0,0,0,0,67620,0,0,0,0,2408,0,39.98,242879.99,1700.39,6468.02,7916.99,15159.98,0,34320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,583651.52,0
