utc_timestamp,cet_cest_timestamp,ES_wind_onshore_generation_actual
2015-03-12T23:00:00Z,2015-03-13T00:00:00+0100,7652
2015-03-13T00:00:00Z,2015-03-13T01:00:00+0100,7207
2015-03-13T01:00:00Z,2015-03-13T02:00:00+0100,7073
2015-03-13T02:00:00Z,2015-03-13T03:00:00+0100,7331
2015-03-13T03:00:00Z,2015-03-13T04:00:00+0100,7477
2015-03-13T04:00:00Z,2015-03-13T05:00:00+0100,7720
2015-03-13T05:00:00Z,2015-03-13T06:00:00+0100,7751
2015-03-13T06:00:00Z,2015-03-13T07:00:00+0100,7881
2015-03-13T07:00:00Z,2015-03-13T08:00:00+0100,7885
2015-03-13T08:00:00Z,2015-03-13T09:00:00+0100,7751
2015-03-13T09:00:00Z,2015-03-13T10:00:00+0100,7898
2015-03-13T10:00:00Z,2015-03-13T11:00:00+0100,7447
2015-03-13T11:00:00Z,2015-03-13T12:00:00+0100,6730
2015-03-13T12:00:00Z,2015-03-13T13:00:00+0100,6034
2015-03-13T13:00:00Z,2015-03-13T14:00:00+0100,5869
2015-03-13T14:00:00Z,2015-03-13T15:00:00+0100,5822
2015-03-13T15:00:00Z,2015-03-13T16:00:00+0100,5977
2015-03-13T16:00:00Z,2015-03-13T17:00:00+0100,6298
2015-03-13T17:00:00Z,2015-03-13T18:00:00+0100,6874
2015-03-13T18:00:00Z,2015-03-13T19:00:00+0100,7186
2015-03-13T19:00:00Z,2015-03-13T20:00:00+0100,7206
2015-03-13T20:00:00Z,2015-03-13T21:00:00+0100,7196
2015-03-13T21:00:00Z,2015-03-13T22:00:00+0100,7307
2015-03-13T22:00:00Z,2015-03-13T23:00:00+0100,7231
2015-03-13T23:00:00Z,2015-03-14T00:00:00+0100,6908
2015-03-14T00:00:00Z,2015-03-14T01:00:00+0100,6294
2015-03-14T01:00:00Z,2015-03-14T02:00:00+0100,6038
2015-03-14T02:00:00Z,2015-03-14T03:00:00+0100,6085
2015-03-14T03:00:00Z,2015-03-14T04:00:00+0100,6445
2015-03-14T04:00:00Z,2015-03-14T05:00:00+0100,6528
2015-03-14T05:00:00Z,2015-03-14T06:00:00+0100,6552
2015-03-14T06:00:00Z,2015-03-14T07:00:00+0100,6573
2015-03-14T07:00:00Z,2015-03-14T08:00:00+0100,6279
2015-03-14T08:00:00Z,2015-03-14T09:00:00+0100,6185
2015-03-14T09:00:00Z,2015-03-14T10:00:00+0100,6449
2015-03-14T10:00:00Z,2015-03-14T11:00:00+0100,6474
2015-03-14T11:00:00Z,2015-03-14T12:00:00+0100,6872
2015-03-14T12:00:00Z,2015-03-14T13:00:00+0100,6978
2015-03-14T13:00:00Z,2015-03-14T14:00:00+0100,7234
2015-03-14T14:00:00Z,2015-03-14T15:00:00+0100,7919
2015-03-14T15:00:00Z,2015-03-14T16:00:00+0100,8297
2015-03-14T16:00:00Z,2015-03-14T17:00:00+0100,8563
2015-03-14T17:00:00Z,2015-03-14T18:00:00+0100,8493
2015-03-14T18:00:00Z,2015-03-14T19:00:00+0100,8015
2015-03-14T19:00:00Z,2015-03-14T20:00:00+0100,7650
2015-03-14T20:00:00Z,2015-03-14T21:00:00+0100,7119
2015-03-14T21:00:00Z,2015-03-14T22:00:00+0100,6826
2015-03-14T22:00:00Z,2015-03-14T23:00:00+0100,6331
2015-03-14T23:00:00Z,2015-03-15T00:00:00+0100,5983
2015-03-15T00:00:00Z,2015-03-15T01:00:00+0100,5305
2015-03-15T01:00:00Z,2015-03-15T02:00:00+0100,4689
2015-03-15T02:00:00Z,2015-03-15T03:00:00+0100,4544
2015-03-15T03:00:00Z,2015-03-15T04:00:00+0100,4179
2015-03-15T04:00:00Z,2015-03-15T05:00:00+0100,3835
2015-03-15T05:00:00Z,2015-03-15T06:00:00+0100,3693
2015-03-15T06:00:00Z,2015-03-15T07:00:00+0100,3756
2015-03-15T07:00:00Z,2015-03-15T08:00:00+0100,3357
2015-03-15T08:00:00Z,2015-03-15T09:00:00+0100,3070
2015-03-15T09:00:00Z,2015-03-15T10:00:00+0100,3066
2015-03-15T10:00:00Z,2015-03-15T11:00:00+0100,3136
2015-03-15T11:00:00Z,2015-03-15T12:00:00+0100,3091
2015-03-15T12:00:00Z,2015-03-15T13:00:00+0100,3008
2015-03-15T13:00:00Z,2015-03-15T14:00:00+0100,2938
2015-03-15T14:00:00Z,2015-03-15T15:00:00+0100,3142
2015-03-15T15:00:00Z,2015-03-15T16:00:00+0100,3640
2015-03-15T16:00:00Z,2015-03-15T17:00:00+0100,4045
2015-03-15T17:00:00Z,2015-03-15T18:00:00+0100,3977
2015-03-15T18:00:00Z,2015-03-15T19:00:00+0100,3886
2015-03-15T19:00:00Z,2015-03-15T20:00:00+0100,3859
2015-03-15T20:00:00Z,2015-03-15T21:00:00+0100,3936
2015-03-15T21:00:00Z,2015-03-15T22:00:00+0100,3964
2015-03-15T22:00:00Z,2015-03-15T23:00:00+0100,3957
2015-03-15T23:00:00Z,2015-03-16T00:00:00+0100,3855
2015-03-16T00:00:00Z,2015-03-16T01:00:00+0100,3576
2015-03-16T01:00:00Z,2015-03-16T02:00:00+0100,3381
2015-03-16T02:00:00Z,2015-03-16T03:00:00+0100,3072
2015-03-16T03:00:00Z,2015-03-16T04:00:00+0100,2667
2015-03-16T04:00:00Z,2015-03-16T05:00:00+0100,2437
2015-03-16T05:00:00Z,2015-03-16T06:00:00+0100,2069
2015-03-16T06:00:00Z,2015-03-16T07:00:00+0100,1624
2015-03-16T07:00:00Z,2015-03-16T08:00:00+0100,1225
2015-03-16T08:00:00Z,2015-03-16T09:00:00+0100,837
2015-03-16T09:00:00Z,2015-03-16T10:00:00+0100,702
2015-03-16T10:00:00Z,2015-03-16T11:00:00+0100,707
2015-03-16T11:00:00Z,2015-03-16T12:00:00+0100,791
2015-03-16T12:00:00Z,2015-03-16T13:00:00+0100,926
2015-03-16T13:00:00Z,2015-03-16T14:00:00+0100,959
2015-03-16T14:00:00Z,2015-03-16T15:00:00+0100,1024
2015-03-16T15:00:00Z,2015-03-16T16:00:00+0100,1290
2015-03-16T16:00:00Z,2015-03-16T17:00:00+0100,1545
2015-03-16T17:00:00Z,2015-03-16T18:00:00+0100,1804
2015-03-16T18:00:00Z,2015-03-16T19:00:00+0100,2146
2015-03-16T19:00:00Z,2015-03-16T20:00:00+0100,2641
2015-03-16T20:00:00Z,2015-03-16T21:00:00+0100,3115
2015-03-16T21:00:00Z,2015-03-16T22:00:00+0100,3561
2015-03-16T22:00:00Z,2015-03-16T23:00:00+0100,3932
2015-03-16T23:00:00Z,2015-03-17T00:00:00+0100,4161
2015-03-17T00:00:00Z,2015-03-17T01:00:00+0100,4305
2015-03-17T01:00:00Z,2015-03-17T02:00:00+0100,4515
2015-03-17T02:00:00Z,2015-03-17T03:00:00+0100,4735
2015-03-17T03:00:00Z,2015-03-17T04:00:00+0100,4477
2015-03-17T04:00:00Z,2015-03-17T05:00:00+0100,4474
2015-03-17T05:00:00Z,2015-03-17T06:00:00+0100,4459
2015-03-17T06:00:00Z,2015-03-17T07:00:00+0100,4473
2015-03-17T07:00:00Z,2015-03-17T08:00:00+0100,4559
2015-03-17T08:00:00Z,2015-03-17T09:00:00+0100,4522
2015-03-17T09:00:00Z,2015-03-17T10:00:00+0100,4846
2015-03-17T10:00:00Z,2015-03-17T11:00:00+0100,5049
2015-03-17T11:00:00Z,2015-03-17T12:00:00+0100,5463
2015-03-17T12:00:00Z,2015-03-17T13:00:00+0100,6122
2015-03-17T13:00:00Z,2015-03-17T14:00:00+0100,6240
2015-03-17T14:00:00Z,2015-03-17T15:00:00+0100,6187
2015-03-17T15:00:00Z,2015-03-17T16:00:00+0100,6094
2015-03-17T16:00:00Z,2015-03-17T17:00:00+0100,6508
2015-03-17T17:00:00Z,2015-03-17T18:00:00+0100,6455
2015-03-17T18:00:00Z,2015-03-17T19:00:00+0100,6802
2015-03-17T19:00:00Z,2015-03-17T20:00:00+0100,7395
2015-03-17T20:00:00Z,2015-03-17T21:00:00+0100,7729
2015-03-17T21:00:00Z,2015-03-17T22:00:00+0100,7456
2015-03-17T22:00:00Z,2015-03-17T23:00:00+0100,7678
2015-03-17T23:00:00Z,2015-03-18T00:00:00+0100,7327
2015-03-18T00:00:00Z,2015-03-18T01:00:00+0100,6872
2015-03-18T01:00:00Z,2015-03-18T02:00:00+0100,6669
2015-03-18T02:00:00Z,2015-03-18T03:00:00+0100,6631
2015-03-18T03:00:00Z,2015-03-18T04:00:00+0100,6625
2015-03-18T04:00:00Z,2015-03-18T05:00:00+0100,6359
2015-03-18T05:00:00Z,2015-03-18T06:00:00+0100,6111
2015-03-18T06:00:00Z,2015-03-18T07:00:00+0100,5932
2015-03-18T07:00:00Z,2015-03-18T08:00:00+0100,5448
2015-03-18T08:00:00Z,2015-03-18T09:00:00+0100,5184
2015-03-18T09:00:00Z,2015-03-18T10:00:00+0100,5199
2015-03-18T10:00:00Z,2015-03-18T11:00:00+0100,5320
2015-03-18T11:00:00Z,2015-03-18T12:00:00+0100,5601
2015-03-18T12:00:00Z,2015-03-18T13:00:00+0100,5985
2015-03-18T13:00:00Z,2015-03-18T14:00:00+0100,6500
2015-03-18T14:00:00Z,2015-03-18T15:00:00+0100,6559
2015-03-18T15:00:00Z,2015-03-18T16:00:00+0100,6497
2015-03-18T16:00:00Z,2015-03-18T17:00:00+0100,6728
2015-03-18T17:00:00Z,2015-03-18T18:00:00+0100,6645
2015-03-18T18:00:00Z,2015-03-18T19:00:00+0100,6653
2015-03-18T19:00:00Z,2015-03-18T20:00:00+0100,6948
2015-03-18T20:00:00Z,2015-03-18T21:00:00+0100,7446
2015-03-18T21:00:00Z,2015-03-18T22:00:00+0100,7911
2015-03-18T22:00:00Z,2015-03-18T23:00:00+0100,7838
2015-03-18T23:00:00Z,2015-03-19T00:00:00+0100,8074
2015-03-19T00:00:00Z,2015-03-19T01:00:00+0100,7814
2015-03-19T01:00:00Z,2015-03-19T02:00:00+0100,7520
2015-03-19T02:00:00Z,2015-03-19T03:00:00+0100,7584
2015-03-19T03:00:00Z,2015-03-19T04:00:00+0100,7744
2015-03-19T04:00:00Z,2015-03-19T05:00:00+0100,7764
2015-03-19T05:00:00Z,2015-03-19T06:00:00+0100,7988
2015-03-19T06:00:00Z,2015-03-19T07:00:00+0100,8480
2015-03-19T07:00:00Z,2015-03-19T08:00:00+0100,8587
2015-03-19T08:00:00Z,2015-03-19T09:00:00+0100,8715
2015-03-19T09:00:00Z,2015-03-19T10:00:00+0100,9180
2015-03-19T10:00:00Z,2015-03-19T11:00:00+0100,9605
2015-03-19T11:00:00Z,2015-03-19T12:00:00+0100,10063
2015-03-19T12:00:00Z,2015-03-19T13:00:00+0100,10555
2015-03-19T13:00:00Z,2015-03-19T14:00:00+0100,11075
2015-03-19T14:00:00Z,2015-03-19T15:00:00+0100,11517
2015-03-19T15:00:00Z,2015-03-19T16:00:00+0100,11756
2015-03-19T16:00:00Z,2015-03-19T17:00:00+0100,11786
2015-03-19T17:00:00Z,2015-03-19T18:00:00+0100,11472
2015-03-19T18:00:00Z,2015-03-19T19:00:00+0100,11337
2015-03-19T19:00:00Z,2015-03-19T20:00:00+0100,11539
2015-03-19T20:00:00Z,2015-03-19T21:00:00+0100,11420
2015-03-19T21:00:00Z,2015-03-19T22:00:00+0100,10907
2015-03-19T22:00:00Z,2015-03-19T23:00:00+0100,10796
2015-03-19T23:00:00Z,2015-03-20T00:00:00+0100,11048
2015-03-20T00:00:00Z,2015-03-20T01:00:00+0100,11085
2015-03-20T01:00:00Z,2015-03-20T02:00:00+0100,10935
2015-03-20T02:00:00Z,2015-03-20T03:00:00+0100,11085
2015-03-20T03:00:00Z,2015-03-20T04:00:00+0100,11085
2015-03-20T04:00:00Z,2015-03-20T05:00:00+0100,11491
2015-03-20T05:00:00Z,2015-03-20T06:00:00+0100,11712
2015-03-20T06:00:00Z,2015-03-20T07:00:00+0100,12180
2015-03-20T07:00:00Z,2015-03-20T08:00:00+0100,12376
2015-03-20T08:00:00Z,2015-03-20T09:00:00+0100,12315
2015-03-20T09:00:00Z,2015-03-20T10:00:00+0100,12408
2015-03-20T10:00:00Z,2015-03-20T11:00:00+0100,12454
2015-03-20T11:00:00Z,2015-03-20T12:00:00+0100,12626
2015-03-20T12:00:00Z,2015-03-20T13:00:00+0100,12710
2015-03-20T13:00:00Z,2015-03-20T14:00:00+0100,12635
2015-03-20T14:00:00Z,2015-03-20T15:00:00+0100,12363
2015-03-20T15:00:00Z,2015-03-20T16:00:00+0100,12132
2015-03-20T16:00:00Z,2015-03-20T17:00:00+0100,12251
2015-03-20T17:00:00Z,2015-03-20T18:00:00+0100,12204
2015-03-20T18:00:00Z,2015-03-20T19:00:00+0100,12059
2015-03-20T19:00:00Z,2015-03-20T20:00:00+0100,11758
2015-03-20T20:00:00Z,2015-03-20T21:00:00+0100,11139
2015-03-20T21:00:00Z,2015-03-20T22:00:00+0100,10561
2015-03-20T22:00:00Z,2015-03-20T23:00:00+0100,9655
2015-03-20T23:00:00Z,2015-03-21T00:00:00+0100,8594
2015-03-21T00:00:00Z,2015-03-21T01:00:00+0100,8038
2015-03-21T01:00:00Z,2015-03-21T02:00:00+0100,8131
2015-03-21T02:00:00Z,2015-03-21T03:00:00+0100,7846
2015-03-21T03:00:00Z,2015-03-21T04:00:00+0100,7695
2015-03-21T04:00:00Z,2015-03-21T05:00:00+0100,7705
2015-03-21T05:00:00Z,2015-03-21T06:00:00+0100,7450
2015-03-21T06:00:00Z,2015-03-21T07:00:00+0100,7340
2015-03-21T07:00:00Z,2015-03-21T08:00:00+0100,7220
2015-03-21T08:00:00Z,2015-03-21T09:00:00+0100,7381
2015-03-21T09:00:00Z,2015-03-21T10:00:00+0100,7797
2015-03-21T10:00:00Z,2015-03-21T11:00:00+0100,8219
2015-03-21T11:00:00Z,2015-03-21T12:00:00+0100,8225
2015-03-21T12:00:00Z,2015-03-21T13:00:00+0100,7914
2015-03-21T13:00:00Z,2015-03-21T14:00:00+0100,7744
2015-03-21T14:00:00Z,2015-03-21T15:00:00+0100,7727
2015-03-21T15:00:00Z,2015-03-21T16:00:00+0100,7320
2015-03-21T16:00:00Z,2015-03-21T17:00:00+0100,7565
2015-03-21T17:00:00Z,2015-03-21T18:00:00+0100,7583
2015-03-21T18:00:00Z,2015-03-21T19:00:00+0100,7377
2015-03-21T19:00:00Z,2015-03-21T20:00:00+0100,7321
2015-03-21T20:00:00Z,2015-03-21T21:00:00+0100,7324
2015-03-21T21:00:00Z,2015-03-21T22:00:00+0100,7631
2015-03-21T22:00:00Z,2015-03-21T23:00:00+0100,7688
2015-03-21T23:00:00Z,2015-03-22T00:00:00+0100,7554
2015-03-22T00:00:00Z,2015-03-22T01:00:00+0100,7193
2015-03-22T01:00:00Z,2015-03-22T02:00:00+0100,7019
2015-03-22T02:00:00Z,2015-03-22T03:00:00+0100,6923
2015-03-22T03:00:00Z,2015-03-22T04:00:00+0100,7081
2015-03-22T04:00:00Z,2015-03-22T05:00:00+0100,7373
2015-03-22T05:00:00Z,2015-03-22T06:00:00+0100,7643
2015-03-22T06:00:00Z,2015-03-22T07:00:00+0100,7666
2015-03-22T07:00:00Z,2015-03-22T08:00:00+0100,7817
2015-03-22T08:00:00Z,2015-03-22T09:00:00+0100,8045
2015-03-22T09:00:00Z,2015-03-22T10:00:00+0100,8378
2015-03-22T10:00:00Z,2015-03-22T11:00:00+0100,8576
2015-03-22T11:00:00Z,2015-03-22T12:00:00+0100,8674
2015-03-22T12:00:00Z,2015-03-22T13:00:00+0100,8665
2015-03-22T13:00:00Z,2015-03-22T14:00:00+0100,8422
2015-03-22T14:00:00Z,2015-03-22T15:00:00+0100,8475
2015-03-22T15:00:00Z,2015-03-22T16:00:00+0100,8566
2015-03-22T16:00:00Z,2015-03-22T17:00:00+0100,8353
2015-03-22T17:00:00Z,2015-03-22T18:00:00+0100,8172
2015-03-22T18:00:00Z,2015-03-22T19:00:00+0100,7842
2015-03-22T19:00:00Z,2015-03-22T20:00:00+0100,7737
2015-03-22T20:00:00Z,2015-03-22T21:00:00+0100,7097
2015-03-22T21:00:00Z,2015-03-22T22:00:00+0100,6192
2015-03-22T22:00:00Z,2015-03-22T23:00:00+0100,5342
2015-03-22T23:00:00Z,2015-03-23T00:00:00+0100,4665
2015-03-23T00:00:00Z,2015-03-23T01:00:00+0100,4082
2015-03-23T01:00:00Z,2015-03-23T02:00:00+0100,3657
2015-03-23T02:00:00Z,2015-03-23T03:00:00+0100,3279
2015-03-23T03:00:00Z,2015-03-23T04:00:00+0100,3289
2015-03-23T04:00:00Z,2015-03-23T05:00:00+0100,3386
2015-03-23T05:00:00Z,2015-03-23T06:00:00+0100,3441
2015-03-23T06:00:00Z,2015-03-23T07:00:00+0100,3521
2015-03-23T07:00:00Z,2015-03-23T08:00:00+0100,3444
2015-03-23T08:00:00Z,2015-03-23T09:00:00+0100,3342
2015-03-23T09:00:00Z,2015-03-23T10:00:00+0100,3494
2015-03-23T10:00:00Z,2015-03-23T11:00:00+0100,3807
2015-03-23T11:00:00Z,2015-03-23T12:00:00+0100,4389
2015-03-23T12:00:00Z,2015-03-23T13:00:00+0100,4910
2015-03-23T13:00:00Z,2015-03-23T14:00:00+0100,5203
2015-03-23T14:00:00Z,2015-03-23T15:00:00+0100,5904
2015-03-23T15:00:00Z,2015-03-23T16:00:00+0100,6409
2015-03-23T16:00:00Z,2015-03-23T17:00:00+0100,7099
2015-03-23T17:00:00Z,2015-03-23T18:00:00+0100,7626
2015-03-23T18:00:00Z,2015-03-23T19:00:00+0100,8286
2015-03-23T19:00:00Z,2015-03-23T20:00:00+0100,8777
2015-03-23T20:00:00Z,2015-03-23T21:00:00+0100,9442
2015-03-23T21:00:00Z,2015-03-23T22:00:00+0100,10013
2015-03-23T22:00:00Z,2015-03-23T23:00:00+0100,10248
2015-03-23T23:00:00Z,2015-03-24T00:00:00+0100,10005
2015-03-24T00:00:00Z,2015-03-24T01:00:00+0100,9793
2015-03-24T01:00:00Z,2015-03-24T02:00:00+0100,9643
2015-03-24T02:00:00Z,2015-03-24T03:00:00+0100,9191
2015-03-24T03:00:00Z,2015-03-24T04:00:00+0100,8276
2015-03-24T04:00:00Z,2015-03-24T05:00:00+0100,7848
2015-03-24T05:00:00Z,2015-03-24T06:00:00+0100,7763
2015-03-24T06:00:00Z,2015-03-24T07:00:00+0100,7508
2015-03-24T07:00:00Z,2015-03-24T08:00:00+0100,7237
2015-03-24T08:00:00Z,2015-03-24T09:00:00+0100,7357
2015-03-24T09:00:00Z,2015-03-24T10:00:00+0100,7947
2015-03-24T10:00:00Z,2015-03-24T11:00:00+0100,8373
2015-03-24T11:00:00Z,2015-03-24T12:00:00+0100,8642
2015-03-24T12:00:00Z,2015-03-24T13:00:00+0100,8930
2015-03-24T13:00:00Z,2015-03-24T14:00:00+0100,9321
2015-03-24T14:00:00Z,2015-03-24T15:00:00+0100,9908
2015-03-24T15:00:00Z,2015-03-24T16:00:00+0100,10262
2015-03-24T16:00:00Z,2015-03-24T17:00:00+0100,10238
2015-03-24T17:00:00Z,2015-03-24T18:00:00+0100,10218
2015-03-24T18:00:00Z,2015-03-24T19:00:00+0100,10190
2015-03-24T19:00:00Z,2015-03-24T20:00:00+0100,10171
2015-03-24T20:00:00Z,2015-03-24T21:00:00+0100,9747
2015-03-24T21:00:00Z,2015-03-24T22:00:00+0100,9720
2015-03-24T22:00:00Z,2015-03-24T23:00:00+0100,9328
2015-03-24T23:00:00Z,2015-03-25T00:00:00+0100,9355
2015-03-25T00:00:00Z,2015-03-25T01:00:00+0100,9206
2015-03-25T01:00:00Z,2015-03-25T02:00:00+0100,9319
2015-03-25T02:00:00Z,2015-03-25T03:00:00+0100,10119
2015-03-25T03:00:00Z,2015-03-25T04:00:00+0100,10536
2015-03-25T04:00:00Z,2015-03-25T05:00:00+0100,10861
2015-03-25T05:00:00Z,2015-03-25T06:00:00+0100,11180
2015-03-25T06:00:00Z,2015-03-25T07:00:00+0100,11639
2015-03-25T07:00:00Z,2015-03-25T08:00:00+0100,12230
2015-03-25T08:00:00Z,2015-03-25T09:00:00+0100,13089
2015-03-25T09:00:00Z,2015-03-25T10:00:00+0100,14331
2015-03-25T10:00:00Z,2015-03-25T11:00:00+0100,14886
2015-03-25T11:00:00Z,2015-03-25T12:00:00+0100,15164
2015-03-25T12:00:00Z,2015-03-25T13:00:00+0100,15316
2015-03-25T13:00:00Z,2015-03-25T14:00:00+0100,15361
2015-03-25T14:00:00Z,2015-03-25T15:00:00+0100,15324
2015-03-25T15:00:00Z,2015-03-25T16:00:00+0100,15219
2015-03-25T16:00:00Z,2015-03-25T17:00:00+0100,14705
2015-03-25T17:00:00Z,2015-03-25T18:00:00+0100,13948
2015-03-25T18:00:00Z,2015-03-25T19:00:00+0100,12525
2015-03-25T19:00:00Z,2015-03-25T20:00:00+0100,11684
2015-03-25T20:00:00Z,2015-03-25T21:00:00+0100,11092
2015-03-25T21:00:00Z,2015-03-25T22:00:00+0100,10773
2015-03-25T22:00:00Z,2015-03-25T23:00:00+0100,10345
2015-03-25T23:00:00Z,2015-03-26T00:00:00+0100,9995
2015-03-26T00:00:00Z,2015-03-26T01:00:00+0100,9970
2015-03-26T01:00:00Z,2015-03-26T02:00:00+0100,9800
2015-03-26T02:00:00Z,2015-03-26T03:00:00+0100,9587
2015-03-26T03:00:00Z,2015-03-26T04:00:00+0100,9752
2015-03-26T04:00:00Z,2015-03-26T05:00:00+0100,10004
2015-03-26T05:00:00Z,2015-03-26T06:00:00+0100,10240
2015-03-26T06:00:00Z,2015-03-26T07:00:00+0100,10450
2015-03-26T07:00:00Z,2015-03-26T08:00:00+0100,10698
2015-03-26T08:00:00Z,2015-03-26T09:00:00+0100,2387
2015-03-26T09:00:00Z,2015-03-26T10:00:00+0100,11236
2015-03-26T10:00:00Z,2015-03-26T11:00:00+0100,11091
2015-03-26T11:00:00Z,2015-03-26T12:00:00+0100,10938
2015-03-26T12:00:00Z,2015-03-26T13:00:00+0100,10943
2015-03-26T13:00:00Z,2015-03-26T14:00:00+0100,11310
2015-03-26T14:00:00Z,2015-03-26T15:00:00+0100,11435
2015-03-26T15:00:00Z,2015-03-26T16:00:00+0100,11572
2015-03-26T16:00:00Z,2015-03-26T17:00:00+0100,11736
2015-03-26T17:00:00Z,2015-03-26T18:00:00+0100,11622
2015-03-26T18:00:00Z,2015-03-26T19:00:00+0100,11549
2015-03-26T19:00:00Z,2015-03-26T20:00:00+0100,11665
2015-03-26T20:00:00Z,2015-03-26T21:00:00+0100,11673
2015-03-26T21:00:00Z,2015-03-26T22:00:00+0100,11508
2015-03-26T22:00:00Z,2015-03-26T23:00:00+0100,11113
2015-03-26T23:00:00Z,2015-03-27T00:00:00+0100,10955
2015-03-27T00:00:00Z,2015-03-27T01:00:00+0100,11068
2015-03-27T01:00:00Z,2015-03-27T02:00:00+0100,10987
2015-03-27T02:00:00Z,2015-03-27T03:00:00+0100,10651
2015-03-27T03:00:00Z,2015-03-27T04:00:00+0100,10432
2015-03-27T04:00:00Z,2015-03-27T05:00:00+0100,9816
2015-03-27T05:00:00Z,2015-03-27T06:00:00+0100,9487
2015-03-27T06:00:00Z,2015-03-27T07:00:00+0100,9645
2015-03-27T07:00:00Z,2015-03-27T08:00:00+0100,9336
2015-03-27T08:00:00Z,2015-03-27T09:00:00+0100,9362
2015-03-27T09:00:00Z,2015-03-27T10:00:00+0100,9493
2015-03-27T10:00:00Z,2015-03-27T11:00:00+0100,9657
2015-03-27T11:00:00Z,2015-03-27T12:00:00+0100,9911
2015-03-27T12:00:00Z,2015-03-27T13:00:00+0100,10160
2015-03-27T13:00:00Z,2015-03-27T14:00:00+0100,10139
2015-03-27T14:00:00Z,2015-03-27T15:00:00+0100,9934
2015-03-27T15:00:00Z,2015-03-27T16:00:00+0100,9971
2015-03-27T16:00:00Z,2015-03-27T17:00:00+0100,9798
2015-03-27T17:00:00Z,2015-03-27T18:00:00+0100,9245
2015-03-27T18:00:00Z,2015-03-27T19:00:00+0100,8635
2015-03-27T19:00:00Z,2015-03-27T20:00:00+0100,8696
2015-03-27T20:00:00Z,2015-03-27T21:00:00+0100,9036
2015-03-27T21:00:00Z,2015-03-27T22:00:00+0100,8855
2015-03-27T22:00:00Z,2015-03-27T23:00:00+0100,8391
2015-03-27T23:00:00Z,2015-03-28T00:00:00+0100,8018
2015-03-28T00:00:00Z,2015-03-28T01:00:00+0100,7547
2015-03-28T01:00:00Z,2015-03-28T02:00:00+0100,7489
2015-03-28T02:00:00Z,2015-03-28T03:00:00+0100,7326
2015-03-28T03:00:00Z,2015-03-28T04:00:00+0100,7184
2015-03-28T04:00:00Z,2015-03-28T05:00:00+0100,6909
2015-03-28T05:00:00Z,2015-03-28T06:00:00+0100,6835
2015-03-28T06:00:00Z,2015-03-28T07:00:00+0100,6821
2015-03-28T07:00:00Z,2015-03-28T08:00:00+0100,6403
2015-03-28T08:00:00Z,2015-03-28T09:00:00+0100,6195
2015-03-28T09:00:00Z,2015-03-28T10:00:00+0100,6384
2015-03-28T10:00:00Z,2015-03-28T11:00:00+0100,6732
2015-03-28T11:00:00Z,2015-03-28T12:00:00+0100,6669
2015-03-28T12:00:00Z,2015-03-28T13:00:00+0100,6921
2015-03-28T13:00:00Z,2015-03-28T14:00:00+0100,7349
2015-03-28T14:00:00Z,2015-03-28T15:00:00+0100,7679
2015-03-28T15:00:00Z,2015-03-28T16:00:00+0100,7890
2015-03-28T16:00:00Z,2015-03-28T17:00:00+0100,8026
2015-03-28T17:00:00Z,2015-03-28T18:00:00+0100,7644
2015-03-28T18:00:00Z,2015-03-28T19:00:00+0100,7229
2015-03-28T19:00:00Z,2015-03-28T20:00:00+0100,7564
2015-03-28T20:00:00Z,2015-03-28T21:00:00+0100,7353
2015-03-28T21:00:00Z,2015-03-28T22:00:00+0100,7244
2015-03-28T22:00:00Z,2015-03-28T23:00:00+0100,7117
2015-03-28T23:00:00Z,2015-03-29T00:00:00+0100,6884
2015-03-29T00:00:00Z,2015-03-29T01:00:00+0100,6713
2015-03-29T01:00:00Z,2015-03-29T03:00:00+0200,6807
2015-03-29T02:00:00Z,2015-03-29T04:00:00+0200,7280
2015-03-29T03:00:00Z,2015-03-29T05:00:00+0200,7581
2015-03-29T04:00:00Z,2015-03-29T06:00:00+0200,7809
2015-03-29T05:00:00Z,2015-03-29T07:00:00+0200,7823
2015-03-29T06:00:00Z,2015-03-29T08:00:00+0200,7181
2015-03-29T07:00:00Z,2015-03-29T09:00:00+0200,6687
2015-03-29T08:00:00Z,2015-03-29T10:00:00+0200,6667
2015-03-29T09:00:00Z,2015-03-29T11:00:00+0200,6533
2015-03-29T10:00:00Z,2015-03-29T12:00:00+0200,6520
2015-03-29T11:00:00Z,2015-03-29T13:00:00+0200,6692
2015-03-29T12:00:00Z,2015-03-29T14:00:00+0200,7698
2015-03-29T13:00:00Z,2015-03-29T15:00:00+0200,8367
2015-03-29T14:00:00Z,2015-03-29T16:00:00+0200,8281
2015-03-29T15:00:00Z,2015-03-29T17:00:00+0200,7914
2015-03-29T16:00:00Z,2015-03-29T18:00:00+0200,7911
2015-03-29T17:00:00Z,2015-03-29T19:00:00+0200,8330
2015-03-29T18:00:00Z,2015-03-29T20:00:00+0200,8357
2015-03-29T19:00:00Z,2015-03-29T21:00:00+0200,8171
2015-03-29T20:00:00Z,2015-03-29T22:00:00+0200,7901
2015-03-29T21:00:00Z,2015-03-29T23:00:00+0200,7902
2015-03-29T22:00:00Z,2015-03-30T00:00:00+0200,7715
2015-03-29T23:00:00Z,2015-03-30T01:00:00+0200,8244
2015-03-30T00:00:00Z,2015-03-30T02:00:00+0200,8605
