key,share
industry_final_demand_for_metal_steam_hot_water,1.58913667067232E-02
industry_final_demand_for_chemical_steam_hot_water,5.22060728569521E-01
industry_final_demand_for_other_steam_hot_water,4.62047904723756E-01
