key,value
residences_percentage_apartments,6.61600000000000E-01
residences_percentage_corner_houses,0.00000000000000E+00
residences_percentage_detached_houses,6.38000000000000E-02
residences_percentage_semi_detached_houses,2.10800000000000E-01
residences_percentage_terraced_houses,6.38000000000001E-02
