Year,Coal,Lignite,Natural gas,Crude oil,Uranium oxide,Woody biomass
2.02500000000000E+03,1.66855156913514E+06,4.17612020372308E+05,2.12002925606590E+05,6.55421287983030E+04,0.00000000000000E+00,4.60041883537464E+05
2.02600000000000E+03,1.62537597120969E+06,4.06805852307767E+05,2.35809716031221E+05,6.53550274386253E+04,0.00000000000000E+00,4.67170059075256E+05
2.02700000000000E+03,1.58220037328424E+06,3.95999684243225E+05,2.59616506455853E+05,6.51679260789477E+04,0.00000000000000E+00,4.74298234613048E+05
2.02800000000000E+03,1.53902477535879E+06,3.85193516178683E+05,2.83423296880484E+05,6.49808247192701E+04,0.00000000000000E+00,4.81426410150841E+05
2.02900000000000E+03,1.49584917743334E+06,3.74387348114142E+05,3.07230087305115E+05,6.47937233595925E+04,0.00000000000000E+00,4.88554585688633E+05
2.03000000000000E+03,1.45267357950789E+06,3.63581180049600E+05,3.31036877729747E+05,6.46066219999149E+04,0.00000000000000E+00,4.95682761226425E+05
2.03100000000000E+03,1.38971851167188E+06,3.47824524062454E+05,3.48338334201732E+05,6.41581910813987E+04,4.97173685684211E+04,4.99323730689894E+05
2.03200000000000E+03,1.32676344383586E+06,3.32067868075309E+05,3.65639790673717E+05,6.37097601628826E+04,9.94347371368421E+04,5.02964700153363E+05
2.03300000000000E+03,1.26380837599985E+06,3.16311212088163E+05,3.82941247145703E+05,6.32613292443664E+04,1.49152105705263E+05,5.06605669616832E+05
2.03400000000000E+03,1.20085330816383E+06,3.00554556101018E+05,4.00242703617688E+05,6.28128983258502E+04,1.98869474273684E+05,5.10246639080301E+05
2.03500000000000E+03,1.13789824032781E+06,2.84797900113872E+05,4.17544160089673E+05,6.23644674073341E+04,2.48586842842105E+05,5.13887608543770E+05
2.03600000000000E+03,1.07750515604331E+06,2.69682468016296E+05,4.31286517378931E+05,6.12165905732087E+04,2.73445527126316E+05,5.18256945405470E+05
2.03700000000000E+03,1.01711207175881E+06,2.54567035918720E+05,4.45028874668190E+05,6.00687137390833E+04,2.98304211410526E+05,5.22626282267169E+05
2.03800000000000E+03,9.56718987474309E+05,2.39451603821144E+05,4.58771231957448E+05,5.89208369049579E+04,3.23162895694737E+05,5.26995619128869E+05
2.03900000000000E+03,8.96325903189807E+05,2.24336171723568E+05,4.72513589246706E+05,5.77729600708325E+04,3.48021579978947E+05,5.31364955990568E+05
2.04000000000000E+03,8.35932818905305E+05,2.09220739625992E+05,4.86255946535965E+05,5.66250832367071E+04,3.72880264263158E+05,5.35734292852268E+05
2.04100000000000E+03,8.12075110193267E+05,2.03249533149076E+05,4.98350546490800E+05,5.55309803823708E+04,3.97738948547369E+05,5.39719071079011E+05
2.04200000000000E+03,7.88217401481229E+05,1.97278326672160E+05,5.10445146445636E+05,5.44368775280346E+04,4.22597632831579E+05,5.43703849305754E+05
2.04300000000000E+03,7.64359692769192E+05,1.91307120195244E+05,5.22539746400471E+05,5.33427746736983E+04,4.47456317115790E+05,5.47688627532497E+05
2.04400000000000E+03,7.40501984057154E+05,1.85335913718328E+05,5.34634346355306E+05,5.22486718193621E+04,4.72315001400000E+05,5.51673405759240E+05
2.04500000000000E+03,7.16644275345116E+05,1.79364707241412E+05,5.46728946310142E+05,5.11545689650259E+04,4.97173685684211E+05,5.55658183985982E+05
2.04600000000000E+03,7.08989401366106E+05,1.77448813572194E+05,5.57224238566216E+05,5.01868797412277E+04,5.22032369968421E+05,5.56935221479005E+05
2.04700000000000E+03,7.01334527387096E+05,1.75532919902976E+05,5.67719530822290E+05,4.92191905174296E+04,5.46891054252632E+05,5.58212258972028E+05
2.04800000000000E+03,6.93679653408086E+05,1.73617026233758E+05,5.78214823078363E+05,4.82515012936315E+04,5.71749738536842E+05,5.59489296465050E+05
2.04900000000000E+03,6.86024779429076E+05,1.71701132564540E+05,5.88710115334437E+05,4.72838120698334E+04,5.96608422821053E+05,5.60766333958073E+05
2.05000000000000E+03,6.78369905450066E+05,1.69785238895322E+05,5.99205407590511E+05,4.63161228460352E+04,6.21467107105263E+05,5.62043371451095E+05
