,,,,,,,,,,,,148,,,87,,129,46,82,62,,,,,,51,67,,,77,,57,,,,57,,154,,57,103,87,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,143,,,82,,118,51,72,72,,,,,,51,62,,,72,,62,,,,62,,149,,62,93,93,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,136,,,77,,93,67,72,62,,,,,,46,57,,,82,,67,,,,57,,144,,62,98,82,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,129,,,87,,72,77,62,72,,,,,,46,51,,,77,,67,,,,62,,154,,57,98,67,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,122,,,67,,77,93,62,77,,,,,,41,51,,,87,,62,,,,67,,154,,51,98,67,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,112,,,62,,87,103,62,82,,,,,,41,46,,,87,,57,,,,82,,154,,36,98,72,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,90,,,67,,118,113,77,82,,,,,,51,51,,,93,,51,,,,87,,144,,57,87,57,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,80,,,82,,118,129,93,77,,,,,,57,57,,,93,,62,,,,82,,139,,62,87,51,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,91,,,98,,129,129,93,67,,,,,,67,62,,,87,,67,,,,77,,139,,62,103,72,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,109,,,108,,118,118,103,72,,,,,,72,67,,,82,,67,,,,77,,134,,72,123,77,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,126,,,108,,123,113,103,67,,,,,,77,67,,,77,,77,,,,72,,139,,67,129,82,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,132,,,93,,129,108,98,72,,,,,,77,62,,,82,,82,,,,67,,123,,72,134,87,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,143,,,98,,113,123,93,57,,,,,,72,62,,,72,,72,,,,62,,113,,67,129,82,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,139,,,82,,103,129,87,57,,,,,,62,67,,,62,,77,,,,51,,123,,51,139,82,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,135,,,87,,108,118,87,57,,,,,,57,51,,,62,,72,,,,46,,103,,51,139,77,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,135,,,82,,98,103,77,51,,,,,,57,41,,,51,,67,,,,46,,98,,51,129,77,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,130,,,72,,98,87,72,26,,,,,,57,41,,,31,,57,,,,36,,98,,51,134,82,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,126,,,62,,93,67,67,51,,,,,,62,57,,,15,,46,,,,21,,87,,41,129,77,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,123,,,46,,77,41,57,51,,,,,,51,57,,,5,,41,,,,15,,77,,41,134,67,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,115,,,36,,57,26,41,57,,,,,,31,26,,,15,,36,,,,10,,62,,36,113,62,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,113,,,15,,46,10,31,57,,,,,,21,26,,,26,,31,,,,10,,57,,15,108,62,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,108,,,15,,36,15,26,41,,,,,,15,10,,,26,,26,,,,10,,57,,5,98,46,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,89,,,21,,31,21,26,67,,,,,,15,10,,,21,,21,,,,31,,62,,5,82,41,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,62,,,10,,31,31,21,93,,,,,,10,5,,,21,,15,,,,41,,113,,5,62,26,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,78,,,10,,41,51,15,93,,,,,,5,0,,,41,,10,,,,41,,108,,10,31,15,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,68,,,21,,77,57,41,93,,,,,,10,0,,,41,,10,,,,46,,98,,21,15,5,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,67,,,31,,98,67,31,87,,,,,,15,5,,,46,,21,,,,41,,113,,26,26,15,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,77,,,67,,93,67,46,72,,,,,,21,15,,,51,,21,,,,36,,113,,31,31,36,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,92,,,82,,93,67,51,93,,,,,,21,26,,,46,,26,,,,41,,113,,36,31,36,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,99,,,87,,103,72,51,87,,,,,,31,36,,,57,,10,,,,36,,108,,31,67,41,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,95,,,77,,118,72,62,93,,,,,,31,31,,,51,,36,,,,57,,129,,26,87,36,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,107,,,87,,123,72,62,93,,,,,,26,36,,,57,,36,,,,46,,118,,26,98,51,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,114,,,87,,118,72,62,93,,,,,,26,36,,,67,,36,,,,41,,118,,26,103,46,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,116,,,77,,134,57,62,82,,,,,,15,21,,,41,,36,,,,26,,98,,36,98,51,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,117,,,87,,108,57,67,77,,,,,,10,21,,,36,,26,,,,36,,103,,36,93,51,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,115,,,82,,98,41,41,62,,,,,,21,15,,,26,,15,,,,31,,62,,26,82,41,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,97,,,57,,72,26,21,67,,,,,,21,21,,,5,,15,,,,31,,67,,26,77,62,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,96,,,77,,72,36,31,36,,,,,,10,15,,,15,,15,,,,21,,57,,21,93,51,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,96,,,72,,31,10,15,36,,,,,,15,21,,,26,,15,,,,10,,26,,5,87,51,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,94,,,57,,62,51,26,41,,,,,,15,5,,,31,,15,,,,10,,26,,5,87,46,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,97,,,46,,31,57,26,31,,,,,,15,10,,,15,,10,,,,15,,36,,10,77,51,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,100,,,26,,72,41,21,62,,,,,,10,10,,,15,,15,,,,15,,36,,10,72,46,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,86,,,46,,72,36,21,41,,,,,,15,10,,,21,,10,,,,21,,46,,15,67,62,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,86,,,41,,62,36,21,46,,,,,,5,15,,,31,,21,,,,21,,51,,15,67,51,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,87,,,46,,72,46,26,57,,,,,,10,15,,,31,,26,,,,15,,46,,15,51,57,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,86,,,51,,82,41,31,62,,,,,,10,21,,,26,,26,,,,15,,62,,21,51,67,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,91,,,41,,87,51,36,57,,,,,,21,15,,,26,,26,,,,31,,62,,21,57,67,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,103,,,36,,87,57,36,62,,,,,,31,31,,,21,,36,,,,31,,77,,15,51,77,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,112,,,46,,98,57,36,57,,,,,,26,21,,,36,,36,,,,31,,87,,26,57,72,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,127,,,46,,118,67,57,67,,,,,,36,31,,,36,,36,,,,36,,87,,36,57,77,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,113,,,67,,129,87,77,62,,,,,,46,36,,,41,,46,,,,41,,98,,41,67,82,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,125,,,77,,123,103,82,72,,,,,,51,46,,,67,,51,,,,57,,108,,51,103,108,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,137,,,87,,139,113,93,87,,,,,,57,51,,,72,,62,,,,67,,123,,51,123,129,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,156,,,93,,159,118,98,103,,,,,,67,62,,,82,,72,,,,72,,129,,62,134,134,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,167,,,103,,190,118,108,103,,,,,,62,67,,,87,,77,,,,67,,139,,67,129,134,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,167,,,118,,201,123,113,93,,,,,,77,72,,,87,,72,,,,77,,139,,77,118,129,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,177,,,118,,206,129,129,118,,,,,,77,72,,,98,,87,,,,93,,159,,87,113,139,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,183,,,123,,201,144,134,139,,,,,,82,77,,,103,,93,,,,108,,170,,98,118,144,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,195,,,123,,206,154,129,139,,,,,,82,82,,,108,,93,,,,113,,180,,103,139,149,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,195,,,118,,201,144,123,123,,,,,,82,93,,,108,,93,,,,113,,185,,103,149,154,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,200,,,123,,195,118,113,103,,,,,,87,87,,,113,,93,,,,103,,175,,98,144,154,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,202,,,129,,123,113,108,103,,,,,,87,98,,,98,,93,,,,108,,170,,98,139,139,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,193,,,108,,123,98,113,93,,,,,,87,82,,,82,,93,,,,103,,134,,93,129,118,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,167,,,93,,113,103,67,82,,,,,,72,82,,,72,,87,,,,87,,123,,77,134,118,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,157,,,93,,118,98,72,98,,,,,,62,62,,,57,,67,,,,67,,134,,72,123,108,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,151,,,87,,118,98,72,93,,,,,,41,36,,,72,,57,,,,62,,139,,67,103,87,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,137,,,87,,123,108,77,103,,,,,,41,46,,,87,,46,,,,62,,149,,57,87,62,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,142,,,98,,134,93,77,108,,,,,,46,46,,,72,,46,,,,62,,149,,46,87,62,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,143,,,103,,139,98,87,108,,,,,,46,51,,,87,,46,,,,62,,149,,41,118,77,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,158,,,108,,139,113,82,123,,,,,,41,51,,,93,,57,,,,62,,154,,51,123,87,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,150,,,108,,149,108,98,123,,,,,,41,57,,,93,,46,,,,77,,149,,51,113,98,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,153,,,108,,149,123,93,123,,,,,,51,62,,,93,,57,,,,87,,170,,51,118,113,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,160,,,113,,154,118,103,134,,,,,,51,67,,,93,,67,,,,77,,159,,57,129,118,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,172,,,129,,159,123,103,123,,,,,,57,77,,,98,,77,,,,82,,159,,57,134,129,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,178,,,129,,165,134,113,139,,,,,,57,77,,,103,,77,,,,82,,170,,67,134,123,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,184,,,144,,165,139,118,149,,,,,,67,82,,,118,,82,,,,98,,180,,67,144,134,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,189,,,129,,170,129,123,154,,,,,,77,98,,,139,,82,,,,108,,190,,77,144,149,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,197,,,139,,175,144,123,149,,,,,,72,98,,,134,,93,,,,123,,190,,77,144,139,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,192,,,144,,185,149,129,154,,,,,,72,87,,,134,,93,,,,113,,185,,82,134,129,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,189,,,144,,175,149,129,139,,,,,,82,87,,,129,,93,,,,118,,170,,82,139,134,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,188,,,134,,175,154,123,129,,,,,,72,82,,,134,,93,,,,113,,175,,87,144,134,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,183,,,134,,175,154,123,144,,,,,,72,82,,,103,,87,,,,93,,149,,77,139,123,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,187,,,134,,165,149,113,154,,,,,,67,72,,,93,,82,,,,82,,159,,87,144,129,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,188,,,129,,165,139,113,144,,,,,,62,67,,,98,,82,,,,72,,139,,72,144,134,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,181,,,129,,165,139,108,139,,,,,,62,77,,,87,,82,,,,77,,129,,77,139,129,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,181,,,129,,159,129,113,134,,,,,,57,77,,,87,,82,,,,72,,139,,67,134,129,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,182,,,134,,170,134,123,123,,,,,,57,77,,,87,,82,,,,82,,123,,67,144,129,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,181,,,123,,175,134,118,108,,,,,,67,72,,,72,,82,,,,67,,62,,72,154,129,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,191,,,129,,175,123,113,113,,,,,,67,77,,,67,,77,,,,57,,41,,62,149,123,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,189,,,118,,159,123,103,103,,,,,,62,77,,,72,,62,,,,36,,41,,46,154,103,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,188,,,118,,154,123,93,118,,,,,,51,62,,,77,,67,,,,46,,36,,31,139,87,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,181,,,118,,154,123,98,129,,,,,,51,51,,,67,,72,,,,57,,46,,41,134,82,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,170,,,123,,154,108,98,108,,,,,,51,72,,,57,,77,,,,46,,72,,41,134,72,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,162,,,113,,139,103,93,93,,,,,,57,57,,,46,,77,,,,36,,82,,57,134,77,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,155,,,98,,139,98,77,108,,,,,,46,51,,,26,,62,,,,26,,87,,67,129,77,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,147,,,93,,123,87,77,103,,,,,,41,46,,,46,,57,,,,31,,93,,46,118,67,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,147,,,87,,123,82,82,103,,,,,,51,67,,,31,,41,,,,46,,93,,41,118,62,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,144,,,87,,123,77,72,77,,,,,,36,51,,,36,,46,,,,31,,87,,36,123,72,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,138,,,113,,108,87,57,87,,,,,,36,51,,,36,,36,,,,41,,93,,21,134,67,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,139,,,87,,108,57,67,46,,,,,,26,41,,,36,,51,,,,46,,98,,26,139,82,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,140,,,77,,118,72,57,51,,,,,,31,36,,,36,,46,,,,41,,98,,26,129,87,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,141,,,93,,103,51,72,67,,,,,,26,31,,,41,,46,,,,41,,98,,31,134,77,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,152,,,87,,77,72,51,67,,,,,,41,21,,,51,,41,,,,57,,98,,31,134,82,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,151,,,113,,41,98,36,67,,,,,,31,31,,,57,,31,,,,62,,103,,31,139,87,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,141,,,103,,57,98,15,62,,,,,,21,21,,,57,,46,,,,67,,113,,41,144,87,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,119,,,72,,113,108,67,82,,,,,,26,41,,,62,,51,,,,67,,118,,36,139,98,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,103,,,103,,134,103,98,77,,,,,,57,51,,,72,,57,,,,82,,118,,51,118,82,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,130,,,108,,113,108,103,77,,,,,,67,62,,,72,,67,,,,77,,129,,51,51,36,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,117,,,103,,103,103,98,72,,,,,,62,62,,,67,,72,,,,62,,129,,62,144,77,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,131,,,93,,93,108,98,82,,,,,,72,62,,,72,,57,,,,67,,129,,62,170,123,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,133,,,87,,93,108,82,67,,,,,,72,67,,,77,,57,,,,72,,118,,51,154,108,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,136,,,77,,82,98,82,67,,,,,,62,51,,,67,,62,,,,67,,98,,51,139,87,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,126,,,67,,82,77,72,51,,,,,,57,41,,,51,,51,,,,57,,93,,62,134,87,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,113,,,57,,72,62,67,67,,,,,,46,46,,,31,,51,,,,46,,93,,51,118,87,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,116,,,36,,67,46,51,62,,,,,,57,46,,,15,,62,,,,26,,87,,51,113,77,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,100,,,26,,62,31,41,57,,,,,,36,36,,,10,,51,,,,15,,82,,46,103,57,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,87,,,21,,51,46,36,57,,,,,,26,26,,,41,,51,,,,21,,77,,51,93,46,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,78,,,21,,41,51,31,51,,,,,,15,10,,,41,,26,,,,21,,57,,46,72,31,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,71,,,21,,31,41,26,46,,,,,,15,10,,,36,,15,,,,15,,51,,41,51,36,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,46,,,5,,26,26,15,41,,,,,,10,0,,,31,,10,,,,10,,46,,26,36,26,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,56,,,5,,36,10,10,41,,,,,,5,0,,,26,,10,,,,15,,31,,26,26,21,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,33,,,5,,10,15,5,31,,,,,,10,5,,,15,,15,,,,15,,26,,26,21,15,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,22,,,10,,15,21,21,10,,,,,,15,10,,,5,,5,,,,21,,57,,15,21,10,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,18,,,21,,21,31,21,31,,,,,,15,15,,,21,,10,,,,21,,62,,10,31,26,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,34,,,26,,57,51,36,46,,,,,,15,15,,,31,,15,,,,26,,67,,5,41,41,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,31,,,31,,72,57,41,62,,,,,,26,21,,,31,,15,,,,26,,62,,5,46,46,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,25,,,41,,82,57,51,67,,,,,,26,26,,,31,,15,,,,26,,62,,5,62,62,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,34,,,46,,93,51,62,72,,,,,,31,31,,,26,,15,,,,31,,57,,0,72,67,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,31,,,51,,67,51,57,67,,,,,,31,26,,,31,,15,,,,15,,41,,0,62,72,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,47,,,41,,67,62,46,77,,,,,,31,31,,,26,,26,,,,15,,41,,0,36,62,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,44,,,46,,62,57,57,72,,,,,,31,31,,,36,,26,,,,10,,46,,0,36,41,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,31,,,57,,67,57,57,51,,,,,,36,36,,,26,,26,,,,15,,46,,0,103,26,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,48,,,67,,51,36,57,41,,,,,,36,26,,,31,,21,,,,10,,51,,0,103,36,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,51,,,57,,31,21,41,41,,,,,,26,21,,,10,,21,,,,10,,57,,0,103,36,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,42,,,36,,15,5,36,26,,,,,,15,21,,,5,,21,,,,5,,51,,0,108,57,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,45,,,26,,10,5,10,21,,,,,,15,15,,,10,,15,,,,10,,57,,0,113,72,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,53,,,15,,21,15,0,31,,,,,,5,5,,,26,,15,,,,15,,72,,0,113,67,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,56,,,10,,10,21,5,31,,,,,,5,5,,,26,,21,,,,21,,72,,5,93,51,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,39,,,5,,5,31,10,31,,,,,,5,5,,,31,,15,,,,31,,77,,10,67,46,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,30,,,10,,41,31,15,36,,,,,,0,5,,,31,,15,,,,41,,82,,5,51,31,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,24,,,10,,46,31,26,46,,,,,,5,0,,,26,,15,,,,46,,98,,10,41,31,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,18,,,15,,51,26,31,36,,,,,,5,5,,,26,,5,,,,51,,108,,15,31,26,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,13,,,15,,46,26,31,26,,,,,,10,10,,,36,,5,,,,57,,103,,21,31,21,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,12,,,10,,51,15,31,51,,,,,,15,15,,,36,,5,,,,51,,103,,31,36,31,,,,,,,,,,,,,,,,,,,,,
