"16,809.00"
"16,898.00"
"16,912.00"
"16,957.00"
"17,293.00"
"17,826.00"
"17,101.00"
"16,549.00"
"15,700.00"
"14,714.00"
"13,652.00"
"12,774.00"
"11,950.00"
"11,385.00"
"11,061.00"
"10,948.00"
"11,012.00"
"11,468.00"
"12,919.00"
"15,008.00"
"16,357.00"
"16,644.00"
"16,548.00"
"16,362.00"
"15,989.00"
"15,951.00"
"15,919.00"
"15,848.00"
"16,119.00"
"17,145.00"
"16,664.00"
"16,033.00"
"15,230.00"
"14,255.00"
"13,348.00"
"12,686.00"
"11,992.00"
"11,330.00"
"10,929.00"
"10,721.00"
"10,659.00"
"10,796.00"
"11,259.00"
"12,105.00"
"13,146.00"
"13,987.00"
"14,475.00"
"14,637.00"
"14,546.00"
"14,413.00"
"14,271.00"
"14,182.00"
"14,537.00"
"15,478.00"
"15,168.00"
"14,621.00"
"13,962.00"
"13,250.00"
"12,688.00"
"12,013.00"
"11,343.00"
"10,786.00"
"10,415.00"
"10,206.00"
"10,116.00"
"10,218.00"
"10,489.00"
"10,965.00"
"11,670.00"
"12,248.00"
"12,685.00"
"12,915.00"
"13,042.00"
"13,134.00"
"13,143.00"
"13,190.00"
"13,607.00"
"14,927.00"
"14,815.00"
"14,467.00"
"13,911.00"
"13,242.00"
"12,534.00"
"11,718.00"
"11,087.00"
"10,694.00"
"10,556.00"
"10,532.00"
"10,652.00"
"11,196.00"
"12,562.00"
"14,798.00"
"16,324.00"
"16,644.00"
"16,720.00"
"16,900.00"
"16,804.00"
"16,851.00"
"16,656.00"
"16,580.00"
"16,791.00"
"17,510.00"
"16,867.00"
"16,327.00"
"15,469.00"
"14,594.00"
"13,530.00"
"12,617.00"
"11,772.00"
"11,220.00"
"10,950.00"
"10,816.00"
"10,896.00"
"11,361.00"
"12,740.00"
"14,928.00"
"16,269.00"
"16,542.00"
"16,548.00"
"16,506.00"
"16,408.00"
"16,427.00"
"16,370.00"
"16,414.00"
"16,697.00"
"17,555.00"
"16,904.00"
"16,364.00"
"15,572.00"
"14,685.00"
"13,633.00"
"12,762.00"
"11,960.00"
"11,361.00"
"11,073.00"
"10,933.00"
"11,009.00"
"11,485.00"
"12,857.00"
"15,038.00"
"16,376.00"
"16,617.00"
"16,716.00"
"16,774.00"
"16,680.00"
"16,799.00"
"16,765.00"
"16,660.00"
"16,764.00"
"17,634.00"
"17,077.00"
"16,510.00"
"15,671.00"
"14,773.00"
"13,697.00"
"12,790.00"
"11,970.00"
"11,317.00"
"11,025.00"
"10,929.00"
"10,973.00"
"11,467.00"
"12,819.00"
"15,128.00"
"16,550.00"
"17,050.00"
"17,192.00"
"17,227.00"
"16,860.00"
"16,724.00"
"16,665.00"
"16,794.00"
"17,094.00"
"17,755.00"
"17,171.00"
"16,628.00"
"15,836.00"
"14,859.00"
"13,826.00"
"12,945.00"
"12,123.00"
"11,572.00"
"11,293.00"
"11,169.00"
"11,232.00"
"11,648.00"
"13,018.00"
"15,121.00"
"16,563.00"
"17,014.00"
"17,251.00"
"17,285.00"
"17,076.00"
"16,950.00"
"16,772.00"
"16,639.00"
"16,736.00"
"17,452.00"
"16,942.00"
"16,261.00"
"15,403.00"
"14,457.00"
"13,566.00"
"12,868.00"
"12,166.00"
"11,523.00"
"11,101.00"
"10,935.00"
"10,885.00"
"11,027.00"
"11,524.00"
"12,405.00"
"13,490.00"
"14,344.00"
"14,819.00"
"14,909.00"
"14,730.00"
"14,430.00"
"14,224.00"
"14,129.00"
"14,398.00"
"15,499.00"
"15,419.00"
"14,897.00"
"14,285.00"
"13,549.00"
"12,923.00"
"12,223.00"
"11,593.00"
"11,043.00"
"10,671.00"
"10,485.00"
"10,468.00"
"10,570.00"
"10,844.00"
"11,336.00"
"12,034.00"
"12,665.00"
"13,028.00"
"13,165.00"
"13,225.00"
"13,141.00"
"13,053.00"
"13,114.00"
"13,502.00"
"15,046.00"
"15,271.00"
"14,900.00"
"14,398.00"
"13,703.00"
"12,994.00"
"12,107.00"
"11,469.00"
"11,119.00"
"10,961.00"
"10,918.00"
"11,043.00"
"11,545.00"
"12,959.00"
"15,243.00"
"16,613.00"
"16,855.00"
"16,771.00"
"16,692.00"
"16,384.00"
"16,416.00"
"16,438.00"
"16,552.00"
"16,860.00"
"17,794.00"
"17,306.00"
"16,812.00"
"15,993.00"
"14,988.00"
"13,926.00"
"12,990.00"
"12,134.00"
"11,635.00"
"11,366.00"
"11,280.00"
"11,434.00"
"11,882.00"
"13,253.00"
"15,518.00"
"16,834.00"
"17,164.00"
"17,100.00"
"16,969.00"
"16,708.00"
"16,762.00"
"16,762.00"
"16,788.00"
"17,047.00"
"17,854.00"
"17,324.00"
"16,799.00"
"15,993.00"
"15,053.00"
"13,921.00"
"12,950.00"
"12,167.00"
"11,627.00"
"11,349.00"
"11,243.00"
"11,318.00"
"11,734.00"
"13,070.00"
"15,285.00"
"16,716.00"
"17,108.00"
"17,112.00"
"17,001.00"
"16,823.00"
"16,836.00"
"16,801.00"
"16,724.00"
"16,889.00"
"17,723.00"
"17,208.00"
"16,649.00"
"15,836.00"
"14,910.00"
"13,896.00"
"12,991.00"
"12,183.00"
"11,664.00"
"11,418.00"
"11,340.00"
"11,393.00"
"11,788.00"
"13,144.00"
"15,407.00"
"16,676.00"
"17,144.00"
"17,266.00"
"17,315.00"
"17,083.00"
"17,038.00"
"16,938.00"
"16,881.00"
"17,030.00"
"17,712.00"
"17,296.00"
"16,802.00"
"16,072.00"
"15,070.00"
"13,979.00"
"13,099.00"
"12,290.00"
"11,748.00"
"11,461.00"
"11,333.00"
"11,390.00"
"11,833.00"
"13,097.00"
"15,305.00"
"16,659.00"
"17,006.00"
"16,978.00"
"16,884.00"
"16,656.00"
"16,775.00"
"16,740.00"
"16,664.00"
"16,790.00"
"17,588.00"
"17,068.00"
"16,409.00"
"15,591.00"
"14,598.00"
"13,668.00"
"12,900.00"
"12,101.00"
"11,412.00"
"11,021.00"
"10,822.00"
"10,766.00"
"10,893.00"
"11,384.00"
"12,293.00"
"13,277.00"
"14,084.00"
"14,430.00"
"14,382.00"
"14,230.00"
"14,018.00"
"13,964.00"
"13,869.00"
"14,216.00"
"15,248.00"
"15,181.00"
"14,667.00"
"13,983.00"
"13,273.00"
"12,661.00"
"11,981.00"
"11,379.00"
"10,851.00"
"10,513.00"
"10,330.00"
"10,269.00"
"10,354.00"
"10,615.00"
"11,120.00"
"11,889.00"
"12,625.00"
"13,233.00"
"13,588.00"
"13,913.00"
"13,889.00"
"13,781.00"
"13,653.00"
"13,779.00"
"14,869.00"
"14,951.00"
"14,494.00"
"13,911.00"
"13,267.00"
"12,534.00"
"11,736.00"
"11,099.00"
"10,704.00"
"10,521.00"
"10,480.00"
"10,545.00"
"11,043.00"
"12,515.00"
"14,674.00"
"16,006.00"
"16,261.00"
"16,152.00"
"15,951.00"
"15,569.00"
"15,525.00"
"15,431.00"
"15,544.00"
"15,861.00"
"16,812.00"
"16,675.00"
"16,135.00"
"15,331.00"
"14,435.00"
"13,425.00"
"12,568.00"
"11,746.00"
"11,224.00"
"10,954.00"
"10,840.00"
"10,890.00"
"11,340.00"
"12,703.00"
"14,908.00"
"16,104.00"
"16,377.00"
"16,396.00"
"16,210.00"
"15,949.00"
"15,969.00"
"15,961.00"
"16,022.00"
"16,280.00"
"17,160.00"
"16,813.00"
"16,344.00"
"15,477.00"
"14,573.00"
"13,558.00"
"12,592.00"
"11,810.00"
"11,286.00"
"10,996.00"
"10,876.00"
"10,914.00"
"11,330.00"
"12,664.00"
"14,838.00"
"16,286.00"
"16,774.00"
"16,940.00"
"16,944.00"
"16,739.00"
"16,775.00"
"16,710.00"
"16,582.00"
"16,715.00"
"17,350.00"
"16,729.00"
"16,173.00"
"15,382.00"
"14,562.00"
"13,531.00"
"12,667.00"
"11,877.00"
"11,317.00"
"11,044.00"
"10,897.00"
"10,908.00"
"11,394.00"
"12,692.00"
"14,893.00"
"15,979.00"
"16,207.00"
"16,094.00"
"15,893.00"
"15,591.00"
"15,568.00"
"15,554.00"
"15,670.00"
"15,970.00"
"16,745.00"
"16,875.00"
"16,397.00"
"15,646.00"
"14,682.00"
"13,543.00"
"12,668.00"
"11,892.00"
"11,377.00"
"11,071.00"
"10,971.00"
"10,990.00"
"11,457.00"
"12,811.00"
"14,895.00"
"16,221.00"
"16,683.00"
"16,773.00"
"16,839.00"
"16,633.00"
"16,625.00"
"16,507.00"
"16,387.00"
"16,471.00"
"16,983.00"
"16,634.00"
"15,923.00"
"15,167.00"
"14,218.00"
"13,283.00"
"12,653.00"
"11,870.00"
"11,215.00"
"10,840.00"
"10,679.00"
"10,650.00"
"10,817.00"
"11,378.00"
"12,402.00"
"13,495.00"
"14,431.00"
"14,926.00"
"15,118.00"
"15,031.00"
"14,883.00"
"14,663.00"
"14,423.00"
"14,441.00"
"15,119.00"
"15,343.00"
"14,825.00"
"14,218.00"
"13,484.00"
"12,850.00"
"12,236.00"
"11,628.00"
"11,110.00"
"10,706.00"
"10,477.00"
"10,407.00"
"10,476.00"
"10,705.00"
"11,229.00"
"11,881.00"
"12,566.00"
"13,112.00"
"13,348.00"
"13,572.00"
"13,662.00"
"13,560.00"
"13,430.00"
"13,684.00"
"14,785.00"
"14,950.00"
"14,546.00"
"13,976.00"
"13,347.00"
"12,621.00"
"11,794.00"
"11,149.00"
"10,698.00"
"10,535.00"
"10,464.00"
"10,612.00"
"11,120.00"
"12,506.00"
"14,692.00"
"15,893.00"
"16,312.00"
"16,456.00"
"16,493.00"
"16,347.00"
"16,388.00"
"16,328.00"
"16,323.00"
"16,510.00"
"16,958.00"
"16,806.00"
"16,277.00"
"15,411.00"
"14,439.00"
"13,448.00"
"12,582.00"
"11,780.00"
"11,167.00"
"10,860.00"
"10,779.00"
"10,838.00"
"11,308.00"
"12,714.00"
"14,812.00"
"15,829.00"
"16,203.00"
"16,314.00"
"16,417.00"
"16,273.00"
"16,398.00"
"16,075.00"
"15,864.00"
"16,036.00"
"16,556.00"
"16,704.00"
"16,263.00"
"15,532.00"
"14,623.00"
"13,520.00"
"12,569.00"
"11,833.00"
"11,332.00"
"11,030.00"
"10,951.00"
"11,015.00"
"11,502.00"
"12,879.00"
"14,971.00"
"16,118.00"
"16,398.00"
"16,290.00"
"16,189.00"
"16,096.00"
"16,178.00"
"16,272.00"
"16,341.00"
"16,484.00"
"17,067.00"
"16,961.00"
"16,412.00"
"15,678.00"
"14,728.00"
"13,711.00"
"12,739.00"
"11,975.00"
"11,432.00"
"11,113.00"
"10,988.00"
"11,062.00"
"11,512.00"
"12,919.00"
"15,050.00"
"16,360.00"
"16,895.00"
"17,076.00"
"17,126.00"
"16,880.00"
"16,755.00"
"16,622.00"
"16,484.00"
"16,559.00"
"17,103.00"
"16,998.00"
"16,486.00"
"15,712.00"
"14,726.00"
"13,637.00"
"12,772.00"
"11,987.00"
"11,432.00"
"11,165.00"
"10,994.00"
"11,064.00"
"11,499.00"
"12,726.00"
"14,861.00"
"16,152.00"
"16,630.00"
"16,736.00"
"16,724.00"
"16,391.00"
"16,321.00"
"16,226.00"
"16,070.00"
"16,079.00"
"16,633.00"
"16,408.00"
"15,755.00"
"14,946.00"
"14,034.00"
"13,119.00"
"12,429.00"
"11,701.00"
"11,148.00"
"10,754.00"
"10,549.00"
"10,468.00"
"10,578.00"
"11,104.00"
"11,989.00"
"12,882.00"
"13,794.00"
"14,258.00"
"14,356.00"
"14,196.00"
"14,017.00"
"13,842.00"
"13,680.00"
"13,779.00"
"14,477.00"
"14,771.00"
"14,284.00"
"13,658.00"
"12,972.00"
"12,383.00"
"11,775.00"
"11,138.00"
"10,650.00"
"10,285.00"
"10,111.00"
"10,026.00"
"10,085.00"
"10,365.00"
"10,850.00"
"11,468.00"
"12,167.00"
"12,438.00"
"12,647.00"
"12,838.00"
"12,749.00"
"12,586.00"
"12,536.00"
"12,813.00"
"13,808.00"
"14,466.00"
"14,191.00"
"13,725.00"
"13,118.00"
"12,446.00"
"11,643.00"
"11,054.00"
"10,674.00"
"10,515.00"
"10,428.00"
"10,593.00"
"11,091.00"
"12,459.00"
"14,320.00"
"15,301.00"
"15,708.00"
"15,666.00"
"15,707.00"
"15,561.00"
"15,635.00"
"15,687.00"
"15,707.00"
"15,916.00"
"16,419.00"
"16,315.00"
"15,850.00"
"15,056.00"
"14,185.00"
"13,210.00"
"12,356.00"
"11,627.00"
"11,141.00"
"10,877.00"
"10,748.00"
"10,812.00"
"11,237.00"
"12,623.00"
"14,530.00"
"15,552.00"
"16,024.00"
"16,205.00"
"16,354.00"
"16,379.00"
"16,437.00"
"16,431.00"
"16,374.00"
"16,510.00"
"16,945.00"
"16,726.00"
"16,204.00"
"15,415.00"
"14,520.00"
"13,522.00"
"12,662.00"
"11,898.00"
"11,385.00"
"11,136.00"
"11,045.00"
"11,106.00"
"11,518.00"
"12,875.00"
"14,886.00"
"16,039.00"
"16,591.00"
"16,645.00"
"16,585.00"
"16,311.00"
"16,357.00"
"16,426.00"
"16,417.00"
"16,447.00"
"16,746.00"
"16,817.00"
"16,369.00"
"15,564.00"
"14,690.00"
"13,685.00"
"12,743.00"
"11,966.00"
"11,426.00"
"11,169.00"
"11,098.00"
"11,185.00"
"11,620.00"
"13,004.00"
"14,983.00"
"15,992.00"
"16,307.00"
"16,125.00"
"15,991.00"
"15,789.00"
"15,790.00"
"15,809.00"
"15,816.00"
"15,948.00"
"16,308.00"
"16,692.00"
"16,435.00"
"15,711.00"
"14,693.00"
"13,631.00"
"12,748.00"
"11,989.00"
"11,443.00"
"11,151.00"
"11,037.00"
"11,071.00"
"11,462.00"
"12,723.00"
"14,804.00"
"16,002.00"
"16,512.00"
"16,551.00"
"16,537.00"
"16,340.00"
"16,178.00"
"15,914.00"
"15,749.00"
"15,768.00"
"16,094.00"
"16,439.00"
"15,973.00"
"15,234.00"
"14,255.00"
"13,350.00"
"12,660.00"
"11,979.00"
"11,431.00"
"11,049.00"
"10,884.00"
"10,868.00"
"10,976.00"
"11,485.00"
"12,325.00"
"13,123.00"
"14,000.00"
"14,328.00"
"14,374.00"
"14,267.00"
"14,147.00"
"14,084.00"
"14,029.00"
"14,167.00"
"14,749.00"
"15,251.00"
"14,813.00"
"14,169.00"
"13,428.00"
"12,770.00"
"12,083.00"
"11,498.00"
"10,941.00"
"10,638.00"
"10,497.00"
"10,466.00"
"10,526.00"
"10,782.00"
"11,277.00"
"11,943.00"
"12,808.00"
"13,418.00"
"13,777.00"
"14,054.00"
"14,031.00"
"13,871.00"
"13,733.00"
"13,854.00"
"14,627.00"
"15,135.00"
"14,860.00"
"14,389.00"
"13,654.00"
"12,958.00"
"12,080.00"
"11,425.00"
"10,951.00"
"10,785.00"
"10,746.00"
"10,871.00"
"11,380.00"
"12,861.00"
"14,966.00"
"16,019.00"
"16,356.00"
"16,214.00"
"16,040.00"
"15,718.00"
"15,756.00"
"15,764.00"
"15,796.00"
"15,985.00"
"16,329.00"
"16,738.00"
"16,489.00"
"15,695.00"
"14,749.00"
"13,647.00"
"12,731.00"
"11,961.00"
"11,467.00"
"11,304.00"
"11,191.00"
"11,291.00"
"11,763.00"
"13,148.00"
"15,241.00"
"16,200.00"
"16,449.00"
"16,216.00"
"15,904.00"
"15,440.00"
"15,443.00"
"15,427.00"
"15,528.00"
"15,882.00"
"16,327.00"
"16,829.00"
"16,612.00"
"15,943.00"
"15,008.00"
"13,903.00"
"12,949.00"
"12,146.00"
"11,663.00"
"11,467.00"
"11,411.00"
"11,496.00"
"11,922.00"
"13,285.00"
"15,354.00"
"16,407.00"
"16,698.00"
"16,432.00"
"16,107.00"
"15,746.00"
"15,687.00"
"15,610.00"
"15,738.00"
"16,141.00"
"16,565.00"
"16,938.00"
"16,672.00"
"15,909.00"
"14,969.00"
"13,837.00"
"12,878.00"
"12,096.00"
"11,627.00"
"11,370.00"
"11,285.00"
"11,379.00"
"11,811.00"
"13,232.00"
"15,304.00"
"16,390.00"
"16,791.00"
"16,772.00"
"16,667.00"
"16,457.00"
"16,500.00"
"16,520.00"
"16,564.00"
"16,688.00"
"17,014.00"
"17,067.00"
"16,681.00"
"15,942.00"
"14,864.00"
"13,710.00"
"12,778.00"
"12,027.00"
"11,519.00"
"11,240.00"
"11,133.00"
"11,203.00"
"11,623.00"
"12,861.00"
"14,882.00"
"16,054.00"
"16,487.00"
"16,322.00"
"16,019.00"
"15,547.00"
"15,414.00"
"15,295.00"
"15,231.00"
"15,387.00"
"15,707.00"
"16,177.00"
"15,852.00"
"15,192.00"
"14,195.00"
"13,286.00"
"12,584.00"
"11,826.00"
"11,238.00"
"10,857.00"
"10,722.00"
"10,677.00"
"10,812.00"
"11,346.00"
"12,164.00"
"13,066.00"
"14,015.00"
"14,464.00"
"14,573.00"
"14,397.00"
"14,217.00"
"14,170.00"
"14,067.00"
"14,239.00"
"14,723.00"
"14,998.00"
"14,564.00"
"13,932.00"
"13,200.00"
"12,527.00"
"11,898.00"
"11,339.00"
"10,798.00"
"10,442.00"
"10,262.00"
"10,208.00"
"10,244.00"
"10,524.00"
"10,952.00"
"11,610.00"
"12,460.00"
"13,064.00"
"13,427.00"
"13,610.00"
"13,515.00"
"13,368.00"
"13,221.00"
"13,362.00"
"14,050.00"
"14,608.00"
"14,326.00"
"13,859.00"
"13,190.00"
"12,482.00"
"11,661.00"
"11,055.00"
"10,636.00"
"10,460.00"
"10,406.00"
"10,502.00"
"10,998.00"
"12,397.00"
"14,357.00"
"15,616.00"
"16,222.00"
"16,353.00"
"16,492.00"
"16,358.00"
"16,362.00"
"16,275.00"
"16,217.00"
"16,277.00"
"16,441.00"
"16,482.00"
"16,182.00"
"15,431.00"
"14,532.00"
"13,502.00"
"12,573.00"
"11,783.00"
"11,292.00"
"11,100.00"
"11,065.00"
"11,140.00"
"11,540.00"
"12,856.00"
"14,724.00"
"15,692.00"
"16,055.00"
"16,045.00"
"15,946.00"
"15,661.00"
"15,615.00"
"15,447.00"
"15,416.00"
"15,637.00"
"15,941.00"
"16,235.00"
"16,224.00"
"15,490.00"
"14,601.00"
"13,468.00"
"12,555.00"
"11,761.00"
"11,316.00"
"11,079.00"
"10,952.00"
"11,059.00"
"11,458.00"
"12,792.00"
"14,651.00"
"15,738.00"
"15,962.00"
"15,688.00"
"15,600.00"
"15,577.00"
"15,553.00"
"15,572.00"
"15,630.00"
"15,767.00"
"15,936.00"
"16,165.00"
"16,226.00"
"15,525.00"
"14,601.00"
"13,593.00"
"12,691.00"
"11,888.00"
"11,358.00"
"11,160.00"
"11,070.00"
"11,157.00"
"11,559.00"
"12,868.00"
"14,700.00"
"15,706.00"
"16,133.00"
"16,049.00"
"15,939.00"
"15,730.00"
"15,764.00"
"15,779.00"
"15,693.00"
"15,847.00"
"16,052.00"
"16,357.00"
"16,385.00"
"15,749.00"
"14,778.00"
"13,730.00"
"12,891.00"
"12,030.00"
"11,500.00"
"11,242.00"
"11,132.00"
"11,204.00"
"11,621.00"
"12,894.00"
"14,686.00"
"15,936.00"
"16,534.00"
"16,620.00"
"16,467.00"
"16,104.00"
"16,017.00"
"15,973.00"
"15,803.00"
"15,773.00"
"15,999.00"
"16,179.00"
"15,967.00"
"15,256.00"
"14,289.00"
"13,341.00"
"12,569.00"
"11,852.00"
"11,340.00"
"10,994.00"
"10,816.00"
"10,761.00"
"10,871.00"
"11,410.00"
"12,097.00"
"12,927.00"
"13,602.00"
"13,587.00"
"13,337.00"
"13,040.00"
"12,832.00"
"12,675.00"
"12,692.00"
"13,110.00"
"13,789.00"
"14,400.00"
"14,483.00"
"13,948.00"
"13,272.00"
"12,648.00"
"11,955.00"
"11,384.00"
"10,904.00"
"10,557.00"
"10,441.00"
"10,378.00"
"10,450.00"
"10,760.00"
"11,088.00"
"11,600.00"
"12,141.00"
"12,280.00"
"12,191.00"
"12,243.00"
"12,080.00"
"11,915.00"
"11,958.00"
"12,430.00"
"13,216.00"
"14,048.00"
"14,401.00"
"13,959.00"
"13,300.00"
"12,608.00"
"11,739.00"
"11,102.00"
"10,721.00"
"10,615.00"
"10,610.00"
"10,729.00"
"11,254.00"
"12,683.00"
"14,488.00"
"15,571.00"
"15,753.00"
"15,463.00"
"15,303.00"
"15,087.00"
"15,063.00"
"14,929.00"
"14,969.00"
"15,257.00"
"15,656.00"
"15,980.00"
"16,183.00"
"15,544.00"
"14,665.00"
"13,532.00"
"12,578.00"
"11,633.00"
"11,188.00"
"11,006.00"
"10,959.00"
"11,050.00"
"11,537.00"
"12,878.00"
"14,617.00"
"15,776.00"
"16,354.00"
"16,451.00"
"16,537.00"
"16,443.00"
"16,567.00"
"16,594.00"
"16,585.00"
"16,665.00"
"16,723.00"
"16,536.00"
"16,320.00"
"15,540.00"
"14,536.00"
"13,480.00"
"12,560.00"
"11,682.00"
"11,164.00"
"10,927.00"
"10,797.00"
"10,849.00"
"11,271.00"
"12,600.00"
"14,456.00"
"15,726.00"
"16,335.00"
"16,192.00"
"15,838.00"
"15,504.00"
"15,521.00"
"15,584.00"
"15,810.00"
"16,126.00"
"16,427.00"
"16,287.00"
"16,153.00"
"15,450.00"
"14,599.00"
"13,532.00"
"12,606.00"
"11,795.00"
"11,348.00"
"11,083.00"
"10,991.00"
"11,061.00"
"11,502.00"
"12,830.00"
"14,540.00"
"15,661.00"
"16,022.00"
"15,841.00"
"15,640.00"
"15,320.00"
"15,199.00"
"15,128.00"
"15,091.00"
"15,317.00"
"15,682.00"
"15,919.00"
"16,221.00"
"15,572.00"
"14,603.00"
"13,542.00"
"12,638.00"
"11,811.00"
"11,281.00"
"11,014.00"
"10,927.00"
"10,989.00"
"11,408.00"
"12,697.00"
"14,525.00"
"15,847.00"
"16,661.00"
"16,971.00"
"17,071.00"
"16,968.00"
"16,906.00"
"16,678.00"
"16,353.00"
"16,100.00"
"16,133.00"
"16,056.00"
"16,029.00"
"15,314.00"
"14,286.00"
"13,406.00"
"12,665.00"
"11,762.00"
"11,220.00"
"10,986.00"
"10,829.00"
"10,822.00"
"10,926.00"
"11,414.00"
"12,011.00"
"12,929.00"
"13,686.00"
"13,822.00"
"13,625.00"
"13,381.00"
"13,119.00"
"12,997.00"
"12,975.00"
"13,129.00"
"13,652.00"
"14,190.00"
"14,421.00"
"13,884.00"
"13,167.00"
"12,526.00"
"11,806.00"
"11,171.00"
"10,735.00"
"10,488.00"
"10,353.00"
"10,309.00"
"10,346.00"
"10,602.00"
"10,826.00"
"11,467.00"
"12,082.00"
"12,439.00"
"12,630.00"
"12,730.00"
"12,594.00"
"12,540.00"
"12,541.00"
"12,814.00"
"13,517.00"
"13,986.00"
"14,313.00"
"13,890.00"
"13,191.00"
"12,485.00"
"11,573.00"
"10,941.00"
"10,675.00"
"10,567.00"
"10,571.00"
"10,674.00"
"11,149.00"
"12,602.00"
"14,454.00"
"15,542.00"
"15,910.00"
"15,652.00"
"15,413.00"
"15,153.00"
"15,197.00"
"15,115.00"
"15,114.00"
"15,317.00"
"15,589.00"
"15,575.00"
"16,088.00"
"15,437.00"
"14,502.00"
"13,450.00"
"12,472.00"
"11,653.00"
"11,157.00"
"10,928.00"
"10,912.00"
"11,030.00"
"11,438.00"
"12,802.00"
"14,509.00"
"15,541.00"
"15,819.00"
"15,533.00"
"15,482.00"
"15,428.00"
"15,575.00"
"15,585.00"
"15,682.00"
"15,831.00"
"15,886.00"
"15,846.00"
"16,123.00"
"15,458.00"
"14,567.00"
"13,480.00"
"12,487.00"
"11,642.00"
"11,151.00"
"10,919.00"
"10,842.00"
"10,899.00"
"11,313.00"
"12,720.00"
"14,447.00"
"15,612.00"
"16,102.00"
"15,987.00"
"15,680.00"
"15,344.00"
"15,243.00"
"15,153.00"
"15,123.00"
"15,322.00"
"15,596.00"
"15,526.00"
"15,934.00"
"15,280.00"
"14,448.00"
"13,397.00"
"12,459.00"
"11,581.00"
"11,099.00"
"10,919.00"
"10,885.00"
"10,986.00"
"11,396.00"
"12,792.00"
"14,526.00"
"15,477.00"
"15,547.00"
"15,218.00"
"15,071.00"
"14,843.00"
"14,810.00"
"14,789.00"
"14,860.00"
"15,109.00"
"15,408.00"
"15,500.00"
"16,090.00"
"15,510.00"
"14,518.00"
"13,412.00"
"12,461.00"
"10,949.00"
"10,410.00"
"10,351.00"
"10,833.00"
"10,582.00"
"10,694.00"
"11,957.00"
"13,855.00"
"15,091.00"
"15,407.00"
"15,298.00"
"15,220.00"
"14,994.00"
"14,830.00"
"14,618.00"
"14,356.00"
"14,440.00"
"14,700.00"
"14,774.00"
"15,115.00"
"14,378.00"
"13,423.00"
"12,458.00"
"11,705.00"
"10,884.00"
"10,341.00"
"10,063.00"
"9,955.00"
"9,950.00"
"10,038.00"
"10,486.00"
"11,310.00"
"12,159.00"
"12,623.00"
"12,599.00"
"12,371.00"
"12,117.00"
"11,833.00"
"11,622.00"
"11,578.00"
"11,887.00"
"12,593.00"
"12,889.00"
"13,513.00"
"13,065.00"
"12,381.00"
