geo_id,query,value,unit
nl2023,dq_buildings_space_heater_coal_aggregator,0.0,tj
nl2023,dq_buildings_space_heater_collective_heatpump_water_water_ts_electricity,4413.454057775541,tj
nl2023,dq_buildings_space_heater_collective_heatpump_water_water_ts_electricity_aggregator,4413.454057775541,tj
nl2023,dq_buildings_space_heater_combined_hydrogen,0.0,tj
nl2023,dq_buildings_space_heater_combined_hydrogen_aggregator,0.0,tj
nl2023,dq_buildings_space_heater_crude_oil,0.0,tj
nl2023,dq_buildings_space_heater_crude_oil_aggregator,0.0,tj
nl2023,dq_buildings_space_heater_deficit,0.0,tj
nl2023,dq_buildings_space_heater_district_heating_ht_steam_hot_water,10162.149500667,tj
nl2023,dq_buildings_space_heater_district_heating_ht_steam_hot_water_aggregator,10162.149500667,tj
nl2023,dq_buildings_space_heater_district_heating_lt_steam_hot_water,0.0,tj
nl2023,dq_buildings_space_heater_district_heating_lt_steam_hot_water_aggregator,0.0,tj
nl2023,dq_buildings_space_heater_district_heating_mt_steam_hot_water,0.0,tj
nl2023,dq_buildings_space_heater_district_heating_mt_steam_hot_water_aggregator,0.0,tj
nl2023,dq_buildings_space_heater_electricity,22189.86623492701,tj
nl2023,dq_buildings_space_heater_electricity_aggregator,22189.86623492701,tj
nl2023,dq_buildings_space_heater_heatpump_air_water_electricity,7600.948655057867,tj
nl2023,dq_buildings_space_heater_heatpump_air_water_electricity_aggregator,7600.948655057867,tj
nl2023,dq_buildings_space_heater_heatpump_air_water_network_gas,0.0,tj
nl2023,dq_buildings_space_heater_heatpump_air_water_network_gas_aggregator,0.0,tj
nl2023,dq_buildings_space_heater_heatpump_surface_water_water_ts_electricity,0.0,tj
nl2023,dq_buildings_space_heater_heatpump_surface_water_water_ts_electricity_aggregator,0.0,tj
nl2023,dq_buildings_space_heater_hybrid_crude_oil_heatpump_air_water_electricity,0.0,tj
nl2023,dq_buildings_space_heater_hybrid_crude_oil_heatpump_air_water_electricity_aggregator,0.0,tj
nl2023,dq_buildings_space_heater_hybrid_heatpump_air_water_electricity,0.0,tj
nl2023,dq_buildings_space_heater_hybrid_heatpump_air_water_electricity_aggregator,0.0,tj
nl2023,dq_buildings_space_heater_hybrid_hydrogen_heatpump_air_water_electricity,0.0,tj
nl2023,dq_buildings_space_heater_hybrid_hydrogen_heatpump_air_water_electricity_aggregator,0.0,tj
nl2023,dq_buildings_space_heater_network_gas,88830.40729854489,tj
nl2023,dq_buildings_space_heater_network_gas_aggregator,94782.0445875474,tj
nl2023,dq_buildings_space_heater_solar_thermal,235.00000000000003,tj
nl2023,dq_buildings_space_heater_wood_pellets,1198.8087853355105,tj
nl2023,dq_buildings_space_heater_wood_pellets_aggregator,983.0232039751182,tj
nl2023,dq_buildings_useful_demand_after_insulation_cooling,68555.49535215228,tj
nl2023,dq_buildings_useful_demand_after_motion_detection_daylight_control_light,9253.289772402746,tj
nl2023,dq_buildings_useful_demand_after_motion_detection_light,9771.16132249498,tj
nl2023,dq_buildings_useful_demand_cooling,68555.49535215228,tj
nl2023,dq_buildings_useful_demand_for_appliances,42704.14802434155,tj
nl2023,dq_buildings_useful_demand_for_space_heating_buildings_future,0.0,tj
nl2023,dq_buildings_useful_demand_for_space_heating_buildings_future_after_solar_thermal,0.0,tj
nl2023,dq_buildings_useful_demand_for_space_heating_buildings_present,140366.4862399499,tj
nl2023,dq_buildings_useful_demand_for_space_heating_buildings_present_after_solar_thermal,140131.4862399499,tj
nl2023,dq_buildings_useful_demand_light,10167.70168834025,tj
nl2023,dq_bunkers_aviation_mixer_kerosene,0.0,tj
nl2023,dq_bunkers_final_demand_ammonia,0.0,tj
nl2023,dq_bunkers_final_demand_bio_kerosene,0.0,tj
nl2023,dq_bunkers_final_demand_electricity,0.0,tj
nl2023,dq_bunkers_final_demand_for_aviation_bio_kerosene,0.0,tj
nl2023,dq_bunkers_final_demand_for_aviation_electricity,0.0,tj
nl2023,dq_bunkers_final_demand_for_aviation_hydrogen,0.0,tj
nl2023,dq_bunkers_final_demand_for_aviation_kerosene,0.0,tj
nl2023,dq_bunkers_final_demand_for_shipping_ammonia,0.0,tj
nl2023,dq_bunkers_final_demand_for_shipping_electricity,0.0,tj
nl2023,dq_bunkers_final_demand_for_shipping_heavy_fuel_oil,0.0,tj
nl2023,dq_bunkers_final_demand_for_shipping_hydrogen,0.0,tj
nl2023,dq_bunkers_final_demand_for_shipping_lng,0.0,tj
nl2023,dq_bunkers_final_demand_heavy_fuel_oil,0.0,tj
nl2023,dq_bunkers_final_demand_hydrogen,0.0,tj
nl2023,dq_bunkers_final_demand_kerosene,0.0,tj
nl2023,dq_bunkers_final_demand_lng,0.0,tj
nl2023,dq_bunkers_plane_using_electricity,0.0,tj
nl2023,dq_bunkers_plane_using_hydrogen,0.0,tj
nl2023,dq_bunkers_plane_using_kerosene_mix,0.0,tj
nl2023,dq_bunkers_ship_using_ammonia,0.0,tj
nl2023,dq_bunkers_ship_using_electricity,0.0,tj
nl2023,dq_bunkers_ship_using_heavy_fuel_oil,0.0,tj
nl2023,dq_bunkers_ship_using_hydrogen,0.0,tj
nl2023,dq_bunkers_ship_using_lng,0.0,tj
nl2023,dq_bunkers_total_useful_demand_planes,139686.822,tj
nl2023,dq_bunkers_total_useful_demand_ships,420981.325,tj
nl2023,dq_bunkers_useful_demand_planes,0.0,tj
nl2023,dq_bunkers_useful_demand_ships,0.0,tj
nl2023,dq_energy_battery_curtailed_solar_electricity,0.0,tj
nl2023,dq_energy_battery_curtailed_wind_electricity,0.0,tj
nl2023,dq_energy_battery_solar_electricity,0.0,tj
nl2023,dq_energy_battery_solar_pv_solar_radiation,0.0,tj
nl2023,dq_energy_battery_unused_electricity,0.0,tj
nl2023,dq_energy_battery_wind_electricity,0.0,tj
nl2023,dq_energy_battery_wind_turbine_inland,0.0,tj
nl2023,dq_energy_biogas_fermentation_wet_biomass,34513.487420148966,tj
nl2023,dq_energy_blastfurnace_transformation_cokes,63808.49648607726,tj
nl2023,dq_energy_chemical_fertilizers_transformation_external_coupling_node,0.0,tj
nl2023,dq_energy_chemical_other_transformation_external_coupling_node,0.0,tj
nl2023,dq_energy_chemical_refineries_transformation_external_coupling_node,0.0,tj
nl2023,dq_energy_chp_coal_gas,2472.063999999997,tj
nl2023,dq_energy_chp_combined_cycle_ht_network_gas,0.0,tj
nl2023,dq_energy_chp_combined_cycle_mt_network_gas,0.0,tj
nl2023,dq_energy_chp_local_engine_ht_biogas,3157.19516129032,tj
nl2023,dq_energy_chp_local_engine_ht_network_gas,0.0,tj
nl2023,dq_energy_chp_local_engine_mt_biogas,0.0,tj
nl2023,dq_energy_chp_local_engine_mt_network_gas,0.0,tj
nl2023,dq_energy_chp_local_ht_wood_pellets_ccs_dispatchable,0.0,tj
nl2023,dq_energy_chp_local_ht_wood_pellets_ccs_must_run,0.0,tj
nl2023,dq_energy_chp_local_ht_wood_pellets_dispatchable,12850.6883422272,tj
nl2023,dq_energy_chp_local_ht_wood_pellets_must_run,0.0,tj
nl2023,dq_energy_chp_local_mt_wood_pellets_ccs_dispatchable,0.0,tj
nl2023,dq_energy_chp_local_mt_wood_pellets_ccs_must_run,0.0,tj
nl2023,dq_energy_chp_local_mt_wood_pellets_dispatchable,0.0,tj
nl2023,dq_energy_chp_local_mt_wood_pellets_must_run,0.0,tj
nl2023,dq_energy_chp_supercritical_ccs_ht_waste_mix,0.0,tj
nl2023,dq_energy_chp_supercritical_ccs_mt_waste_mix,0.0,tj
nl2023,dq_energy_chp_supercritical_ht_waste_mix,67133.1905464697,tj
nl2023,dq_energy_chp_supercritical_mt_waste_mix,0.0,tj
nl2023,dq_energy_chp_ultra_supercritical_cofiring_ht_coal,51929.51904,tj
nl2023,dq_energy_chp_ultra_supercritical_cofiring_mt_coal,0.0,tj
nl2023,dq_energy_chp_ultra_supercritical_ht_coal,4503.04318636364,tj
nl2023,dq_energy_chp_ultra_supercritical_ht_lignite,0.0,tj
nl2023,dq_energy_chp_ultra_supercritical_mt_coal,0.0,tj
nl2023,dq_energy_chp_ultra_supercritical_mt_lignite,0.0,tj
nl2023,dq_energy_cokesoven_transformation_coal,67665.55539456464,tj
nl2023,dq_energy_compressor_network_gas,2621.9129013008705,tj
nl2023,dq_energy_direct_air_capture_co2_electricity,0.0,tj
nl2023,dq_energy_distribution_ammonia,0.0,tj
nl2023,dq_energy_distribution_bio_ethanol,10780.533,tj
nl2023,dq_energy_distribution_bio_kerosene,0.0,tj
nl2023,dq_energy_distribution_bio_lng,0.0,tj
nl2023,dq_energy_distribution_bio_oil,251.1599999999999,tj
nl2023,dq_energy_distribution_biodiesel,15008.675999999983,tj
nl2023,dq_energy_distribution_biogas,18637.28320688044,tj
nl2023,dq_energy_distribution_biogenic_waste,35122.59970457896,tj
nl2023,dq_energy_distribution_coal,169355.5822948124,tj
nl2023,dq_energy_distribution_coal_gas,42147.78899999999,tj
nl2023,dq_energy_distribution_cokes,50186.70380926848,tj
nl2023,dq_energy_distribution_crude_oil,3014995.3829747066,tj
nl2023,dq_energy_distribution_crude_oil_loss,0.0,tj
nl2023,dq_energy_distribution_diesel,854700.4839999997,tj
nl2023,dq_energy_distribution_dry_biomass,87078.21512764336,tj
nl2023,dq_energy_distribution_gasoline,197581.22500000003,tj
nl2023,dq_energy_distribution_greengas,11809.532371491205,tj
nl2023,dq_energy_distribution_heavy_fuel_oil,393140.0299999994,tj
nl2023,dq_energy_distribution_ht_steam_hot_water,29636.731605694877,tj
nl2023,dq_energy_distribution_kerosene,363040.98000000115,tj
nl2023,dq_energy_distribution_lignite,0.0,tj
nl2023,dq_energy_distribution_liquid_hydrogen,0.0,tj
nl2023,dq_energy_distribution_lng,347367.6601802593,tj
nl2023,dq_energy_distribution_lohc,0.0,tj
nl2023,dq_energy_distribution_lpg,82818.145,tj
nl2023,dq_energy_distribution_lt_steam_hot_water,0.0,tj
nl2023,dq_energy_distribution_methanol,0.0,tj
nl2023,dq_energy_distribution_mt_steam_hot_water,0.0,tj
nl2023,dq_energy_distribution_naphtha,484137.276999999,tj
nl2023,dq_energy_distribution_natural_gas,593633.967850172,tj
nl2023,dq_energy_distribution_network_gas_loss,47.44299999997613,tj
nl2023,dq_energy_distribution_non_biogenic_waste,32814.242874411066,tj
nl2023,dq_energy_distribution_oily_biomass,15488.89784441979,tj
nl2023,dq_energy_distribution_propane,0.0,tj
nl2023,dq_energy_distribution_torrefied_biomass_pellets,0.0,tj
nl2023,dq_energy_distribution_uranium_oxide,38954.8058691284,tj
nl2023,dq_energy_distribution_waste_mix,67936.84257899002,tj
nl2023,dq_energy_distribution_wet_biomass,62883.31110435949,tj
nl2023,dq_energy_distribution_wood_pellets,78370.39361487902,tj
nl2023,dq_energy_export_ammonia_backup,0.0,tj
nl2023,dq_energy_export_ammonia_baseload,0.0,tj
nl2023,dq_energy_export_bio_kerosene_backup,0.0,tj
nl2023,dq_energy_export_bio_oil_products_backup,0.0,tj
nl2023,dq_energy_export_biodiesel_backup,0.0,tj
nl2023,dq_energy_export_coal_backup,0.0,tj
nl2023,dq_energy_export_coal_baseload,0.0,tj
nl2023,dq_energy_export_cokes_backup,10738.941652586756,tj
nl2023,dq_energy_export_cokes_baseload,0.0,tj
nl2023,dq_energy_export_crude_oil_backup,0.0,tj
nl2023,dq_energy_export_crude_oil_baseload,0.0,tj
nl2023,dq_energy_export_diesel_backup,626630.7179473675,tj
nl2023,dq_energy_export_diesel_baseload,0.0,tj
nl2023,dq_energy_export_electricity,20461.88698791876,tj
nl2023,dq_energy_export_gasoline_backup,27580.246000000032,tj
nl2023,dq_energy_export_gasoline_baseload,0.0,tj
nl2023,dq_energy_export_greengas_backup,0.0,tj
nl2023,dq_energy_export_greengas_baseload,0.0,tj
nl2023,dq_energy_export_heavy_fuel_oil_backup,393140.0299999994,tj
nl2023,dq_energy_export_heavy_fuel_oil_baseload,0.0,tj
nl2023,dq_energy_export_hydrogen_backup,0.0,tj
nl2023,dq_energy_export_hydrogen_baseload,0.0,tj
nl2023,dq_energy_export_kerosene_backup,361140.5860000012,tj
nl2023,dq_energy_export_kerosene_baseload,0.0,tj
nl2023,dq_energy_export_lignite_backup,0.0,tj
nl2023,dq_energy_export_lignite_baseload,0.0,tj
nl2023,dq_energy_export_liquid_hydrogen_baseload,0.0,tj
nl2023,dq_energy_export_lng_baseload,0.0,tj
nl2023,dq_energy_export_lohc_baseload,0.0,tj
nl2023,dq_energy_export_lpg_backup,0.0,tj
nl2023,dq_energy_export_lpg_baseload,0.0,tj
nl2023,dq_energy_export_methanol_backup,0.0,tj
nl2023,dq_energy_export_naphtha_backup,320243.6599999991,tj
nl2023,dq_energy_export_naphtha_baseload,0.0,tj
nl2023,dq_energy_export_natural_gas_backup,0.0,tj
nl2023,dq_energy_export_natural_gas_baseload,0.0,tj
nl2023,dq_energy_export_oil_products,154718.10200000013,tj
nl2023,dq_energy_export_uranium_oxide,0.0,tj
nl2023,dq_energy_extraction_coal,0.0,tj
nl2023,dq_energy_extraction_crude_oil,28144.413,tj
nl2023,dq_energy_extraction_lignite,0.0,tj
nl2023,dq_energy_extraction_natural_gas,354715.594,tj
nl2023,dq_energy_extraction_uranium_oxide,0.0,tj
nl2023,dq_energy_flexibility_curtailment_electricity,0.0,tj
nl2023,dq_energy_flexibility_flow_batteries_electricity,0.0,tj
