geo_id,Woningtype ETM,Bouwjaarklasse ETM,Woningkenmerken/oppervlakte,Functionele vraag/ruimteverwarming,Functionele vraag ruimteverwarming (% van totaal),Gemiddelde netto warmtevraag (kWh/m2),Aantal woningen (#)
GM0034,Rijtjeshuis,1965 - 1984,867853,279681.5,0.09135948939831537,155.28235546273223,7913.0
GM0034,Rijtjeshuis,1985 - 2004,3460631,1058327.6,0.3457084903797518,136.24815624488184,29660.0
GM0034,Rijtjeshuis,>= 2005,697171,178480.40000000002,0.05830159739420408,114.15337765462186,5253.0
GM0034,Vrijstaand huis,1965 - 1984,20551,4222.4,0.0013792700197740885,173.75259081562714,111.0
GM0034,Vrijstaand huis,1985 - 2004,548419,98931.8,0.03231661276579344,142.10400675302586,2827.0
GM0034,Vrijstaand huis,>= 2005,460693,80395.3,0.026261563807489532,114.75407555466721,2464.0
GM0037,Appartement,1945 - 1964,40545,16617.3,0.028509361494133273,243.37096965940785,482.0
GM0037,Appartement,1965 - 1984,49036,21403.699999999997,0.03672111718582322,222.2701978507055,667.0
GM0037,Appartement,1985 - 2004,108551,60273.2,0.10340731931229463,155.45370479496805,1440.0
GM0037,Appartement,< 1945,15689,5899.3,0.01012109525990025,318.0363919129083,137.0
GM0037,Appartement,>= 2005,47838,20182.5,0.034625973434634076,127.01520219291102,487.0
GM0037,Hoekhuis,1945 - 1964,63284,24922.4,0.04275795170703948,261.1288440860215,664.0
GM0037,Hoekhuis,1965 - 1984,135826,47311.6,0.08116983548866757,222.7417090639664,1218.0
GM0037,Hoekhuis,1985 - 2004,114591,37912.3,0.06504398823960746,165.70620728424387,1029.0
GM0037,Hoekhuis,< 1945,44586,16934.8,0.029054078281721348,315.96013729429774,422.0
GM0037,Hoekhuis,>= 2005,27074,7519.8,0.012901295430881273,120.14364225834838,205.0
GM0037,Rijtjeshuis,1945 - 1964,82651,33542.8,0.057547484291997714,244.3655205031937,902.0
GM0037,Rijtjeshuis,1965 - 1984,194572,68557.2,0.11761970944892333,211.0620550708041,1816.0
GM0037,Rijtjeshuis,1985 - 2004,38767,14873.3,0.025517279360106178,162.78956958762888,412.0
GM0037,Rijtjeshuis,< 1945,2673,1048.1,0.0017981658742395625,267.48902606310014,21.0
GM0037,Rijtjeshuis,>= 2005,11982,3598.6,0.00617391443091164,118.0,99.0
GM0037,Vrijstaand huis,1945 - 1964,65842,18714.4,0.03210723732169533,299.6466206716027,470.0
GM0037,Vrijstaand huis,1965 - 1984,114967,28464.4,0.04883476072006928,218.22672317184183,755.0
GM0037,Vrijstaand huis,1985 - 2004,159939,35003.3,0.06005318151490286,147.12074656546278,940.0
GM0037,Vrijstaand huis,< 1945,400235,106918.5,0.1834340215865687,317.1233412963848,2719.0
GM0037,Vrijstaand huis,>= 2005,61544,13174.2,0.02260222961588288,119.66259170567106,298.0
GM0047,Appartement,1945 - 1964,33938,18292.9,0.03777325515846352,256.9065783944356,479.0
GM0047,Appartement,1965 - 1984,60331,33154.9,0.0684619987783972,187.40217102623035,875.0
GM0047,Appartement,1985 - 2004,70493,34898.399999999994,0.072062175369795,143.5928851900057,902.0
GM0047,Appartement,< 1945,23326,8864.5,0.01830442523340749,220.82315705937523,216.0
GM0047,Appartement,>= 2005,16731,8222.4,0.01697854431035814,122.627125,176.0
GM0047,Hoekhuis,1945 - 1964,64168,24061.3,0.04968450187473491,259.1159152483501,658.0
GM0047,Hoekhuis,1965 - 1984,165708,52790.0,0.10900678076277076,216.67043338822918,1418.0
GM0047,Hoekhuis,1985 - 2004,78435,24628.2,0.050855101306718525,161.46748417186217,656.0
GM0047,Hoekhuis,< 1945,102570,29457.5,0.0608271878067687,303.88146612460355,799.0
GM0047,Hoekhuis,>= 2005,32474,9285.6,0.019173960285106727,112.43336075530036,222.0
GM0047,Rijtjeshuis,1945 - 1964,43451,16788.3,0.034666386389081726,235.9892752984389,459.0
GM0047,Rijtjeshuis,1965 - 1984,241310,78304.0,0.16169098239909077,203.50311160903885,2127.0
GM0047,Rijtjeshuis,1985 - 2004,34674,11484.5,0.023714498459368075,176.1297822224247,318.0
GM0047,Rijtjeshuis,< 1945,12489,3644.0,0.007524544593664266,254.71431758034026,98.0
GM0047,Rijtjeshuis,>= 2005,7669,2457.8999999999996,0.005075350756522338,114.50686529433008,63.0
GM0047,Vrijstaand huis,1945 - 1964,24472,6343.7,0.013099191421193196,300.4803865140217,161.0
GM0047,Vrijstaand huis,1965 - 1984,87076,19307.399999999998,0.03986810984843948,205.6012706586826,519.0
GM0047,Vrijstaand huis,1985 - 2004,139392,30204.9,0.062370504115578984,143.78418955181274,829.0
GM0047,Vrijstaand huis,< 1945,291351,61931.899999999994,0.12788401298582766,311.52084530401766,1674.0
GM0047,Vrijstaand huis,>= 2005,52220,10159.5,0.020978488144712436,115.88949486452985,243.0
GM0050,Appartement,1965 - 1984,1209,384.5,0.0011910857838877845,220.0,10.0
GM0050,Appartement,1985 - 2004,64459,25481.6,0.07893568663384908,132.78325979858735,720.0
GM0050,Appartement,>= 2005,51304,18860.9,0.05842639755872332,105.60308980953705,512.0
GM0050,Hoekhuis,1945 - 1964,490,141.60000000000002,0.00043864173471654176,0.0,4.0
GM0050,Hoekhuis,1965 - 1984,10507,3737.3999999999996,0.011577539684531093,208.8594123340708,96.0
GM0050,Hoekhuis,1985 - 2004,227299,60516.0,0.18746358204877286,157.6832646788037,1628.0
GM0050,Hoekhuis,>= 2005,84583,19549.4,0.06055920006121159,115.79360497792051,564.0
GM0050,Rijtjeshuis,1945 - 1964,109,38.4,0.00011895369077058758,0.0,1.0
GM0050,Rijtjeshuis,1965 - 1984,28142,10880.3,0.03370447504404229,208.59415696633238,280.0
GM0050,Rijtjeshuis,1985 - 2004,381546,115869.0,0.35893346864315656,153.75162068634467,3170.0
GM0050,Rijtjeshuis,>= 2005,96423,27080.899999999998,0.08388992198930222,106.48797688091945,773.0
GM0050,Vrijstaand huis,1945 - 1964,440,90.5,0.00028034658892547333,290.07,3.0
GM0050,Vrijstaand huis,1965 - 1984,38440,6212.7,0.019245406110688267,196.91061840344878,180.0
GM0050,Vrijstaand huis,1985 - 2004,144748,27424.8,0.08495523902721902,156.2466747200943,712.0
GM0050,Vrijstaand huis,>= 2005,39181,6546.7,0.02028005540020327,113.79608671698529,184.0
GM0059,Appartement,1945 - 1964,6568,2919.2,0.0064844323200704415,224.4282426211752,72.0
GM0059,Appartement,1965 - 1984,33925,20148.300000000003,0.04475551100112198,183.23990598180015,560.0
GM0059,Appartement,1985 - 2004,34842,16405.3,0.0364411679708316,144.56750493725883,456.0
GM0059,Appartement,< 1945,7179,2727.8,0.0060592746241052865,175.534564124057,62.0
GM0059,Appartement,>= 2005,20824,9493.9,0.021088843519976967,113.59002977703538,231.0
GM0059,Hoekhuis,1945 - 1964,65754,25393.1,0.056405809244580954,251.7073305964405,667.0
GM0059,Hoekhuis,1965 - 1984,192551,58909.9,0.13085683047825353,219.3138969346619,1696.0
GM0059,Hoekhuis,1985 - 2004,95409,26611.8,0.059112913132108307,160.53323016522955,731.0
GM0059,Hoekhuis,< 1945,23061,6114.9,0.01358305535557644,278.773105971206,155.0
GM0059,Hoekhuis,>= 2005,36716,10739.8,0.023856366891988397,102.29452150039221,264.0
GM0059,Rijtjeshuis,1945 - 1964,30806,12664.8,0.028132378201982777,220.136623572335,324.0
GM0059,Rijtjeshuis,1965 - 1984,160107,50560.0,0.11230915939393037,211.97697974768178,1436.0
GM0059,Rijtjeshuis,1985 - 2004,18832,5612.6,0.012467294066739985,179.7421900245873,156.0
GM0059,Rijtjeshuis,< 1945,4355,645.6,0.0014340742346661678,301.55660134378496,16.0
GM0059,Rijtjeshuis,>= 2005,3395,1564.7,0.003475675271038031,113.3577534965035,29.0
GM0059,Vrijstaand huis,1945 - 1964,104890,26225.7,0.058255267435075156,289.9056386768448,724.0
GM0059,Vrijstaand huis,1965 - 1984,215973,43747.5,0.09717652196570349,222.02187942293847,1243.0
GM0059,Vrijstaand huis,1985 - 2004,222876,46360.0,0.10297968017212444,145.7660775482475,1258.0
GM0059,Vrijstaand huis,< 1945,320806,68084.1,0.15123552292508496,312.659321961822,1690.0
GM0059,Vrijstaand huis,>= 2005,72573,15256.900000000001,0.03389022179504067,115.52631605161875,374.0
GM0060,Appartement,1945 - 1964,1856,637.3,0.009230773687442786,307.94018927444796,16.0
GM0060,Appartement,1965 - 1984,2502,999.6,0.014478395383599263,266.9435207100592,26.0
GM0060,Appartement,1985 - 2004,8826,5656.8,0.08193416067021239,157.85653679653677,135.0
GM0060,Appartement,< 1945,10366,3292.3,0.04768629563967973,302.05071105630907,84.0
GM0060,Appartement,>= 2005,1827,729.7,0.010569112756514988,129.21311475409837,18.0
GM0060,Hoekhuis,1945 - 1964,8145,2706.3,0.039198560850975075,202.81456959314775,66.0
GM0060,Hoekhuis,1965 - 1984,20675,6984.3,0.10116192164633087,171.47133657017224,178.0
GM0060,Hoekhuis,1985 - 2004,13461,4839.3,0.07009333611429763,148.53457843904985,125.0
GM0060,Hoekhuis,< 1945,15356,5524.0,0.08001066036314758,275.0650866021396,124.0
GM0060,Hoekhuis,>= 2005,2610,893.0,0.012934380829886096,111.07092375366568,20.0
GM0060,Rijtjeshuis,1945 - 1964,1173,284.1,0.004114958111725241,237.187617260788,8.0
GM0060,Rijtjeshuis,1965 - 1984,3721,1140.0,0.016511975527514166,151.439591160221,31.0
GM0060,Rijtjeshuis,1985 - 2004,975,421.3,0.0061021888506506295,133.78104615384615,11.0
GM0060,Rijtjeshuis,< 1945,1551,489.59999999999997,0.007091458963395557,201.61713467048713,13.0
GM0060,Rijtjeshuis,>= 2005,758,132.0,0.0019119129558174295,0.0,4.0
GM0060,Vrijstaand huis,1945 - 1964,28656,6427.3,0.09309422834034368,268.02131596526385,159.0
GM0060,Vrijstaand huis,1965 - 1984,39089,8805.8,0.12754487201770545,235.35307480635956,244.0
GM0060,Vrijstaand huis,1985 - 2004,36910,8725.5,0.12638179163624985,157.11981196084133,220.0
GM0060,Vrijstaand huis,< 1945,29449,6980.1,0.10110108805228213,321.3968033154122,178.0
GM0060,Vrijstaand huis,>= 2005,16119,3372.5,0.048847927602229405,113.97863189513927,88.0
GM0072,Appartement,1945 - 1964,8677,4438.0,0.015326729048779266,201.8298536585366,154.0
GM0072,Appartement,1965 - 1984,33538,17922.2,0.06189470557864619,207.34641917339204,488.0
GM0072,Appartement,1985 - 2004,30442,17589.2,0.06074468287174139,157.92322547301245,450.0
GM0072,Appartement,< 1945,26191,8811.6,0.03043105130379076,247.19695310907235,242.0
GM0072,Appartement,>= 2005,39857,13555.6,0.04681455797513119,117.17680646402462,411.0
GM0072,Hoekhuis,1945 - 1964,27749,9450.7,0.03263819698542096,173.70745902495042,272.0
GM0072,Hoekhuis,1965 - 1984,125413,39123.7,0.13511454467907286,181.8434950073535,1038.0
GM0072,Hoekhuis,1985 - 2004,35883,10546.6,0.03642291135327973,151.44418172690763,279.0
GM0072,Hoekhuis,< 1945,67243,17010.100000000002,0.0587447484886526,285.3427247839849,473.0
GM0072,Hoekhuis,>= 2005,41766,10900.8,0.03764614871900248,117.92938574660634,299.0
GM0072,Rijtjeshuis,1945 - 1964,30000,12779.2,0.044133243772005414,136.5567358835632,341.0
GM0072,Rijtjeshuis,1965 - 1984,146011,47530.600000000006,0.16414795577420188,162.42069677553783,1263.0
GM0072,Rijtjeshuis,1985 - 2004,19115,5727.1,0.019778663797941357,147.993158800129,159.0
GM0072,Rijtjeshuis,< 1945,123017,32971.8,0.11386882488745838,262.4782286051835,893.0
GM0072,Rijtjeshuis,>= 2005,29765,8311.3,0.028703254426119672,114.94981348182351,241.0
GM0072,Vrijstaand huis,1945 - 1964,11904,2416.3,0.00834474434442662,260.8356723163842,70.0
GM0072,Vrijstaand huis,1965 - 1984,27813,5561.1,0.019205379205310135,209.40370976482063,154.0
GM0072,Vrijstaand huis,1985 - 2004,71651,14243.2,0.04918919945641569,143.53499873297434,363.0
GM0072,Vrijstaand huis,< 1945,38146,7007.3,0.024199862204486472,307.3836010669828,199.0
GM0072,Vrijstaand huis,>= 2005,19764,3663.1,0.01265059512811702,114.59149845084968,97.0
GM0074,Appartement,1945 - 1964,28616,16134.0,0.017349179935642223,255.85599136588186,403.0
GM0074,Appartement,1965 - 1984,132196,79501.5,0.08548939064419611,213.06810528067447,2046.0
GM0074,Appartement,1985 - 2004,157434,82778.79999999999,0.08901353018820753,159.80758133558388,2118.0
GM0074,Appartement,< 1945,18330,6843.3,0.00735872338252017,253.78858577040592,184.0
GM0074,Appartement,>= 2005,65908,24308.6,0.026139474115752605,113.50341657447777,693.0
GM0074,Hoekhuis,1945 - 1964,92884,39881.3,0.04288507808152524,229.79664091686192,999.0
GM0074,Hoekhuis,1965 - 1984,218981,80100.2,0.08613318350569785,194.93660531227567,2034.0
GM0074,Hoekhuis,1985 - 2004,177683,61262.1,0.06587623627961493,164.69425750883855,1545.0
GM0074,Hoekhuis,< 1945,118347,39311.7,0.04227257697260359,291.7785312687313,992.0
GM0074,Hoekhuis,>= 2005,113403,32410.600000000002,0.03485170021210647,117.94923669214417,867.0
GM0074,Rijtjeshuis,1945 - 1964,82670,37166.6,0.03996591242072891,223.41800747275238,919.0
GM0074,Rijtjeshuis,1965 - 1984,222116,83730.20000000001,0.09003658769352366,188.06471240639814,2116.0
GM0074,Rijtjeshuis,1985 - 2004,92788,34142.9,0.036714473510886254,163.36999044096908,829.0
GM0074,Rijtjeshuis,< 1945,27491,8773.9,0.009434732232386965,280.73259550160657,228.0
GM0074,Rijtjeshuis,>= 2005,106784,30380.199999999997,0.032668374630023415,117.3538484273729,834.0
GM0074,Vrijstaand huis,1945 - 1964,127257,32462.3,0.03490729415053914,277.74495078309565,810.0
GM0074,Vrijstaand huis,1965 - 1984,189119,43288.4,0.04654879389649528,218.97404021367416,1094.0
GM0074,Vrijstaand huis,1985 - 2004,356144,81191.59999999999,0.08730678552514497,146.27341717425057,1997.0
GM0074,Vrijstaand huis,< 1945,406806,95695.09999999999,0.10290265953013983,301.98237236299184,2374.0
GM0074,Vrijstaand huis,>= 2005,121244,20594.199999999997,0.02214531309226497,116.45839991122946,570.0
GM0080,Appartement,1945 - 1964,332666,192254.1,0.0845932806603072,217.68680535167553,5197.0
GM0080,Appartement,1965 - 1984,452971,256300.0,0.11277396858239556,189.57655793250234,7189.0
GM0080,Appartement,1985 - 2004,268135,140835.8,0.061968833727961546,158.74953006434436,3964.0
GM0080,Appartement,< 1945,218287,109582.0,0.04821692167458475,229.81558183715515,3122.0
GM0080,Appartement,>= 2005,218023,91512.5,0.04026620288683759,122.61904272008688,2670.0
GM0080,Hoekhuis,1945 - 1964,143501,51069.5,0.022470972253291654,245.74455609980984,1373.0
GM0080,Hoekhuis,1965 - 1984,517841,150040.0,0.0660187524233423,207.16211037296213,4123.0
GM0080,Hoekhuis,1985 - 2004,382115,95586.3,0.04205870617677502,162.1928407613378,2666.0
GM0080,Hoekhuis,< 1945,537274,155935.5,0.06861281770534586,302.4473041676072,4216.0
GM0080,Hoekhuis,>= 2005,285279,66896.2,0.029434841814598715,117.11973370327847,1931.0
GM0080,Rijtjeshuis,1945 - 1964,155504,59894.4,0.026353996035354793,222.55257412276723,1611.0
GM0080,Rijtjeshuis,1965 - 1984,777968,237768.2,0.10461983424382656,197.07669189302717,6507.0
GM0080,Rijtjeshuis,1985 - 2004,246420,66353.5,0.029196049646242624,164.19845075022965,1895.0
GM0080,Rijtjeshuis,< 1945,893876,300661.4,0.13229332531228666,280.7342428228089,8070.0
GM0080,Rijtjeshuis,>= 2005,234705,62362.8,0.02744011099457752,117.10070112848688,1795.0
GM0080,Vrijstaand huis,1945 - 1964,68708,13445.699999999999,0.0059162112733839875,283.4861123189892,367.0
GM0080,Vrijstaand huis,1965 - 1984,175192,33010.2,0.014524741543888388,215.37141936342266,902.0
GM0080,Vrijstaand huis,1985 - 2004,452375,82420.9,0.036265829056312,142.86393382154841,2330.0
GM0080,Vrijstaand huis,< 1945,457068,73168.09999999999,0.032194525987645634,302.0307463976213,2028.0
GM0080,Vrijstaand huis,>= 2005,220696,33590.5,0.014780078001041586,116.85432363894871,985.0
GM0085,Appartement,1945 - 1964,2250,666.0999999999999,0.0015974938939807024,302.1701212121212,24.0
GM0085,Appartement,1965 - 1984,32202,18663.4,0.04476004735162806,143.25293337777285,481.0
GM0085,Appartement,1985 - 2004,21611,12681.7,0.030414259593597174,159.76093793957128,312.0
GM0085,Appartement,< 1945,1279,353.6,0.0008480315882173495,203.80629310344827,11.0
GM0085,Appartement,>= 2005,23935,9540.9,0.022881743721784243,116.97569918387467,267.0
GM0085,Hoekhuis,1945 - 1964,74921,30516.9,0.07318805196399895,239.72331715933515,815.0
GM0085,Hoekhuis,1965 - 1984,157132,55225.7,0.13244665747006468,188.31789523525782,1544.0
GM0085,Hoekhuis,1985 - 2004,80985,26242.5,0.06293684658878335,161.10092386405165,727.0
GM0085,Hoekhuis,< 1945,13580,4786.8,0.011480083728729662,306.6523213976821,117.0
GM0085,Hoekhuis,>= 2005,23422,7167.0,0.01718846830529905,114.5012748980436,197.0
GM0085,Rijtjeshuis,1945 - 1964,24338,10091.900000000001,0.024203195659306193,201.32932472527472,265.0
GM0085,Rijtjeshuis,1965 - 1984,134828,46415.8,0.11131805597392208,173.08504683073164,1354.0
GM0085,Rijtjeshuis,1985 - 2004,17643,6473.2,0.01552454207253548,154.24269678247612,180.0
GM0085,Rijtjeshuis,< 1945,1126,395.9,0.0009494788059254769,249.8075167785235,13.0
GM0085,Rijtjeshuis,>= 2005,13879,5357.2,0.012848062286193394,114.01980747352759,137.0
GM0085,Vrijstaand huis,1945 - 1964,129531,35584.5,0.08534157254219533,290.72324812782676,974.0
GM0085,Vrijstaand huis,1965 - 1984,193611,51039.0,0.1224057811963385,222.75571961991088,1332.0
GM0085,Vrijstaand huis,1985 - 2004,164726,38175.7,0.09155599406761612,151.95849760485711,1061.0
GM0085,Vrijstaand huis,< 1945,202717,49808.799999999996,0.11945541790497825,290.7412907073544,1347.0
GM0085,Vrijstaand huis,>= 2005,45459,7779.0,0.018656215284906,118.97650478011471,235.0
GM0086,Appartement,1945 - 1964,2404,667.6999999999999,0.0013545052972172493,331.3221003134796,17.0
GM0086,Appartement,1965 - 1984,26587,12269.0,0.024889060194036892,203.57332972248017,313.0
GM0086,Appartement,1985 - 2004,46143,25641.8,0.05201730407396326,163.5173991896585,644.0
GM0086,Appartement,< 1945,16874,5063.1,0.010271073491599007,234.96724008651768,119.0
GM0086,Appartement,>= 2005,41756,28249.1,0.05730650829956537,122.64692680726289,650.0
GM0086,Hoekhuis,1945 - 1964,72939,24829.5,0.05036946125094458,253.55682347007982,675.0
GM0086,Hoekhuis,1965 - 1984,181728,52622.299999999996,0.10675031316722369,216.68493339253996,1466.0
GM0086,Hoekhuis,1985 - 2004,97594,27623.4,0.0560372047733278,167.4998125057726,727.0
GM0086,Hoekhuis,< 1945,45715,12029.9,0.02440401868353121,300.62297826447656,310.0
GM0086,Hoekhuis,>= 2005,54560,15907.7,0.03227057648126829,115.13461365678347,395.0
GM0086,Rijtjeshuis,1945 - 1964,14584,5306.6,0.010765040901921607,224.5016969976196,145.0
GM0086,Rijtjeshuis,1965 - 1984,125292,37852.0,0.07678708178862861,205.81766612980562,1032.0
GM0086,Rijtjeshuis,1985 - 2004,28243,8674.599999999999,0.017597411489053093,175.90198998490877,224.0
GM0086,Rijtjeshuis,< 1945,11634,2363.5,0.004794628231201092,301.85374944731024,64.0
GM0086,Rijtjeshuis,>= 2005,25060,7662.3,0.015543845947083617,114.25025972687452,189.0
GM0086,Vrijstaand huis,1945 - 1964,116926,25632.399999999998,0.05199823510617257,275.6574718102335,701.0
GM0086,Vrijstaand huis,1965 - 1984,176078,37528.2,0.07613021670664727,225.16386431142055,1002.0
GM0086,Vrijstaand huis,1985 - 2004,285259,54798.0,0.11116396776533,149.03527533067395,1503.0
GM0086,Vrijstaand huis,< 1945,518935,89821.09999999999,0.18221230455575899,306.2119129311381,2466.0
GM0086,Vrijstaand huis,>= 2005,98354,18405.3,0.037337241795525895,118.23914242494764,449.0
GM0088,Appartement,1965 - 1984,743,488.3,0.01980081587633715,135.4643134328358,12.0
GM0088,Appartement,1985 - 2004,1004,589.5999999999999,0.02390858292174561,106.19035971223022,18.0
GM0088,Appartement,< 1945,1767,840.4,0.034078651776518004,256.8804912280702,18.0
GM0088,Appartement,>= 2005,331,308.9,0.012526053705100442,107.75574018126889,6.0
GM0088,Hoekhuis,1945 - 1964,5028,2095.3,0.08496549151277746,187.16502233567329,46.0
GM0088,Hoekhuis,1965 - 1984,9894,3752.0,0.15214552768383574,172.37431376286696,93.0
GM0088,Hoekhuis,1985 - 2004,2763,1019.9,0.041357468999132216,147.13361337683523,25.0
GM0088,Hoekhuis,< 1945,5325,2304.1,0.09343243878899944,346.1961650793651,52.0
GM0088,Hoekhuis,>= 2005,4249,2056.9,0.0834083517838171,104.23722075869335,39.0
GM0088,Rijtjeshuis,1945 - 1964,1541,562.2,0.022797498844310357,265.7905906313646,16.0
GM0088,Rijtjeshuis,1965 - 1984,1281,896.7,0.03636164570205104,130.94774483378256,19.0
GM0088,Rijtjeshuis,1985 - 2004,701,267.0,0.010826987177927544,149.6190205371248,10.0
GM0088,Rijtjeshuis,< 1945,2385,1105.5,0.04482859297827303,240.55669172932332,26.0
GM0088,Rijtjeshuis,>= 2005,1030,476.8,0.01933448496792454,118.0,10.0
GM0088,Vrijstaand huis,1945 - 1964,4559,1476.5,0.05987283358880156,324.2031129707113,35.0
GM0088,Vrijstaand huis,1965 - 1984,7617,1796.1000000000001,0.07283277779129461,230.92583175803406,49.0
GM0088,Vrijstaand huis,1985 - 2004,5966,1534.4,0.06222070833637462,134.0927215980025,40.0
GM0088,Vrijstaand huis,< 1945,10757,2768.5,0.11226409738611387,316.211652523448,65.0
GM0088,Vrijstaand huis,>= 2005,795,321.5,0.013036990178665563,115.37248908296942,7.0
GM0090,Appartement,1945 - 1964,54346,26668.399999999998,0.026558601429968222,223.95778392148347,677.0
GM0090,Appartement,1965 - 1984,144751,72953.2,0.07265283863451717,211.36573530642025,1851.0
GM0090,Appartement,1985 - 2004,139933,64375.1,0.06411005620563466,163.8658481309465,1634.0
GM0090,Appartement,< 1945,10485,4583.1,0.004564230558027005,191.7962292358804,122.0
GM0090,Appartement,>= 2005,83454,36419.5,0.03626955440816576,118.63966286845863,1012.0
GM0090,Hoekhuis,1945 - 1964,128728,45790.5,0.04560197232600981,225.21975655560965,1174.0
GM0090,Hoekhuis,1965 - 1984,402653,116917.0,0.1164356318109671,211.53819731283605,2978.0
GM0090,Hoekhuis,1985 - 2004,255228,68521.40000000001,0.06823928514734386,154.75917452972388,1738.0
GM0090,Hoekhuis,< 1945,59940,19021.300000000003,0.01894298590766055,303.29251843317974,478.0
GM0090,Hoekhuis,>= 2005,111176,30021.8,0.029898194882715872,115.57918609377617,794.0
GM0090,Rijtjeshuis,1945 - 1964,167949,64786.8,0.06452006116313935,196.20271638086643,1652.0
GM0090,Rijtjeshuis,1965 - 1984,530241,164376.9,0.16370013091875565,201.83287404054258,4238.0
GM0090,Rijtjeshuis,1985 - 2004,143880,42175.9,0.04200225428035416,164.79099422735848,1073.0
GM0090,Rijtjeshuis,< 1945,19790,6177.4,0.0061519665399306185,290.55290002633194,159.0
GM0090,Rijtjeshuis,>= 2005,87965,26844.300000000003,0.026733777218224418,114.18389432978857,702.0
GM0090,Vrijstaand huis,1945 - 1964,99065,21419.2,0.02133101332471297,277.8285520191557,537.0
GM0090,Vrijstaand huis,1965 - 1984,251120,47766.9,0.04757023513390939,214.1772923306969,1216.0
GM0090,Vrijstaand huis,1985 - 2004,336699,64835.4,0.06456846106825163,140.9664696271712,1651.0
GM0090,Vrijstaand huis,< 1945,307429,58919.6,0.0586770174743575,310.0322567025544,1512.0
GM0090,Vrijstaand huis,>= 2005,130542,21560.5,0.021471731567354244,115.19981217021737,580.0
GM0093,Appartement,1945 - 1964,124,82.8,0.0009150334020345127,0.0,2.0
GM0093,Appartement,1965 - 1984,1115,439.6,0.004858075888096278,221.816091954023,10.0
GM0093,Appartement,1985 - 2004,5977,3011.2999999999997,0.03327826187858125,156.3624699063754,72.0
GM0093,Appartement,< 1945,5650,2583.1,0.02854616885018538,270.9215198386012,62.0
GM0093,Appartement,>= 2005,14426,3903.1000000000004,0.043133657868126896,123.37559282822441,104.0
GM0093,Hoekhuis,1945 - 1964,12084,4627.9,0.05114351547434204,282.81032167136465,110.0
GM0093,Hoekhuis,1965 - 1984,17312,5577.700000000001,0.0616398768904336,234.08000617856038,143.0
GM0093,Hoekhuis,1985 - 2004,9256,3508.1000000000004,0.038768462290788334,179.23146737149108,91.0
GM0093,Hoekhuis,< 1945,32331,10191.9,0.11263199191057427,319.0027196223317,277.0
