STN,YYYYMMDD,HH,SQ,Q
260,20040101,1,0.0,0.0
260,20040101,2,0.0,0.0
260,20040101,3,0.0,0.0
260,20040101,4,0.0,0.0
260,20040101,5,0.0,0.0
260,20040101,6,0.0,0.0
260,20040101,7,0.0,0.0
260,20040101,8,0.0,0.0
260,20040101,9,0.0,1.0
260,20040101,10,0.0,9.0
260,20040101,11,0.0,11.0
260,20040101,12,0.0,12.0
260,20040101,13,0.0,16.0
260,20040101,14,0.0,13.0
260,20040101,15,0.0,9.0
260,20040101,16,0.0,0.0
260,20040101,17,0.0,0.0
260,20040101,18,0.0,0.0
260,20040101,19,0.0,0.0
260,20040101,20,0.0,0.0
260,20040101,21,0.0,0.0
260,20040101,22,0.0,0.0
260,20040101,23,0.0,0.0
260,20040101,24,0.0,0.0
260,20040102,1,0.0,0.0
260,20040102,2,0.0,0.0
260,20040102,3,0.0,0.0
260,20040102,4,0.0,0.0
260,20040102,5,0.0,0.0
260,20040102,6,0.0,0.0
260,20040102,7,0.0,0.0
260,20040102,8,0.0,0.0
260,20040102,9,5.0,14.0
260,20040102,10,10.0,47.0
260,20040102,11,10.0,71.0
260,20040102,12,10.0,83.0
260,20040102,13,10.0,79.0
260,20040102,14,10.0,59.0
260,20040102,15,8.0,31.0
260,20040102,16,0.0,4.0
260,20040102,17,0.0,0.0
260,20040102,18,0.0,0.0
260,20040102,19,0.0,0.0
260,20040102,20,0.0,0.0
260,20040102,21,0.0,0.0
260,20040102,22,0.0,0.0
260,20040102,23,0.0,0.0
260,20040102,24,0.0,0.0
260,20040103,1,0.0,0.0
260,20040103,2,0.0,0.0
260,20040103,3,0.0,0.0
260,20040103,4,0.0,0.0
260,20040103,5,0.0,0.0
260,20040103,6,0.0,0.0
260,20040103,7,0.0,0.0
260,20040103,8,0.0,0.0
260,20040103,9,0.0,6.0
260,20040103,10,0.0,17.0
260,20040103,11,0.0,28.0
260,20040103,12,0.0,46.0
260,20040103,13,2.0,51.0
260,20040103,14,7.0,38.0
260,20040103,15,10.0,27.0
260,20040103,16,0.0,4.0
260,20040103,17,0.0,0.0
260,20040103,18,0.0,0.0
260,20040103,19,0.0,0.0
260,20040103,20,0.0,0.0
260,20040103,21,0.0,0.0
260,20040103,22,0.0,0.0
260,20040103,23,0.0,0.0
260,20040103,24,0.0,0.0
260,20040104,1,0.0,0.0
260,20040104,2,0.0,0.0
260,20040104,3,0.0,0.0
260,20040104,4,0.0,0.0
260,20040104,5,0.0,0.0
260,20040104,6,0.0,0.0
260,20040104,7,0.0,0.0
260,20040104,8,0.0,0.0
260,20040104,9,0.0,6.0
260,20040104,10,2.0,26.0
260,20040104,11,3.0,44.0
260,20040104,12,2.0,47.0
260,20040104,13,0.0,35.0
260,20040104,14,0.0,27.0
260,20040104,15,0.0,12.0
260,20040104,16,0.0,1.0
260,20040104,17,0.0,0.0
260,20040104,18,0.0,0.0
260,20040104,19,0.0,0.0
260,20040104,20,0.0,0.0
260,20040104,21,0.0,0.0
260,20040104,22,0.0,0.0
260,20040104,23,0.0,0.0
260,20040104,24,0.0,0.0
260,20040105,1,0.0,0.0
260,20040105,2,0.0,0.0
260,20040105,3,0.0,0.0
260,20040105,4,0.0,0.0
260,20040105,5,0.0,0.0
260,20040105,6,0.0,0.0
260,20040105,7,0.0,0.0
260,20040105,8,0.0,0.0
260,20040105,9,0.0,4.0
260,20040105,10,0.0,14.0
260,20040105,11,0.0,30.0
260,20040105,12,0.0,45.0
260,20040105,13,0.0,30.0
260,20040105,14,0.0,14.0
260,20040105,15,0.0,4.0
260,20040105,16,0.0,0.0
260,20040105,17,0.0,0.0
260,20040105,18,0.0,0.0
260,20040105,19,0.0,0.0
260,20040105,20,0.0,0.0
260,20040105,21,0.0,0.0
260,20040105,22,0.0,0.0
260,20040105,23,0.0,0.0
260,20040105,24,0.0,0.0
260,20040106,1,0.0,0.0
260,20040106,2,0.0,0.0
260,20040106,3,0.0,0.0
260,20040106,4,0.0,0.0
260,20040106,5,0.0,0.0
260,20040106,6,0.0,0.0
260,20040106,7,0.0,0.0
260,20040106,8,0.0,0.0
260,20040106,9,0.0,1.0
260,20040106,10,0.0,4.0
260,20040106,11,0.0,4.0
260,20040106,12,0.0,6.0
260,20040106,13,0.0,5.0
260,20040106,14,0.0,3.0
260,20040106,15,0.0,1.0
260,20040106,16,0.0,0.0
260,20040106,17,0.0,0.0
260,20040106,18,0.0,0.0
260,20040106,19,0.0,0.0
260,20040106,20,0.0,0.0
260,20040106,21,0.0,0.0
260,20040106,22,0.0,0.0
260,20040106,23,0.0,0.0
260,20040106,24,0.0,0.0
260,20040107,1,0.0,0.0
260,20040107,2,0.0,0.0
260,20040107,3,0.0,0.0
260,20040107,4,0.0,0.0
260,20040107,5,0.0,0.0
260,20040107,6,0.0,0.0
260,20040107,7,0.0,0.0
260,20040107,8,0.0,0.0
260,20040107,9,0.0,4.0
260,20040107,10,0.0,14.0
260,20040107,11,0.0,17.0
260,20040107,12,0.0,29.0
260,20040107,13,0.0,24.0
260,20040107,14,0.0,11.0
260,20040107,15,0.0,3.0
260,20040107,16,0.0,0.0
260,20040107,17,0.0,0.0
260,20040107,18,0.0,0.0
260,20040107,19,0.0,0.0
260,20040107,20,0.0,0.0
260,20040107,21,0.0,0.0
260,20040107,22,0.0,0.0
260,20040107,23,0.0,0.0
260,20040107,24,0.0,0.0
260,20040108,1,0.0,0.0
260,20040108,2,0.0,0.0
260,20040108,3,0.0,0.0
260,20040108,4,0.0,0.0
260,20040108,5,0.0,0.0
260,20040108,6,0.0,0.0
260,20040108,7,0.0,0.0
260,20040108,8,0.0,0.0
260,20040108,9,0.0,8.0
260,20040108,10,0.0,7.0
260,20040108,11,0.0,10.0
260,20040108,12,0.0,12.0
260,20040108,13,0.0,9.0
260,20040108,14,0.0,6.0
260,20040108,15,0.0,2.0
260,20040108,16,0.0,0.0
260,20040108,17,0.0,0.0
260,20040108,18,0.0,0.0
260,20040108,19,0.0,0.0
260,20040108,20,0.0,0.0
260,20040108,21,0.0,0.0
260,20040108,22,0.0,0.0
260,20040108,23,0.0,0.0
260,20040108,24,0.0,0.0
260,20040109,1,0.0,0.0
260,20040109,2,0.0,0.0
260,20040109,3,0.0,0.0
260,20040109,4,0.0,0.0
260,20040109,5,0.0,0.0
260,20040109,6,0.0,0.0
260,20040109,7,0.0,0.0
260,20040109,8,0.0,0.0
260,20040109,9,0.0,5.0
260,20040109,10,0.0,15.0
260,20040109,11,0.0,18.0
260,20040109,12,0.0,23.0
260,20040109,13,0.0,20.0
260,20040109,14,0.0,10.0
260,20040109,15,5.0,14.0
260,20040109,16,0.0,2.0
260,20040109,17,0.0,0.0
260,20040109,18,0.0,0.0
260,20040109,19,0.0,0.0
260,20040109,20,0.0,0.0
260,20040109,21,0.0,0.0
260,20040109,22,0.0,0.0
260,20040109,23,0.0,0.0
260,20040109,24,0.0,0.0
260,20040110,1,0.0,0.0
260,20040110,2,0.0,0.0
260,20040110,3,0.0,0.0
260,20040110,4,0.0,0.0
260,20040110,5,0.0,0.0
260,20040110,6,0.0,0.0
260,20040110,7,0.0,0.0
260,20040110,8,0.0,0.0
260,20040110,9,2.0,11.0
260,20040110,10,10.0,49.0
260,20040110,11,3.0,51.0
260,20040110,12,0.0,38.0
260,20040110,13,0.0,39.0
260,20040110,14,8.0,46.0
260,20040110,15,2.0,15.0
260,20040110,16,0.0,4.0
260,20040110,17,0.0,0.0
260,20040110,18,0.0,0.0
260,20040110,19,0.0,0.0
260,20040110,20,0.0,0.0
260,20040110,21,0.0,0.0
260,20040110,22,0.0,0.0
260,20040110,23,0.0,0.0
260,20040110,24,0.0,0.0
260,20040111,1,0.0,0.0
260,20040111,2,0.0,0.0
260,20040111,3,0.0,0.0
260,20040111,4,0.0,0.0
260,20040111,5,0.0,0.0
260,20040111,6,0.0,0.0
260,20040111,7,0.0,0.0
260,20040111,8,0.0,0.0
260,20040111,9,0.0,1.0
260,20040111,10,0.0,4.0
260,20040111,11,0.0,5.0
260,20040111,12,0.0,8.0
260,20040111,13,0.0,11.0
260,20040111,14,0.0,22.0
260,20040111,15,8.0,35.0
260,20040111,16,2.0,5.0
260,20040111,17,0.0,0.0
260,20040111,18,0.0,0.0
260,20040111,19,0.0,0.0
260,20040111,20,0.0,0.0
260,20040111,21,0.0,0.0
260,20040111,22,0.0,0.0
260,20040111,23,0.0,0.0
260,20040111,24,0.0,0.0
260,20040112,1,0.0,0.0
260,20040112,2,0.0,0.0
260,20040112,3,0.0,0.0
260,20040112,4,0.0,0.0
260,20040112,5,0.0,0.0
260,20040112,6,0.0,0.0
260,20040112,7,0.0,0.0
260,20040112,8,0.0,0.0
260,20040112,9,0.0,5.0
260,20040112,10,0.0,12.0
260,20040112,11,0.0,17.0
260,20040112,12,0.0,21.0
260,20040112,13,0.0,11.0
260,20040112,14,0.0,8.0
260,20040112,15,0.0,6.0
260,20040112,16,0.0,1.0
260,20040112,17,0.0,0.0
260,20040112,18,0.0,0.0
260,20040112,19,0.0,0.0
260,20040112,20,0.0,0.0
260,20040112,21,0.0,0.0
260,20040112,22,0.0,0.0
260,20040112,23,0.0,0.0
260,20040112,24,0.0,0.0
260,20040113,1,0.0,0.0
260,20040113,2,0.0,0.0
260,20040113,3,0.0,0.0
260,20040113,4,0.0,0.0
260,20040113,5,0.0,0.0
260,20040113,6,0.0,0.0
260,20040113,7,0.0,0.0
260,20040113,8,0.0,0.0
260,20040113,9,0.0,0.0
260,20040113,10,0.0,14.0
260,20040113,11,2.0,42.0
260,20040113,12,0.0,43.0
260,20040113,13,0.0,36.0
260,20040113,14,0.0,14.0
260,20040113,15,0.0,8.0
260,20040113,16,0.0,2.0
260,20040113,17,0.0,0.0
260,20040113,18,0.0,0.0
260,20040113,19,0.0,0.0
260,20040113,20,0.0,0.0
260,20040113,21,0.0,0.0
260,20040113,22,0.0,0.0
260,20040113,23,0.0,0.0
260,20040113,24,0.0,0.0
260,20040114,1,0.0,0.0
260,20040114,2,0.0,0.0
260,20040114,3,0.0,0.0
260,20040114,4,0.0,0.0
260,20040114,5,0.0,0.0
260,20040114,6,0.0,0.0
260,20040114,7,0.0,0.0
260,20040114,8,0.0,0.0
260,20040114,9,0.0,3.0
260,20040114,10,0.0,22.0
260,20040114,11,0.0,30.0
260,20040114,12,0.0,23.0
260,20040114,13,0.0,12.0
260,20040114,14,0.0,5.0
260,20040114,15,0.0,2.0
260,20040114,16,0.0,0.0
260,20040114,17,0.0,0.0
260,20040114,18,0.0,0.0
260,20040114,19,0.0,0.0
260,20040114,20,0.0,0.0
260,20040114,21,0.0,0.0
260,20040114,22,0.0,0.0
260,20040114,23,0.0,0.0
260,20040114,24,0.0,0.0
260,20040115,1,0.0,0.0
260,20040115,2,0.0,0.0
260,20040115,3,0.0,0.0
260,20040115,4,0.0,0.0
260,20040115,5,0.0,0.0
260,20040115,6,0.0,0.0
260,20040115,7,0.0,0.0
260,20040115,8,0.0,0.0
260,20040115,9,0.0,9.0
260,20040115,10,7.0,44.0
260,20040115,11,5.0,52.0
260,20040115,12,2.0,37.0
260,20040115,13,0.0,25.0
260,20040115,14,0.0,15.0
260,20040115,15,2.0,16.0
260,20040115,16,2.0,7.0
260,20040115,17,0.0,0.0
260,20040115,18,0.0,0.0
260,20040115,19,0.0,0.0
260,20040115,20,0.0,0.0
260,20040115,21,0.0,0.0
260,20040115,22,0.0,0.0
260,20040115,23,0.0,0.0
260,20040115,24,0.0,0.0
260,20040116,1,0.0,0.0
260,20040116,2,0.0,0.0
260,20040116,3,0.0,0.0
260,20040116,4,0.0,0.0
260,20040116,5,0.0,0.0
260,20040116,6,0.0,0.0
260,20040116,7,0.0,0.0
260,20040116,8,0.0,0.0
260,20040116,9,0.0,1.0
260,20040116,10,0.0,20.0
260,20040116,11,0.0,20.0
260,20040116,12,0.0,14.0
260,20040116,13,0.0,8.0
260,20040116,14,0.0,12.0
260,20040116,15,0.0,5.0
260,20040116,16,0.0,1.0
260,20040116,17,0.0,0.0
260,20040116,18,0.0,0.0
260,20040116,19,0.0,0.0
260,20040116,20,0.0,0.0
260,20040116,21,0.0,0.0
260,20040116,22,0.0,0.0
260,20040116,23,0.0,0.0
260,20040116,24,0.0,0.0
260,20040117,1,0.0,0.0
260,20040117,2,0.0,0.0
260,20040117,3,0.0,0.0
260,20040117,4,0.0,0.0
260,20040117,5,0.0,0.0
260,20040117,6,0.0,0.0
260,20040117,7,0.0,0.0
260,20040117,8,0.0,1.0
260,20040117,9,0.0,6.0
260,20040117,10,0.0,5.0
260,20040117,11,0.0,8.0
260,20040117,12,0.0,13.0
260,20040117,13,0.0,17.0
260,20040117,14,0.0,16.0
260,20040117,15,0.0,7.0
260,20040117,16,0.0,1.0
260,20040117,17,0.0,0.0
260,20040117,18,0.0,0.0
260,20040117,19,0.0,0.0
260,20040117,20,0.0,0.0
260,20040117,21,0.0,0.0
260,20040117,22,0.0,0.0
260,20040117,23,0.0,0.0
260,20040117,24,0.0,0.0
260,20040118,1,0.0,0.0
260,20040118,2,0.0,0.0
260,20040118,3,0.0,0.0
260,20040118,4,0.0,0.0
260,20040118,5,0.0,0.0
260,20040118,6,0.0,0.0
260,20040118,7,0.0,0.0
260,20040118,8,0.0,0.0
260,20040118,9,5.0,17.0
260,20040118,10,10.0,56.0
260,20040118,11,10.0,86.0
260,20040118,12,10.0,103.0
260,20040118,13,10.0,98.0
260,20040118,14,10.0,77.0
260,20040118,15,10.0,46.0
260,20040118,16,3.0,8.0
260,20040118,17,0.0,0.0
260,20040118,18,0.0,0.0
260,20040118,19,0.0,0.0
260,20040118,20,0.0,0.0
260,20040118,21,0.0,0.0
260,20040118,22,0.0,0.0
260,20040118,23,0.0,0.0
260,20040118,24,0.0,0.0
260,20040119,1,0.0,0.0
260,20040119,2,0.0,0.0
260,20040119,3,0.0,0.0
260,20040119,4,0.0,0.0
260,20040119,5,0.0,0.0
260,20040119,6,0.0,0.0
260,20040119,7,0.0,0.0
260,20040119,8,0.0,0.0
260,20040119,9,0.0,2.0
260,20040119,10,0.0,7.0
260,20040119,11,0.0,9.0
260,20040119,12,0.0,10.0
260,20040119,13,0.0,10.0
260,20040119,14,0.0,8.0
260,20040119,15,0.0,3.0
260,20040119,16,0.0,1.0
260,20040119,17,0.0,0.0
260,20040119,18,0.0,0.0
260,20040119,19,0.0,0.0
260,20040119,20,0.0,0.0
260,20040119,21,0.0,0.0
260,20040119,22,0.0,0.0
260,20040119,23,0.0,0.0
260,20040119,24,0.0,0.0
260,20040120,1,0.0,0.0
260,20040120,2,0.0,0.0
260,20040120,3,0.0,0.0
260,20040120,4,0.0,0.0
260,20040120,5,0.0,0.0
260,20040120,6,0.0,0.0
260,20040120,7,0.0,0.0
260,20040120,8,0.0,1.0
260,20040120,9,7.0,21.0
260,20040120,10,2.0,31.0
260,20040120,11,3.0,52.0
260,20040120,12,2.0,66.0
260,20040120,13,0.0,48.0
260,20040120,14,0.0,40.0
260,20040120,15,2.0,22.0
260,20040120,16,2.0,7.0
260,20040120,17,0.0,0.0
260,20040120,18,0.0,0.0
260,20040120,19,0.0,0.0
260,20040120,20,0.0,0.0
260,20040120,21,0.0,0.0
260,20040120,22,0.0,0.0
260,20040120,23,0.0,0.0
260,20040120,24,0.0,0.0
260,20040121,1,0.0,0.0
260,20040121,2,0.0,0.0
260,20040121,3,0.0,0.0
260,20040121,4,0.0,0.0
260,20040121,5,0.0,0.0
260,20040121,6,0.0,0.0
260,20040121,7,0.0,0.0
260,20040121,8,0.0,1.0
260,20040121,9,5.0,21.0
260,20040121,10,10.0,58.0
260,20040121,11,10.0,89.0
260,20040121,12,10.0,100.0
260,20040121,13,10.0,99.0
260,20040121,14,10.0,82.0
260,20040121,15,10.0,41.0
260,20040121,16,3.0,14.0
260,20040121,17,0.0,0.0
260,20040121,18,0.0,0.0
260,20040121,19,0.0,0.0
260,20040121,20,0.0,0.0
260,20040121,21,0.0,0.0
260,20040121,22,0.0,0.0
260,20040121,23,0.0,0.0
260,20040121,24,0.0,0.0
260,20040122,1,0.0,0.0
260,20040122,2,0.0,0.0
260,20040122,3,0.0,0.0
260,20040122,4,0.0,0.0
260,20040122,5,0.0,0.0
260,20040122,6,0.0,0.0
260,20040122,7,0.0,0.0
260,20040122,8,0.0,0.0
260,20040122,9,0.0,9.0
260,20040122,10,0.0,20.0
260,20040122,11,0.0,12.0
260,20040122,12,0.0,7.0
260,20040122,13,0.0,12.0
260,20040122,14,0.0,9.0
260,20040122,15,0.0,9.0
260,20040122,16,0.0,2.0
260,20040122,17,0.0,0.0
260,20040122,18,0.0,0.0
260,20040122,19,0.0,0.0
260,20040122,20,0.0,0.0
260,20040122,21,0.0,0.0
260,20040122,22,0.0,0.0
260,20040122,23,0.0,0.0
260,20040122,24,0.0,0.0
260,20040123,1,0.0,0.0
260,20040123,2,0.0,0.0
260,20040123,3,0.0,0.0
260,20040123,4,0.0,0.0
260,20040123,5,0.0,0.0
260,20040123,6,0.0,0.0
260,20040123,7,0.0,0.0
260,20040123,8,0.0,1.0
260,20040123,9,5.0,24.0
260,20040123,10,3.0,46.0
260,20040123,11,0.0,44.0
260,20040123,12,7.0,59.0
260,20040123,13,0.0,43.0
260,20040123,14,3.0,50.0
260,20040123,15,10.0,43.0
260,20040123,16,2.0,9.0
260,20040123,17,0.0,0.0
260,20040123,18,0.0,0.0
260,20040123,19,0.0,0.0
260,20040123,20,0.0,0.0
260,20040123,21,0.0,0.0
260,20040123,22,0.0,0.0
260,20040123,23,0.0,0.0
260,20040123,24,0.0,0.0
260,20040124,1,0.0,0.0
260,20040124,2,0.0,0.0
260,20040124,3,0.0,0.0
260,20040124,4,0.0,0.0
260,20040124,5,0.0,0.0
260,20040124,6,0.0,0.0
260,20040124,7,0.0,0.0
260,20040124,8,0.0,0.0
260,20040124,9,0.0,2.0
260,20040124,10,0.0,5.0
260,20040124,11,0.0,7.0
260,20040124,12,0.0,14.0
260,20040124,13,0.0,35.0
260,20040124,14,0.0,23.0
260,20040124,15,3.0,22.0
260,20040124,16,3.0,14.0
260,20040124,17,0.0,0.0
260,20040124,18,0.0,0.0
260,20040124,19,0.0,0.0
260,20040124,20,0.0,0.0
260,20040124,21,0.0,0.0
260,20040124,22,0.0,0.0
260,20040124,23,0.0,0.0
260,20040124,24,0.0,0.0
260,20040125,1,0.0,0.0
260,20040125,2,0.0,0.0
260,20040125,3,0.0,0.0
260,20040125,4,0.0,0.0
260,20040125,5,0.0,0.0
260,20040125,6,0.0,0.0
260,20040125,7,0.0,0.0
260,20040125,8,0.0,1.0
260,20040125,9,7.0,22.0
260,20040125,10,10.0,53.0
260,20040125,11,10.0,93.0
260,20040125,12,6.0,68.0
260,20040125,13,5.0,66.0
260,20040125,14,10.0,91.0
260,20040125,15,5.0,29.0
260,20040125,16,5.0,14.0
260,20040125,17,0.0,0.0
260,20040125,18,0.0,0.0
260,20040125,19,0.0,0.0
260,20040125,20,0.0,0.0
260,20040125,21,0.0,0.0
260,20040125,22,0.0,0.0
260,20040125,23,0.0,0.0
260,20040125,24,0.0,0.0
260,20040126,1,0.0,0.0
260,20040126,2,0.0,0.0
260,20040126,3,0.0,0.0
260,20040126,4,0.0,0.0
260,20040126,5,0.0,0.0
260,20040126,6,0.0,0.0
260,20040126,7,0.0,0.0
260,20040126,8,0.0,2.0
260,20040126,9,0.0,6.0
260,20040126,10,0.0,30.0
260,20040126,11,0.0,27.0
260,20040126,12,0.0,29.0
260,20040126,13,0.0,29.0
260,20040126,14,0.0,25.0
260,20040126,15,0.0,14.0
260,20040126,16,3.0,9.0
260,20040126,17,0.0,0.0
260,20040126,18,0.0,0.0
260,20040126,19,0.0,0.0
260,20040126,20,0.0,0.0
260,20040126,21,0.0,0.0
260,20040126,22,0.0,0.0
260,20040126,23,0.0,0.0
260,20040126,24,0.0,0.0
260,20040127,1,0.0,0.0
260,20040127,2,0.0,0.0
260,20040127,3,0.0,0.0
260,20040127,4,0.0,0.0
260,20040127,5,0.0,0.0
260,20040127,6,0.0,0.0
260,20040127,7,0.0,0.0
260,20040127,8,0.0,1.0
260,20040127,9,0.0,15.0
260,20040127,10,2.0,41.0
260,20040127,11,2.0,55.0
260,20040127,12,3.0,62.0
260,20040127,13,2.0,48.0
260,20040127,14,2.0,39.0
260,20040127,15,2.0,23.0
260,20040127,16,0.0,5.0
260,20040127,17,0.0,0.0
260,20040127,18,0.0,0.0
260,20040127,19,0.0,0.0
260,20040127,20,0.0,0.0
260,20040127,21,0.0,0.0
260,20040127,22,0.0,0.0
260,20040127,23,0.0,0.0
260,20040127,24,0.0,0.0
260,20040128,1,0.0,0.0
260,20040128,2,0.0,0.0
260,20040128,3,0.0,0.0
260,20040128,4,0.0,0.0
260,20040128,5,0.0,0.0
260,20040128,6,0.0,0.0
260,20040128,7,0.0,0.0
260,20040128,8,0.0,1.0
260,20040128,9,2.0,11.0
260,20040128,10,0.0,4.0
260,20040128,11,0.0,45.0
260,20040128,12,3.0,64.0
260,20040128,13,10.0,116.0
260,20040128,14,3.0,40.0
260,20040128,15,8.0,48.0
260,20040128,16,5.0,16.0
260,20040128,17,0.0,0.0
260,20040128,18,0.0,0.0
260,20040128,19,0.0,0.0
260,20040128,20,0.0,0.0
260,20040128,21,0.0,0.0
260,20040128,22,0.0,0.0
260,20040128,23,0.0,0.0
260,20040128,24,0.0,0.0
260,20040129,1,0.0,0.0
260,20040129,2,0.0,0.0
260,20040129,3,0.0,0.0
260,20040129,4,0.0,0.0
260,20040129,5,0.0,0.0
260,20040129,6,0.0,0.0
260,20040129,7,0.0,0.0
260,20040129,8,0.0,1.0
260,20040129,9,3.0,23.0
260,20040129,10,0.0,10.0
260,20040129,11,0.0,8.0
260,20040129,12,7.0,69.0
260,20040129,13,10.0,100.0
260,20040129,14,2.0,56.0
260,20040129,15,3.0,35.0
260,20040129,16,0.0,3.0
260,20040129,17,0.0,0.0
260,20040129,18,0.0,0.0
260,20040129,19,0.0,0.0
260,20040129,20,0.0,0.0
260,20040129,21,0.0,0.0
260,20040129,22,0.0,0.0
260,20040129,23,0.0,0.0
260,20040129,24,0.0,0.0
260,20040130,1,0.0,0.0
260,20040130,2,0.0,0.0
260,20040130,3,0.0,0.0
260,20040130,4,0.0,0.0
260,20040130,5,0.0,0.0
260,20040130,6,0.0,0.0
260,20040130,7,0.0,0.0
260,20040130,8,0.0,0.0
260,20040130,9,0.0,5.0
260,20040130,10,0.0,22.0
260,20040130,11,2.0,57.0
260,20040130,12,5.0,64.0
260,20040130,13,3.0,56.0
260,20040130,14,2.0,42.0
260,20040130,15,0.0,21.0
260,20040130,16,0.0,6.0
260,20040130,17,0.0,0.0
260,20040130,18,0.0,0.0
260,20040130,19,0.0,0.0
260,20040130,20,0.0,0.0
260,20040130,21,0.0,0.0
260,20040130,22,0.0,0.0
260,20040130,23,0.0,0.0
260,20040130,24,0.0,0.0
260,20040131,1,0.0,0.0
260,20040131,2,0.0,0.0
260,20040131,3,0.0,0.0
260,20040131,4,0.0,0.0
260,20040131,5,0.0,0.0
260,20040131,6,0.0,0.0
260,20040131,7,0.0,0.0
260,20040131,8,0.0,0.0
260,20040131,9,0.0,2.0
260,20040131,10,0.0,7.0
260,20040131,11,0.0,10.0
260,20040131,12,0.0,9.0
260,20040131,13,0.0,9.0
260,20040131,14,0.0,6.0
260,20040131,15,0.0,4.0
260,20040131,16,0.0,1.0
260,20040131,17,0.0,0.0
260,20040131,18,0.0,0.0
260,20040131,19,0.0,0.0
260,20040131,20,0.0,0.0
260,20040131,21,0.0,0.0
260,20040131,22,0.0,0.0
260,20040131,23,0.0,0.0
260,20040131,24,0.0,0.0
260,20040201,1,0.0,0.0
260,20040201,2,0.0,0.0
260,20040201,3,0.0,0.0
260,20040201,4,0.0,0.0
260,20040201,5,0.0,0.0
260,20040201,6,0.0,0.0
260,20040201,7,0.0,0.0
260,20040201,8,0.0,0.0
260,20040201,9,0.0,8.0
260,20040201,10,0.0,26.0
260,20040201,11,8.0,85.0
260,20040201,12,10.0,107.0
260,20040201,13,10.0,90.0
260,20040201,14,3.0,60.0
260,20040201,15,8.0,46.0
260,20040201,16,2.0,11.0
260,20040201,17,0.0,0.0
260,20040201,18,0.0,0.0
260,20040201,19,0.0,0.0
260,20040201,20,0.0,0.0
260,20040201,21,0.0,0.0
260,20040201,22,0.0,0.0
260,20040201,23,0.0,0.0
260,20040201,24,0.0,0.0
260,20040202,1,0.0,0.0
260,20040202,2,0.0,0.0
260,20040202,3,0.0,0.0
260,20040202,4,0.0,0.0
260,20040202,5,0.0,0.0
260,20040202,6,0.0,0.0
260,20040202,7,0.0,0.0
260,20040202,8,0.0,0.0
260,20040202,9,0.0,2.0
260,20040202,10,0.0,4.0
260,20040202,11,0.0,10.0
260,20040202,12,0.0,8.0
260,20040202,13,0.0,10.0
260,20040202,14,0.0,11.0
260,20040202,15,0.0,13.0
260,20040202,16,0.0,9.0
260,20040202,17,0.0,1.0
260,20040202,18,0.0,0.0
260,20040202,19,0.0,0.0
260,20040202,20,0.0,0.0
260,20040202,21,0.0,0.0
260,20040202,22,0.0,0.0
260,20040202,23,0.0,0.0
260,20040202,24,0.0,0.0
260,20040203,1,0.0,0.0
260,20040203,2,0.0,0.0
260,20040203,3,0.0,0.0
260,20040203,4,0.0,0.0
260,20040203,5,0.0,0.0
260,20040203,6,0.0,0.0
260,20040203,7,0.0,0.0
260,20040203,8,0.0,0.0
260,20040203,9,0.0,5.0
260,20040203,10,0.0,18.0
260,20040203,11,2.0,45.0
260,20040203,12,6.0,89.0
260,20040203,13,7.0,67.0
260,20040203,14,4.0,61.0
260,20040203,15,0.0,26.0
260,20040203,16,0.0,8.0
260,20040203,17,0.0,0.0
260,20040203,18,0.0,0.0
260,20040203,19,0.0,0.0
260,20040203,20,0.0,0.0
260,20040203,21,0.0,0.0
260,20040203,22,0.0,0.0
260,20040203,23,0.0,0.0
260,20040203,24,0.0,0.0
260,20040204,1,0.0,0.0
260,20040204,2,0.0,0.0
260,20040204,3,0.0,0.0
260,20040204,4,0.0,0.0
260,20040204,5,0.0,0.0
260,20040204,6,0.0,0.0
260,20040204,7,0.0,0.0
260,20040204,8,0.0,1.0
260,20040204,9,0.0,13.0
260,20040204,10,0.0,38.0
260,20040204,11,0.0,34.0
260,20040204,12,0.0,21.0
260,20040204,13,0.0,33.0
260,20040204,14,0.0,32.0
260,20040204,15,0.0,26.0
260,20040204,16,0.0,6.0
260,20040204,17,0.0,1.0
260,20040204,18,0.0,0.0
260,20040204,19,0.0,0.0
260,20040204,20,0.0,0.0
260,20040204,21,0.0,0.0
260,20040204,22,0.0,0.0
260,20040204,23,0.0,0.0
260,20040204,24,0.0,0.0
260,20040205,1,0.0,0.0
260,20040205,2,0.0,0.0
260,20040205,3,0.0,0.0
260,20040205,4,0.0,0.0
260,20040205,5,0.0,0.0
260,20040205,6,0.0,0.0
260,20040205,7,0.0,0.0
260,20040205,8,0.0,0.0
260,20040205,9,0.0,6.0
260,20040205,10,0.0,18.0
260,20040205,11,0.0,23.0
260,20040205,12,0.0,21.0
260,20040205,13,0.0,22.0
260,20040205,14,0.0,15.0
260,20040205,15,0.0,7.0
260,20040205,16,0.0,2.0
260,20040205,17,0.0,0.0
260,20040205,18,0.0,0.0
260,20040205,19,0.0,0.0
260,20040205,20,0.0,0.0
260,20040205,21,0.0,0.0
260,20040205,22,0.0,0.0
260,20040205,23,0.0,0.0
260,20040205,24,0.0,0.0
260,20040206,1,0.0,0.0
260,20040206,2,0.0,0.0
260,20040206,3,0.0,0.0
260,20040206,4,0.0,0.0
260,20040206,5,0.0,0.0
260,20040206,6,0.0,0.0
260,20040206,7,0.0,0.0
260,20040206,8,0.0,2.0
260,20040206,9,0.0,9.0
