PRODUCT,Hard coal (if no detail),Brown coal (if no detail),Anthracite,Coking coal,Other bituminous coal,Sub-bituminous coal,Lignite,Patent fuel,Coke oven coke,Gas coke,Coal tar,BKB/peat briquettes,Gas works gas,Coke oven gas,Blast furnace gas,Other recovered gases,Peat,Natural Gas,Crude/NGL/feedstocks (if no detail),Crude oil,Natural gas liquids,Refinery feedstocks,Additives/blending components,Other hydrocarbons,Refinery gas,Ethane,Liquefied petroleum gases (LPG),Motor gasoline,Aviation gasoline,Gasoline type jet fuel,Kerosene type jet fuel,Other Kerosene,Gas/diesel oil,Fuel oil,Naphtha,White spirit & SBP,Lubricants,Bitumen,Paraffin waxes,Petroleum coke,Non-specified oil products,Industrial waste,Municipal waste (renewable),Municipal waste (non-renewable),Primary solid biofuels,Biogases,Biogasoline,Biodiesels,Other liquid biofuels,Non-specified primary biofuels and waste,Charcoal,Elec/heat output from non-specified manufactured gases,Heat output from non-specified combustible fuels,Nuclear,Hydro,Geothermal,Solar photovoltaics,Solar thermal,"Tide, wave and ocean",Wind,Other sources,Electricity,Heat,Total,Memo: Renewables
FLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Production,x,x,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,2.41683202000000E+06,x,4.61587200000000E+04,1.66759800000000E+04,0.00000000000000E+00,8.39043000000000E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,3.66279700000000E+04,3.12020000000000E+04,4.39865600000000E+04,1.22606300000000E+04,c,1.81669900000000E+04,1.42390000000000E+02,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,4.51826900000000E+04,2.05240000000000E+02,3.15940000000000E+02,3.63670000000000E+02,1.04080000000000E+03,0.00000000000000E+00,1.83633000000000E+04,5.32900000000000E+02,0.00000000000000E+00,0.00000000000000E+00,2.69644821000000E+06,1.31473470000000E+05
Imports,x,x,6.12370000000000E+03,1.24518150000000E+05,4.89969900000000E+05,0.00000000000000E+00,3.59980000000000E+02,0.00000000000000E+00,4.53150000000000E+03,0.00000000000000E+00,3.35199000000000E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,6.90187700000000E+05,x,2.09097630000000E+06,3.48612020000000E+05,0.00000000000000E+00,7.07909600000000E+04,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.20474000000000E+05,4.50779990000000E+05,8.79980000000000E+02,0.00000000000000E+00,1.14595020000000E+05,1.62969900000000E+04,7.80858000000000E+05,1.36928000000000E+06,5.69844000000000E+05,2.24103900000000E+04,4.29239900000000E+04,9.86699000000000E+03,6.88000000000000E+03,0.00000000000000E+00,7.26800000000000E+04,0.00000000000000E+00,1.92764000000000E+03,1.64269000000000E+03,2.22407400000000E+04,0.00000000000000E+00,6.23699000000000E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.28999000000000E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,7.42453600000000E+04,0.00000000000000E+00,7.51477499000000E+06,3.16953700000000E+04
Exports,x,x,-6.56319000000000E+03,-3.52654000000000E+03,-3.01718690000000E+05,0.00000000000000E+00,-6.00000000000000E+01,0.00000000000000E+00,-1.19701000000000E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-1.67536795000000E+06,x,-1.68238200000000E+04,-2.20020000000000E+02,0.00000000000000E+00,-7.04895100000000E+04,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-6.82180000000000E+04,-6.64971990000000E+05,-2.24400000000000E+03,0.00000000000000E+00,-2.70599000000000E+05,-2.01670200000000E+04,-1.31493421000000E+06,-1.10027999000000E+06,-5.34380000000000E+05,-2.53316100000000E+04,-5.77500000000000E+04,-1.13489900000000E+04,-5.84000000000000E+03,0.00000000000000E+00,-7.30800100000000E+04,0.00000000000000E+00,-1.20178000000000E+03,-1.02480000000000E+03,-1.11618400000000E+04,0.00000000000000E+00,c,-9.21301000000000E+03,0.00000000000000E+00,0.00000000000000E+00,-1.20002000000000E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-4.15190700000000E+04,0.00000000000000E+00,-6.29043204000000E+06,-2.27766500000000E+04
International marine bunkers,x,x,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,x,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-6.53057900000000E+04,-5.49359990000000E+05,0.00000000000000E+00,0.00000000000000E+00,-3.06599000000000E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-6.17731780000000E+05,0.00000000000000E+00
International aviation bunkers,x,x,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,x,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-1.46758980000000E+05,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-1.46758980000000E+05,0.00000000000000E+00
Stock changes,x,x,1.28920000000000E+03,7.16780000000000E+02,-6.15200000000000E+03,0.00000000000000E+00,4.60000000000000E+02,0.00000000000000E+00,8.54990000000000E+02,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-4.67700000000000E+01,x,3.21957800000000E+04,7.25999000000000E+03,0.00000000000000E+00,1.45701000000000E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-3.68020000000000E+02,-7.56802000000000E+03,-8.80100000000000E+01,0.00000000000000E+00,3.22501000000000E+03,6.88020000000000E+02,4.23870000000000E+04,1.51200000000000E+04,7.92020000000000E+02,-2.61600000000000E+03,-2.73000000000000E+03,-1.16980000000000E+02,1.60020000000000E+02,0.00000000000000E+00,-1.19990000000000E+02,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-1.73899000000000E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,8.50610400000000E+04,-1.73899000000000E+03
Total primary energy supply,0.00000000000000E+00,0.00000000000000E+00,8.49710000000000E+02,1.21708430000000E+05,1.86219874324324E+05,0.00000000000000E+00,7.60030000000000E+02,0.00000000000000E+00,4.18952000000000E+03,0.00000000000000E+00,3.35200000000000E+03,0.00000000000000E+00,0.00000000000000E+00,-1.52980000000000E+02,-1.00031000000000E+04,0.00000000000000E+00,0.00000000000000E+00,1.41475689018430E+06,0.00000000000000E+00,2.15250698000000E+06,3.72328010000000E+05,-3.63797880709171E-12,1.01488900000000E+04,0.00000000000000E+00,-7.57702647571863E+03,0.00000000000000E+00,5.18879900000000E+04,-2.21760010000000E+05,-1.45198000000000E+03,0.00000000000000E+00,-2.99537950000000E+05,-3.18205000000000E+03,-5.57024759323308E+05,-2.65240020000000E+05,3.62559699999999E+04,-5.53726000000000E+03,-2.06219500000000E+04,-1.59902000000000E+03,1.19996000000000E+03,0.00000000000000E+00,-3.04907221328867E+02,0.00000000000000E+00,3.27347133333333E+04,2.78816200000000E+04,5.60095843243243E+04,9.46358685714286E+03,6.23699000000000E+03,7.21499000000000E+03,1.42400000000000E+02,0.00000000000000E+00,9.00200000000000E+01,0.00000000000000E+00,0.00000000000000E+00,4.51826900000000E+04,2.05240000000000E+02,3.15940000000000E+02,3.63670000000000E+02,1.04080000000000E+03,0.00000000000000E+00,1.83633100000000E+04,5.32890000000000E+02,3.27622900000001E+04,-1.40362177445059E+04,3.18667575825857E+06,1.38653210000000E+05
Transfers,x,x,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,x,0.00000000000000E+00,-6.90801000000000E+03,-5.65197000000000E+03,-5.47638000000000E+03,0.00000000000000E+00,4.45520000000000E+02,0.00000000000000E+00,9.19999000000000E+03,1.10967990000000E+05,-1.32010000000000E+02,0.00000000000000E+00,-6.02020000000000E+02,-8.12700000000000E+03,2.98201000000000E+03,-6.94400000000000E+04,-4.21079900000000E+04,1.86608200000000E+04,1.38600000000000E+03,0.00000000000000E+00,4.80020000000000E+02,0.00000000000000E+00,5.32000000000000E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.09969700000000E+04,0.00000000000000E+00
Statistical differences,x,x,0.00000000000000E+00,0.00000000000000E+00,-1.47800000000000E+01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,x,0.00000000000000E+00,8.66802000000000E+03,1.56810300000000E+04,0.00000000000000E+00,0.00000000000000E+00,1.84140100000000E+04,0.00000000000000E+00,-2.96700100000000E+04,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.59098000000000E+03,-8.94590000000000E+02,-1.27999000000000E+03,-3.46280200000000E+04,2.14512000000000E+04,5.87990000000000E+02,-1.16980000000000E+02,-2.80010000000000E+02,0.00000000000000E+00,-1.47999000000000E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-1.97115000000000E+03,0.00000000000000E+00
