party,category,classification,measure,gas,unit,year,numberValue,stringValue
NLD,1.A.1  Energy Industries,Gaseous Fuels,Net emissions/removals,N2O,kt,2015,0.06202253799721,
NLD,1.A.1  Energy Industries,Liquid Fuels,Amount captured,CO2,kt,1990,,NO
NLD,1.A.1  Energy Industries,Liquid Fuels,Amount captured,CO2,kt,2015,,NO
NLD,1.A.1  Energy Industries,Liquid Fuels,Fuel Consumption,No gas,TJ,1990,160450.05026761407,
NLD,1.A.1  Energy Industries,Liquid Fuels,Fuel Consumption,No gas,TJ,2015,117304.3118076537,
NLD,1.A.1  Energy Industries,Liquid Fuels,Implied emission factor,CH4,kg/TJ,1990,2.62929034438353,
NLD,1.A.1  Energy Industries,Liquid Fuels,Implied emission factor,CH4,kg/TJ,2015,3.56492469255862,
NLD,1.A.1  Energy Industries,Liquid Fuels,Implied emission factor,CO2,t/TJ,1990,63.64157108135528,
NLD,1.A.1  Energy Industries,Liquid Fuels,Implied emission factor,CO2,t/TJ,2015,67.41295711784447,
NLD,1.A.1  Energy Industries,Liquid Fuels,Implied emission factor,N2O,kg/TJ,1990,0.28394082261709,
NLD,1.A.1  Energy Industries,Liquid Fuels,Implied emission factor,N2O,kg/TJ,2015,0.22581526058944,
NLD,1.A.1  Energy Industries,Liquid Fuels,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,1990,10235.17858721969,
NLD,1.A.1  Energy Industries,Liquid Fuels,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,2015,7926.559223174268,
NLD,1.A.1  Energy Industries,Liquid Fuels,Net emissions/removals,CH4,kt,1990,0.42186976792449,
NLD,1.A.1  Energy Industries,Liquid Fuels,Net emissions/removals,CH4,kt,2015,0.4181810377067,
NLD,1.A.1  Energy Industries,Liquid Fuels,Net emissions/removals,CO2,kt,1990,10211.29327911339,
NLD,1.A.1  Energy Industries,Liquid Fuels,Net emissions/removals,CO2,kt,2015,7907.830541627616,
NLD,1.A.1  Energy Industries,Liquid Fuels,Net emissions/removals,N2O,kt,1990,0.04555831926194,
NLD,1.A.1  Energy Industries,Liquid Fuels,Net emissions/removals,N2O,kt,2015,0.02648910373911,
NLD,1.A.1  Energy Industries,Other Fossil Fuels,Amount captured,CO2,kt,1990,,"NO,NA"
NLD,1.A.1  Energy Industries,Other Fossil Fuels,Amount captured,CO2,kt,2015,,NO
NLD,1.A.1  Energy Industries,Other Fossil Fuels,Fuel Consumption,No gas,TJ,1990,9513.0,
NLD,1.A.1  Energy Industries,Other Fossil Fuels,Fuel Consumption,No gas,TJ,2015,34471.0,
NLD,1.A.1  Energy Industries,Other Fossil Fuels,Implied emission factor,CH4,kg/TJ,1990,,NO
NLD,1.A.1  Energy Industries,Other Fossil Fuels,Implied emission factor,CH4,kg/TJ,2015,,NO
NLD,1.A.1  Energy Industries,Other Fossil Fuels,Implied emission factor,CO2,t/TJ,1990,63.22467255334805,
NLD,1.A.1  Energy Industries,Other Fossil Fuels,Implied emission factor,CO2,t/TJ,2015,83.00041304284761,
NLD,1.A.1  Energy Industries,Other Fossil Fuels,Implied emission factor,N2O,kg/TJ,1990,3.05171870072532,
NLD,1.A.1  Energy Industries,Other Fossil Fuels,Implied emission factor,N2O,kg/TJ,2015,5.01752197499347,
NLD,1.A.1  Energy Industries,Other Fossil Fuels,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,1990,609.149525,
NLD,1.A.1  Energy Industries,Other Fossil Fuels,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,2015,2906.941373,
NLD,1.A.1  Energy Industries,Other Fossil Fuels,Net emissions/removals,CH4,kt,1990,,NO
NLD,1.A.1  Energy Industries,Other Fossil Fuels,Net emissions/removals,CH4,kt,2015,,NO
NLD,1.A.1  Energy Industries,Other Fossil Fuels,Net emissions/removals,CO2,kt,1990,601.45631,
NLD,1.A.1  Energy Industries,Other Fossil Fuels,Net emissions/removals,CO2,kt,2015,2861.107238,
NLD,1.A.1  Energy Industries,Other Fossil Fuels,Net emissions/removals,N2O,kt,1990,0.029031,
NLD,1.A.1  Energy Industries,Other Fossil Fuels,Net emissions/removals,N2O,kt,2015,0.172959,
NLD,1.A.1  Energy Industries,Peat,Amount captured,CO2,kt,1990,,NO
NLD,1.A.1  Energy Industries,Peat,Amount captured,CO2,kt,2015,,NO
NLD,1.A.1  Energy Industries,Peat,Fuel Consumption,No gas,TJ,1990,,NO
NLD,1.A.1  Energy Industries,Peat,Fuel Consumption,No gas,TJ,2015,,NO
NLD,1.A.1  Energy Industries,Peat,Implied emission factor,CH4,kg/TJ,1990,,NO
NLD,1.A.1  Energy Industries,Peat,Implied emission factor,CH4,kg/TJ,2015,,NO
NLD,1.A.1  Energy Industries,Peat,Implied emission factor,CO2,t/TJ,1990,,NO
NLD,1.A.1  Energy Industries,Peat,Implied emission factor,CO2,t/TJ,2015,,NO
NLD,1.A.1  Energy Industries,Peat,Implied emission factor,N2O,kg/TJ,1990,,NO
NLD,1.A.1  Energy Industries,Peat,Implied emission factor,N2O,kg/TJ,2015,,NO
NLD,1.A.1  Energy Industries,Peat,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,1990,,NO
NLD,1.A.1  Energy Industries,Peat,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,2015,,NO
NLD,1.A.1  Energy Industries,Peat,Net emissions/removals,CH4,kt,1990,,NO
NLD,1.A.1  Energy Industries,Peat,Net emissions/removals,CH4,kt,2015,,NO
NLD,1.A.1  Energy Industries,Peat,Net emissions/removals,CO2,kt,1990,,NO
NLD,1.A.1  Energy Industries,Peat,Net emissions/removals,CO2,kt,2015,,NO
NLD,1.A.1  Energy Industries,Peat,Net emissions/removals,N2O,kt,1990,,NO
NLD,1.A.1  Energy Industries,Peat,Net emissions/removals,N2O,kt,2015,,NO
NLD,1.A.1  Energy Industries,Solid Fuels,Amount captured,CO2,kt,1990,,NO
NLD,1.A.1  Energy Industries,Solid Fuels,Amount captured,CO2,kt,2015,,NO
NLD,1.A.1  Energy Industries,Solid Fuels,Fuel Consumption,No gas,TJ,1990,262847.5078125005,
NLD,1.A.1  Energy Industries,Solid Fuels,Fuel Consumption,No gas,TJ,2015,377163.0970234428,
NLD,1.A.1  Energy Industries,Solid Fuels,Implied emission factor,CH4,kg/TJ,1990,0.46235508148912,
NLD,1.A.1  Energy Industries,Solid Fuels,Implied emission factor,CH4,kg/TJ,2015,0.44371599238533,
NLD,1.A.1  Energy Industries,Solid Fuels,Implied emission factor,CO2,t/TJ,1990,101.87858670162315,
NLD,1.A.1  Energy Industries,Solid Fuels,Implied emission factor,CO2,t/TJ,2015,102.57991468169055,
NLD,1.A.1  Energy Industries,Solid Fuels,Implied emission factor,N2O,kg/TJ,1990,1.33934376836419,
NLD,1.A.1  Energy Industries,Solid Fuels,Implied emission factor,N2O,kg/TJ,2015,1.26717977338829,
NLD,1.A.1  Energy Industries,Solid Fuels,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,1990,26875.22686312539,
NLD,1.A.1  Energy Industries,Solid Fuels,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,2015,38820.696569759166,
NLD,1.A.1  Energy Industries,Solid Fuels,Net emissions/removals,CH4,kt,1990,0.12152888089386,
NLD,1.A.1  Energy Industries,Solid Fuels,Net emissions/removals,CH4,kt,2015,0.16735329788688,
NLD,1.A.1  Energy Industries,Solid Fuels,Net emissions/removals,CO2,kt,1990,26778.5326139814,
NLD,1.A.1  Energy Industries,Solid Fuels,Net emissions/removals,CO2,kt,2015,38689.35831374694,
NLD,1.A.1  Energy Industries,Solid Fuels,Net emissions/removals,N2O,kt,1990,0.35204317161873,
NLD,1.A.1  Energy Industries,Solid Fuels,Net emissions/removals,N2O,kt,2015,0.47793344781659,
NLD,1.A.1  Energy Industries,Total for category,Amount captured,CO2,kt,1990,,"NO,NA"
NLD,1.A.1  Energy Industries,Total for category,Amount captured,CO2,kt,2015,,NO
NLD,1.A.1  Energy Industries,Total for category,Emission factor information,CH4,no unit,1990,,"CS,D"
NLD,1.A.1  Energy Industries,Total for category,Emission factor information,CH4,no unit,2015,,"CS,D"
NLD,1.A.1  Energy Industries,Total for category,Emission factor information,CO2,no unit,1990,,"CS,D"
NLD,1.A.1  Energy Industries,Total for category,Emission factor information,CO2,no unit,2015,,"CS,D"
NLD,1.A.1  Energy Industries,Total for category,Emission factor information,N2O,no unit,1990,,D
NLD,1.A.1  Energy Industries,Total for category,Emission factor information,N2O,no unit,2015,,D
NLD,1.A.1  Energy Industries,Total for category,Fuel Consumption,No gas,TJ,1990,725056.2531938653,
NLD,1.A.1  Energy Industries,Total for category,Fuel Consumption,No gas,TJ,2015,931268.4609153469,
NLD,1.A.1  Energy Industries,Total for category,Method,CH4,no unit,1990,,"T1,T2"
NLD,1.A.1  Energy Industries,Total for category,Method,CH4,no unit,2015,,"T1,T2"
NLD,1.A.1  Energy Industries,Total for category,Method,CO2,no unit,1990,,"CS,T1,T2"
NLD,1.A.1  Energy Industries,Total for category,Method,CO2,no unit,2015,,"CS,T2"
NLD,1.A.1  Energy Industries,Total for category,Method,N2O,no unit,1990,,"D,T1"
NLD,1.A.1  Energy Industries,Total for category,Method,N2O,no unit,2015,,"D,T1"
NLD,1.A.1  Energy Industries,Total for category,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,1990,53355.99595304194,
NLD,1.A.1  Energy Industries,Total for category,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,2015,69604.48066531999,
NLD,1.A.1  Energy Industries,Total for category,Net emissions/removals,CH4,kt,1990,2.76321677070556,
NLD,1.A.1  Energy Industries,Total for category,Net emissions/removals,CH4,kt,2015,5.18111164241958,
NLD,1.A.1  Energy Industries,Total for category,Net emissions/removals,CO,kt,1990,13.52565488572614,
NLD,1.A.1  Energy Industries,Total for category,Net emissions/removals,CO,kt,2015,10.0369241075,
NLD,1.A.1  Energy Industries,Total for category,Net emissions/removals,CO2,kt,1990,53146.86088998222,
NLD,1.A.1  Energy Industries,Total for category,Net emissions/removals,CO2,kt,2015,69180.92921689726,
NLD,1.A.1  Energy Industries,Total for category,Net emissions/removals,NMVOC,kt,1990,2.09016498150095,
NLD,1.A.1  Energy Industries,Total for category,Net emissions/removals,NMVOC,kt,2015,1.14234807650602,
NLD,1.A.1  Energy Industries,Total for category,Net emissions/removals,NOx,kt,1990,109.4231662480664,
NLD,1.A.1  Energy Industries,Total for category,Net emissions/removals,NOx,kt,2015,31.1104651619,
NLD,1.A.1  Energy Industries,Total for category,Net emissions/removals,N2O,kt,1990,0.49722639049043,
NLD,1.A.1  Energy Industries,Total for category,Net emissions/removals,N2O,kt,2015,1.05086914126412,
NLD,1.A.1  Energy Industries,Total for category,Net emissions/removals,SO2,kt,1990,117.747581236,
NLD,1.A.1  Energy Industries,Total for category,Net emissions/removals,SO2,kt,2015,19.96305812971607,
NLD,1.A.1.a  Public Electricity and Heat Production,Biomass,Amount captured,CO2,kt,1990,,NO
NLD,1.A.1.a  Public Electricity and Heat Production,Biomass,Amount captured,CO2,kt,2015,,NO
NLD,1.A.1.a  Public Electricity and Heat Production,Biomass,Fuel Consumption,No gas,TJ,1990,14083.3410963947,
NLD,1.A.1.a  Public Electricity and Heat Production,Biomass,Fuel Consumption,No gas,TJ,2015,57252.6741349254,
NLD,1.A.1.a  Public Electricity and Heat Production,Biomass,Implied emission factor,CH4,kg/TJ,1990,1.08446123878515,
NLD,1.A.1.a  Public Electricity and Heat Production,Biomass,Implied emission factor,CH4,kg/TJ,2015,7.56455567280996,
NLD,1.A.1.a  Public Electricity and Heat Production,Biomass,Implied emission factor,CO2,t/TJ,1990,147.65616171299683,
NLD,1.A.1.a  Public Electricity and Heat Production,Biomass,Implied emission factor,CO2,t/TJ,2015,118.685638147878,
NLD,1.A.1.a  Public Electricity and Heat Production,Biomass,Implied emission factor,N2O,kg/TJ,1990,2.99531585198622,
NLD,1.A.1.a  Public Electricity and Heat Production,Biomass,Implied emission factor,N2O,kg/TJ,2015,5.43998785418298,
NLD,1.A.1.a  Public Electricity and Heat Production,Biomass,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,1990,2091.0985043707,
NLD,1.A.1.a  Public Electricity and Heat Production,Biomass,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,2015,6889.73198527871,
NLD,1.A.1.a  Public Electricity and Heat Production,Biomass,Net emissions/removals,CH4,kt,1990,0.01527283753163,
NLD,1.A.1.a  Public Electricity and Heat Production,Biomass,Net emissions/removals,CH4,kt,2015,0.43309104091089,
NLD,1.A.1.a  Public Electricity and Heat Production,Biomass,Net emissions/removals,CO2,kt,1990,2079.49209038855,
NLD,1.A.1.a  Public Electricity and Heat Production,Biomass,Net emissions/removals,CO2,kt,2015,6795.07016537613,
NLD,1.A.1.a  Public Electricity and Heat Production,Biomass,Net emissions/removals,N2O,kt,1990,0.04218405483496,
NLD,1.A.1.a  Public Electricity and Heat Production,Biomass,Net emissions/removals,N2O,kt,2015,0.31145385191349,
NLD,1.A.1.a  Public Electricity and Heat Production,Gaseous Fuels,Amount captured,CO2,kt,1990,,NO
NLD,1.A.1.a  Public Electricity and Heat Production,Gaseous Fuels,Amount captured,CO2,kt,2015,,NO
NLD,1.A.1.a  Public Electricity and Heat Production,Gaseous Fuels,Fuel Consumption,No gas,TJ,1990,234668.154798606,
NLD,1.A.1.a  Public Electricity and Heat Production,Gaseous Fuels,Fuel Consumption,No gas,TJ,2015,263455.983114692,
NLD,1.A.1.a  Public Electricity and Heat Production,Gaseous Fuels,Implied emission factor,CH4,kg/TJ,1990,6.08343465751988,
NLD,1.A.1.a  Public Electricity and Heat Production,Gaseous Fuels,Implied emission factor,CH4,kg/TJ,2015,10.3519961213802,
NLD,1.A.1.a  Public Electricity and Heat Production,Gaseous Fuels,Implied emission factor,CO2,t/TJ,1990,56.79997031148335,
NLD,1.A.1.a  Public Electricity and Heat Production,Gaseous Fuels,Implied emission factor,CO2,t/TJ,2015,56.50000000000039,
NLD,1.A.1.a  Public Electricity and Heat Production,Gaseous Fuels,Implied emission factor,N2O,kg/TJ,1990,0.1000001248356,
NLD,1.A.1.a  Public Electricity and Heat Production,Gaseous Fuels,Implied emission factor,N2O,kg/TJ,2015,0.1,
NLD,1.A.1.a  Public Electricity and Heat Production,Gaseous Fuels,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,1990,13375.33541428243,
NLD,1.A.1.a  Public Electricity and Heat Production,Gaseous Fuels,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,2015,14968.608898362756,
NLD,1.A.1.a  Public Electricity and Heat Production,Gaseous Fuels,Net emissions/removals,CH4,kt,1990,1.42758838591808,
NLD,1.A.1.a  Public Electricity and Heat Production,Gaseous Fuels,Net emissions/removals,CH4,kt,2015,2.7272953153577,
NLD,1.A.1.a  Public Electricity and Heat Production,Gaseous Fuels,Net emissions/removals,CO2,kt,1990,13329.1442256114,
NLD,1.A.1.a  Public Electricity and Heat Production,Gaseous Fuels,Net emissions/removals,CO2,kt,2015,14885.2630459802,
NLD,1.A.1.a  Public Electricity and Heat Production,Gaseous Fuels,Net emissions/removals,N2O,kt,1990,0.0234668447748,
NLD,1.A.1.a  Public Electricity and Heat Production,Gaseous Fuels,Net emissions/removals,N2O,kt,2015,0.02634559831147,
NLD,1.A.1.a  Public Electricity and Heat Production,Liquid Fuels,Amount captured,CO2,kt,1990,,NO
NLD,1.A.1.a  Public Electricity and Heat Production,Liquid Fuels,Amount captured,CO2,kt,2015,,NO
NLD,1.A.1.a  Public Electricity and Heat Production,Liquid Fuels,Fuel Consumption,No gas,TJ,1990,3049.59990215302,
NLD,1.A.1.a  Public Electricity and Heat Production,Liquid Fuels,Fuel Consumption,No gas,TJ,2015,12798.5734596607,
NLD,1.A.1.a  Public Electricity and Heat Production,Liquid Fuels,Implied emission factor,CH4,kg/TJ,1990,2.13516536785463,
NLD,1.A.1.a  Public Electricity and Heat Production,Liquid Fuels,Implied emission factor,CH4,kg/TJ,2015,3.58211649947629,
NLD,1.A.1.a  Public Electricity and Heat Production,Liquid Fuels,Implied emission factor,CO2,t/TJ,1990,76.47125196172648,
NLD,1.A.1.a  Public Electricity and Heat Production,Liquid Fuels,Implied emission factor,CO2,t/TJ,2015,55.997876031207,
NLD,1.A.1.a  Public Electricity and Heat Production,Liquid Fuels,Implied emission factor,N2O,kg/TJ,1990,0.59998032852711,
NLD,1.A.1.a  Public Electricity and Heat Production,Liquid Fuels,Implied emission factor,N2O,kg/TJ,2015,0.14023989388717,
NLD,1.A.1.a  Public Electricity and Heat Production,Liquid Fuels,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,1990,233.87391218977297,
NLD,1.A.1.a  Public Electricity and Heat Production,Liquid Fuels,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,2015,718.4522581475759,
NLD,1.A.1.a  Public Electricity and Heat Production,Liquid Fuels,Net emissions/removals,CH4,kt,1990,0.00651140009689,
NLD,1.A.1.a  Public Electricity and Heat Production,Liquid Fuels,Net emissions/removals,CH4,kt,2015,0.04584598115961,
NLD,1.A.1.a  Public Electricity and Heat Production,Liquid Fuels,Net emissions/removals,CO2,kt,1990,233.2067225,
NLD,1.A.1.a  Public Electricity and Heat Production,Liquid Fuels,Net emissions/removals,CO2,kt,2015,716.692929970376,
NLD,1.A.1.a  Public Electricity and Heat Production,Liquid Fuels,Net emissions/removals,N2O,kt,1990,0.00182969995117,
NLD,1.A.1.a  Public Electricity and Heat Production,Liquid Fuels,Net emissions/removals,N2O,kt,2015,0.00179487058389,
NLD,1.A.1.a  Public Electricity and Heat Production,Other Fossil Fuels,Amount captured,CO2,kt,1990,,"NO,NA"
NLD,1.A.1.a  Public Electricity and Heat Production,Other Fossil Fuels,Amount captured,CO2,kt,2015,,NO
NLD,1.A.1.a  Public Electricity and Heat Production,Other Fossil Fuels,Fuel Consumption,No gas,TJ,1990,9513.0,
NLD,1.A.1.a  Public Electricity and Heat Production,Other Fossil Fuels,Fuel Consumption,No gas,TJ,2015,34471.0,
NLD,1.A.1.a  Public Electricity and Heat Production,Other Fossil Fuels,Implied emission factor,CH4,kg/TJ,1990,,NO
NLD,1.A.1.a  Public Electricity and Heat Production,Other Fossil Fuels,Implied emission factor,CH4,kg/TJ,2015,,NO
NLD,1.A.1.a  Public Electricity and Heat Production,Other Fossil Fuels,Implied emission factor,CO2,t/TJ,1990,63.22467255334805,
NLD,1.A.1.a  Public Electricity and Heat Production,Other Fossil Fuels,Implied emission factor,CO2,t/TJ,2015,83.00041304284761,
NLD,1.A.1.a  Public Electricity and Heat Production,Other Fossil Fuels,Implied emission factor,N2O,kg/TJ,1990,3.05171870072532,
NLD,1.A.1.a  Public Electricity and Heat Production,Other Fossil Fuels,Implied emission factor,N2O,kg/TJ,2015,5.01752197499347,
NLD,1.A.1.a  Public Electricity and Heat Production,Other Fossil Fuels,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,1990,609.149525,
NLD,1.A.1.a  Public Electricity and Heat Production,Other Fossil Fuels,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,2015,2906.941373,
NLD,1.A.1.a  Public Electricity and Heat Production,Other Fossil Fuels,Net emissions/removals,CH4,kt,1990,,NO
NLD,1.A.1.a  Public Electricity and Heat Production,Other Fossil Fuels,Net emissions/removals,CH4,kt,2015,,NO
NLD,1.A.1.a  Public Electricity and Heat Production,Other Fossil Fuels,Net emissions/removals,CO2,kt,1990,601.45631,
NLD,1.A.1.a  Public Electricity and Heat Production,Other Fossil Fuels,Net emissions/removals,CO2,kt,2015,2861.107238,
NLD,1.A.1.a  Public Electricity and Heat Production,Other Fossil Fuels,Net emissions/removals,N2O,kt,1990,0.029031,
NLD,1.A.1.a  Public Electricity and Heat Production,Other Fossil Fuels,Net emissions/removals,N2O,kt,2015,0.172959,
NLD,1.A.1.a  Public Electricity and Heat Production,Solid Fuels,Amount captured,CO2,kt,1990,,NO
NLD,1.A.1.a  Public Electricity and Heat Production,Solid Fuels,Amount captured,CO2,kt,2015,,NO
NLD,1.A.1.a  Public Electricity and Heat Production,Solid Fuels,Fuel Consumption,No gas,TJ,1990,249726.606445313,
NLD,1.A.1.a  Public Electricity and Heat Production,Solid Fuels,Fuel Consumption,No gas,TJ,2015,361968.257,
