Key,Value,Source
country,nl,
base_year,2023,
residences_final_demand_space_heating,176699,Eurostat; see 6_residences_source_analysis_2023.xlsx
residences_final_demand_hot_water,65071,Eurostat; see 6_residences_source_analysis_2023.xlsx
residences_final_demand_cooling,1300,Eurostat; see 6_residences_source_analysis_2023.xlsx
residences_final_demand_lighting,7237,Eurostat; see 6_residences_source_analysis_2023.xlsx
residences_final_demand_cooking,7620,Eurostat; see 6_residences_source_analysis_2023.xlsx
residences_final_demand_appliances,46843,Eurostat; see 6_residences_source_analysis_2023.xlsx
residences_percentage_space_heating_combi_boiiler,0.746397,Eurostat; see 6_residences_source_analysis_2023.xlsx
residences_percentage_space_heating_heat_pump_ground,0.021,Eurostat; see 6_residences_source_analysis_2023.xlsx
residences_percentage_space_heating_district,0.027646,Eurostat; see 6_residences_source_analysis_2023.xlsx
residences_percentage_space_heating_heat_pump_air,0.114871,Eurostat; see 6_residences_source_analysis_2023.xlsx
residences_percentage_space_heating_woodpellets,0.064,Eurostat; see 6_residences_source_analysis_2023.xlsx
residences_percentage_space_heating_electric_resistance,0.02,Eurostat; see 6_residences_source_analysis_2023.xlsx
residences_percentage_space_heating_gas_burner,0,Eurostat; see 6_residences_source_analysis_2023.xlsx
residences_percentage_space_heating_oil_burner,0,Eurostat; see 6_residences_source_analysis_2023.xlsx
residences_percentage_space_heating_coal_burner,0,Eurostat; see 6_residences_source_analysis_2023.xlsx
residences_percentage_space_heating_hybrid_heatpump,0.006086,Eurostat; see 6_residences_source_analysis_2023.xlsx
residences_percentage_hot_water_combi_boiiler,0.728463695628146,Eurostat; see 6_residences_source_analysis_2023.xlsx
residences_percentage_hot_water_heat_pump_ground,0.021,Eurostat; see 6_residences_source_analysis_2023.xlsx
residences_percentage_hot_water_district,0.0651485028243431,Eurostat; see 6_residences_source_analysis_2023.xlsx
residences_percentage_hot_water_heat_pump_air,0.132468191151487,Eurostat; see 6_residences_source_analysis_2023.xlsx
residences_percentage_hot_water_woodpellets,0,Eurostat; see 6_residences_source_analysis_2023.xlsx
residences_percentage_hot_water_electric_resistance,0.034,Eurostat; see 6_residences_source_analysis_2023.xlsx
residences_percentage_hot_water_gas_burner,0,Eurostat; see 6_residences_source_analysis_2023.xlsx
residences_percentage_hot_water_oil_burner,0.012,Eurostat; see 6_residences_source_analysis_2023.xlsx
residences_percentage_hot_water_coal_burner,1.57E-05,Eurostat; see 6_residences_source_analysis_2023.xlsx
residences_percentage_hot_water_hybrid_heatpump,0.00690391039602381,Eurostat; see 6_residences_source_analysis_2023.xlsx
