geo_id,group,subgroup,key,unit,value,commit
GM0277,households,households_applications,households_final_demand_electricity_households_final_demand_for_cooking_electricity_parent_share,%,,
GM0277,households,households_applications,households_final_demand_electricity_households_final_demand_for_cooling_electricity_parent_share,%,,
GM0277,households,households_applications,households_final_demand_electricity_households_final_demand_for_hot_water_electricity_parent_share,%,,
GM0277,households,households_applications,households_final_demand_electricity_households_final_demand_for_lighting_electricity_parent_share,%,,
GM0277,households,households_applications,households_final_demand_electricity_households_final_demand_for_space_heating_electricity_parent_share,%,,
GM0277,households,households_applications,households_final_demand_electricity_households_final_demand_for_appliances_electricity_parent_share,%,,
GM0277,households,households_applications,households_final_demand_network_gas_households_final_demand_for_cooking_network_gas_parent_share,%,,
GM0277,households,households_applications,households_final_demand_network_gas_households_final_demand_for_hot_water_network_gas_parent_share,%,,
GM0277,households,households_applications,households_final_demand_network_gas_households_final_demand_for_space_heating_network_gas_parent_share,%,,
GM0277,households,households_applications,households_final_demand_network_gas_households_final_demand_for_cooling_network_gas_parent_share,%,,
GM0277,households,households_applications,households_final_demand_steam_hot_water_households_final_demand_for_hot_water_steam_hot_water_parent_share,%,,
GM0277,households,households_applications,households_final_demand_steam_hot_water_households_final_demand_for_space_heating_steam_hot_water_parent_share,%,,
GM0277,households,households_applications,households_final_demand_wood_pellets_households_final_demand_for_hot_water_wood_pellets_parent_share,%,,
GM0277,households,households_applications,households_final_demand_wood_pellets_households_final_demand_for_space_heating_wood_pellets_parent_share,%,,
GM0277,households,households_applications,households_final_demand_wood_pellets_households_final_demand_for_cooking_wood_pellets_parent_share,%,,
GM0277,households,households_applications,households_final_demand_crude_oil_households_final_demand_for_space_heating_crude_oil_parent_share,%,,
GM0277,households,households_applications,households_final_demand_crude_oil_households_final_demand_for_hot_water_crude_oil_parent_share,%,,
GM0277,households,households_applications,households_final_demand_coal_households_final_demand_for_space_heating_coal_parent_share,%,,
GM0277,households,households_applications,households_final_demand_coal_households_final_demand_for_hot_water_coal_parent_share,%,,
GM0277,households,households_applications,households_final_demand_for_space_heating_network_gas_households_space_heater_combined_network_gas_parent_share,%,,
GM0277,households,households_applications,households_final_demand_for_space_heating_network_gas_households_space_heater_network_gas_parent_share,%,,
GM0277,households,households_applications,households_final_demand_for_space_heating_network_gas_households_space_heater_hybrid_heatpump_air_water_electricity_parent_share,%,,
GM0277,households,households_applications,households_final_demand_for_space_heating_electricity_households_space_heater_electricity_parent_share,%,,
GM0277,households,households_applications,households_final_demand_for_space_heating_electricity_households_space_heater_heatpump_air_water_electricity_parent_share,%,,
GM0277,households,households_applications,households_final_demand_for_space_heating_electricity_households_space_heater_hybrid_heatpump_air_water_electricity_parent_share,%,,
GM0277,households,households_applications,households_final_demand_for_space_heating_electricity_households_space_heater_heatpump_ground_water_electricity_parent_share,%,,
GM0277,households,households_applications,households_final_demand_for_cooking_electricity_households_cooker_halogen_electricity_parent_share,%,,
GM0277,households,households_applications,households_final_demand_for_cooking_electricity_households_cooker_induction_electricity_parent_share,%,,
GM0277,households,households_applications,households_final_demand_for_cooking_electricity_households_cooker_resistive_electricity_parent_share,%,,
GM0277,households,households_applications,households_final_demand_for_lighting_electricity_households_lighting_incandescent_electricity_parent_share,%,,
GM0277,households,households_applications,households_final_demand_for_lighting_electricity_households_lighting_efficient_fluorescent_electricity_parent_share,%,,
GM0277,households,households_applications,households_final_demand_for_lighting_electricity_households_lighting_led_electricity_parent_share,%,,
GM0277,households,households_applications,households_final_demand_for_appliances_electricity_households_appliances_clothes_dryer_electricity_parent_share,%,,
GM0277,households,households_applications,households_final_demand_for_appliances_electricity_households_appliances_computer_media_electricity_parent_share,%,,
GM0277,households,households_applications,households_final_demand_for_appliances_electricity_households_appliances_dishwasher_electricity_parent_share,%,,
GM0277,households,households_applications,households_final_demand_for_appliances_electricity_households_appliances_fridge_freezer_electricity_parent_share,%,,
GM0277,households,households_applications,households_final_demand_for_appliances_electricity_households_appliances_other_electricity_parent_share,%,,
GM0277,households,households_applications,households_final_demand_for_appliances_electricity_households_appliances_television_electricity_parent_share,%,,
GM0277,households,households_applications,households_final_demand_for_appliances_electricity_households_appliances_vacuum_cleaner_electricity_parent_share,%,,
GM0277,households,households_applications,households_final_demand_for_appliances_electricity_households_appliances_washing_machine_electricity_parent_share,%,,
GM0277,households,households_applications,households_final_demand_for_cooling_electricity_households_cooling_airconditioning_electricity_parent_share,%,,
GM0277,households,households_applications,households_final_demand_for_cooling_electricity_households_cooling_heatpump_ground_water_electricity_parent_share,%,,
GM0277,households,households_applications,households_final_demand_for_cooling_electricity_households_cooling_heatpump_air_water_electricity_parent_share,%,,
GM0277,households,households_energy_demand,households_final_demand_electricity_demand,TJ,10.0,"Klimaatmonitor. Topic: Totaal elektriciteitsverbruik woningen (incl. zonnestroom achter de meter), key: el_woningen_tj_incl_zonachtermeter."
GM0277,households,households_energy_demand,households_final_demand_network_gas_demand,TJ,49.238,"Klimaatmonitor. Topic: Totaal aardgasverbruik woningen, key: gaswoningen."
GM0277,households,households_energy_demand,households_final_demand_steam_hot_water_demand,TJ,0.0,"Klimaatmonitor. Topic: Verbruik stadswarmte woningen (schatting), key: warmwontier2."
GM0277,households,households_energy_demand,households_final_demand_wood_pellets_demand,TJ,4.0,"Klimaatmonitor. Topic: Houtskool hern. warmte, key: houtskool. Topic: Houtkachels woningen hern. warmte, key: houtwontj."
GM0277,households,households_energy_demand,households_final_demand_coal_demand,TJ,0.0,No data available on Klimaatmonitor. Set to 0.0.
GM0277,households,households_energy_demand,input_households_final_demand_crude_oil_demand,TJ,0.0,No data available on Klimaatmonitor. Set to 0.0.
GM0277,households,households_energy_demand,households_final_demand_solar_thermal_demand,TJ,0.0,No data available on Klimaatmonitor. Set to 0.0.
GM0277,households,households_energy_demand,input_percentage_of_diesel_households_final_demand_crude_oil,%,0.0,No data available on Klimaatmonitor. Set to 0.0.
GM0277,households,households_energy_demand,input_percentage_of_biodiesel_households_final_demand_crude_oil,%,0.0,No data available on Klimaatmonitor. Set to 0.0.
GM0277,households,households_energy_demand,input_percentage_of_kerosene_households_final_demand_crude_oil,%,0.0,No data available on Klimaatmonitor. Set to 0.0.
GM0277,households,households_energy_demand,input_percentage_of_bio_kerosene_households_final_demand_crude_oil,%,0.0,No data available on Klimaatmonitor. Set to 0.0.
GM0277,households,households_energy_demand,input_percentage_of_lpg_households_final_demand_crude_oil,%,0.0,No data available on Klimaatmonitor. Set to 0.0.
GM0277,households,households_energy_demand,input_percentage_of_bio_oil_households_final_demand_crude_oil,%,0.0,No data available on Klimaatmonitor. Set to 0.0.
GM0277,households,households_energy_demand,input_percentage_of_crude_oil_households_final_demand_crude_oil,%,1.0,No data available on Klimaatmonitor. Fallback value set to 1.0 to ensure share totals sum to 1.0.
