utc_timestamp,cet_cest_timestamp,DE_wind_capacity,DE_wind_generation_actual,DE_wind_profile,DE_wind_offshore_capacity,DE_wind_offshore_generation_actual,DE_wind_offshore_profile,DE_wind_onshore_capacity,DE_wind_onshore_generation_actual,DE_wind_onshore_profile
2015-04-15T05:00:00Z,2015-04-15T07:00:00+0200,39552,8215,0.2077,1722,,,37830,,
2015-04-15T06:00:00Z,2015-04-15T08:00:00+0200,39552,7296,0.1845,1722,,,37830,,
2015-04-15T07:00:00Z,2015-04-15T09:00:00+0200,39552,6746,0.1706,1722,,,37830,,
2015-04-15T08:00:00Z,2015-04-15T10:00:00+0200,39552,8444,0.2135,1722,,,37830,,
2015-04-15T09:00:00Z,2015-04-15T11:00:00+0200,39552,12158,0.3074,1722,,,37830,,
2015-04-15T10:00:00Z,2015-04-15T12:00:00+0200,39552,15378,0.3889,1722,,,37830,,
2015-04-15T11:00:00Z,2015-04-15T13:00:00+0200,39552,16831,0.4256,1722,,,37830,,
2015-04-15T12:00:00Z,2015-04-15T14:00:00+0200,39552,18390,0.465,1722,,,37830,,
2015-04-15T13:00:00Z,2015-04-15T15:00:00+0200,39552,19823,0.5012,1722,,,37830,,
2015-04-15T14:00:00Z,2015-04-15T16:00:00+0200,39552,20115,0.5086,1722,,,37830,,
2015-04-15T15:00:00Z,2015-04-15T17:00:00+0200,39552,19575,0.4949,1722,,,37830,,
2015-04-15T16:00:00Z,2015-04-15T18:00:00+0200,39552,18130,0.4584,1722,,,37830,,
2015-04-15T17:00:00Z,2015-04-15T19:00:00+0200,39552,14264,0.3606,1722,,,37830,,
2015-04-15T18:00:00Z,2015-04-15T20:00:00+0200,39552,12426,0.3142,1722,,,37830,,
2015-04-15T19:00:00Z,2015-04-15T21:00:00+0200,39552,11744,0.297,1722,,,37830,,
2015-04-15T20:00:00Z,2015-04-15T22:00:00+0200,39552,11370,0.2874,1722,,,37830,,
2015-04-15T21:00:00Z,2015-04-15T23:00:00+0200,39552,9953,0.2516,1722,,,37830,,
2015-04-15T22:00:00Z,2015-04-16T00:00:00+0200,39572,8940,0.2259,1732,,,37840,,
2015-04-15T23:00:00Z,2015-04-16T01:00:00+0200,39572,7618,0.1925,1732,,,37840,,
2015-04-16T00:00:00Z,2015-04-16T02:00:00+0200,39572,6270,0.1584,1732,,,37840,,
2015-04-16T01:00:00Z,2015-04-16T03:00:00+0200,39572,5541,0.14,1732,,,37840,,
2015-04-16T02:00:00Z,2015-04-16T04:00:00+0200,39572,5174,0.1308,1732,,,37840,,
2015-04-16T03:00:00Z,2015-04-16T05:00:00+0200,39572,4708,0.119,1732,,,37840,,
2015-04-16T04:00:00Z,2015-04-16T06:00:00+0200,39572,4454,0.1126,1732,,,37840,,
2015-04-16T05:00:00Z,2015-04-16T07:00:00+0200,39572,4131,0.1044,1732,,,37840,,
2015-04-16T06:00:00Z,2015-04-16T08:00:00+0200,39572,4193,0.106,1732,,,37840,,
2015-04-16T07:00:00Z,2015-04-16T09:00:00+0200,39572,5052,0.1277,1732,,,37840,,
2015-04-16T08:00:00Z,2015-04-16T10:00:00+0200,39572,5173,0.1307,1732,,,37840,,
2015-04-16T09:00:00Z,2015-04-16T11:00:00+0200,39572,5367,0.1356,1732,,,37840,,
2015-04-16T10:00:00Z,2015-04-16T12:00:00+0200,39572,6054,0.153,1732,,,37840,,
2015-04-16T11:00:00Z,2015-04-16T13:00:00+0200,39572,6567,0.1659,1732,,,37840,,
2015-04-16T12:00:00Z,2015-04-16T14:00:00+0200,39572,7033,0.1777,1732,,,37840,,
2015-04-16T13:00:00Z,2015-04-16T15:00:00+0200,39572,7437,0.1879,1732,,,37840,,
2015-04-16T14:00:00Z,2015-04-16T16:00:00+0200,39572,7797,0.197,1732,,,37840,,
2015-04-16T15:00:00Z,2015-04-16T17:00:00+0200,39572,7804,0.1972,1732,,,37840,,
2015-04-16T16:00:00Z,2015-04-16T18:00:00+0200,39572,7503,0.1896,1732,,,37840,,
2015-04-16T17:00:00Z,2015-04-16T19:00:00+0200,39572,6508,0.1645,1732,,,37840,,
2015-04-16T18:00:00Z,2015-04-16T20:00:00+0200,39572,5597,0.1414,1732,,,37840,,
2015-04-16T19:00:00Z,2015-04-16T21:00:00+0200,39572,5377,0.1359,1732,,,37840,,
2015-04-16T20:00:00Z,2015-04-16T22:00:00+0200,39572,5124,0.1295,1732,,,37840,,
2015-04-16T21:00:00Z,2015-04-16T23:00:00+0200,39572,4880,0.1233,1732,,,37840,,
2015-04-16T22:00:00Z,2015-04-17T00:00:00+0200,39617,4739,0.1196,1754,,,37863,,
2015-04-16T23:00:00Z,2015-04-17T01:00:00+0200,39617,4661,0.1176,1754,,,37863,,
2015-04-17T00:00:00Z,2015-04-17T02:00:00+0200,39617,4557,0.115,1754,,,37863,,
2015-04-17T01:00:00Z,2015-04-17T03:00:00+0200,39617,4370,0.1103,1754,,,37863,,
2015-04-17T02:00:00Z,2015-04-17T04:00:00+0200,39617,4238,0.107,1754,,,37863,,
2015-04-17T03:00:00Z,2015-04-17T05:00:00+0200,39617,4439,0.112,1754,,,37863,,
2015-04-17T04:00:00Z,2015-04-17T06:00:00+0200,39617,4604,0.1162,1754,,,37863,,
2015-04-17T05:00:00Z,2015-04-17T07:00:00+0200,39617,4221,0.1066,1754,,,37863,,
2015-04-17T06:00:00Z,2015-04-17T08:00:00+0200,39617,3784,0.0955,1754,,,37863,,
2015-04-17T07:00:00Z,2015-04-17T09:00:00+0200,39617,4242,0.1071,1754,,,37863,,
2015-04-17T08:00:00Z,2015-04-17T10:00:00+0200,39617,4568,0.1153,1754,,,37863,,
2015-04-17T09:00:00Z,2015-04-17T11:00:00+0200,39617,4706,0.1188,1754,,,37863,,
2015-04-17T10:00:00Z,2015-04-17T12:00:00+0200,39617,5056,0.1276,1754,,,37863,,
2015-04-17T11:00:00Z,2015-04-17T13:00:00+0200,39617,5756,0.1453,1754,,,37863,,
2015-04-17T12:00:00Z,2015-04-17T14:00:00+0200,39617,6902,0.1742,1754,,,37863,,
2015-04-17T13:00:00Z,2015-04-17T15:00:00+0200,39617,8328,0.2102,1754,,,37863,,
2015-04-17T14:00:00Z,2015-04-17T16:00:00+0200,39617,9209,0.2324,1754,,,37863,,
2015-04-17T15:00:00Z,2015-04-17T17:00:00+0200,39617,10071,0.2542,1754,,,37863,,
2015-04-17T16:00:00Z,2015-04-17T18:00:00+0200,39617,10374,0.2619,1754,,,37863,,
2015-04-17T17:00:00Z,2015-04-17T19:00:00+0200,39617,9058,0.2286,1754,,,37863,,
2015-04-17T18:00:00Z,2015-04-17T20:00:00+0200,39617,7632,0.1926,1754,,,37863,,
2015-04-17T19:00:00Z,2015-04-17T21:00:00+0200,39617,7667,0.1936,1754,,,37863,,
2015-04-17T20:00:00Z,2015-04-17T22:00:00+0200,39617,7611,0.1921,1754,,,37863,,
2015-04-17T21:00:00Z,2015-04-17T23:00:00+0200,39617,7257,0.1832,1754,,,37863,,
2015-04-17T22:00:00Z,2015-04-18T00:00:00+0200,39625,6850,0.1729,1762,,,37863,,
2015-04-17T23:00:00Z,2015-04-18T01:00:00+0200,39625,6159,0.1554,1762,,,37863,,
2015-04-18T00:00:00Z,2015-04-18T02:00:00+0200,39625,5597,0.1413,1762,,,37863,,
2015-04-18T01:00:00Z,2015-04-18T03:00:00+0200,39625,5116,0.1291,1762,,,37863,,
2015-04-18T02:00:00Z,2015-04-18T04:00:00+0200,39625,4804,0.1212,1762,,,37863,,
2015-04-18T03:00:00Z,2015-04-18T05:00:00+0200,39625,4368,0.1102,1762,,,37863,,
2015-04-18T04:00:00Z,2015-04-18T06:00:00+0200,39625,4087,0.1032,1762,,,37863,,
2015-04-18T05:00:00Z,2015-04-18T07:00:00+0200,39625,3143,0.0794,1762,,,37863,,
2015-04-18T06:00:00Z,2015-04-18T08:00:00+0200,39625,1862,0.047,1762,,,37863,,
2015-04-18T07:00:00Z,2015-04-18T09:00:00+0200,39625,1678,0.0424,1762,,,37863,,
2015-04-18T08:00:00Z,2015-04-18T10:00:00+0200,39625,2654,0.067,1762,,,37863,,
2015-04-18T09:00:00Z,2015-04-18T11:00:00+0200,39625,3379,0.0853,1762,,,37863,,
2015-04-18T10:00:00Z,2015-04-18T12:00:00+0200,39625,3488,0.088,1762,,,37863,,
2015-04-18T11:00:00Z,2015-04-18T13:00:00+0200,39625,3339,0.0842,1762,,,37863,,
2015-04-18T12:00:00Z,2015-04-18T14:00:00+0200,39625,3568,0.09,1762,,,37863,,
2015-04-18T13:00:00Z,2015-04-18T15:00:00+0200,39625,3907,0.0986,1762,,,37863,,
2015-04-18T14:00:00Z,2015-04-18T16:00:00+0200,39625,4028,0.1016,1762,,,37863,,
2015-04-18T15:00:00Z,2015-04-18T17:00:00+0200,39625,3920,0.099,1762,,,37863,,
2015-04-18T16:00:00Z,2015-04-18T18:00:00+0200,39625,3753,0.0947,1762,,,37863,,
2015-04-18T17:00:00Z,2015-04-18T19:00:00+0200,39625,3307,0.0834,1762,,,37863,,
2015-04-18T18:00:00Z,2015-04-18T20:00:00+0200,39625,3108,0.0784,1762,,,37863,,
2015-04-18T19:00:00Z,2015-04-18T21:00:00+0200,39625,3222,0.0813,1762,,,37863,,
2015-04-18T20:00:00Z,2015-04-18T22:00:00+0200,39625,3150,0.0795,1762,,,37863,,
2015-04-18T21:00:00Z,2015-04-18T23:00:00+0200,39625,3243,0.0819,1762,,,37863,,
2015-04-18T22:00:00Z,2015-04-19T00:00:00+0200,39642,3140,0.0792,1779,,,37863,,
2015-04-18T23:00:00Z,2015-04-19T01:00:00+0200,39642,2918,0.0736,1779,,,37863,,
2015-04-19T00:00:00Z,2015-04-19T02:00:00+0200,39642,2529,0.0638,1779,,,37863,,
2015-04-19T01:00:00Z,2015-04-19T03:00:00+0200,39642,2319,0.0585,1779,,,37863,,
2015-04-19T02:00:00Z,2015-04-19T04:00:00+0200,39642,2136,0.0538,1779,,,37863,,
2015-04-19T03:00:00Z,2015-04-19T05:00:00+0200,39642,1849,0.0466,1779,,,37863,,
2015-04-19T04:00:00Z,2015-04-19T06:00:00+0200,39642,1624,0.041,1779,,,37863,,
2015-04-19T05:00:00Z,2015-04-19T07:00:00+0200,39642,1464,0.037,1779,,,37863,,
2015-04-19T06:00:00Z,2015-04-19T08:00:00+0200,39642,1054,0.0266,1779,,,37863,,
2015-04-19T07:00:00Z,2015-04-19T09:00:00+0200,39642,874,0.022,1779,,,37863,,
2015-04-19T08:00:00Z,2015-04-19T10:00:00+0200,39642,1203,0.0304,1779,,,37863,,
2015-04-19T09:00:00Z,2015-04-19T11:00:00+0200,39642,1287,0.0324,1779,,,37863,,
2015-04-19T10:00:00Z,2015-04-19T12:00:00+0200,39642,1142,0.0288,1779,,,37863,,
2015-04-19T11:00:00Z,2015-04-19T13:00:00+0200,39642,1121,0.0283,1779,,,37863,,
2015-04-19T12:00:00Z,2015-04-19T14:00:00+0200,39642,1134,0.0286,1779,,,37863,,
2015-04-19T13:00:00Z,2015-04-19T15:00:00+0200,39642,1243,0.0313,1779,,,37863,,
2015-04-19T14:00:00Z,2015-04-19T16:00:00+0200,39642,1506,0.038,1779,,,37863,,
2015-04-19T15:00:00Z,2015-04-19T17:00:00+0200,39642,1683,0.0424,1779,,,37863,,
2015-04-19T16:00:00Z,2015-04-19T18:00:00+0200,39642,1942,0.049,1779,,,37863,,
2015-04-19T17:00:00Z,2015-04-19T19:00:00+0200,39642,2167,0.0546,1779,,,37863,,
2015-04-19T18:00:00Z,2015-04-19T20:00:00+0200,39642,2626,0.0662,1779,,,37863,,
2015-04-19T19:00:00Z,2015-04-19T21:00:00+0200,39642,3391,0.0856,1779,,,37863,,
2015-04-19T20:00:00Z,2015-04-19T22:00:00+0200,39642,3910,0.0987,1779,,,37863,,
2015-04-19T21:00:00Z,2015-04-19T23:00:00+0200,39642,4182,0.1055,1779,,,37863,,
2015-04-19T22:00:00Z,2015-04-20T00:00:00+0200,39680,4343,0.1094,1812,,,37868,,
2015-04-19T23:00:00Z,2015-04-20T01:00:00+0200,39680,4375,0.1102,1812,,,37868,,
2015-04-20T00:00:00Z,2015-04-20T02:00:00+0200,39680,4147,0.1045,1812,,,37868,,
2015-04-20T01:00:00Z,2015-04-20T03:00:00+0200,39680,4117,0.1038,1812,,,37868,,
2015-04-20T02:00:00Z,2015-04-20T04:00:00+0200,39680,4320,0.1089,1812,,,37868,,
2015-04-20T03:00:00Z,2015-04-20T05:00:00+0200,39680,4589,0.1156,1812,,,37868,,
2015-04-20T04:00:00Z,2015-04-20T06:00:00+0200,39680,4974,0.1254,1812,,,37868,,
2015-04-20T05:00:00Z,2015-04-20T07:00:00+0200,39680,4657,0.1174,1812,,,37868,,
2015-04-20T06:00:00Z,2015-04-20T08:00:00+0200,39680,3009,0.0758,1812,,,37868,,
2015-04-20T07:00:00Z,2015-04-20T09:00:00+0200,39680,2346,0.0591,1812,,,37868,,
2015-04-20T08:00:00Z,2015-04-20T10:00:00+0200,39680,2816,0.071,1812,,,37868,,
2015-04-20T09:00:00Z,2015-04-20T11:00:00+0200,39680,3372,0.085,1812,,,37868,,
2015-04-20T10:00:00Z,2015-04-20T12:00:00+0200,39680,4072,0.1026,1812,,,37868,,
2015-04-20T11:00:00Z,2015-04-20T13:00:00+0200,39680,4942,0.1246,1812,,,37868,,
2015-04-20T12:00:00Z,2015-04-20T14:00:00+0200,39680,5677,0.1431,1812,,,37868,,
2015-04-20T13:00:00Z,2015-04-20T15:00:00+0200,39680,6128,0.1544,1812,,,37868,,
2015-04-20T14:00:00Z,2015-04-20T16:00:00+0200,39680,6521,0.1644,1812,,,37868,,
2015-04-20T15:00:00Z,2015-04-20T17:00:00+0200,39680,6626,0.167,1812,,,37868,,
2015-04-20T16:00:00Z,2015-04-20T18:00:00+0200,39680,6301,0.1588,1812,,,37868,,
2015-04-20T17:00:00Z,2015-04-20T19:00:00+0200,39680,5310,0.1338,1812,,,37868,,
2015-04-20T18:00:00Z,2015-04-20T20:00:00+0200,39680,5263,0.1326,1812,,,37868,,
2015-04-20T19:00:00Z,2015-04-20T21:00:00+0200,39680,5669,0.1428,1812,,,37868,,
2015-04-20T20:00:00Z,2015-04-20T22:00:00+0200,39680,5492,0.1384,1812,,,37868,,
2015-04-20T21:00:00Z,2015-04-20T23:00:00+0200,39680,4998,0.1259,1812,,,37868,,
2015-04-20T22:00:00Z,2015-04-21T00:00:00+0200,39690,4314,0.1087,1822,,,37868,,
2015-04-20T23:00:00Z,2015-04-21T01:00:00+0200,39690,3723,0.0938,1822,,,37868,,
2015-04-21T00:00:00Z,2015-04-21T02:00:00+0200,39690,3321,0.0837,1822,,,37868,,
2015-04-21T01:00:00Z,2015-04-21T03:00:00+0200,39690,3388,0.0854,1822,,,37868,,
2015-04-21T02:00:00Z,2015-04-21T04:00:00+0200,39690,4520,0.1139,1822,,,37868,,
2015-04-21T03:00:00Z,2015-04-21T05:00:00+0200,39690,6070,0.1529,1822,,,37868,,
2015-04-21T04:00:00Z,2015-04-21T06:00:00+0200,39690,7297,0.1839,1822,,,37868,,
2015-04-21T05:00:00Z,2015-04-21T07:00:00+0200,39690,8020,0.2021,1822,,,37868,,
2015-04-21T06:00:00Z,2015-04-21T08:00:00+0200,39690,6353,0.1601,1822,,,37868,,
2015-04-21T07:00:00Z,2015-04-21T09:00:00+0200,39690,5773,0.1455,1822,,,37868,,
2015-04-21T08:00:00Z,2015-04-21T10:00:00+0200,39690,7049,0.1776,1822,,,37868,,
2015-04-21T09:00:00Z,2015-04-21T11:00:00+0200,39690,8962,0.2258,1822,,,37868,,
2015-04-21T10:00:00Z,2015-04-21T12:00:00+0200,39690,11053,0.2785,1822,,,37868,,
2015-04-21T11:00:00Z,2015-04-21T13:00:00+0200,39690,12264,0.309,1822,,,37868,,
2015-04-21T12:00:00Z,2015-04-21T14:00:00+0200,39690,12966,0.3267,1822,,,37868,,
2015-04-21T13:00:00Z,2015-04-21T15:00:00+0200,39690,14216,0.3582,1822,,,37868,,
2015-04-21T14:00:00Z,2015-04-21T16:00:00+0200,39690,14528,0.366,1822,,,37868,,
2015-04-21T15:00:00Z,2015-04-21T17:00:00+0200,39690,14223,0.3584,1822,,,37868,,
2015-04-21T16:00:00Z,2015-04-21T18:00:00+0200,39690,13134,0.3309,1822,,,37868,,
2015-04-21T17:00:00Z,2015-04-21T19:00:00+0200,39690,11970,0.3016,1822,,,37868,,
2015-04-21T18:00:00Z,2015-04-21T20:00:00+0200,39690,11212,0.2825,1822,,,37868,,
2015-04-21T19:00:00Z,2015-04-21T21:00:00+0200,39690,11086,0.2793,1822,,,37868,,
2015-04-21T20:00:00Z,2015-04-21T22:00:00+0200,39690,10907,0.2748,1822,,,37868,,
2015-04-21T21:00:00Z,2015-04-21T23:00:00+0200,39690,10450,0.2633,1822,,,37868,,
2015-04-21T22:00:00Z,2015-04-22T00:00:00+0200,39701,9854,0.2482,1826,,,37875,,
2015-04-21T23:00:00Z,2015-04-22T01:00:00+0200,39701,9425,0.2374,1826,,,37875,,
2015-04-22T00:00:00Z,2015-04-22T02:00:00+0200,39701,9439,0.2378,1826,,,37875,,
2015-04-22T01:00:00Z,2015-04-22T03:00:00+0200,39701,9110,0.2294,1826,,,37875,,
2015-04-22T02:00:00Z,2015-04-22T04:00:00+0200,39701,8769,0.2209,1826,,,37875,,
2015-04-22T03:00:00Z,2015-04-22T05:00:00+0200,39701,8369,0.2108,1826,,,37875,,
2015-04-22T04:00:00Z,2015-04-22T06:00:00+0200,39701,7828,0.1972,1826,,,37875,,
2015-04-22T05:00:00Z,2015-04-22T07:00:00+0200,39701,6908,0.174,1826,,,37875,,
2015-04-22T06:00:00Z,2015-04-22T08:00:00+0200,39701,5798,0.146,1826,,,37875,,
2015-04-22T07:00:00Z,2015-04-22T09:00:00+0200,39701,5084,0.128,1826,,,37875,,
2015-04-22T08:00:00Z,2015-04-22T10:00:00+0200,39701,4454,0.1122,1826,,,37875,,
2015-04-22T09:00:00Z,2015-04-22T11:00:00+0200,39701,3838,0.0967,1826,,,37875,,
2015-04-22T10:00:00Z,2015-04-22T12:00:00+0200,39701,3274,0.0825,1826,,,37875,,
2015-04-22T11:00:00Z,2015-04-22T13:00:00+0200,39701,3035,0.0764,1826,,,37875,,
2015-04-22T12:00:00Z,2015-04-22T14:00:00+0200,39701,2833,0.0713,1826,,,37875,,
2015-04-22T13:00:00Z,2015-04-22T15:00:00+0200,39701,2884,0.0726,1826,,,37875,,
2015-04-22T14:00:00Z,2015-04-22T16:00:00+0200,39701,2803,0.0706,1826,,,37875,,
2015-04-22T15:00:00Z,2015-04-22T17:00:00+0200,39701,2453,0.0618,1826,,,37875,,
2015-04-22T16:00:00Z,2015-04-22T18:00:00+0200,39701,2118,0.0534,1826,,,37875,,
2015-04-22T17:00:00Z,2015-04-22T19:00:00+0200,39701,1978,0.0498,1826,,,37875,,
2015-04-22T18:00:00Z,2015-04-22T20:00:00+0200,39701,2016,0.0508,1826,,,37875,,
2015-04-22T19:00:00Z,2015-04-22T21:00:00+0200,39701,2164,0.0545,1826,,,37875,,
2015-04-22T20:00:00Z,2015-04-22T22:00:00+0200,39701,2378,0.0599,1826,,,37875,,
2015-04-22T21:00:00Z,2015-04-22T23:00:00+0200,39701,2578,0.0649,1826,,,37875,,
2015-04-22T22:00:00Z,2015-04-23T00:00:00+0200,39718,2732,0.0688,1831,,,37887,,
2015-04-22T23:00:00Z,2015-04-23T01:00:00+0200,39718,2913,0.0734,1831,,,37887,,
2015-04-23T00:00:00Z,2015-04-23T02:00:00+0200,39718,3165,0.0797,1831,,,37887,,
2015-04-23T01:00:00Z,2015-04-23T03:00:00+0200,39718,3352,0.0844,1831,,,37887,,
2015-04-23T02:00:00Z,2015-04-23T04:00:00+0200,39718,3251,0.0819,1831,,,37887,,
2015-04-23T03:00:00Z,2015-04-23T05:00:00+0200,39718,3201,0.0806,1831,,,37887,,
2015-04-23T04:00:00Z,2015-04-23T06:00:00+0200,39718,3108,0.0782,1831,,,37887,,
2015-04-23T05:00:00Z,2015-04-23T07:00:00+0200,39718,2784,0.0701,1831,,,37887,,
2015-04-23T06:00:00Z,2015-04-23T08:00:00+0200,39718,2026,0.051,1831,,,37887,,
2015-04-23T07:00:00Z,2015-04-23T09:00:00+0200,39718,1604,0.0404,1831,,,37887,,
2015-04-23T08:00:00Z,2015-04-23T10:00:00+0200,39718,1615,0.0407,1831,,,37887,,
2015-04-23T09:00:00Z,2015-04-23T11:00:00+0200,39718,1546,0.0389,1831,,,37887,,
2015-04-23T10:00:00Z,2015-04-23T12:00:00+0200,39718,1614,0.0406,1831,,,37887,,
2015-04-23T11:00:00Z,2015-04-23T13:00:00+0200,39718,1864,0.0469,1831,,,37887,,
2015-04-23T12:00:00Z,2015-04-23T14:00:00+0200,39718,1880,0.0473,1831,,,37887,,
2015-04-23T13:00:00Z,2015-04-23T15:00:00+0200,39718,2176,0.0548,1831,,,37887,,
2015-04-23T14:00:00Z,2015-04-23T16:00:00+0200,39718,2052,0.0517,1831,,,37887,,
2015-04-23T15:00:00Z,2015-04-23T17:00:00+0200,39718,1934,0.0487,1831,,,37887,,
2015-04-23T16:00:00Z,2015-04-23T18:00:00+0200,39718,1833,0.0462,1831,,,37887,,
2015-04-23T17:00:00Z,2015-04-23T19:00:00+0200,39718,1598,0.0402,1831,,,37887,,
2015-04-23T18:00:00Z,2015-04-23T20:00:00+0200,39718,1703,0.0429,1831,,,37887,,
2015-04-23T19:00:00Z,2015-04-23T21:00:00+0200,39718,2140,0.0539,1831,,,37887,,
2015-04-23T20:00:00Z,2015-04-23T22:00:00+0200,39718,2212,0.0557,1831,,,37887,,
2015-04-23T21:00:00Z,2015-04-23T23:00:00+0200,39718,1974,0.0497,1831,,,37887,,
2015-04-23T22:00:00Z,2015-04-24T00:00:00+0200,39736,1784,0.0449,1844,,,37892,,
2015-04-23T23:00:00Z,2015-04-24T01:00:00+0200,39736,1605,0.0404,1844,,,37892,,
2015-04-24T00:00:00Z,2015-04-24T02:00:00+0200,39736,1426,0.0358,1844,,,37892,,
2015-04-24T01:00:00Z,2015-04-24T03:00:00+0200,39736,1255,0.0316,1844,,,37892,,
2015-04-24T02:00:00Z,2015-04-24T04:00:00+0200,39736,1124,0.0283,1844,,,37892,,
2015-04-24T03:00:00Z,2015-04-24T05:00:00+0200,39736,1110,0.028,1844,,,37892,,
2015-04-24T04:00:00Z,2015-04-24T06:00:00+0200,39736,1258,0.0316,1844,,,37892,,
2015-04-24T05:00:00Z,2015-04-24T07:00:00+0200,39736,1414,0.0356,1844,,,37892,,
2015-04-24T06:00:00Z,2015-04-24T08:00:00+0200,39736,1244,0.0313,1844,,,37892,,
2015-04-24T07:00:00Z,2015-04-24T09:00:00+0200,39736,798,0.0201,1844,,,37892,,
2015-04-24T08:00:00Z,2015-04-24T10:00:00+0200,39736,1044,0.0263,1844,,,37892,,
2015-04-24T09:00:00Z,2015-04-24T11:00:00+0200,39736,1613,0.0406,1844,,,37892,,
2015-04-24T10:00:00Z,2015-04-24T12:00:00+0200,39736,2435,0.0613,1844,,,37892,,
2015-04-24T11:00:00Z,2015-04-24T13:00:00+0200,39736,3356,0.0844,1844,,,37892,,
2015-04-24T12:00:00Z,2015-04-24T14:00:00+0200,39736,3910,0.0984,1844,,,37892,,
2015-04-24T13:00:00Z,2015-04-24T15:00:00+0200,39736,4276,0.1076,1844,,,37892,,
2015-04-24T14:00:00Z,2015-04-24T16:00:00+0200,39736,4048,0.1019,1844,,,37892,,
2015-04-24T15:00:00Z,2015-04-24T17:00:00+0200,39736,3491,0.0879,1844,,,37892,,
2015-04-24T16:00:00Z,2015-04-24T18:00:00+0200,39736,2718,0.0684,1844,,,37892,,
2015-04-24T17:00:00Z,2015-04-24T19:00:00+0200,39736,1887,0.0475,1844,,,37892,,
2015-04-24T18:00:00Z,2015-04-24T20:00:00+0200,39736,1696,0.0427,1844,,,37892,,
2015-04-24T19:00:00Z,2015-04-24T21:00:00+0200,39736,2094,0.0527,1844,,,37892,,
2015-04-24T20:00:00Z,2015-04-24T22:00:00+0200,39736,2774,0.0698,1844,,,37892,,
2015-04-24T21:00:00Z,2015-04-24T23:00:00+0200,39736,3697,0.093,1844,,,37892,,
2015-04-24T22:00:00Z,2015-04-25T00:00:00+0200,39772,4692,0.118,1880,,,37892,,
2015-04-24T23:00:00Z,2015-04-25T01:00:00+0200,39772,5730,0.144,1880,,,37892,,
2015-04-25T00:00:00Z,2015-04-25T02:00:00+0200,39772,6576,0.1654,1880,,,37892,,
2015-04-25T01:00:00Z,2015-04-25T03:00:00+0200,39772,7054,0.1774,1880,,,37892,,
2015-04-25T02:00:00Z,2015-04-25T04:00:00+0200,39772,7078,0.178,1880,,,37892,,
2015-04-25T03:00:00Z,2015-04-25T05:00:00+0200,39772,7262,0.1826,1880,,,37892,,
2015-04-25T04:00:00Z,2015-04-25T06:00:00+0200,39772,6912,0.1738,1880,,,37892,,
2015-04-25T05:00:00Z,2015-04-25T07:00:00+0200,39772,6578,0.1654,1880,,,37892,,
2015-04-25T06:00:00Z,2015-04-25T08:00:00+0200,39772,5722,0.1439,1880,,,37892,,
2015-04-25T07:00:00Z,2015-04-25T09:00:00+0200,39772,4804,0.1208,1880,,,37892,,
2015-04-25T08:00:00Z,2015-04-25T10:00:00+0200,39772,4361,0.1096,1880,,,37892,,
2015-04-25T09:00:00Z,2015-04-25T11:00:00+0200,39772,4684,0.1178,1880,,,37892,,
2015-04-25T10:00:00Z,2015-04-25T12:00:00+0200,39772,5635,0.1417,1880,,,37892,,
2015-04-25T11:00:00Z,2015-04-25T13:00:00+0200,39772,6876,0.1728,1880,,,37892,,
2015-04-25T12:00:00Z,2015-04-25T14:00:00+0200,39772,7874,0.198,1880,,,37892,,
2015-04-25T13:00:00Z,2015-04-25T15:00:00+0200,39772,8494,0.2136,1880,,,37892,,
2015-04-25T14:00:00Z,2015-04-25T16:00:00+0200,39772,8152,0.205,1880,,,37892,,
2015-04-25T15:00:00Z,2015-04-25T17:00:00+0200,39772,7723,0.1942,1880,,,37892,,
2015-04-25T16:00:00Z,2015-04-25T18:00:00+0200,39772,6916,0.1739,1880,,,37892,,
2015-04-25T17:00:00Z,2015-04-25T19:00:00+0200,39772,5807,0.146,1880,,,37892,,
2015-04-25T18:00:00Z,2015-04-25T20:00:00+0200,39772,5063,0.1273,1880,,,37892,,
2015-04-25T19:00:00Z,2015-04-25T21:00:00+0200,39772,5282,0.1328,1880,,,37892,,
2015-04-25T20:00:00Z,2015-04-25T22:00:00+0200,39772,5154,0.1296,1880,,,37892,,
2015-04-25T21:00:00Z,2015-04-25T23:00:00+0200,39772,5401,0.1358,1880,,,37892,,
2015-04-25T22:00:00Z,2015-04-26T00:00:00+0200,39783,5528,0.139,1891,,,37892,,
2015-04-25T23:00:00Z,2015-04-26T01:00:00+0200,39783,5338,0.1342,1891,,,37892,,
2015-04-26T00:00:00Z,2015-04-26T02:00:00+0200,39783,4993,0.1255,1891,,,37892,,
2015-04-26T01:00:00Z,2015-04-26T03:00:00+0200,39783,4586,0.1153,1891,,,37892,,
2015-04-26T02:00:00Z,2015-04-26T04:00:00+0200,39783,3957,0.0995,1891,,,37892,,
2015-04-26T03:00:00Z,2015-04-26T05:00:00+0200,39783,3525,0.0886,1891,,,37892,,
2015-04-26T04:00:00Z,2015-04-26T06:00:00+0200,39783,3097,0.0778,1891,,,37892,,
2015-04-26T05:00:00Z,2015-04-26T07:00:00+0200,39783,2599,0.0653,1891,,,37892,,
2015-04-26T06:00:00Z,2015-04-26T08:00:00+0200,39783,2166,0.0544,1891,,,37892,,
2015-04-26T07:00:00Z,2015-04-26T09:00:00+0200,39783,2183,0.0548,1891,,,37892,,
