PRODUCT,Hard coal (if no detail),Brown coal (if no detail),Anthracite,Coking coal,Other bituminous coal,Sub-bituminous coal,Lignite,Patent fuel,Coke oven coke,Gas coke,Coal tar,BKB/peat briquettes,Gas works gas,Coke oven gas,Blast furnace gas,Other recovered gases,Peat,Natural Gas,Crude/NGL/feedstocks (if no detail),Crude oil,Natural gas liquids,Refinery feedstocks,Additives/blending components,Other hydrocarbons,Refinery gas,Ethane,Liquefied petroleum gases (LPG),Motor gasoline,Aviation gasoline,Gasoline type jet fuel,Kerosene type jet fuel,Other Kerosene,Gas/diesel oil,Fuel oil,Naphtha,White spirit & SBP,Lubricants,Bitumen,Paraffin waxes,Petroleum coke,Non-specified oil products,Industrial waste,Municipal waste (renewable),Municipal waste (non-renewable),Primary solid biofuels,Biogases,Biogasoline,Biodiesels,Other liquid biofuels,Non-specified primary biofuels and waste,Charcoal,Elec/heat output from non-specified manufactured gases,Heat output from non-specified combustible fuels,Nuclear,Hydro,Geothermal,Solar photovoltaics,Solar thermal,"Tide, wave and ocean",Wind,Other sources,Electricity,Heat,Total,Memo: Renewables
FLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Production,x,x,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,x,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.37913600000000E+04,1.23396300000000E+04,1.63548500000000E+04,5.81228300000000E+04,7.91146000000000E+03,6.50013000000000E+03,1.11111800000000E+04,9.42490000000000E+02,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,4.65291020000000E+05,1.36825000000000E+03,1.39960000000000E+02,9.52011000000000E+03,7.78870000000000E+02,0.00000000000000E+00,1.32755900000000E+04,0.00000000000000E+00,0.00000000000000E+00,8.49736000000000E+03,6.25945110000000E+05,1.22010510000000E+05
Imports,x,x,1.62939000000000E+04,7.02877500000000E+04,5.81053300000000E+04,0.00000000000000E+00,0.00000000000000E+00,4.26720000000000E+02,2.02227000000000E+03,0.00000000000000E+00,6.43268000000000E+03,6.78370000000000E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,6.38716100000000E+05,x,1.16095024000000E+06,1.62720000000000E+04,1.13497200000000E+05,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,8.01780200000000E+04,2.77640100000000E+04,1.32010000000000E+02,0.00000000000000E+00,6.62630200000000E+04,3.56900000000000E+03,5.13202200000000E+05,2.10800020000000E+05,1.47928020000000E+05,3.05220000000000E+02,2.39819900000000E+04,5.07001000000000E+03,0.00000000000000E+00,8.83201000000000E+03,1.76001000000000E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,2.62589400000000E+04,0.00000000000000E+00,1.88030000000000E+02,1.21765000000000E+03,3.76800000000000E+01,0.00000000000000E+00,2.63680000000000E+02,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,6.20859700000000E+04,0.00000000000000E+00,3.26962536000000E+06,2.79659800000000E+04
Exports,x,x,-1.06116500000000E+04,-8.18980000000000E+02,-3.49682000000000E+03,0.00000000000000E+00,0.00000000000000E+00,-2.74320000000000E+02,-1.03750200000000E+04,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-3.30565900000000E+04,x,0.00000000000000E+00,0.00000000000000E+00,-1.13917550000000E+05,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-3.36720000000000E+04,-1.70456020000000E+05,0.00000000000000E+00,0.00000000000000E+00,-7.10790100000000E+04,-1.89201000000000E+03,-4.69068600000000E+05,-1.91200020000000E+05,-1.57079900000000E+04,-2.00560000000000E+03,-2.28060000000000E+04,-1.51710000000000E+04,0.00000000000000E+00,-4.76801000000000E+03,-2.63199800000000E+04,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-4.67364000000000E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-2.73757300000000E+04,0.00000000000000E+00,-1.22874654000000E+06,-4.67364000000000E+03
International marine bunkers,x,x,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,x,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-2.15129900000000E+04,-2.36239980000000E+05,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-2.57752970000000E+05,0.00000000000000E+00
International aviation bunkers,x,x,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,x,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-5.33199900000000E+04,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-5.33199900000000E+04,0.00000000000000E+00
Stock changes,x,x,-7.28500000000000E+01,5.55752000000000E+03,3.26022000000000E+03,0.00000000000000E+00,0.00000000000000E+00,-9.14400000000000E+01,-2.13950000000000E+03,0.00000000000000E+00,0.00000000000000E+00,2.06800000000000E+01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-3.12750000000000E+03,x,3.78320000000000E+02,-1.22041000000000E+03,-1.63938000000000E+03,5.76150000000000E+02,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,4.60100000000000E+01,-5.28000000000000E+02,0.00000000000000E+00,0.00000000000000E+00,-1.89201000000000E+03,2.14990000000000E+02,-1.88717900000000E+04,-1.59999000000000E+03,6.16000000000000E+02,0.00000000000000E+00,2.94000000000000E+02,8.18980000000000E+02,0.00000000000000E+00,-1.69599000000000E+03,8.00100000000000E+01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.90250000000000E+02,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-2.08257300000000E+04,1.90250000000000E+02
Total primary energy supply,0.00000000000000E+00,0.00000000000000E+00,5.60939000000000E+03,7.50262400000000E+04,5.79632484615384E+04,0.00000000000000E+00,0.00000000000000E+00,6.09600000000000E+01,-1.04922400000000E+04,0.00000000000000E+00,6.43264000000000E+03,6.80438000000000E+03,0.00000000000000E+00,-2.46510000000001E+02,-3.99999999983720E-02,-4.99999999997840E-02,0.00000000000000E+00,6.08168777798087E+05,0.00000000000000E+00,1.16132855000000E+06,1.50515900000000E+04,-2.05978000000000E+03,5.76150000000000E+02,0.00000000000000E+00,3.73928424597842E+02,0.00000000000000E+00,4.65519800000000E+04,-1.43220000000000E+05,1.32010000000000E+02,0.00000000000000E+00,-6.00280300000000E+04,1.89194000000000E+03,3.73630985996412E+03,-2.18134100665170E+05,1.32836080000000E+05,-1.70039000000000E+03,1.47002000000000E+03,-9.28204999999999E+03,0.00000000000000E+00,2.36797000000000E+03,-2.44799700000000E+04,1.38109533333333E+04,1.05616966666667E+04,1.48337200000000E+04,8.07676169230769E+04,7.40149685714286E+03,2.01452000000000E+03,1.25840071305074E+04,1.01146708728343E+03,0.00000000000000E+00,2.63730000000000E+02,0.00000000000000E+00,0.00000000000000E+00,4.65291020000000E+05,1.36825000000000E+03,1.40010000000000E+02,9.52011000000000E+03,7.78830000000000E+02,0.00000000000000E+00,1.32755900000000E+04,0.00000000000000E+00,3.52020200000000E+04,-6.41590855371513E+03,2.31914813332331E+06,1.45493180000000E+05
Transfers,x,x,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,x,0.00000000000000E+00,0.00000000000000E+00,1.48807450000000E+05,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,6.73200000000000E+03,0.00000000000000E+00,0.00000000000000E+00,-2.70899000000000E+03,4.30000000000000E+01,-2.59860000000000E+04,2.88400200000000E+04,-1.32010000000000E+02,2.04919000000000E+03,8.39900000000000E+01,-1.16980000000000E+02,0.00000000000000E+00,0.00000000000000E+00,-1.50120020000000E+05,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,7.49165000000000E+03,0.00000000000000E+00
Statistical differences,x,x,1.40840000000000E+03,4.09510000000000E+02,-2.10180000000000E+02,0.00000000000000E+00,0.00000000000000E+00,3.04800000000000E+01,3.51690000000000E+02,0.00000000000000E+00,0.00000000000000E+00,-1.03410000000000E+02,0.00000000000000E+00,7.46900000000000E+01,5.94900000000000E+02,0.00000000000000E+00,0.00000000000000E+00,-7.20000000000000E+00,x,2.94250000000000E+02,0.00000000000000E+00,4.20400000000000E+01,-5.76150000000000E+02,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-1.28799000000000E+03,2.59598000000000E+03,0.00000000000000E+00,0.00000000000000E+00,-1.71990000000000E+02,-8.60000000000000E+01,3.79140000000000E+03,1.39998000000000E+03,3.07980000000000E+02,0.00000000000000E+00,8.39900000000000E+01,1.56000000000000E+02,0.00000000000000E+00,-3.19900000000000E+01,9.59990000000000E+02,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-1.00000000000000E+00,-1.00000000000000E+00,0.00000000000000E+00,-1.90250000000000E+02,-3.76800000000000E+01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-3.39541000000000E+03,1.89863000000000E+03,8.29966000000000E+03,-2.29940000000000E+02
