utc_timestamp,cet_cest_timestamp,UK_wind_offshore_generation_actual,UK_wind_onshore_generation_actual
2016-03-24T23:00:00Z,2016-03-25T00:00:00+0100,1966,2004
2016-03-25T00:00:00Z,2016-03-25T01:00:00+0100,1836,1995
2016-03-25T01:00:00Z,2016-03-25T02:00:00+0100,1762,2135
2016-03-25T02:00:00Z,2016-03-25T03:00:00+0100,1715,2373
2016-03-25T03:00:00Z,2016-03-25T04:00:00+0100,1796,2657
2016-03-25T04:00:00Z,2016-03-25T05:00:00+0100,1578,2535
2016-03-25T05:00:00Z,2016-03-25T06:00:00+0100,1282,2244
2016-03-25T06:00:00Z,2016-03-25T07:00:00+0100,1350,1987
2016-03-25T07:00:00Z,2016-03-25T08:00:00+0100,1033,1879
2016-03-25T08:00:00Z,2016-03-25T09:00:00+0100,1002,1760
2016-03-25T09:00:00Z,2016-03-25T10:00:00+0100,841,1921
2016-03-25T10:00:00Z,2016-03-25T11:00:00+0100,766,2225
2016-03-25T11:00:00Z,2016-03-25T12:00:00+0100,652,3420
2016-03-25T12:00:00Z,2016-03-25T13:00:00+0100,389,4115
2016-03-25T13:00:00Z,2016-03-25T14:00:00+0100,413,4527
2016-03-25T14:00:00Z,2016-03-25T15:00:00+0100,574,4223
2016-03-25T15:00:00Z,2016-03-25T16:00:00+0100,818,3937
2016-03-25T16:00:00Z,2016-03-25T17:00:00+0100,1033,3517
2016-03-25T17:00:00Z,2016-03-25T18:00:00+0100,1300,4612
2016-03-25T18:00:00Z,2016-03-25T19:00:00+0100,1865,4862
2016-03-25T19:00:00Z,2016-03-25T20:00:00+0100,2258,5243
2016-03-25T20:00:00Z,2016-03-25T21:00:00+0100,2467,5509
2016-03-25T21:00:00Z,2016-03-25T22:00:00+0100,2061,5304
2016-03-25T22:00:00Z,2016-03-25T23:00:00+0100,2255,4375
2016-03-25T23:00:00Z,2016-03-26T00:00:00+0100,2221,4785
2016-03-26T00:00:00Z,2016-03-26T01:00:00+0100,2071,4621
2016-03-26T01:00:00Z,2016-03-26T02:00:00+0100,2500,4339
2016-03-26T02:00:00Z,2016-03-26T03:00:00+0100,2616,4264
2016-03-26T03:00:00Z,2016-03-26T04:00:00+0100,2877,4086
2016-03-26T04:00:00Z,2016-03-26T05:00:00+0100,3067,3965
2016-03-26T05:00:00Z,2016-03-26T06:00:00+0100,3066,3999
2016-03-26T06:00:00Z,2016-03-26T07:00:00+0100,3073,3865
2016-03-26T07:00:00Z,2016-03-26T08:00:00+0100,3085,3737
2016-03-26T08:00:00Z,2016-03-26T09:00:00+0100,3126,4285
2016-03-26T09:00:00Z,2016-03-26T10:00:00+0100,3173,4867
2016-03-26T10:00:00Z,2016-03-26T11:00:00+0100,3183,4735
2016-03-26T11:00:00Z,2016-03-26T12:00:00+0100,3173,4801
2016-03-26T12:00:00Z,2016-03-26T13:00:00+0100,3188,5158
2016-03-26T13:00:00Z,2016-03-26T14:00:00+0100,3186,5300
2016-03-26T14:00:00Z,2016-03-26T15:00:00+0100,3142,5588
2016-03-26T15:00:00Z,2016-03-26T16:00:00+0100,3202,5628
2016-03-26T16:00:00Z,2016-03-26T17:00:00+0100,3205,4878
2016-03-26T17:00:00Z,2016-03-26T18:00:00+0100,3168,5908
2016-03-26T18:00:00Z,2016-03-26T19:00:00+0100,3173,5992
2016-03-26T19:00:00Z,2016-03-26T20:00:00+0100,3057,5783
2016-03-26T20:00:00Z,2016-03-26T21:00:00+0100,3113,5763
2016-03-26T21:00:00Z,2016-03-26T22:00:00+0100,3121,5257
2016-03-26T22:00:00Z,2016-03-26T23:00:00+0100,3043,4627
2016-03-26T23:00:00Z,2016-03-27T00:00:00+0100,3028,4923
2016-03-27T00:00:00Z,2016-03-27T01:00:00+0100,138,2387
2016-03-27T01:00:00Z,2016-03-27T03:00:00+0200,2605,4135
2016-03-27T02:00:00Z,2016-03-27T04:00:00+0200,2665,4016
2016-03-27T03:00:00Z,2016-03-27T05:00:00+0200,2682,3672
2016-03-27T04:00:00Z,2016-03-27T06:00:00+0200,2784,3907
2016-03-27T05:00:00Z,2016-03-27T07:00:00+0200,2873,3886
2016-03-27T06:00:00Z,2016-03-27T08:00:00+0200,2899,3790
2016-03-27T07:00:00Z,2016-03-27T09:00:00+0200,2971,3856
2016-03-27T08:00:00Z,2016-03-27T10:00:00+0200,3037,3904
2016-03-27T09:00:00Z,2016-03-27T11:00:00+0200,3155,4093
2016-03-27T10:00:00Z,2016-03-27T12:00:00+0200,3200,4819
2016-03-27T11:00:00Z,2016-03-27T13:00:00+0200,3219,5179
2016-03-27T12:00:00Z,2016-03-27T14:00:00+0200,3199,4960
2016-03-27T13:00:00Z,2016-03-27T15:00:00+0200,3240,4948
2016-03-27T14:00:00Z,2016-03-27T16:00:00+0200,3237,4686
2016-03-27T15:00:00Z,2016-03-27T17:00:00+0200,3188,4372
2016-03-27T16:00:00Z,2016-03-27T18:00:00+0200,3151,4243
2016-03-27T17:00:00Z,2016-03-27T19:00:00+0200,3149,3802
2016-03-27T18:00:00Z,2016-03-27T20:00:00+0200,3136,3248
2016-03-27T19:00:00Z,2016-03-27T21:00:00+0200,3116,3236
2016-03-27T20:00:00Z,2016-03-27T22:00:00+0200,3116,3147
2016-03-27T21:00:00Z,2016-03-27T23:00:00+0200,3050,2646
2016-03-27T22:00:00Z,2016-03-28T00:00:00+0200,2778,2466
2016-03-27T23:00:00Z,2016-03-28T01:00:00+0200,2615,2178
2016-03-28T00:00:00Z,2016-03-28T02:00:00+0200,2485,1957
2016-03-28T01:00:00Z,2016-03-28T03:00:00+0200,2138,1849
2016-03-28T02:00:00Z,2016-03-28T04:00:00+0200,1935,1553
2016-03-28T03:00:00Z,2016-03-28T05:00:00+0200,2086,1337
2016-03-28T04:00:00Z,2016-03-28T06:00:00+0200,1452,1393
2016-03-28T05:00:00Z,2016-03-28T07:00:00+0200,1316,1437
2016-03-28T06:00:00Z,2016-03-28T08:00:00+0200,1107,1605
2016-03-28T07:00:00Z,2016-03-28T09:00:00+0200,1332,1865
2016-03-28T08:00:00Z,2016-03-28T10:00:00+0200,1438,2015
2016-03-28T09:00:00Z,2016-03-28T11:00:00+0200,1506,2147
2016-03-28T10:00:00Z,2016-03-28T12:00:00+0200,2181,2644
2016-03-28T11:00:00Z,2016-03-28T13:00:00+0200,2289,2925
2016-03-28T12:00:00Z,2016-03-28T14:00:00+0200,2852,3283
2016-03-28T13:00:00Z,2016-03-28T15:00:00+0200,2933,3680
2016-03-28T14:00:00Z,2016-03-28T16:00:00+0200,2978,3882
2016-03-28T15:00:00Z,2016-03-28T17:00:00+0200,2808,3852
2016-03-28T16:00:00Z,2016-03-28T18:00:00+0200,2564,3855
2016-03-28T17:00:00Z,2016-03-28T19:00:00+0200,2410,3571
2016-03-28T18:00:00Z,2016-03-28T20:00:00+0200,2297,3257
2016-03-28T19:00:00Z,2016-03-28T21:00:00+0200,1922,3047
2016-03-28T20:00:00Z,2016-03-28T22:00:00+0200,1766,2842
2016-03-28T21:00:00Z,2016-03-28T23:00:00+0200,2074,2651
2016-03-28T22:00:00Z,2016-03-29T00:00:00+0200,1798,2802
2016-03-28T23:00:00Z,2016-03-29T01:00:00+0200,2065,2577
2016-03-29T00:00:00Z,2016-03-29T02:00:00+0200,2086,2362
2016-03-29T01:00:00Z,2016-03-29T03:00:00+0200,2072,2181
2016-03-29T02:00:00Z,2016-03-29T04:00:00+0200,1823,1966
2016-03-29T03:00:00Z,2016-03-29T05:00:00+0200,1709,1683
2016-03-29T04:00:00Z,2016-03-29T06:00:00+0200,1701,1534
2016-03-29T05:00:00Z,2016-03-29T07:00:00+0200,1765,1643
2016-03-29T06:00:00Z,2016-03-29T08:00:00+0200,1859,1295
2016-03-29T07:00:00Z,2016-03-29T09:00:00+0200,1868,1340
2016-03-29T08:00:00Z,2016-03-29T10:00:00+0200,1947,1398
2016-03-29T09:00:00Z,2016-03-29T11:00:00+0200,1860,1342
2016-03-29T10:00:00Z,2016-03-29T12:00:00+0200,1731,1575
2016-03-29T11:00:00Z,2016-03-29T13:00:00+0200,1853,1702
2016-03-29T12:00:00Z,2016-03-29T14:00:00+0200,2111,1919
2016-03-29T13:00:00Z,2016-03-29T15:00:00+0200,1984,1972
2016-03-29T14:00:00Z,2016-03-29T16:00:00+0200,1872,2046
2016-03-29T15:00:00Z,2016-03-29T17:00:00+0200,1635,1956
2016-03-29T16:00:00Z,2016-03-29T18:00:00+0200,1976,1839
2016-03-29T17:00:00Z,2016-03-29T19:00:00+0200,2078,1716
2016-03-29T18:00:00Z,2016-03-29T20:00:00+0200,1884,1396
2016-03-29T19:00:00Z,2016-03-29T21:00:00+0200,2215,1150
2016-03-29T20:00:00Z,2016-03-29T22:00:00+0200,2027,1123
2016-03-29T21:00:00Z,2016-03-29T23:00:00+0200,1658,967
2016-03-29T22:00:00Z,2016-03-30T00:00:00+0200,2020,1015
2016-03-29T23:00:00Z,2016-03-30T01:00:00+0200,1952,1025
2016-03-30T00:00:00Z,2016-03-30T02:00:00+0200,1796,946
2016-03-30T01:00:00Z,2016-03-30T03:00:00+0200,1838,929
2016-03-30T02:00:00Z,2016-03-30T04:00:00+0200,1757,960
2016-03-30T03:00:00Z,2016-03-30T05:00:00+0200,1928,898
2016-03-30T04:00:00Z,2016-03-30T06:00:00+0200,1790,1008
2016-03-30T05:00:00Z,2016-03-30T07:00:00+0200,1920,973
2016-03-30T06:00:00Z,2016-03-30T08:00:00+0200,1951,955
2016-03-30T07:00:00Z,2016-03-30T09:00:00+0200,1793,971
2016-03-30T08:00:00Z,2016-03-30T10:00:00+0200,1648,1014
2016-03-30T09:00:00Z,2016-03-30T11:00:00+0200,1430,1075
2016-03-30T10:00:00Z,2016-03-30T12:00:00+0200,1213,1135
2016-03-30T11:00:00Z,2016-03-30T13:00:00+0200,980,1212
2016-03-30T12:00:00Z,2016-03-30T14:00:00+0200,749,1194
2016-03-30T13:00:00Z,2016-03-30T15:00:00+0200,731,1363
2016-03-30T14:00:00Z,2016-03-30T16:00:00+0200,656,1370
2016-03-30T15:00:00Z,2016-03-30T17:00:00+0200,604,1355
2016-03-30T16:00:00Z,2016-03-30T18:00:00+0200,667,1168
2016-03-30T17:00:00Z,2016-03-30T19:00:00+0200,903,1210
2016-03-30T18:00:00Z,2016-03-30T20:00:00+0200,791,944
2016-03-30T19:00:00Z,2016-03-30T21:00:00+0200,468,846
2016-03-30T20:00:00Z,2016-03-30T22:00:00+0200,333,793
2016-03-30T21:00:00Z,2016-03-30T23:00:00+0200,280,692
2016-03-30T22:00:00Z,2016-03-31T00:00:00+0200,289,654
2016-03-30T23:00:00Z,2016-03-31T01:00:00+0200,336,584
2016-03-31T00:00:00Z,2016-03-31T02:00:00+0200,289,504
2016-03-31T01:00:00Z,2016-03-31T03:00:00+0200,206,460
2016-03-31T02:00:00Z,2016-03-31T04:00:00+0200,235,416
2016-03-31T03:00:00Z,2016-03-31T05:00:00+0200,304,355
2016-03-31T04:00:00Z,2016-03-31T06:00:00+0200,284,374
2016-03-31T05:00:00Z,2016-03-31T07:00:00+0200,317,363
2016-03-31T06:00:00Z,2016-03-31T08:00:00+0200,284,371
2016-03-31T07:00:00Z,2016-03-31T09:00:00+0200,297,388
2016-03-31T08:00:00Z,2016-03-31T10:00:00+0200,301,414
2016-03-31T09:00:00Z,2016-03-31T11:00:00+0200,345,511
2016-03-31T10:00:00Z,2016-03-31T12:00:00+0200,371,585
2016-03-31T11:00:00Z,2016-03-31T13:00:00+0200,399,688
2016-03-31T12:00:00Z,2016-03-31T14:00:00+0200,495,768
2016-03-31T13:00:00Z,2016-03-31T15:00:00+0200,457,939
2016-03-31T14:00:00Z,2016-03-31T16:00:00+0200,496,952
2016-03-31T15:00:00Z,2016-03-31T17:00:00+0200,484,925
2016-03-31T16:00:00Z,2016-03-31T18:00:00+0200,427,1045
2016-03-31T17:00:00Z,2016-03-31T19:00:00+0200,488,1036
2016-03-31T18:00:00Z,2016-03-31T20:00:00+0200,503,944
2016-03-31T19:00:00Z,2016-03-31T21:00:00+0200,551,977
2016-03-31T20:00:00Z,2016-03-31T22:00:00+0200,488,1078
2016-03-31T21:00:00Z,2016-03-31T23:00:00+0200,491,947
2016-03-31T22:00:00Z,2016-04-01T00:00:00+0200,495,1441
2016-03-31T23:00:00Z,2016-04-01T01:00:00+0200,538,1645
2016-04-01T00:00:00Z,2016-04-01T02:00:00+0200,534,2029
2016-04-01T01:00:00Z,2016-04-01T03:00:00+0200,499,2391
2016-04-01T02:00:00Z,2016-04-01T04:00:00+0200,434,2881
2016-04-01T03:00:00Z,2016-04-01T05:00:00+0200,442,2892
2016-04-01T04:00:00Z,2016-04-01T06:00:00+0200,528,3613
2016-04-01T05:00:00Z,2016-04-01T07:00:00+0200,716,3936
2016-04-01T06:00:00Z,2016-04-01T08:00:00+0200,865,3904
2016-04-01T07:00:00Z,2016-04-01T09:00:00+0200,1035,4254
2016-04-01T08:00:00Z,2016-04-01T10:00:00+0200,1324,4748
2016-04-01T09:00:00Z,2016-04-01T11:00:00+0200,1404,4196
2016-04-01T10:00:00Z,2016-04-01T12:00:00+0200,1514,4881
2016-04-01T11:00:00Z,2016-04-01T13:00:00+0200,1531,5330
2016-04-01T12:00:00Z,2016-04-01T14:00:00+0200,1624,5609
2016-04-01T13:00:00Z,2016-04-01T15:00:00+0200,1801,5511
2016-04-01T14:00:00Z,2016-04-01T16:00:00+0200,1879,5278
2016-04-01T15:00:00Z,2016-04-01T17:00:00+0200,1918,5081
2016-04-01T16:00:00Z,2016-04-01T18:00:00+0200,1949,5278
2016-04-01T17:00:00Z,2016-04-01T19:00:00+0200,2065,5143
2016-04-01T18:00:00Z,2016-04-01T20:00:00+0200,2083,4895
2016-04-01T19:00:00Z,2016-04-01T21:00:00+0200,2042,4776
2016-04-01T20:00:00Z,2016-04-01T22:00:00+0200,2060,4654
2016-04-01T21:00:00Z,2016-04-01T23:00:00+0200,2053,4236
2016-04-01T22:00:00Z,2016-04-02T00:00:00+0200,2043,3989
2016-04-01T23:00:00Z,2016-04-02T01:00:00+0200,2055,3364
2016-04-02T00:00:00Z,2016-04-02T02:00:00+0200,1875,2758
2016-04-02T01:00:00Z,2016-04-02T03:00:00+0200,1778,2429
2016-04-02T02:00:00Z,2016-04-02T04:00:00+0200,1681,2095
2016-04-02T03:00:00Z,2016-04-02T05:00:00+0200,1538,1676
2016-04-02T04:00:00Z,2016-04-02T06:00:00+0200,1328,1336
2016-04-02T05:00:00Z,2016-04-02T07:00:00+0200,1182,1129
2016-04-02T06:00:00Z,2016-04-02T08:00:00+0200,1154,1041
2016-04-02T07:00:00Z,2016-04-02T09:00:00+0200,1100,1006
2016-04-02T08:00:00Z,2016-04-02T10:00:00+0200,1011,975
2016-04-02T09:00:00Z,2016-04-02T11:00:00+0200,1070,995
2016-04-02T10:00:00Z,2016-04-02T12:00:00+0200,1077,1103
2016-04-02T11:00:00Z,2016-04-02T13:00:00+0200,1145,1143
2016-04-02T12:00:00Z,2016-04-02T14:00:00+0200,1080,1091
2016-04-02T13:00:00Z,2016-04-02T15:00:00+0200,901,1046
2016-04-02T14:00:00Z,2016-04-02T16:00:00+0200,972,984
2016-04-02T15:00:00Z,2016-04-02T17:00:00+0200,1046,888
2016-04-02T16:00:00Z,2016-04-02T18:00:00+0200,1149,1055
2016-04-02T17:00:00Z,2016-04-02T19:00:00+0200,1016,1253
2016-04-02T18:00:00Z,2016-04-02T20:00:00+0200,1010,1359
2016-04-02T19:00:00Z,2016-04-02T21:00:00+0200,1067,1448
2016-04-02T20:00:00Z,2016-04-02T22:00:00+0200,956,1636
2016-04-02T21:00:00Z,2016-04-02T23:00:00+0200,734,1278
2016-04-02T22:00:00Z,2016-04-03T00:00:00+0200,948,1372
2016-04-02T23:00:00Z,2016-04-03T01:00:00+0200,1067,1254
2016-04-03T00:00:00Z,2016-04-03T02:00:00+0200,1106,1188
2016-04-03T01:00:00Z,2016-04-03T03:00:00+0200,1140,1231
2016-04-03T02:00:00Z,2016-04-03T04:00:00+0200,976,1224
2016-04-03T03:00:00Z,2016-04-03T05:00:00+0200,1072,974
2016-04-03T04:00:00Z,2016-04-03T06:00:00+0200,1206,1157
2016-04-03T05:00:00Z,2016-04-03T07:00:00+0200,1135,1260
2016-04-03T06:00:00Z,2016-04-03T08:00:00+0200,876,1292
2016-04-03T07:00:00Z,2016-04-03T09:00:00+0200,717,1273
2016-04-03T08:00:00Z,2016-04-03T10:00:00+0200,728,1253
2016-04-03T09:00:00Z,2016-04-03T11:00:00+0200,722,1202
2016-04-03T10:00:00Z,2016-04-03T12:00:00+0200,728,1497
2016-04-03T11:00:00Z,2016-04-03T13:00:00+0200,654,1631
2016-04-03T12:00:00Z,2016-04-03T14:00:00+0200,602,1742
2016-04-03T13:00:00Z,2016-04-03T15:00:00+0200,588,1708
2016-04-03T14:00:00Z,2016-04-03T16:00:00+0200,529,1531
2016-04-03T15:00:00Z,2016-04-03T17:00:00+0200,587,1395
2016-04-03T16:00:00Z,2016-04-03T18:00:00+0200,894,1317
2016-04-03T17:00:00Z,2016-04-03T19:00:00+0200,1045,1085
2016-04-03T18:00:00Z,2016-04-03T20:00:00+0200,1327,954
2016-04-03T19:00:00Z,2016-04-03T21:00:00+0200,1639,1022
2016-04-03T20:00:00Z,2016-04-03T22:00:00+0200,1527,998
2016-04-03T21:00:00Z,2016-04-03T23:00:00+0200,1150,1027
2016-04-03T22:00:00Z,2016-04-04T00:00:00+0200,674,999
2016-04-03T23:00:00Z,2016-04-04T01:00:00+0200,660,1040
2016-04-04T00:00:00Z,2016-04-04T02:00:00+0200,793,963
2016-04-04T01:00:00Z,2016-04-04T03:00:00+0200,1307,850
2016-04-04T02:00:00Z,2016-04-04T04:00:00+0200,1262,819
2016-04-04T03:00:00Z,2016-04-04T05:00:00+0200,1252,798
2016-04-04T04:00:00Z,2016-04-04T06:00:00+0200,1045,936
2016-04-04T05:00:00Z,2016-04-04T07:00:00+0200,854,1064
2016-04-04T06:00:00Z,2016-04-04T08:00:00+0200,714,983
2016-04-04T07:00:00Z,2016-04-04T09:00:00+0200,713,902
2016-04-04T08:00:00Z,2016-04-04T10:00:00+0200,1125,870
2016-04-04T09:00:00Z,2016-04-04T11:00:00+0200,1199,929
2016-04-04T10:00:00Z,2016-04-04T12:00:00+0200,1039,963
2016-04-04T11:00:00Z,2016-04-04T13:00:00+0200,1208,1028
2016-04-04T12:00:00Z,2016-04-04T14:00:00+0200,1271,1100
2016-04-04T13:00:00Z,2016-04-04T15:00:00+0200,1340,1050
2016-04-04T14:00:00Z,2016-04-04T16:00:00+0200,1305,1099
2016-04-04T15:00:00Z,2016-04-04T17:00:00+0200,1118,914
2016-04-04T16:00:00Z,2016-04-04T18:00:00+0200,1126,1131
2016-04-04T17:00:00Z,2016-04-04T19:00:00+0200,908,1019
2016-04-04T18:00:00Z,2016-04-04T20:00:00+0200,978,945
2016-04-04T19:00:00Z,2016-04-04T21:00:00+0200,947,993
2016-04-04T20:00:00Z,2016-04-04T22:00:00+0200,980,947
2016-04-04T21:00:00Z,2016-04-04T23:00:00+0200,1099,770
2016-04-04T22:00:00Z,2016-04-05T00:00:00+0200,1083,973
2016-04-04T23:00:00Z,2016-04-05T01:00:00+0200,1102,1040
2016-04-05T00:00:00Z,2016-04-05T02:00:00+0200,1066,1191
2016-04-05T01:00:00Z,2016-04-05T03:00:00+0200,1143,1259
2016-04-05T02:00:00Z,2016-04-05T04:00:00+0200,970,1145
2016-04-05T03:00:00Z,2016-04-05T05:00:00+0200,1083,1165
2016-04-05T04:00:00Z,2016-04-05T06:00:00+0200,1156,1448
2016-04-05T05:00:00Z,2016-04-05T07:00:00+0200,1258,1625
2016-04-05T06:00:00Z,2016-04-05T08:00:00+0200,1243,1665
2016-04-05T07:00:00Z,2016-04-05T09:00:00+0200,1147,1699
2016-04-05T08:00:00Z,2016-04-05T10:00:00+0200,1270,1845
2016-04-05T09:00:00Z,2016-04-05T11:00:00+0200,1380,1859
2016-04-05T10:00:00Z,2016-04-05T12:00:00+0200,1310,2236
2016-04-05T11:00:00Z,2016-04-05T13:00:00+0200,1275,2434
2016-04-05T12:00:00Z,2016-04-05T14:00:00+0200,1310,2509
2016-04-05T13:00:00Z,2016-04-05T15:00:00+0200,1262,2581
2016-04-05T14:00:00Z,2016-04-05T16:00:00+0200,1295,2790
2016-04-05T15:00:00Z,2016-04-05T17:00:00+0200,1309,2439
2016-04-05T16:00:00Z,2016-04-05T18:00:00+0200,1371,2393
2016-04-05T17:00:00Z,2016-04-05T19:00:00+0200,1329,2255
2016-04-05T18:00:00Z,2016-04-05T20:00:00+0200,1457,2025
2016-04-05T19:00:00Z,2016-04-05T21:00:00+0200,1485,1940
2016-04-05T20:00:00Z,2016-04-05T22:00:00+0200,1469,1878
2016-04-05T21:00:00Z,2016-04-05T23:00:00+0200,1512,1496
2016-04-05T22:00:00Z,2016-04-06T00:00:00+0200,1493,1866
2016-04-05T23:00:00Z,2016-04-06T01:00:00+0200,1520,1858
2016-04-06T00:00:00Z,2016-04-06T02:00:00+0200,1711,2145
2016-04-06T01:00:00Z,2016-04-06T03:00:00+0200,1773,2716
2016-04-06T02:00:00Z,2016-04-06T04:00:00+0200,2002,3104
2016-04-06T03:00:00Z,2016-04-06T05:00:00+0200,2324,3039
2016-04-06T04:00:00Z,2016-04-06T06:00:00+0200,2579,3350
2016-04-06T05:00:00Z,2016-04-06T07:00:00+0200,2648,3300
2016-04-06T06:00:00Z,2016-04-06T08:00:00+0200,2732,3530
2016-04-06T07:00:00Z,2016-04-06T09:00:00+0200,2788,3946
2016-04-06T08:00:00Z,2016-04-06T10:00:00+0200,3022,4188
2016-04-06T09:00:00Z,2016-04-06T11:00:00+0200,3040,3991
2016-04-06T10:00:00Z,2016-04-06T12:00:00+0200,2908,4713
2016-04-06T11:00:00Z,2016-04-06T13:00:00+0200,2993,4839
2016-04-06T12:00:00Z,2016-04-06T14:00:00+0200,3029,4690
2016-04-06T13:00:00Z,2016-04-06T15:00:00+0200,2871,5047
2016-04-06T14:00:00Z,2016-04-06T16:00:00+0200,2840,5198
2016-04-06T15:00:00Z,2016-04-06T17:00:00+0200,2660,4903
2016-04-06T16:00:00Z,2016-04-06T18:00:00+0200,2848,5393
2016-04-06T17:00:00Z,2016-04-06T19:00:00+0200,3101,5380
2016-04-06T18:00:00Z,2016-04-06T20:00:00+0200,2877,5060
2016-04-06T19:00:00Z,2016-04-06T21:00:00+0200,3086,4724
2016-04-06T20:00:00Z,2016-04-06T22:00:00+0200,3126,4654
2016-04-06T21:00:00Z,2016-04-06T23:00:00+0200,3109,4275
2016-04-06T22:00:00Z,2016-04-07T00:00:00+0200,3045,4463
2016-04-06T23:00:00Z,2016-04-07T01:00:00+0200,3076,4441
2016-04-07T00:00:00Z,2016-04-07T02:00:00+0200,3034,4395
2016-04-07T01:00:00Z,2016-04-07T03:00:00+0200,3049,4219
2016-04-07T02:00:00Z,2016-04-07T04:00:00+0200,3061,4048
2016-04-07T03:00:00Z,2016-04-07T05:00:00+0200,2975,3524
2016-04-07T04:00:00Z,2016-04-07T06:00:00+0200,2921,3859
2016-04-07T05:00:00Z,2016-04-07T07:00:00+0200,2960,3839
2016-04-07T06:00:00Z,2016-04-07T08:00:00+0200,1545,2616
2016-04-07T07:00:00Z,2016-04-07T09:00:00+0200,1529,2602
2016-04-07T08:00:00Z,2016-04-07T10:00:00+0200,2683,3647
2016-04-07T09:00:00Z,2016-04-07T11:00:00+0200,2409,3564
2016-04-07T10:00:00Z,2016-04-07T12:00:00+0200,2225,3898
2016-04-07T11:00:00Z,2016-04-07T13:00:00+0200,2003,3826
2016-04-07T12:00:00Z,2016-04-07T14:00:00+0200,1899,3700
2016-04-07T13:00:00Z,2016-04-07T15:00:00+0200,1634,3648
2016-04-07T14:00:00Z,2016-04-07T16:00:00+0200,1717,3442
2016-04-07T15:00:00Z,2016-04-07T17:00:00+0200,1591,2924
2016-04-07T16:00:00Z,2016-04-07T18:00:00+0200,1259,2926
2016-04-07T17:00:00Z,2016-04-07T19:00:00+0200,1159,2544
2016-04-07T18:00:00Z,2016-04-07T20:00:00+0200,1085,2192
2016-04-07T19:00:00Z,2016-04-07T21:00:00+0200,948,1934
2016-04-07T20:00:00Z,2016-04-07T22:00:00+0200,892,1745
2016-04-07T21:00:00Z,2016-04-07T23:00:00+0200,762,1417
2016-04-07T22:00:00Z,2016-04-08T00:00:00+0200,661,1308
2016-04-07T23:00:00Z,2016-04-08T01:00:00+0200,518,1207
2016-04-08T00:00:00Z,2016-04-08T02:00:00+0200,569,1096
2016-04-08T01:00:00Z,2016-04-08T03:00:00+0200,460,881
2016-04-08T02:00:00Z,2016-04-08T04:00:00+0200,429,705
2016-04-08T03:00:00Z,2016-04-08T05:00:00+0200,427,587
2016-04-08T04:00:00Z,2016-04-08T06:00:00+0200,372,543
2016-04-08T05:00:00Z,2016-04-08T07:00:00+0200,336,509
2016-04-08T06:00:00Z,2016-04-08T08:00:00+0200,316,539
2016-04-08T07:00:00Z,2016-04-08T09:00:00+0200,265,573
2016-04-08T08:00:00Z,2016-04-08T10:00:00+0200,240,552
2016-04-08T09:00:00Z,2016-04-08T11:00:00+0200,241,412
2016-04-08T10:00:00Z,2016-04-08T12:00:00+0200,297,724
2016-04-08T11:00:00Z,2016-04-08T13:00:00+0200,288,900
2016-04-08T12:00:00Z,2016-04-08T14:00:00+0200,173,958
2016-04-08T13:00:00Z,2016-04-08T15:00:00+0200,318,1418
2016-04-08T14:00:00Z,2016-04-08T16:00:00+0200,361,1845
2016-04-08T15:00:00Z,2016-04-08T17:00:00+0200,472,2286
2016-04-08T16:00:00Z,2016-04-08T18:00:00+0200,571,2645
2016-04-08T17:00:00Z,2016-04-08T19:00:00+0200,932,2734
2016-04-08T18:00:00Z,2016-04-08T20:00:00+0200,896,2641
2016-04-08T19:00:00Z,2016-04-08T21:00:00+0200,867,2457
2016-04-08T20:00:00Z,2016-04-08T22:00:00+0200,1165,2263
2016-04-08T21:00:00Z,2016-04-08T23:00:00+0200,1191,2130
2016-04-08T22:00:00Z,2016-04-09T00:00:00+0200,1395,2106
2016-04-08T23:00:00Z,2016-04-09T01:00:00+0200,1239,2020
2016-04-09T00:00:00Z,2016-04-09T02:00:00+0200,1385,1918
2016-04-09T01:00:00Z,2016-04-09T03:00:00+0200,1402,1867
2016-04-09T02:00:00Z,2016-04-09T04:00:00+0200,1359,1665
2016-04-09T03:00:00Z,2016-04-09T05:00:00+0200,1511,1591
2016-04-09T04:00:00Z,2016-04-09T06:00:00+0200,1597,1403
2016-04-09T05:00:00Z,2016-04-09T07:00:00+0200,1607,1303
2016-04-09T06:00:00Z,2016-04-09T08:00:00+0200,1689,1255
2016-04-09T07:00:00Z,2016-04-09T09:00:00+0200,1677,1226
2016-04-09T08:00:00Z,2016-04-09T10:00:00+0200,1746,1224
2016-04-09T09:00:00Z,2016-04-09T11:00:00+0200,1720,1251
2016-04-09T10:00:00Z,2016-04-09T12:00:00+0200,1542,1255
2016-04-09T11:00:00Z,2016-04-09T13:00:00+0200,1513,1266
2016-04-09T12:00:00Z,2016-04-09T14:00:00+0200,1485,1221
2016-04-09T13:00:00Z,2016-04-09T15:00:00+0200,1408,1201
2016-04-09T14:00:00Z,2016-04-09T16:00:00+0200,1078,1072
2016-04-09T15:00:00Z,2016-04-09T17:00:00+0200,902,1046
2016-04-09T16:00:00Z,2016-04-09T18:00:00+0200,517,1043
2016-04-09T17:00:00Z,2016-04-09T19:00:00+0200,303,766
2016-04-09T18:00:00Z,2016-04-09T20:00:00+0200,759,906
2016-04-09T19:00:00Z,2016-04-09T21:00:00+0200,755,954
