party,category,classification,measure,gas,unit,year,numberValue,stringValue
DNK,1.A.1  Energy Industries,Gaseous Fuels,Amount captured,CO2,kt,1990,,NO
DNK,1.A.1  Energy Industries,Gaseous Fuels,Amount captured,CO2,kt,2019,,NO
DNK,1.A.1  Energy Industries,Gaseous Fuels,Fuel Consumption,No gas,TJ,1990,26707.514365,
DNK,1.A.1  Energy Industries,Gaseous Fuels,Fuel Consumption,No gas,TJ,2019,46046.92260439928,
DNK,1.A.1  Energy Industries,Gaseous Fuels,Implied emission factor,CH4,kg/TJ,1990,7.99917243570637,
DNK,1.A.1  Energy Industries,Gaseous Fuels,Implied emission factor,CH4,kg/TJ,2019,59.66973921946406,
DNK,1.A.1  Energy Industries,Gaseous Fuels,Implied emission factor,CO2,t/TJ,1990,57.09456698974933,
DNK,1.A.1  Energy Industries,Gaseous Fuels,Implied emission factor,CO2,t/TJ,2019,57.01664697894387,
DNK,1.A.1  Energy Industries,Gaseous Fuels,Implied emission factor,N2O,kg/TJ,1990,1.48321240594491,
DNK,1.A.1  Energy Industries,Gaseous Fuels,Implied emission factor,N2O,kg/TJ,2019,0.94902625835575,
DNK,1.A.1  Energy Industries,Gaseous Fuels,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,1990,1541.3332553078594,
DNK,1.A.1  Energy Industries,Gaseous Fuels,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,2019,2713.954581531392,
DNK,1.A.1  Energy Industries,Gaseous Fuels,Net emissions/removals,CH4,kt,1990,0.21363801273474,
DNK,1.A.1  Energy Industries,Gaseous Fuels,Net emissions/removals,CH4,kt,2019,2.74760786366335,
DNK,1.A.1  Energy Industries,Gaseous Fuels,Net emissions/removals,CO2,kt,1990,1524.853968042185,
DNK,1.A.1  Energy Industries,Gaseous Fuels,Net emissions/removals,CO2,kt,2019,2625.4411306017846,
DNK,1.A.1  Energy Industries,Gaseous Fuels,Net emissions/removals,N2O,kt,1990,0.03961291663812,
DNK,1.A.1  Energy Industries,Gaseous Fuels,Net emissions/removals,N2O,kt,2019,0.04369973866805,
DNK,1.A.1  Energy Industries,Liquid Fuels,Amount captured,CO2,kt,1990,,NO
DNK,1.A.1  Energy Industries,Liquid Fuels,Amount captured,CO2,kt,2019,,NO
DNK,1.A.1  Energy Industries,Liquid Fuels,Fuel Consumption,No gas,TJ,1990,31250.0494094155,
DNK,1.A.1  Energy Industries,Liquid Fuels,Fuel Consumption,No gas,TJ,2019,21647.295143395204,
DNK,1.A.1  Energy Industries,Liquid Fuels,Implied emission factor,CH4,kg/TJ,1990,1.17774314589823,
DNK,1.A.1  Energy Industries,Liquid Fuels,Implied emission factor,CH4,kg/TJ,2019,1.2222608720172,
DNK,1.A.1  Energy Industries,Liquid Fuels,Implied emission factor,CO2,t/TJ,1990,68.40391057898685,
DNK,1.A.1  Energy Industries,Liquid Fuels,Implied emission factor,CO2,t/TJ,2019,61.48544900622982,
DNK,1.A.1  Energy Industries,Liquid Fuels,Implied emission factor,N2O,kg/TJ,1990,0.36024058155307,
DNK,1.A.1  Energy Industries,Liquid Fuels,Implied emission factor,N2O,kg/TJ,2019,0.29290339971341,
DNK,1.A.1  Energy Industries,Liquid Fuels,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,1990,2141.639359305399,
DNK,1.A.1  Energy Industries,Liquid Fuels,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,2019,1333.4147537141746,
DNK,1.A.1  Energy Industries,Liquid Fuels,Net emissions/removals,CH4,kt,1990,0.03680453150092,
DNK,1.A.1  Energy Industries,Liquid Fuels,Net emissions/removals,CH4,kt,2019,0.02645864183878,
DNK,1.A.1  Energy Industries,Liquid Fuels,Net emissions/removals,CO2,kt,1990,2137.6255853905786,
DNK,1.A.1  Energy Industries,Liquid Fuels,Net emissions/removals,CO2,kt,2019,1330.9936616620323,
DNK,1.A.1  Energy Industries,Liquid Fuels,Net emissions/removals,N2O,kt,1990,0.01125753597281,
DNK,1.A.1  Energy Industries,Liquid Fuels,Net emissions/removals,N2O,kt,2019,0.0063405663421,
DNK,1.A.1  Energy Industries,Other Fossil Fuels,Amount captured,CO2,kt,1990,,NO
DNK,1.A.1  Energy Industries,Other Fossil Fuels,Amount captured,CO2,kt,2019,,NO
DNK,1.A.1  Energy Industries,Other Fossil Fuels,Fuel Consumption,No gas,TJ,1990,6630.0803170703,
DNK,1.A.1  Energy Industries,Other Fossil Fuels,Fuel Consumption,No gas,TJ,2019,17449.0130153199,
DNK,1.A.1  Energy Industries,Other Fossil Fuels,Implied emission factor,CH4,kg/TJ,1990,0.68034575779969,
DNK,1.A.1  Energy Industries,Other Fossil Fuels,Implied emission factor,CH4,kg/TJ,2019,0.50085918620823,
DNK,1.A.1  Energy Industries,Other Fossil Fuels,Implied emission factor,CO2,t/TJ,1990,82.51338832420849,
DNK,1.A.1  Energy Industries,Other Fossil Fuels,Implied emission factor,CO2,t/TJ,2019,95.44908212575231,
DNK,1.A.1  Energy Industries,Other Fossil Fuels,Implied emission factor,N2O,kg/TJ,1990,1.20860143222833,
DNK,1.A.1  Energy Industries,Other Fossil Fuels,Implied emission factor,N2O,kg/TJ,2019,1.21518562782797,
DNK,1.A.1  Energy Industries,Other Fossil Fuels,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,1990,549.3201707498604,
DNK,1.A.1  Energy Industries,Other Fossil Fuels,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,2019,1671.355986575982,
DNK,1.A.1  Energy Industries,Other Fossil Fuels,Net emissions/removals,CH4,kt,1990,0.00451074701759,
DNK,1.A.1  Energy Industries,Other Fossil Fuels,Net emissions/removals,CH4,kt,2019,0.00873949845899,
DNK,1.A.1  Energy Industries,Other Fossil Fuels,Net emissions/removals,CO2,kt,1990,547.070391823113,
DNK,1.A.1  Energy Industries,Other Fossil Fuels,Net emissions/removals,CO2,kt,2019,1665.49227631259,
DNK,1.A.1  Energy Industries,Other Fossil Fuels,Net emissions/removals,N2O,kt,1990,0.008013124567,
DNK,1.A.1  Energy Industries,Other Fossil Fuels,Net emissions/removals,N2O,kt,2019,0.021203789836,
DNK,1.A.1  Energy Industries,Peat,Amount captured,CO2,kt,1990,,NO
DNK,1.A.1  Energy Industries,Peat,Amount captured,CO2,kt,2019,,NO
DNK,1.A.1  Energy Industries,Peat,Fuel Consumption,No gas,TJ,1990,,NO
DNK,1.A.1  Energy Industries,Peat,Fuel Consumption,No gas,TJ,2019,,NO
DNK,1.A.1  Energy Industries,Peat,Implied emission factor,CH4,kg/TJ,1990,,NO
DNK,1.A.1  Energy Industries,Peat,Implied emission factor,CH4,kg/TJ,2019,,NO
DNK,1.A.1  Energy Industries,Peat,Implied emission factor,CO2,t/TJ,1990,,NO
DNK,1.A.1  Energy Industries,Peat,Implied emission factor,CO2,t/TJ,2019,,NO
DNK,1.A.1  Energy Industries,Peat,Implied emission factor,N2O,kg/TJ,1990,,NO
DNK,1.A.1  Energy Industries,Peat,Implied emission factor,N2O,kg/TJ,2019,,NO
DNK,1.A.1  Energy Industries,Peat,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,1990,,NO
DNK,1.A.1  Energy Industries,Peat,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,2019,,NO
DNK,1.A.1  Energy Industries,Peat,Net emissions/removals,CH4,kt,1990,,NO
DNK,1.A.1  Energy Industries,Peat,Net emissions/removals,CH4,kt,2019,,NO
DNK,1.A.1  Energy Industries,Peat,Net emissions/removals,CO2,kt,1990,,NO
DNK,1.A.1  Energy Industries,Peat,Net emissions/removals,CO2,kt,2019,,NO
DNK,1.A.1  Energy Industries,Peat,Net emissions/removals,N2O,kt,1990,,NO
DNK,1.A.1  Energy Industries,Peat,Net emissions/removals,N2O,kt,2019,,NO
DNK,1.A.1  Energy Industries,Solid Fuels,Amount captured,CO2,kt,1990,,NO
DNK,1.A.1  Energy Industries,Solid Fuels,Amount captured,CO2,kt,2019,,NO
DNK,1.A.1  Energy Industries,Solid Fuels,Fuel Consumption,No gas,TJ,1990,236440.0,
DNK,1.A.1  Energy Industries,Solid Fuels,Fuel Consumption,No gas,TJ,2019,33545.9593143259,
DNK,1.A.1  Energy Industries,Solid Fuels,Implied emission factor,CH4,kg/TJ,1990,0.9,
DNK,1.A.1  Energy Industries,Solid Fuels,Implied emission factor,CH4,kg/TJ,2019,0.8999999999999,
DNK,1.A.1  Energy Industries,Solid Fuels,Implied emission factor,CO2,t/TJ,1990,94.0,
DNK,1.A.1  Energy Industries,Solid Fuels,Implied emission factor,CO2,t/TJ,2019,94.18763752192854,
DNK,1.A.1  Energy Industries,Solid Fuels,Implied emission factor,N2O,kg/TJ,1990,0.81526899001861,
DNK,1.A.1  Energy Industries,Solid Fuels,Implied emission factor,N2O,kg/TJ,2019,0.80077457040879,
DNK,1.A.1  Energy Industries,Solid Fuels,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,1990,22282.400271000002,
DNK,1.A.1  Energy Industries,Solid Fuels,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,2019,3167.5786434549136,
DNK,1.A.1  Energy Industries,Solid Fuels,Net emissions/removals,CH4,kt,1990,0.212796,
DNK,1.A.1  Energy Industries,Solid Fuels,Net emissions/removals,CH4,kt,2019,0.03019136338289,
DNK,1.A.1  Energy Industries,Solid Fuels,Net emissions/removals,CO2,kt,1990,22225.36,
DNK,1.A.1  Energy Industries,Solid Fuels,Net emissions/removals,CO2,kt,2019,3159.61465622309,
DNK,1.A.1  Energy Industries,Solid Fuels,Net emissions/removals,N2O,kt,1990,0.1927622,
DNK,1.A.1  Energy Industries,Solid Fuels,Net emissions/removals,N2O,kt,2019,0.02686275115888,
DNK,1.A.1  Energy Industries,Total for category,Amount captured,CO2,kt,1990,,NO
DNK,1.A.1  Energy Industries,Total for category,Amount captured,CO2,kt,2019,,NO
DNK,1.A.1  Energy Industries,Total for category,Emission factor information,CH4,no unit,1990,,"CS,D"
DNK,1.A.1  Energy Industries,Total for category,Emission factor information,CH4,no unit,2019,,"CS,D"
DNK,1.A.1  Energy Industries,Total for category,Emission factor information,CO2,no unit,1990,,"CS,D"
DNK,1.A.1  Energy Industries,Total for category,Emission factor information,CO2,no unit,2019,,"CS,D,PS"
DNK,1.A.1  Energy Industries,Total for category,Emission factor information,N2O,no unit,1990,,"CS,D"
DNK,1.A.1  Energy Industries,Total for category,Emission factor information,N2O,no unit,2019,,"CS,D"
DNK,1.A.1  Energy Industries,Total for category,Fuel Consumption,No gas,TJ,1990,317413.2500399051,
DNK,1.A.1  Energy Industries,Total for category,Fuel Consumption,No gas,TJ,2019,227242.7238469216,
DNK,1.A.1  Energy Industries,Total for category,Method,CH4,no unit,1990,,"CS,T1,T2,T3"
DNK,1.A.1  Energy Industries,Total for category,Method,CH4,no unit,2019,,"CS,T1,T2,T3"
DNK,1.A.1  Energy Industries,Total for category,Method,CO2,no unit,1990,,"CS,T1,T2,T3"
DNK,1.A.1  Energy Industries,Total for category,Method,CO2,no unit,2019,,"CS,T1,T2,T3"
DNK,1.A.1  Energy Industries,Total for category,Method,N2O,no unit,1990,,"CS,T1,T2,T3"
DNK,1.A.1  Energy Industries,Total for category,Method,N2O,no unit,2019,,"CS,T1,T2,T3"
DNK,1.A.1  Energy Industries,Total for category,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,1990,26529.253903325767,
DNK,1.A.1  Energy Industries,Total for category,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,2019,8990.299441811001,
DNK,1.A.1  Energy Industries,Total for category,Net emissions/removals,CH4,kt,1990,0.62849101159835,
DNK,1.A.1  Energy Industries,Total for category,Net emissions/removals,CH4,kt,2019,4.93099121223237,
DNK,1.A.1  Energy Industries,Total for category,Net emissions/removals,CO,kt,1990,8.02030241191189,
DNK,1.A.1  Energy Industries,Total for category,Net emissions/removals,CO,kt,2019,13.72207371727738,
DNK,1.A.1  Energy Industries,Total for category,Net emissions/removals,CO2,kt,1990,26434.909945255877,
DNK,1.A.1  Energy Industries,Total for category,Net emissions/removals,CO2,kt,2019,8781.541724799497,
DNK,1.A.1  Energy Industries,Total for category,Net emissions/removals,NMVOC,kt,1990,0.43799654052499,
DNK,1.A.1  Energy Industries,Total for category,Net emissions/removals,NMVOC,kt,2019,1.19850906508586,
DNK,1.A.1  Energy Industries,Total for category,Net emissions/removals,NOx,kt,1990,94.94217508883075,
DNK,1.A.1  Energy Industries,Total for category,Net emissions/removals,NOx,kt,2019,16.08420914257853,
DNK,1.A.1  Energy Industries,Total for category,Net emissions/removals,N2O,kt,1990,0.28960833866089,
DNK,1.A.1  Energy Industries,Total for category,Net emissions/removals,N2O,kt,2019,0.26675457761886,
DNK,1.A.1  Energy Industries,Total for category,Net emissions/removals,SO2,kt,1990,127.2121582355884,
DNK,1.A.1  Energy Industries,Total for category,Net emissions/removals,SO2,kt,2019,2.52154859913477,
DNK,1.A.1.a  Public Electricity and Heat Production,Biomass,Amount captured,CO2,kt,1990,,NO
DNK,1.A.1.a  Public Electricity and Heat Production,Biomass,Amount captured,CO2,kt,2019,,NO
DNK,1.A.1.a  Public Electricity and Heat Production,Biomass,Fuel Consumption,No gas,TJ,1990,16385.6059484193,
DNK,1.A.1.a  Public Electricity and Heat Production,Biomass,Fuel Consumption,No gas,TJ,2019,108522.234410093,
DNK,1.A.1.a  Public Electricity and Heat Production,Biomass,Implied emission factor,CH4,kg/TJ,1990,9.80993445412414,
DNK,1.A.1.a  Public Electricity and Heat Production,Biomass,Implied emission factor,CH4,kg/TJ,2019,19.51639271935218,
DNK,1.A.1.a  Public Electricity and Heat Production,Biomass,Implied emission factor,CO2,t/TJ,1990,102.13271502356073,
DNK,1.A.1.a  Public Electricity and Heat Production,Biomass,Implied emission factor,CO2,t/TJ,2019,100.51398619159755,
DNK,1.A.1.a  Public Electricity and Heat Production,Biomass,Implied emission factor,N2O,kg/TJ,1990,2.3168237782883,
DNK,1.A.1.a  Public Electricity and Heat Production,Biomass,Implied emission factor,N2O,kg/TJ,2019,1.55375009712072,
DNK,1.A.1.a  Public Electricity and Heat Production,Biomass,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,1990,1688.0672697809173,
DNK,1.A.1.a  Public Electricity and Heat Production,Biomass,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,2019,11011.988676799638,
DNK,1.A.1.a  Public Electricity and Heat Production,Biomass,Net emissions/removals,CH4,kt,1990,0.1607417203451,
DNK,1.A.1.a  Public Electricity and Heat Production,Biomass,Net emissions/removals,CH4,kt,2019,2.11796254552897,
DNK,1.A.1.a  Public Electricity and Heat Production,Biomass,Net emissions/removals,CO2,kt,1990,1673.50642281827,
DNK,1.A.1.a  Public Electricity and Heat Production,Biomass,Net emissions/removals,CO2,kt,2019,10908.0023709774,
DNK,1.A.1.a  Public Electricity and Heat Production,Biomass,Net emissions/removals,N2O,kt,1990,0.03796256148296,
DNK,1.A.1.a  Public Electricity and Heat Production,Biomass,Net emissions/removals,N2O,kt,2019,0.16861643225444,
DNK,1.A.1.a  Public Electricity and Heat Production,Gaseous Fuels,Amount captured,CO2,kt,1990,,NO
DNK,1.A.1.a  Public Electricity and Heat Production,Gaseous Fuels,Amount captured,CO2,kt,2019,,NO
DNK,1.A.1.a  Public Electricity and Heat Production,Gaseous Fuels,Fuel Consumption,No gas,TJ,1990,17575.0,
DNK,1.A.1.a  Public Electricity and Heat Production,Gaseous Fuels,Fuel Consumption,No gas,TJ,2019,24729.7326952766,
DNK,1.A.1.a  Public Electricity and Heat Production,Gaseous Fuels,Implied emission factor,CH4,kg/TJ,1990,11.27241754277326,
DNK,1.A.1.a  Public Electricity and Heat Production,Gaseous Fuels,Implied emission factor,CH4,kg/TJ,2019,109.6506252257629,
DNK,1.A.1.a  Public Electricity and Heat Production,Gaseous Fuels,Implied emission factor,CO2,t/TJ,1990,56.9,
DNK,1.A.1.a  Public Electricity and Heat Production,Gaseous Fuels,Implied emission factor,CO2,t/TJ,2019,56.54000000000004,
DNK,1.A.1.a  Public Electricity and Heat Production,Gaseous Fuels,Implied emission factor,N2O,kg/TJ,1990,1.11074737041935,
DNK,1.A.1.a  Public Electricity and Heat Production,Gaseous Fuels,Implied emission factor,N2O,kg/TJ,2019,0.9050865625897,
DNK,1.A.1.a  Public Electricity and Heat Production,Gaseous Fuels,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,1990,1010.7378237071056,
DNK,1.A.1.a  Public Electricity and Heat Production,Gaseous Fuels,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,2019,1480.0761202597423,
DNK,1.A.1.a  Public Electricity and Heat Production,Gaseous Fuels,Net emissions/removals,CH4,kt,1990,0.19811273831424,
DNK,1.A.1.a  Public Electricity and Heat Production,Gaseous Fuels,Net emissions/removals,CH4,kt,2019,2.71163065170307,
DNK,1.A.1.a  Public Electricity and Heat Production,Gaseous Fuels,Net emissions/removals,CO2,kt,1990,1000.0175,
DNK,1.A.1.a  Public Electricity and Heat Production,Gaseous Fuels,Net emissions/removals,CO2,kt,2019,1398.21908659094,
DNK,1.A.1.a  Public Electricity and Heat Production,Gaseous Fuels,Net emissions/removals,N2O,kt,1990,0.01952138503512,
DNK,1.A.1.a  Public Electricity and Heat Production,Gaseous Fuels,Net emissions/removals,N2O,kt,2019,0.02238254875893,
DNK,1.A.1.a  Public Electricity and Heat Production,Liquid Fuels,Amount captured,CO2,kt,1990,,NO
DNK,1.A.1.a  Public Electricity and Heat Production,Liquid Fuels,Amount captured,CO2,kt,2019,,NO
DNK,1.A.1.a  Public Electricity and Heat Production,Liquid Fuels,Fuel Consumption,No gas,TJ,1990,15891.3262202085,
DNK,1.A.1.a  Public Electricity and Heat Production,Liquid Fuels,Fuel Consumption,No gas,TJ,2019,4598.71364388389,
DNK,1.A.1.a  Public Electricity and Heat Production,Liquid Fuels,Implied emission factor,CH4,kg/TJ,1990,1.1852091216074,
DNK,1.A.1.a  Public Electricity and Heat Production,Liquid Fuels,Implied emission factor,CH4,kg/TJ,2019,1.65033452084881,
DNK,1.A.1.a  Public Electricity and Heat Production,Liquid Fuels,Implied emission factor,CO2,t/TJ,1990,77.03325896573776,
DNK,1.A.1.a  Public Electricity and Heat Production,Liquid Fuels,Implied emission factor,CO2,t/TJ,2019,76.59293323957881,
DNK,1.A.1.a  Public Electricity and Heat Production,Liquid Fuels,Implied emission factor,N2O,kg/TJ,1990,0.56921860968576,
DNK,1.A.1.a  Public Electricity and Heat Production,Liquid Fuels,Implied emission factor,N2O,kg/TJ,2019,0.56984310902576,
DNK,1.A.1.a  Public Electricity and Heat Production,Liquid Fuels,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,1990,1227.0851095180171,
DNK,1.A.1.a  Public Electricity and Heat Production,Liquid Fuels,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,2019,353.1359152578158,
DNK,1.A.1.a  Public Electricity and Heat Production,Liquid Fuels,Net emissions/removals,CH4,kt,1990,0.01883454479063,
DNK,1.A.1.a  Public Electricity and Heat Production,Liquid Fuels,Net emissions/removals,CH4,kt,2019,0.007589415878,
DNK,1.A.1.a  Public Electricity and Heat Production,Liquid Fuels,Net emissions/removals,CO2,kt,1990,1224.16064803034,
DNK,1.A.1.a  Public Electricity and Heat Production,Liquid Fuels,Net emissions/removals,CO2,kt,2019,352.228967113939,
DNK,1.A.1.a  Public Electricity and Heat Production,Liquid Fuels,Net emissions/removals,N2O,kt,1990,0.00904563861713,
DNK,1.A.1.a  Public Electricity and Heat Production,Liquid Fuels,Net emissions/removals,N2O,kt,2019,0.00262054528035,
DNK,1.A.1.a  Public Electricity and Heat Production,Other Fossil Fuels,Amount captured,CO2,kt,1990,,NO
DNK,1.A.1.a  Public Electricity and Heat Production,Other Fossil Fuels,Amount captured,CO2,kt,2019,,NO
DNK,1.A.1.a  Public Electricity and Heat Production,Other Fossil Fuels,Fuel Consumption,No gas,TJ,1990,6630.0803170703,
DNK,1.A.1.a  Public Electricity and Heat Production,Other Fossil Fuels,Fuel Consumption,No gas,TJ,2019,17449.0130153199,
DNK,1.A.1.a  Public Electricity and Heat Production,Other Fossil Fuels,Implied emission factor,CH4,kg/TJ,1990,0.68034575779969,
DNK,1.A.1.a  Public Electricity and Heat Production,Other Fossil Fuels,Implied emission factor,CH4,kg/TJ,2019,0.50085918620823,
DNK,1.A.1.a  Public Electricity and Heat Production,Other Fossil Fuels,Implied emission factor,CO2,t/TJ,1990,82.51338832420849,
DNK,1.A.1.a  Public Electricity and Heat Production,Other Fossil Fuels,Implied emission factor,CO2,t/TJ,2019,95.44908212575231,
DNK,1.A.1.a  Public Electricity and Heat Production,Other Fossil Fuels,Implied emission factor,N2O,kg/TJ,1990,1.20860143222833,
DNK,1.A.1.a  Public Electricity and Heat Production,Other Fossil Fuels,Implied emission factor,N2O,kg/TJ,2019,1.21518562782797,
DNK,1.A.1.a  Public Electricity and Heat Production,Other Fossil Fuels,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,1990,549.3201707498604,
DNK,1.A.1.a  Public Electricity and Heat Production,Other Fossil Fuels,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,2019,1671.355986575982,
DNK,1.A.1.a  Public Electricity and Heat Production,Other Fossil Fuels,Net emissions/removals,CH4,kt,1990,0.00451074701759,
DNK,1.A.1.a  Public Electricity and Heat Production,Other Fossil Fuels,Net emissions/removals,CH4,kt,2019,0.00873949845899,
DNK,1.A.1.a  Public Electricity and Heat Production,Other Fossil Fuels,Net emissions/removals,CO2,kt,1990,547.070391823113,
DNK,1.A.1.a  Public Electricity and Heat Production,Other Fossil Fuels,Net emissions/removals,CO2,kt,2019,1665.49227631259,
DNK,1.A.1.a  Public Electricity and Heat Production,Other Fossil Fuels,Net emissions/removals,N2O,kt,1990,0.008013124567,
DNK,1.A.1.a  Public Electricity and Heat Production,Other Fossil Fuels,Net emissions/removals,N2O,kt,2019,0.021203789836,
DNK,1.A.1.a  Public Electricity and Heat Production,Peat,Amount captured,CO2,kt,1990,,NO
DNK,1.A.1.a  Public Electricity and Heat Production,Peat,Amount captured,CO2,kt,2019,,NO
