party,category,classification,measure,gas,unit,year,numberValue,stringValue
CZE,1.  Energy,Total for category,Emission factor information,CH4,no unit,1990,,"CS,D,M"
CZE,1.  Energy,Total for category,Emission factor information,CH4,no unit,2019,,"CS,D,M"
CZE,1.  Energy,Total for category,Emission factor information,CO2,no unit,1990,,"CS,D,M"
CZE,1.  Energy,Total for category,Emission factor information,CO2,no unit,2019,,"CS,D,M"
CZE,1.  Energy,Total for category,Emission factor information,N2O,no unit,1990,,"D,M"
CZE,1.  Energy,Total for category,Emission factor information,N2O,no unit,2019,,"D,M"
CZE,1.  Energy,Total for category,Indirect emissions,CO2,kt,1990,1369.8180430456398,
CZE,1.  Energy,Total for category,Indirect emissions,CO2,kt,2019,336.90034581805503,
CZE,1.  Energy,Total for category,Indirect emissions,N2O,kt,1990,3.55734746898964,
CZE,1.  Energy,Total for category,Indirect emissions,N2O,kt,2019,0.80896019250063,
CZE,1.  Energy,Total for category,Method,CH4,no unit,1990,,"T1,T2,T3"
CZE,1.  Energy,Total for category,Method,CH4,no unit,2019,,"T1,T2,T3"
CZE,1.  Energy,Total for category,Method,CO2,no unit,1990,,"T1,T2,T3"
CZE,1.  Energy,Total for category,Method,CO2,no unit,2019,,"T1,T2,T3"
CZE,1.  Energy,Total for category,Method,N2O,no unit,1990,,"T1,T2,T3"
CZE,1.  Energy,Total for category,Method,N2O,no unit,2019,,"T1,T2,T3"
CZE,1.  Energy,Total for category,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,1990,163204.26117546734,
CZE,1.  Energy,Total for category,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,2019,94310.66831220692,
CZE,1.  Energy,Total for category,Net emissions/removals,CH4,kt,1990,552.8097108648471,
CZE,1.  Energy,Total for category,Net emissions/removals,CH4,kt,2019,157.6343282458429,
CZE,1.  Energy,Total for category,Net emissions/removals,CO,kt,1990,2025.4382816361629,
CZE,1.  Energy,Total for category,Net emissions/removals,CO,kt,2019,784.8535402097785,
CZE,1.  Energy,Total for category,Net emissions/removals,CO2,kt,1990,147099.1634631448,
CZE,1.  Energy,Total for category,Net emissions/removals,CO2,kt,2019,89348.11657499452,
CZE,1.  Energy,Total for category,Net emissions/removals,NH3,kt,1990,4.68382560295397,
CZE,1.  Energy,Total for category,Net emissions/removals,NH3,kt,2019,6.79718429875772,
CZE,1.  Energy,Total for category,Net emissions/removals,NMVOC,kt,1990,291.0093158619835,
CZE,1.  Energy,Total for category,Net emissions/removals,NMVOC,kt,2019,107.55468642611307,
CZE,1.  Energy,Total for category,Net emissions/removals,NOx,kt,1990,731.1351352000016,
CZE,1.  Energy,Total for category,Net emissions/removals,NOx,kt,2019,150.75384102461706,
CZE,1.  Energy,Total for category,Net emissions/removals,N2O,kt,1990,2.36387097398797,
CZE,1.  Energy,Total for category,Net emissions/removals,N2O,kt,2019,2.07090772199548,
CZE,1.  Energy,Total for category,Net emissions/removals,SO2,kt,1990,1716.495062845499,
CZE,1.  Energy,Total for category,Net emissions/removals,SO2,kt,2019,76.76525587289227,
CZE,1.  Energy,Total for category,unknown measure nr. 19496,CH4,kt,1990,552.8097108648471,
CZE,1.  Energy,Total for category,unknown measure nr. 19496,CH4,kt,2019,157.6343282458429,
CZE,1.  Energy,Total for category,unknown measure nr. 19496,N2O,kt,1990,2.36387097398797,
CZE,1.  Energy,Total for category,unknown measure nr. 19496,N2O,kt,2019,2.07090772199548,
CZE,1.  Energy,Total for category,unknown measure nr. 19497,CO2,kt,1990,1369.8180430456398,
CZE,1.  Energy,Total for category,unknown measure nr. 19497,CO2,kt,2019,336.90034581805503,
CZE,1.A.1  Energy Industries,Biomass,Amount captured,CO2,kt,1990,,NO
CZE,1.A.1  Energy Industries,Biomass,Amount captured,CO2,kt,2019,,NO
CZE,1.A.1  Energy Industries,Biomass,Fuel Consumption,No gas,TJ,1990,402.3,
CZE,1.A.1  Energy Industries,Biomass,Fuel Consumption,No gas,TJ,2019,26662.922648599997,
CZE,1.A.1  Energy Industries,Biomass,Implied emission factor,CH4,kg/TJ,1990,30.0,
CZE,1.A.1  Energy Industries,Biomass,Implied emission factor,CH4,kg/TJ,2019,28.39397092492978,
CZE,1.A.1  Energy Industries,Biomass,Implied emission factor,CO2,t/TJ,1990,100.26845637583892,
CZE,1.A.1  Energy Industries,Biomass,Implied emission factor,CO2,t/TJ,2019,106.9603114799474,
CZE,1.A.1  Energy Industries,Biomass,Implied emission factor,N2O,kg/TJ,1990,4.0,
CZE,1.A.1  Energy Industries,Biomass,Implied emission factor,N2O,kg/TJ,2019,3.78401677955952,
CZE,1.A.1  Energy Industries,Biomass,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,1990,41.10237,
CZE,1.A.1  Energy Industries,Biomass,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,2019,2899.8089973468395,
CZE,1.A.1  Energy Industries,Biomass,Net emissions/removals,CH4,kt,1990,0.012069,
CZE,1.A.1  Energy Industries,Biomass,Net emissions/removals,CH4,kt,2019,0.757066250458,
CZE,1.A.1  Energy Industries,Biomass,Net emissions/removals,CO2,kt,1990,40.338,
CZE,1.A.1  Energy Industries,Biomass,Net emissions/removals,CO2,kt,2019,2851.8745114599997,
CZE,1.A.1  Energy Industries,Biomass,Net emissions/removals,N2O,kt,1990,0.0016092,
CZE,1.A.1  Energy Industries,Biomass,Net emissions/removals,N2O,kt,2019,0.1008929466944,
CZE,1.A.1  Energy Industries,Gaseous Fuels,Amount captured,CO2,kt,1990,,NO
CZE,1.A.1  Energy Industries,Gaseous Fuels,Amount captured,CO2,kt,2019,,NO
CZE,1.A.1  Energy Industries,Gaseous Fuels,Fuel Consumption,No gas,TJ,1990,24503.59953339475,
