utc_timestamp,cet_cest_timestamp,DK_solar_generation_actual
2017-03-31T04:00:00Z,2017-03-31T06:00:00+0200,0.05
2017-03-31T05:00:00Z,2017-03-31T07:00:00+0200,12.06
2017-03-31T06:00:00Z,2017-03-31T08:00:00+0200,55.1
2017-03-31T07:00:00Z,2017-03-31T09:00:00+0200,126.87
2017-03-31T08:00:00Z,2017-03-31T10:00:00+0200,217.49
2017-03-31T09:00:00Z,2017-03-31T11:00:00+0200,310.82
2017-03-31T10:00:00Z,2017-03-31T12:00:00+0200,387.16
2017-03-31T11:00:00Z,2017-03-31T13:00:00+0200,394.36
2017-03-31T12:00:00Z,2017-03-31T14:00:00+0200,407.2
2017-03-31T13:00:00Z,2017-03-31T15:00:00+0200,384.03
2017-03-31T14:00:00Z,2017-03-31T16:00:00+0200,296.35
2017-03-31T15:00:00Z,2017-03-31T17:00:00+0200,177.3
2017-03-31T16:00:00Z,2017-03-31T18:00:00+0200,81.64
2017-03-31T17:00:00Z,2017-03-31T19:00:00+0200,15.17
2017-03-31T18:00:00Z,2017-03-31T20:00:00+0200,0.09
2017-03-31T19:00:00Z,2017-03-31T21:00:00+0200,0.03
2017-03-31T20:00:00Z,2017-03-31T22:00:00+0200,0.03
2017-03-31T21:00:00Z,2017-03-31T23:00:00+0200,0
2017-03-31T22:00:00Z,2017-04-01T00:00:00+0200,0
2017-03-31T23:00:00Z,2017-04-01T01:00:00+0200,0
2017-04-01T00:00:00Z,2017-04-01T02:00:00+0200,0
2017-04-01T01:00:00Z,2017-04-01T03:00:00+0200,0
2017-04-01T02:00:00Z,2017-04-01T04:00:00+0200,0.03
2017-04-01T03:00:00Z,2017-04-01T05:00:00+0200,0.04
2017-04-01T04:00:00Z,2017-04-01T06:00:00+0200,0.09
2017-04-01T05:00:00Z,2017-04-01T07:00:00+0200,10.83
2017-04-01T06:00:00Z,2017-04-01T08:00:00+0200,66.27
2017-04-01T07:00:00Z,2017-04-01T09:00:00+0200,170.57
2017-04-01T08:00:00Z,2017-04-01T10:00:00+0200,301.79
2017-04-01T09:00:00Z,2017-04-01T11:00:00+0200,407.56
2017-04-01T10:00:00Z,2017-04-01T12:00:00+0200,442.17
2017-04-01T11:00:00Z,2017-04-01T13:00:00+0200,443.99
2017-04-01T12:00:00Z,2017-04-01T14:00:00+0200,412.1
2017-04-01T13:00:00Z,2017-04-01T15:00:00+0200,368.83
2017-04-01T14:00:00Z,2017-04-01T16:00:00+0200,265.75
2017-04-01T15:00:00Z,2017-04-01T17:00:00+0200,158.04
2017-04-01T16:00:00Z,2017-04-01T18:00:00+0200,68.03
2017-04-01T17:00:00Z,2017-04-01T19:00:00+0200,15.88
2017-04-01T18:00:00Z,2017-04-01T20:00:00+0200,0.15
2017-04-01T19:00:00Z,2017-04-01T21:00:00+0200,0.03
2017-04-01T20:00:00Z,2017-04-01T22:00:00+0200,0.05
2017-04-01T21:00:00Z,2017-04-01T23:00:00+0200,0
2017-04-01T22:00:00Z,2017-04-02T00:00:00+0200,0
2017-04-01T23:00:00Z,2017-04-02T01:00:00+0200,0
2017-04-02T00:00:00Z,2017-04-02T02:00:00+0200,0
2017-04-02T01:00:00Z,2017-04-02T03:00:00+0200,0
2017-04-02T02:00:00Z,2017-04-02T04:00:00+0200,0.03
2017-04-02T03:00:00Z,2017-04-02T05:00:00+0200,0.05
2017-04-02T04:00:00Z,2017-04-02T06:00:00+0200,0.08
2017-04-02T05:00:00Z,2017-04-02T07:00:00+0200,7.94
2017-04-02T06:00:00Z,2017-04-02T08:00:00+0200,52.34
2017-04-02T07:00:00Z,2017-04-02T09:00:00+0200,125.6
2017-04-02T08:00:00Z,2017-04-02T10:00:00+0200,211.61
2017-04-02T09:00:00Z,2017-04-02T11:00:00+0200,306.16
2017-04-02T10:00:00Z,2017-04-02T12:00:00+0200,362.1
2017-04-02T11:00:00Z,2017-04-02T13:00:00+0200,359.17
2017-04-02T12:00:00Z,2017-04-02T14:00:00+0200,355.08
2017-04-02T13:00:00Z,2017-04-02T15:00:00+0200,284.3
2017-04-02T14:00:00Z,2017-04-02T16:00:00+0200,192.33
2017-04-02T15:00:00Z,2017-04-02T17:00:00+0200,117.9
2017-04-02T16:00:00Z,2017-04-02T18:00:00+0200,42.56
2017-04-02T17:00:00Z,2017-04-02T19:00:00+0200,6.09
2017-04-02T18:00:00Z,2017-04-02T20:00:00+0200,0.09
2017-04-02T19:00:00Z,2017-04-02T21:00:00+0200,0.03
2017-04-02T20:00:00Z,2017-04-02T22:00:00+0200,0.04
2017-04-02T21:00:00Z,2017-04-02T23:00:00+0200,0
2017-04-02T22:00:00Z,2017-04-03T00:00:00+0200,0
2017-04-02T23:00:00Z,2017-04-03T01:00:00+0200,0
2017-04-03T00:00:00Z,2017-04-03T02:00:00+0200,0
2017-04-03T01:00:00Z,2017-04-03T03:00:00+0200,0
2017-04-03T02:00:00Z,2017-04-03T04:00:00+0200,0.03
2017-04-03T03:00:00Z,2017-04-03T05:00:00+0200,0.03
2017-04-03T04:00:00Z,2017-04-03T06:00:00+0200,0.55
2017-04-03T05:00:00Z,2017-04-03T07:00:00+0200,27.31
2017-04-03T06:00:00Z,2017-04-03T08:00:00+0200,112.7
2017-04-03T07:00:00Z,2017-04-03T09:00:00+0200,242.31
2017-04-03T08:00:00Z,2017-04-03T10:00:00+0200,378.1
2017-04-03T09:00:00Z,2017-04-03T11:00:00+0200,450.81
2017-04-03T10:00:00Z,2017-04-03T12:00:00+0200,476.31
2017-04-03T11:00:00Z,2017-04-03T13:00:00+0200,489.1
2017-04-03T12:00:00Z,2017-04-03T14:00:00+0200,478.53
2017-04-03T13:00:00Z,2017-04-03T15:00:00+0200,440.08
2017-04-03T14:00:00Z,2017-04-03T16:00:00+0200,357.05
2017-04-03T15:00:00Z,2017-04-03T17:00:00+0200,231.32
2017-04-03T16:00:00Z,2017-04-03T18:00:00+0200,106.41
2017-04-03T17:00:00Z,2017-04-03T19:00:00+0200,19.26
2017-04-03T18:00:00Z,2017-04-03T20:00:00+0200,0.13
2017-04-03T19:00:00Z,2017-04-03T21:00:00+0200,0.03
2017-04-03T20:00:00Z,2017-04-03T22:00:00+0200,0.03
2017-04-03T21:00:00Z,2017-04-03T23:00:00+0200,0
2017-04-03T22:00:00Z,2017-04-04T00:00:00+0200,0
2017-04-03T23:00:00Z,2017-04-04T01:00:00+0200,0
2017-04-04T00:00:00Z,2017-04-04T02:00:00+0200,0
2017-04-04T01:00:00Z,2017-04-04T03:00:00+0200,0
2017-04-04T02:00:00Z,2017-04-04T04:00:00+0200,0.03
2017-04-04T03:00:00Z,2017-04-04T05:00:00+0200,0.03
2017-04-04T04:00:00Z,2017-04-04T06:00:00+0200,0.83
2017-04-04T05:00:00Z,2017-04-04T07:00:00+0200,32.8
2017-04-04T06:00:00Z,2017-04-04T08:00:00+0200,133.93
2017-04-04T07:00:00Z,2017-04-04T09:00:00+0200,279.02
2017-04-04T08:00:00Z,2017-04-04T10:00:00+0200,414.7
2017-04-04T09:00:00Z,2017-04-04T11:00:00+0200,518.81
2017-04-04T10:00:00Z,2017-04-04T12:00:00+0200,558.06
2017-04-04T11:00:00Z,2017-04-04T13:00:00+0200,547.11
2017-04-04T12:00:00Z,2017-04-04T14:00:00+0200,504.01
2017-04-04T13:00:00Z,2017-04-04T15:00:00+0200,441.08
2017-04-04T14:00:00Z,2017-04-04T16:00:00+0200,357.88
2017-04-04T15:00:00Z,2017-04-04T17:00:00+0200,220
2017-04-04T16:00:00Z,2017-04-04T18:00:00+0200,97.99
2017-04-04T17:00:00Z,2017-04-04T19:00:00+0200,16.19
2017-04-04T18:00:00Z,2017-04-04T20:00:00+0200,0.12
2017-04-04T19:00:00Z,2017-04-04T21:00:00+0200,0.04
2017-04-04T20:00:00Z,2017-04-04T22:00:00+0200,0.03
2017-04-04T21:00:00Z,2017-04-04T23:00:00+0200,0
2017-04-04T22:00:00Z,2017-04-05T00:00:00+0200,0
2017-04-04T23:00:00Z,2017-04-05T01:00:00+0200,0
2017-04-05T00:00:00Z,2017-04-05T02:00:00+0200,0
2017-04-05T01:00:00Z,2017-04-05T03:00:00+0200,0
2017-04-05T02:00:00Z,2017-04-05T04:00:00+0200,0.02
2017-04-05T03:00:00Z,2017-04-05T05:00:00+0200,0.04
2017-04-05T04:00:00Z,2017-04-05T06:00:00+0200,0.41
2017-04-05T05:00:00Z,2017-04-05T07:00:00+0200,15.83
2017-04-05T06:00:00Z,2017-04-05T08:00:00+0200,61.08
2017-04-05T07:00:00Z,2017-04-05T09:00:00+0200,129.41
2017-04-05T08:00:00Z,2017-04-05T10:00:00+0200,222.99
2017-04-05T09:00:00Z,2017-04-05T11:00:00+0200,338.68
2017-04-05T10:00:00Z,2017-04-05T12:00:00+0200,432.29
2017-04-05T11:00:00Z,2017-04-05T13:00:00+0200,434.73
2017-04-05T12:00:00Z,2017-04-05T14:00:00+0200,410.26
2017-04-05T13:00:00Z,2017-04-05T15:00:00+0200,356.4
2017-04-05T14:00:00Z,2017-04-05T16:00:00+0200,244.89
2017-04-05T15:00:00Z,2017-04-05T17:00:00+0200,145.38
2017-04-05T16:00:00Z,2017-04-05T18:00:00+0200,76.3
2017-04-05T17:00:00Z,2017-04-05T19:00:00+0200,19.56
2017-04-05T18:00:00Z,2017-04-05T20:00:00+0200,0.3
2017-04-05T19:00:00Z,2017-04-05T21:00:00+0200,0.03
2017-04-05T20:00:00Z,2017-04-05T22:00:00+0200,0.03
2017-04-05T21:00:00Z,2017-04-05T23:00:00+0200,0
2017-04-05T22:00:00Z,2017-04-06T00:00:00+0200,0
2017-04-05T23:00:00Z,2017-04-06T01:00:00+0200,0
2017-04-06T00:00:00Z,2017-04-06T02:00:00+0200,0
2017-04-06T01:00:00Z,2017-04-06T03:00:00+0200,0
2017-04-06T02:00:00Z,2017-04-06T04:00:00+0200,0.01
2017-04-06T03:00:00Z,2017-04-06T05:00:00+0200,0.03
2017-04-06T04:00:00Z,2017-04-06T06:00:00+0200,1.52
2017-04-06T05:00:00Z,2017-04-06T07:00:00+0200,39.35
2017-04-06T06:00:00Z,2017-04-06T08:00:00+0200,155.37
2017-04-06T07:00:00Z,2017-04-06T09:00:00+0200,274.12
2017-04-06T08:00:00Z,2017-04-06T10:00:00+0200,355.33
2017-04-06T09:00:00Z,2017-04-06T11:00:00+0200,358.65
2017-04-06T10:00:00Z,2017-04-06T12:00:00+0200,357.27
2017-04-06T11:00:00Z,2017-04-06T13:00:00+0200,353.78
2017-04-06T12:00:00Z,2017-04-06T14:00:00+0200,241.32
2017-04-06T13:00:00Z,2017-04-06T15:00:00+0200,170.96
2017-04-06T14:00:00Z,2017-04-06T16:00:00+0200,126.48
2017-04-06T15:00:00Z,2017-04-06T17:00:00+0200,71.15
2017-04-06T16:00:00Z,2017-04-06T18:00:00+0200,28.35
2017-04-06T17:00:00Z,2017-04-06T19:00:00+0200,6.05
2017-04-06T18:00:00Z,2017-04-06T20:00:00+0200,0.11
2017-04-06T19:00:00Z,2017-04-06T21:00:00+0200,0.04
2017-04-06T20:00:00Z,2017-04-06T22:00:00+0200,0.04
2017-04-06T21:00:00Z,2017-04-06T23:00:00+0200,0
2017-04-06T22:00:00Z,2017-04-07T00:00:00+0200,0
2017-04-06T23:00:00Z,2017-04-07T01:00:00+0200,0
2017-04-07T00:00:00Z,2017-04-07T02:00:00+0200,0
2017-04-07T01:00:00Z,2017-04-07T03:00:00+0200,0
2017-04-07T02:00:00Z,2017-04-07T04:00:00+0200,0.02
2017-04-07T03:00:00Z,2017-04-07T05:00:00+0200,0.05
2017-04-07T04:00:00Z,2017-04-07T06:00:00+0200,0.38
2017-04-07T05:00:00Z,2017-04-07T07:00:00+0200,11.52
2017-04-07T06:00:00Z,2017-04-07T08:00:00+0200,46.46
2017-04-07T07:00:00Z,2017-04-07T09:00:00+0200,101.67
2017-04-07T08:00:00Z,2017-04-07T10:00:00+0200,172.55
2017-04-07T09:00:00Z,2017-04-07T11:00:00+0200,253.22
2017-04-07T10:00:00Z,2017-04-07T12:00:00+0200,341.91
2017-04-07T11:00:00Z,2017-04-07T13:00:00+0200,435.2
2017-04-07T12:00:00Z,2017-04-07T14:00:00+0200,450.65
2017-04-07T13:00:00Z,2017-04-07T15:00:00+0200,436.46
2017-04-07T14:00:00Z,2017-04-07T16:00:00+0200,361.9
2017-04-07T15:00:00Z,2017-04-07T17:00:00+0200,241.55
2017-04-07T16:00:00Z,2017-04-07T18:00:00+0200,111.21
2017-04-07T17:00:00Z,2017-04-07T19:00:00+0200,28.81
2017-04-07T18:00:00Z,2017-04-07T20:00:00+0200,0.44
2017-04-07T19:00:00Z,2017-04-07T21:00:00+0200,0.04
2017-04-07T20:00:00Z,2017-04-07T22:00:00+0200,0.03
2017-04-07T21:00:00Z,2017-04-07T23:00:00+0200,0
2017-04-07T22:00:00Z,2017-04-08T00:00:00+0200,0
2017-04-07T23:00:00Z,2017-04-08T01:00:00+0200,0
2017-04-08T00:00:00Z,2017-04-08T02:00:00+0200,0
2017-04-08T01:00:00Z,2017-04-08T03:00:00+0200,0
2017-04-08T02:00:00Z,2017-04-08T04:00:00+0200,0.02
2017-04-08T03:00:00Z,2017-04-08T05:00:00+0200,0.05
2017-04-08T04:00:00Z,2017-04-08T06:00:00+0200,0.45
2017-04-08T05:00:00Z,2017-04-08T07:00:00+0200,13.93
2017-04-08T06:00:00Z,2017-04-08T08:00:00+0200,53.09
2017-04-08T07:00:00Z,2017-04-08T09:00:00+0200,112.56
2017-04-08T08:00:00Z,2017-04-08T10:00:00+0200,177.54
2017-04-08T09:00:00Z,2017-04-08T11:00:00+0200,216.78
2017-04-08T10:00:00Z,2017-04-08T12:00:00+0200,216.22
2017-04-08T11:00:00Z,2017-04-08T13:00:00+0200,219.82
2017-04-08T12:00:00Z,2017-04-08T14:00:00+0200,208.82
2017-04-08T13:00:00Z,2017-04-08T15:00:00+0200,180.95
2017-04-08T14:00:00Z,2017-04-08T16:00:00+0200,150.93
2017-04-08T15:00:00Z,2017-04-08T17:00:00+0200,104.23
2017-04-08T16:00:00Z,2017-04-08T18:00:00+0200,61.95
2017-04-08T17:00:00Z,2017-04-08T19:00:00+0200,20.93
2017-04-08T18:00:00Z,2017-04-08T20:00:00+0200,0.72
2017-04-08T19:00:00Z,2017-04-08T21:00:00+0200,0.04
2017-04-08T20:00:00Z,2017-04-08T22:00:00+0200,0.03
2017-04-08T21:00:00Z,2017-04-08T23:00:00+0200,0
2017-04-08T22:00:00Z,2017-04-09T00:00:00+0200,0
2017-04-08T23:00:00Z,2017-04-09T01:00:00+0200,0
2017-04-09T00:00:00Z,2017-04-09T02:00:00+0200,0
2017-04-09T01:00:00Z,2017-04-09T03:00:00+0200,0
2017-04-09T02:00:00Z,2017-04-09T04:00:00+0200,0.03
2017-04-09T03:00:00Z,2017-04-09T05:00:00+0200,0.04
2017-04-09T04:00:00Z,2017-04-09T06:00:00+0200,1.88
2017-04-09T05:00:00Z,2017-04-09T07:00:00+0200,36.38
2017-04-09T06:00:00Z,2017-04-09T08:00:00+0200,123.36
2017-04-09T07:00:00Z,2017-04-09T09:00:00+0200,252.32
2017-04-09T08:00:00Z,2017-04-09T10:00:00+0200,384.59
2017-04-09T09:00:00Z,2017-04-09T11:00:00+0200,502.41
2017-04-09T10:00:00Z,2017-04-09T12:00:00+0200,585.99
2017-04-09T11:00:00Z,2017-04-09T13:00:00+0200,620.01
2017-04-09T12:00:00Z,2017-04-09T14:00:00+0200,601.32
2017-04-09T13:00:00Z,2017-04-09T15:00:00+0200,538.26
2017-04-09T14:00:00Z,2017-04-09T16:00:00+0200,431.66
2017-04-09T15:00:00Z,2017-04-09T17:00:00+0200,286.59
2017-04-09T16:00:00Z,2017-04-09T18:00:00+0200,135.19
2017-04-09T17:00:00Z,2017-04-09T19:00:00+0200,31.58
2017-04-09T18:00:00Z,2017-04-09T20:00:00+0200,0.68
2017-04-09T19:00:00Z,2017-04-09T21:00:00+0200,0.04
2017-04-09T20:00:00Z,2017-04-09T22:00:00+0200,0.03
2017-04-09T21:00:00Z,2017-04-09T23:00:00+0200,0
2017-04-09T22:00:00Z,2017-04-10T00:00:00+0200,0
2017-04-09T23:00:00Z,2017-04-10T01:00:00+0200,0
2017-04-10T00:00:00Z,2017-04-10T02:00:00+0200,0
2017-04-10T01:00:00Z,2017-04-10T03:00:00+0200,0
2017-04-10T02:00:00Z,2017-04-10T04:00:00+0200,0.02
2017-04-10T03:00:00Z,2017-04-10T05:00:00+0200,0.04
2017-04-10T04:00:00Z,2017-04-10T06:00:00+0200,1.82
2017-04-10T05:00:00Z,2017-04-10T07:00:00+0200,27.62
2017-04-10T06:00:00Z,2017-04-10T08:00:00+0200,92.9
2017-04-10T07:00:00Z,2017-04-10T09:00:00+0200,156.95
2017-04-10T08:00:00Z,2017-04-10T10:00:00+0200,262.02
2017-04-10T09:00:00Z,2017-04-10T11:00:00+0200,337.7
2017-04-10T10:00:00Z,2017-04-10T12:00:00+0200,359.77
2017-04-10T11:00:00Z,2017-04-10T13:00:00+0200,356.25
2017-04-10T12:00:00Z,2017-04-10T14:00:00+0200,340.27
2017-04-10T13:00:00Z,2017-04-10T15:00:00+0200,323.76
2017-04-10T14:00:00Z,2017-04-10T16:00:00+0200,260.04
2017-04-10T15:00:00Z,2017-04-10T17:00:00+0200,187.88
2017-04-10T16:00:00Z,2017-04-10T18:00:00+0200,102.93
2017-04-10T17:00:00Z,2017-04-10T19:00:00+0200,26.51
2017-04-10T18:00:00Z,2017-04-10T20:00:00+0200,0.81
2017-04-10T19:00:00Z,2017-04-10T21:00:00+0200,0.04
2017-04-10T20:00:00Z,2017-04-10T22:00:00+0200,0.03
2017-04-10T21:00:00Z,2017-04-10T23:00:00+0200,0
2017-04-10T22:00:00Z,2017-04-11T00:00:00+0200,0
2017-04-10T23:00:00Z,2017-04-11T01:00:00+0200,0
2017-04-11T00:00:00Z,2017-04-11T02:00:00+0200,0
2017-04-11T01:00:00Z,2017-04-11T03:00:00+0200,0
2017-04-11T02:00:00Z,2017-04-11T04:00:00+0200,0.02
2017-04-11T03:00:00Z,2017-04-11T05:00:00+0200,0.04
2017-04-11T04:00:00Z,2017-04-11T06:00:00+0200,3.49
2017-04-11T05:00:00Z,2017-04-11T07:00:00+0200,46.55
2017-04-11T06:00:00Z,2017-04-11T08:00:00+0200,156.99
2017-04-11T07:00:00Z,2017-04-11T09:00:00+0200,290.11
2017-04-11T08:00:00Z,2017-04-11T10:00:00+0200,400.25
2017-04-11T09:00:00Z,2017-04-11T11:00:00+0200,478.98
2017-04-11T10:00:00Z,2017-04-11T12:00:00+0200,518.72
2017-04-11T11:00:00Z,2017-04-11T13:00:00+0200,543.81
2017-04-11T12:00:00Z,2017-04-11T14:00:00+0200,510
2017-04-11T13:00:00Z,2017-04-11T15:00:00+0200,406.27
2017-04-11T14:00:00Z,2017-04-11T16:00:00+0200,251.31
2017-04-11T15:00:00Z,2017-04-11T17:00:00+0200,122
2017-04-11T16:00:00Z,2017-04-11T18:00:00+0200,45.61
2017-04-11T17:00:00Z,2017-04-11T19:00:00+0200,7.44
2017-04-11T18:00:00Z,2017-04-11T20:00:00+0200,0.12
2017-04-11T19:00:00Z,2017-04-11T21:00:00+0200,0.03
2017-04-11T20:00:00Z,2017-04-11T22:00:00+0200,0.03
2017-04-11T21:00:00Z,2017-04-11T23:00:00+0200,0
2017-04-11T22:00:00Z,2017-04-12T00:00:00+0200,0
2017-04-11T23:00:00Z,2017-04-12T01:00:00+0200,0
2017-04-12T00:00:00Z,2017-04-12T02:00:00+0200,0
2017-04-12T01:00:00Z,2017-04-12T03:00:00+0200,0
2017-04-12T02:00:00Z,2017-04-12T04:00:00+0200,0.02
2017-04-12T03:00:00Z,2017-04-12T05:00:00+0200,0.06
2017-04-12T04:00:00Z,2017-04-12T06:00:00+0200,0.92
2017-04-12T05:00:00Z,2017-04-12T07:00:00+0200,17.55
2017-04-12T06:00:00Z,2017-04-12T08:00:00+0200,49.96
2017-04-12T07:00:00Z,2017-04-12T09:00:00+0200,82.59
2017-04-12T08:00:00Z,2017-04-12T10:00:00+0200,108.63
2017-04-12T09:00:00Z,2017-04-12T11:00:00+0200,159.2
2017-04-12T10:00:00Z,2017-04-12T12:00:00+0200,207.17
2017-04-12T11:00:00Z,2017-04-12T13:00:00+0200,231.46
2017-04-12T12:00:00Z,2017-04-12T14:00:00+0200,241.67
2017-04-12T13:00:00Z,2017-04-12T15:00:00+0200,232.74
2017-04-12T14:00:00Z,2017-04-12T16:00:00+0200,207.88
2017-04-12T15:00:00Z,2017-04-12T17:00:00+0200,144.06
2017-04-12T16:00:00Z,2017-04-12T18:00:00+0200,80.3
2017-04-12T17:00:00Z,2017-04-12T19:00:00+0200,25.37
2017-04-12T18:00:00Z,2017-04-12T20:00:00+0200,0.96
2017-04-12T19:00:00Z,2017-04-12T21:00:00+0200,0.04
2017-04-12T20:00:00Z,2017-04-12T22:00:00+0200,0.03
2017-04-12T21:00:00Z,2017-04-12T23:00:00+0200,0
2017-04-12T22:00:00Z,2017-04-13T00:00:00+0200,0
2017-04-12T23:00:00Z,2017-04-13T01:00:00+0200,0
2017-04-13T00:00:00Z,2017-04-13T02:00:00+0200,0
2017-04-13T01:00:00Z,2017-04-13T03:00:00+0200,0
2017-04-13T02:00:00Z,2017-04-13T04:00:00+0200,0.03
2017-04-13T03:00:00Z,2017-04-13T05:00:00+0200,0.06
2017-04-13T04:00:00Z,2017-04-13T06:00:00+0200,3
2017-04-13T05:00:00Z,2017-04-13T07:00:00+0200,35.2
2017-04-13T06:00:00Z,2017-04-13T08:00:00+0200,99.39
2017-04-13T07:00:00Z,2017-04-13T09:00:00+0200,166.67
2017-04-13T08:00:00Z,2017-04-13T10:00:00+0200,236.52
2017-04-13T09:00:00Z,2017-04-13T11:00:00+0200,286.83
2017-04-13T10:00:00Z,2017-04-13T12:00:00+0200,312.82
2017-04-13T11:00:00Z,2017-04-13T13:00:00+0200,312.85
2017-04-13T12:00:00Z,2017-04-13T14:00:00+0200,315.8
2017-04-13T13:00:00Z,2017-04-13T15:00:00+0200,251.07
2017-04-13T14:00:00Z,2017-04-13T16:00:00+0200,196.44
2017-04-13T15:00:00Z,2017-04-13T17:00:00+0200,129.29
2017-04-13T16:00:00Z,2017-04-13T18:00:00+0200,65.34
2017-04-13T17:00:00Z,2017-04-13T19:00:00+0200,24.31
2017-04-13T18:00:00Z,2017-04-13T20:00:00+0200,1.36
2017-04-13T19:00:00Z,2017-04-13T21:00:00+0200,0.05
2017-04-13T20:00:00Z,2017-04-13T22:00:00+0200,0.02
2017-04-13T21:00:00Z,2017-04-13T23:00:00+0200,0
2017-04-13T22:00:00Z,2017-04-14T00:00:00+0200,0
2017-04-13T23:00:00Z,2017-04-14T01:00:00+0200,0
2017-04-14T00:00:00Z,2017-04-14T02:00:00+0200,0
2017-04-14T01:00:00Z,2017-04-14T03:00:00+0200,0
2017-04-14T02:00:00Z,2017-04-14T04:00:00+0200,0.03
2017-04-14T03:00:00Z,2017-04-14T05:00:00+0200,0.04
2017-04-14T04:00:00Z,2017-04-14T06:00:00+0200,6.44
2017-04-14T05:00:00Z,2017-04-14T07:00:00+0200,58.28
2017-04-14T06:00:00Z,2017-04-14T08:00:00+0200,144.44
2017-04-14T07:00:00Z,2017-04-14T09:00:00+0200,225.09
2017-04-14T08:00:00Z,2017-04-14T10:00:00+0200,281.06
2017-04-14T09:00:00Z,2017-04-14T11:00:00+0200,291.79
2017-04-14T10:00:00Z,2017-04-14T12:00:00+0200,301.94
2017-04-14T11:00:00Z,2017-04-14T13:00:00+0200,321.62
2017-04-14T12:00:00Z,2017-04-14T14:00:00+0200,340.58
2017-04-14T13:00:00Z,2017-04-14T15:00:00+0200,301.78
2017-04-14T14:00:00Z,2017-04-14T16:00:00+0200,210.6
2017-04-14T15:00:00Z,2017-04-14T17:00:00+0200,143.41
2017-04-14T16:00:00Z,2017-04-14T18:00:00+0200,77.25
2017-04-14T17:00:00Z,2017-04-14T19:00:00+0200,23.59
2017-04-14T18:00:00Z,2017-04-14T20:00:00+0200,0.85
2017-04-14T19:00:00Z,2017-04-14T21:00:00+0200,0.04
2017-04-14T20:00:00Z,2017-04-14T22:00:00+0200,0.03
2017-04-14T21:00:00Z,2017-04-14T23:00:00+0200,0
2017-04-14T22:00:00Z,2017-04-15T00:00:00+0200,0
2017-04-14T23:00:00Z,2017-04-15T01:00:00+0200,0
2017-04-15T00:00:00Z,2017-04-15T02:00:00+0200,0
2017-04-15T01:00:00Z,2017-04-15T03:00:00+0200,0
2017-04-15T02:00:00Z,2017-04-15T04:00:00+0200,0.01
2017-04-15T03:00:00Z,2017-04-15T05:00:00+0200,0.06
2017-04-15T04:00:00Z,2017-04-15T06:00:00+0200,0.75
2017-04-15T05:00:00Z,2017-04-15T07:00:00+0200,11.32
2017-04-15T06:00:00Z,2017-04-15T08:00:00+0200,37.59
2017-04-15T07:00:00Z,2017-04-15T09:00:00+0200,71.7
2017-04-15T08:00:00Z,2017-04-15T10:00:00+0200,101.57
2017-04-15T09:00:00Z,2017-04-15T11:00:00+0200,154.8
2017-04-15T10:00:00Z,2017-04-15T12:00:00+0200,178.59
2017-04-15T11:00:00Z,2017-04-15T13:00:00+0200,206.88
2017-04-15T12:00:00Z,2017-04-15T14:00:00+0200,233.03
2017-04-15T13:00:00Z,2017-04-15T15:00:00+0200,241.68
2017-04-15T14:00:00Z,2017-04-15T16:00:00+0200,180.84
2017-04-15T15:00:00Z,2017-04-15T17:00:00+0200,120.86
2017-04-15T16:00:00Z,2017-04-15T18:00:00+0200,71.31
2017-04-15T17:00:00Z,2017-04-15T19:00:00+0200,22.6
2017-04-15T18:00:00Z,2017-04-15T20:00:00+0200,1.26
2017-04-15T19:00:00Z,2017-04-15T21:00:00+0200,0.04
2017-04-15T20:00:00Z,2017-04-15T22:00:00+0200,0.03
2017-04-15T21:00:00Z,2017-04-15T23:00:00+0200,0
2017-04-15T22:00:00Z,2017-04-16T00:00:00+0200,0
2017-04-15T23:00:00Z,2017-04-16T01:00:00+0200,0
2017-04-16T00:00:00Z,2017-04-16T02:00:00+0200,0
2017-04-16T01:00:00Z,2017-04-16T03:00:00+0200,0
2017-04-16T02:00:00Z,2017-04-16T04:00:00+0200,0.03
2017-04-16T03:00:00Z,2017-04-16T05:00:00+0200,0.04
2017-04-16T04:00:00Z,2017-04-16T06:00:00+0200,4.92
2017-04-16T05:00:00Z,2017-04-16T07:00:00+0200,46.66
2017-04-16T06:00:00Z,2017-04-16T08:00:00+0200,130.64
2017-04-16T07:00:00Z,2017-04-16T09:00:00+0200,218.43
2017-04-16T08:00:00Z,2017-04-16T10:00:00+0200,298.11
2017-04-16T09:00:00Z,2017-04-16T11:00:00+0200,349.65
2017-04-16T10:00:00Z,2017-04-16T12:00:00+0200,348.05
2017-04-16T11:00:00Z,2017-04-16T13:00:00+0200,343.81
2017-04-16T12:00:00Z,2017-04-16T14:00:00+0200,313.37
2017-04-16T13:00:00Z,2017-04-16T15:00:00+0200,266.33
2017-04-16T14:00:00Z,2017-04-16T16:00:00+0200,199.96
2017-04-16T15:00:00Z,2017-04-16T17:00:00+0200,156.67
2017-04-16T16:00:00Z,2017-04-16T18:00:00+0200,87.67
2017-04-16T17:00:00Z,2017-04-16T19:00:00+0200,26.77
2017-04-16T18:00:00Z,2017-04-16T20:00:00+0200,1.95
2017-04-16T19:00:00Z,2017-04-16T21:00:00+0200,0.05
2017-04-16T20:00:00Z,2017-04-16T22:00:00+0200,0.01
2017-04-16T21:00:00Z,2017-04-16T23:00:00+0200,0
2017-04-16T22:00:00Z,2017-04-17T00:00:00+0200,0
2017-04-16T23:00:00Z,2017-04-17T01:00:00+0200,0
