201,203,204,205,206,207,208,211,212,214,239,252,320,321,209,210,215,225,235,240,242,248,249,251,257,258,260,265,267,269,270,273,275,277,278,279,280,283,285,286,290,308,310,311,312,313,315,316,319,323,324,330,331,340,343,344,348,350,356,370,375,377,380,391
,,,,,,,,,,,,110,,110,40,50,120,90,60,110,70,60,80,120,110,40,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,110,,110,40,50,120,90,50,120,80,60,80,120,110,40,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,110,,120,50,50,120,90,50,120,80,60,90,120,110,40,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,100,,100,40,40,110,80,40,120,70,60,90,110,110,40,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,100,,110,50,50,120,80,60,120,80,60,90,110,100,40,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,110,,120,60,60,110,90,70,110,110,60,90,120,120,50,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,120,,120,60,70,120,90,60,110,90,60,90,110,120,50,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,110,,110,50,50,120,80,60,120,70,50,90,100,120,50,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,110,,120,50,60,120,80,50,120,90,50,90,100,120,50,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,120,,120,60,70,120,90,70,120,100,70,100,110,120,50,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,120,,130,60,70,130,100,70,140,100,80,110,110,120,50,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,130,,130,60,70,140,100,70,140,80,80,110,120,130,60,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,130,,130,60,70,140,110,70,140,80,70,120,100,130,60,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,120,,130,70,70,140,110,80,140,100,70,120,90,140,60,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,120,,130,60,70,140,110,60,150,100,80,120,90,130,50,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,130,,140,60,70,140,120,60,140,90,70,120,80,130,50,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,130,,140,70,90,140,120,80,150,100,80,140,70,130,50,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,140,,140,80,90,150,130,90,160,100,80,140,70,140,60,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,150,,150,90,100,160,130,100,160,100,80,140,80,140,60,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,160,,170,100,100,180,140,100,170,120,100,140,100,160,60,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,160,,170,90,100,180,140,100,190,120,100,160,110,160,70,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,170,,170,100,100,170,140,100,200,120,110,160,100,170,60,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,170,,160,100,110,170,140,100,200,130,110,160,110,160,70,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,170,,170,100,110,180,140,100,200,120,100,160,110,180,80,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,170,,180,110,110,180,140,100,200,130,110,170,120,170,80,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,170,,180,100,110,190,140,120,200,130,130,170,120,160,90,,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,160,,180,120,110,190,140,120,180,130,130,150,120,150,90,,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,150,,160,130,120,180,130,130,190,120,130,130,110,160,90,,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,150,,150,140,110,160,130,130,180,100,120,150,110,140,80,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,140,,150,140,100,160,120,130,150,90,120,120,120,150,80,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,120,,120,100,90,130,110,110,170,60,100,120,110,120,70,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,130,,130,90,80,140,120,90,170,60,110,120,100,110,50,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,140,,130,90,80,140,120,110,180,60,110,130,100,130,60,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,140,,130,100,90,140,110,90,170,60,110,130,110,130,60,,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,140,,140,90,100,150,120,110,170,60,110,130,110,140,60,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,130,,140,100,100,150,120,110,170,60,120,140,120,130,60,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,140,,140,110,100,150,130,110,180,70,120,140,100,140,70,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,140,,140,100,90,140,120,110,180,60,120,140,90,140,60,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,130,,140,100,90,150,130,110,180,60,110,140,90,130,60,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,140,,150,100,90,160,120,100,180,60,110,140,80,140,50,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,140,,150,100,90,150,120,100,180,60,110,140,70,130,50,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,140,,140,100,90,150,120,100,170,60,110,120,70,120,50,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,130,,140,100,90,140,120,100,160,50,100,120,80,120,50,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,130,,130,100,90,140,110,90,160,50,90,130,100,110,40,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,120,,140,90,90,150,120,90,170,50,100,120,110,110,40,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,120,,140,90,80,150,110,90,160,50,90,120,100,110,40,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,110,,130,90,80,140,110,70,160,50,90,120,110,110,40,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,110,,120,80,70,130,100,70,150,40,80,110,110,100,40,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,100,,110,80,70,120,100,60,140,50,70,110,120,90,30,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,90,,110,60,50,110,90,60,130,40,70,90,120,90,30,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,90,,100,60,50,110,100,60,140,40,60,80,120,90,30,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,80,,100,50,40,100,100,60,140,50,60,100,110,90,30,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,90,,90,50,40,90,90,40,130,50,60,100,110,90,40,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,100,,90,70,60,100,90,50,130,50,60,100,120,90,40,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,110,,100,70,50,110,90,50,140,50,70,110,110,110,50,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,100,,140,90,70,140,100,80,150,60,70,120,100,120,50,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,80,,120,50,40,130,110,70,140,60,90,110,100,110,50,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,100,,90,50,50,90,100,60,150,50,70,120,110,110,40,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,90,,90,50,50,100,80,60,130,40,50,100,110,90,50,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,70,,90,40,50,110,80,60,130,70,40,90,120,100,40,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,60,,90,40,50,100,70,60,100,60,60,80,100,90,40,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,50,,80,20,30,80,60,50,90,40,50,70,90,90,40,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,30,,60,30,30,70,60,30,90,40,40,70,90,70,30,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,10,,60,20,20,70,50,30,100,30,40,70,80,80,20,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,40,,70,20,10,70,60,20,110,30,30,70,70,60,10,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,60,,90,30,20,80,60,20,110,30,40,70,70,70,20,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,90,,90,60,50,90,60,40,110,30,50,80,80,70,20,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
