utc_timestamp,cet_cest_timestamp,PL_wind_onshore_generation_actual
2016-01-04T05:00:00Z,2016-01-04T06:00:00+0100,1992.688
2016-01-04T06:00:00Z,2016-01-04T07:00:00+0100,1965.738
2016-01-04T07:00:00Z,2016-01-04T08:00:00+0100,1994.95
2016-01-04T08:00:00Z,2016-01-04T09:00:00+0100,1810.3
2016-01-04T09:00:00Z,2016-01-04T10:00:00+0100,1584.35
2016-01-04T10:00:00Z,2016-01-04T11:00:00+0100,1426.313
2016-01-04T11:00:00Z,2016-01-04T12:00:00+0100,1326.038
2016-01-04T12:00:00Z,2016-01-04T13:00:00+0100,1340.563
2016-01-04T13:00:00Z,2016-01-04T14:00:00+0100,1340.963
2016-01-04T14:00:00Z,2016-01-04T15:00:00+0100,1439.65
2016-01-04T15:00:00Z,2016-01-04T16:00:00+0100,1601.163
2016-01-04T16:00:00Z,2016-01-04T17:00:00+0100,1713.263
2016-01-04T17:00:00Z,2016-01-04T18:00:00+0100,1687.488
2016-01-04T18:00:00Z,2016-01-04T19:00:00+0100,1527.388
2016-01-04T19:00:00Z,2016-01-04T20:00:00+0100,1359.588
2016-01-04T20:00:00Z,2016-01-04T21:00:00+0100,1244.175
2016-01-04T21:00:00Z,2016-01-04T22:00:00+0100,1083.925
2016-01-04T22:00:00Z,2016-01-04T23:00:00+0100,929.063
2016-01-04T23:00:00Z,2016-01-05T00:00:00+0100,780.275
2016-01-05T00:00:00Z,2016-01-05T01:00:00+0100,725.725
2016-01-05T01:00:00Z,2016-01-05T02:00:00+0100,664.863
2016-01-05T02:00:00Z,2016-01-05T03:00:00+0100,703.763
2016-01-05T03:00:00Z,2016-01-05T04:00:00+0100,700
2016-01-05T04:00:00Z,2016-01-05T05:00:00+0100,688.9
2016-01-05T05:00:00Z,2016-01-05T06:00:00+0100,707.175
2016-01-05T06:00:00Z,2016-01-05T07:00:00+0100,662.2
2016-01-05T07:00:00Z,2016-01-05T08:00:00+0100,791.788
2016-01-05T08:00:00Z,2016-01-05T09:00:00+0100,666.325
2016-01-05T09:00:00Z,2016-01-05T10:00:00+0100,468.475
2016-01-05T10:00:00Z,2016-01-05T11:00:00+0100,333.238
2016-01-05T11:00:00Z,2016-01-05T12:00:00+0100,275.025
2016-01-05T12:00:00Z,2016-01-05T13:00:00+0100,282.7
2016-01-05T13:00:00Z,2016-01-05T14:00:00+0100,300.1
2016-01-05T14:00:00Z,2016-01-05T15:00:00+0100,359.588
2016-01-05T15:00:00Z,2016-01-05T16:00:00+0100,487.163
2016-01-05T16:00:00Z,2016-01-05T17:00:00+0100,548.85
2016-01-05T17:00:00Z,2016-01-05T18:00:00+0100,596.638
2016-01-05T18:00:00Z,2016-01-05T19:00:00+0100,632.688
2016-01-05T19:00:00Z,2016-01-05T20:00:00+0100,669.675
2016-01-05T20:00:00Z,2016-01-05T21:00:00+0100,671.7
2016-01-05T21:00:00Z,2016-01-05T22:00:00+0100,600.425
2016-01-05T22:00:00Z,2016-01-05T23:00:00+0100,510.225
2016-01-05T23:00:00Z,2016-01-06T00:00:00+0100,445.075
2016-01-06T00:00:00Z,2016-01-06T01:00:00+0100,456.663
2016-01-06T01:00:00Z,2016-01-06T02:00:00+0100,505.513
2016-01-06T02:00:00Z,2016-01-06T03:00:00+0100,563.6
2016-01-06T03:00:00Z,2016-01-06T04:00:00+0100,627.975
2016-01-06T04:00:00Z,2016-01-06T05:00:00+0100,679.088
2016-01-06T05:00:00Z,2016-01-06T06:00:00+0100,733.9
2016-01-06T06:00:00Z,2016-01-06T07:00:00+0100,705.288
2016-01-06T07:00:00Z,2016-01-06T08:00:00+0100,685.575
2016-01-06T08:00:00Z,2016-01-06T09:00:00+0100,603.7
2016-01-06T09:00:00Z,2016-01-06T10:00:00+0100,362.563
2016-01-06T10:00:00Z,2016-01-06T11:00:00+0100,225.975
2016-01-06T11:00:00Z,2016-01-06T12:00:00+0100,215.525
2016-01-06T12:00:00Z,2016-01-06T13:00:00+0100,200.238
2016-01-06T13:00:00Z,2016-01-06T14:00:00+0100,223
2016-01-06T14:00:00Z,2016-01-06T15:00:00+0100,341.288
2016-01-06T15:00:00Z,2016-01-06T16:00:00+0100,535.675
2016-01-06T16:00:00Z,2016-01-06T17:00:00+0100,715.6
2016-01-06T17:00:00Z,2016-01-06T18:00:00+0100,752.213
2016-01-06T18:00:00Z,2016-01-06T19:00:00+0100,777.313
2016-01-06T19:00:00Z,2016-01-06T20:00:00+0100,805.888
2016-01-06T20:00:00Z,2016-01-06T21:00:00+0100,766.413
2016-01-06T21:00:00Z,2016-01-06T22:00:00+0100,731.475
2016-01-06T22:00:00Z,2016-01-06T23:00:00+0100,700.9
2016-01-06T23:00:00Z,2016-01-07T00:00:00+0100,722.475
2016-01-07T00:00:00Z,2016-01-07T01:00:00+0100,669.488
2016-01-07T01:00:00Z,2016-01-07T02:00:00+0100,620.425
2016-01-07T02:00:00Z,2016-01-07T03:00:00+0100,654.475
2016-01-07T03:00:00Z,2016-01-07T04:00:00+0100,734.525
2016-01-07T04:00:00Z,2016-01-07T05:00:00+0100,808.888
2016-01-07T05:00:00Z,2016-01-07T06:00:00+0100,753.6
2016-01-07T06:00:00Z,2016-01-07T07:00:00+0100,711.113
2016-01-07T07:00:00Z,2016-01-07T08:00:00+0100,679.538
2016-01-07T08:00:00Z,2016-01-07T09:00:00+0100,615.2
2016-01-07T09:00:00Z,2016-01-07T10:00:00+0100,630.4
2016-01-07T10:00:00Z,2016-01-07T11:00:00+0100,646.588
2016-01-07T11:00:00Z,2016-01-07T12:00:00+0100,708.013
2016-01-07T12:00:00Z,2016-01-07T13:00:00+0100,784.625
2016-01-07T13:00:00Z,2016-01-07T14:00:00+0100,839.438
2016-01-07T14:00:00Z,2016-01-07T15:00:00+0100,846.575
2016-01-07T15:00:00Z,2016-01-07T16:00:00+0100,916.4
2016-01-07T16:00:00Z,2016-01-07T17:00:00+0100,907.35
2016-01-07T17:00:00Z,2016-01-07T18:00:00+0100,991.4
2016-01-07T18:00:00Z,2016-01-07T19:00:00+0100,1014.275
2016-01-07T19:00:00Z,2016-01-07T20:00:00+0100,1128.475
2016-01-07T20:00:00Z,2016-01-07T21:00:00+0100,1214.5
2016-01-07T21:00:00Z,2016-01-07T22:00:00+0100,1266.763
2016-01-07T22:00:00Z,2016-01-07T23:00:00+0100,1356.013
2016-01-07T23:00:00Z,2016-01-08T00:00:00+0100,1517.225
2016-01-08T00:00:00Z,2016-01-08T01:00:00+0100,1677.175
2016-01-08T01:00:00Z,2016-01-08T02:00:00+0100,1760.613
2016-01-08T02:00:00Z,2016-01-08T03:00:00+0100,1928.025
2016-01-08T03:00:00Z,2016-01-08T04:00:00+0100,1966.975
2016-01-08T04:00:00Z,2016-01-08T05:00:00+0100,1946.938
2016-01-08T05:00:00Z,2016-01-08T06:00:00+0100,2162.838
2016-01-08T06:00:00Z,2016-01-08T07:00:00+0100,2152.513
2016-01-08T07:00:00Z,2016-01-08T08:00:00+0100,2066.15
2016-01-08T08:00:00Z,2016-01-08T09:00:00+0100,1915.738
2016-01-08T09:00:00Z,2016-01-08T10:00:00+0100,1911.188
2016-01-08T10:00:00Z,2016-01-08T11:00:00+0100,1853.9
2016-01-08T11:00:00Z,2016-01-08T12:00:00+0100,1825.15
2016-01-08T12:00:00Z,2016-01-08T13:00:00+0100,1933.163
2016-01-08T13:00:00Z,2016-01-08T14:00:00+0100,2141.288
2016-01-08T14:00:00Z,2016-01-08T15:00:00+0100,2276.375
2016-01-08T15:00:00Z,2016-01-08T16:00:00+0100,2400.663
2016-01-08T16:00:00Z,2016-01-08T17:00:00+0100,2420.013
2016-01-08T17:00:00Z,2016-01-08T18:00:00+0100,2513.988
2016-01-08T18:00:00Z,2016-01-08T19:00:00+0100,2576.163
2016-01-08T19:00:00Z,2016-01-08T20:00:00+0100,2593.813
2016-01-08T20:00:00Z,2016-01-08T21:00:00+0100,2598.088
2016-01-08T21:00:00Z,2016-01-08T22:00:00+0100,2615.763
2016-01-08T22:00:00Z,2016-01-08T23:00:00+0100,2607.625
2016-01-08T23:00:00Z,2016-01-09T00:00:00+0100,2662.075
2016-01-09T00:00:00Z,2016-01-09T01:00:00+0100,2616.225
2016-01-09T01:00:00Z,2016-01-09T02:00:00+0100,2497.888
2016-01-09T02:00:00Z,2016-01-09T03:00:00+0100,2167.8
2016-01-09T03:00:00Z,2016-01-09T04:00:00+0100,1751.363
2016-01-09T04:00:00Z,2016-01-09T05:00:00+0100,1388.05
2016-01-09T05:00:00Z,2016-01-09T06:00:00+0100,1270.938
2016-01-09T06:00:00Z,2016-01-09T07:00:00+0100,1131.413
2016-01-09T07:00:00Z,2016-01-09T08:00:00+0100,968.3
2016-01-09T08:00:00Z,2016-01-09T09:00:00+0100,697.575
2016-01-09T09:00:00Z,2016-01-09T10:00:00+0100,557.05
2016-01-09T10:00:00Z,2016-01-09T11:00:00+0100,479.163
2016-01-09T11:00:00Z,2016-01-09T12:00:00+0100,374.263
2016-01-09T12:00:00Z,2016-01-09T13:00:00+0100,322.85
2016-01-09T13:00:00Z,2016-01-09T14:00:00+0100,329.7
2016-01-09T14:00:00Z,2016-01-09T15:00:00+0100,400.975
2016-01-09T15:00:00Z,2016-01-09T16:00:00+0100,571.875
2016-01-09T16:00:00Z,2016-01-09T17:00:00+0100,705.113
2016-01-09T17:00:00Z,2016-01-09T18:00:00+0100,757.325
2016-01-09T18:00:00Z,2016-01-09T19:00:00+0100,941.663
2016-01-09T19:00:00Z,2016-01-09T20:00:00+0100,1011.15
2016-01-09T20:00:00Z,2016-01-09T21:00:00+0100,1135.838
2016-01-09T21:00:00Z,2016-01-09T22:00:00+0100,1256.463
2016-01-09T22:00:00Z,2016-01-09T23:00:00+0100,1392.588
2016-01-09T23:00:00Z,2016-01-10T00:00:00+0100,1473.188
2016-01-10T00:00:00Z,2016-01-10T01:00:00+0100,1594.4
2016-01-10T01:00:00Z,2016-01-10T02:00:00+0100,1645.863
2016-01-10T02:00:00Z,2016-01-10T03:00:00+0100,1619.988
2016-01-10T03:00:00Z,2016-01-10T04:00:00+0100,1710.888
2016-01-10T04:00:00Z,2016-01-10T05:00:00+0100,1849.375
2016-01-10T05:00:00Z,2016-01-10T06:00:00+0100,1882.825
2016-01-10T06:00:00Z,2016-01-10T07:00:00+0100,1977.85
2016-01-10T07:00:00Z,2016-01-10T08:00:00+0100,2073.388
2016-01-10T08:00:00Z,2016-01-10T09:00:00+0100,2228.8
2016-01-10T09:00:00Z,2016-01-10T10:00:00+0100,2221.688
2016-01-10T10:00:00Z,2016-01-10T11:00:00+0100,2055.65
2016-01-10T11:00:00Z,2016-01-10T12:00:00+0100,1988.913
2016-01-10T12:00:00Z,2016-01-10T13:00:00+0100,1886.125
2016-01-10T13:00:00Z,2016-01-10T14:00:00+0100,1941.688
2016-01-10T14:00:00Z,2016-01-10T15:00:00+0100,2121.713
2016-01-10T15:00:00Z,2016-01-10T16:00:00+0100,2328.138
2016-01-10T16:00:00Z,2016-01-10T17:00:00+0100,2318.938
2016-01-10T17:00:00Z,2016-01-10T18:00:00+0100,2289.063
2016-01-10T18:00:00Z,2016-01-10T19:00:00+0100,2157.425
2016-01-10T19:00:00Z,2016-01-10T20:00:00+0100,1994.588
2016-01-10T20:00:00Z,2016-01-10T21:00:00+0100,1808
2016-01-10T21:00:00Z,2016-01-10T22:00:00+0100,1648.788
2016-01-10T22:00:00Z,2016-01-10T23:00:00+0100,1554.363
2016-01-10T23:00:00Z,2016-01-11T00:00:00+0100,1381.031
2016-01-11T00:00:00Z,2016-01-11T01:00:00+0100,1263.152
2016-01-11T01:00:00Z,2016-01-11T02:00:00+0100,1326.186
2016-01-11T02:00:00Z,2016-01-11T03:00:00+0100,1326.699
2016-01-11T03:00:00Z,2016-01-11T04:00:00+0100,1214.189
2016-01-11T04:00:00Z,2016-01-11T05:00:00+0100,1170.478
2016-01-11T05:00:00Z,2016-01-11T06:00:00+0100,1140.137
2016-01-11T06:00:00Z,2016-01-11T07:00:00+0100,993.585
2016-01-11T07:00:00Z,2016-01-11T08:00:00+0100,955.027
2016-01-11T08:00:00Z,2016-01-11T09:00:00+0100,899.912
2016-01-11T09:00:00Z,2016-01-11T10:00:00+0100,787.313
2016-01-11T10:00:00Z,2016-01-11T11:00:00+0100,657.42
2016-01-11T11:00:00Z,2016-01-11T12:00:00+0100,531.536
2016-01-11T12:00:00Z,2016-01-11T13:00:00+0100,410.172
2016-01-11T13:00:00Z,2016-01-11T14:00:00+0100,300.323
2016-01-11T14:00:00Z,2016-01-11T15:00:00+0100,220.122
2016-01-11T15:00:00Z,2016-01-11T16:00:00+0100,160.519
2016-01-11T16:00:00Z,2016-01-11T17:00:00+0100,160.232
2016-01-11T17:00:00Z,2016-01-11T18:00:00+0100,167.66
2016-01-11T18:00:00Z,2016-01-11T19:00:00+0100,212.995
2016-01-11T19:00:00Z,2016-01-11T20:00:00+0100,264.894
2016-01-11T20:00:00Z,2016-01-11T21:00:00+0100,241.284
2016-01-11T21:00:00Z,2016-01-11T22:00:00+0100,211.462
2016-01-11T22:00:00Z,2016-01-11T23:00:00+0100,222.045
2016-01-11T23:00:00Z,2016-01-12T00:00:00+0100,213.549
2016-01-12T00:00:00Z,2016-01-12T01:00:00+0100,222.074
2016-01-12T01:00:00Z,2016-01-12T02:00:00+0100,286.684
2016-01-12T02:00:00Z,2016-01-12T03:00:00+0100,304.996
2016-01-12T03:00:00Z,2016-01-12T04:00:00+0100,364.023
2016-01-12T04:00:00Z,2016-01-12T05:00:00+0100,401.062
2016-01-12T05:00:00Z,2016-01-12T06:00:00+0100,481.76
2016-01-12T06:00:00Z,2016-01-12T07:00:00+0100,556.936
2016-01-12T07:00:00Z,2016-01-12T08:00:00+0100,567.499
2016-01-12T08:00:00Z,2016-01-12T09:00:00+0100,567.849
2016-01-12T09:00:00Z,2016-01-12T10:00:00+0100,577.495
2016-01-12T10:00:00Z,2016-01-12T11:00:00+0100,506.973
2016-01-12T11:00:00Z,2016-01-12T12:00:00+0100,456.906
2016-01-12T12:00:00Z,2016-01-12T13:00:00+0100,447.489
2016-01-12T13:00:00Z,2016-01-12T14:00:00+0100,420.645
2016-01-12T14:00:00Z,2016-01-12T15:00:00+0100,434.423
2016-01-12T15:00:00Z,2016-01-12T16:00:00+0100,449.447
2016-01-12T16:00:00Z,2016-01-12T17:00:00+0100,577.212
2016-01-12T17:00:00Z,2016-01-12T18:00:00+0100,648.125
2016-01-12T18:00:00Z,2016-01-12T19:00:00+0100,721.489
2016-01-12T19:00:00Z,2016-01-12T20:00:00+0100,699.202
2016-01-12T20:00:00Z,2016-01-12T21:00:00+0100,771.324
2016-01-12T21:00:00Z,2016-01-12T22:00:00+0100,792.479
2016-01-12T22:00:00Z,2016-01-12T23:00:00+0100,800.743
2016-01-12T23:00:00Z,2016-01-13T00:00:00+0100,841.113
2016-01-13T00:00:00Z,2016-01-13T01:00:00+0100,913.862
2016-01-13T01:00:00Z,2016-01-13T02:00:00+0100,961.751
2016-01-13T02:00:00Z,2016-01-13T03:00:00+0100,957.047
2016-01-13T03:00:00Z,2016-01-13T04:00:00+0100,994.611
2016-01-13T04:00:00Z,2016-01-13T05:00:00+0100,1116.837
2016-01-13T05:00:00Z,2016-01-13T06:00:00+0100,1192.826
2016-01-13T06:00:00Z,2016-01-13T07:00:00+0100,1242.179
2016-01-13T07:00:00Z,2016-01-13T08:00:00+0100,1246.751
2016-01-13T08:00:00Z,2016-01-13T09:00:00+0100,1242.765
2016-01-13T09:00:00Z,2016-01-13T10:00:00+0100,1199.287
2016-01-13T10:00:00Z,2016-01-13T11:00:00+0100,1210.114
2016-01-13T11:00:00Z,2016-01-13T12:00:00+0100,1263.615
2016-01-13T12:00:00Z,2016-01-13T13:00:00+0100,1208.624
2016-01-13T13:00:00Z,2016-01-13T14:00:00+0100,1217.713
2016-01-13T14:00:00Z,2016-01-13T15:00:00+0100,1330
2016-01-13T15:00:00Z,2016-01-13T16:00:00+0100,1432.676
2016-01-13T16:00:00Z,2016-01-13T17:00:00+0100,1607.902
2016-01-13T17:00:00Z,2016-01-13T18:00:00+0100,1602.28
2016-01-13T18:00:00Z,2016-01-13T19:00:00+0100,1800.937
2016-01-13T19:00:00Z,2016-01-13T20:00:00+0100,1877.603
2016-01-13T20:00:00Z,2016-01-13T21:00:00+0100,1920.44
2016-01-13T21:00:00Z,2016-01-13T22:00:00+0100,2022.377
2016-01-13T22:00:00Z,2016-01-13T23:00:00+0100,2003.913
2016-01-13T23:00:00Z,2016-01-14T00:00:00+0100,1910.825
2016-01-14T00:00:00Z,2016-01-14T01:00:00+0100,1959.575
2016-01-14T01:00:00Z,2016-01-14T02:00:00+0100,1753.625
2016-01-14T02:00:00Z,2016-01-14T03:00:00+0100,1612.113
2016-01-14T03:00:00Z,2016-01-14T04:00:00+0100,1446.15
2016-01-14T04:00:00Z,2016-01-14T05:00:00+0100,1197.725
2016-01-14T05:00:00Z,2016-01-14T06:00:00+0100,1151.588
2016-01-14T06:00:00Z,2016-01-14T07:00:00+0100,1078.55
2016-01-14T07:00:00Z,2016-01-14T08:00:00+0100,973.65
2016-01-14T08:00:00Z,2016-01-14T09:00:00+0100,935.813
2016-01-14T09:00:00Z,2016-01-14T10:00:00+0100,921.763
2016-01-14T10:00:00Z,2016-01-14T11:00:00+0100,850.788
2016-01-14T11:00:00Z,2016-01-14T12:00:00+0100,754.3
2016-01-14T12:00:00Z,2016-01-14T13:00:00+0100,659.45
2016-01-14T13:00:00Z,2016-01-14T14:00:00+0100,561.45
2016-01-14T14:00:00Z,2016-01-14T15:00:00+0100,532.038
2016-01-14T15:00:00Z,2016-01-14T16:00:00+0100,656.65
2016-01-14T16:00:00Z,2016-01-14T17:00:00+0100,729.513
2016-01-14T17:00:00Z,2016-01-14T18:00:00+0100,697.238
2016-01-14T18:00:00Z,2016-01-14T19:00:00+0100,679.788
2016-01-14T19:00:00Z,2016-01-14T20:00:00+0100,609.625
2016-01-14T20:00:00Z,2016-01-14T21:00:00+0100,564.688
2016-01-14T21:00:00Z,2016-01-14T22:00:00+0100,496.588
2016-01-14T22:00:00Z,2016-01-14T23:00:00+0100,397.538
2016-01-14T23:00:00Z,2016-01-15T00:00:00+0100,347.373
2016-01-15T00:00:00Z,2016-01-15T01:00:00+0100,310.561
2016-01-15T01:00:00Z,2016-01-15T02:00:00+0100,331.811
2016-01-15T02:00:00Z,2016-01-15T03:00:00+0100,307.699
2016-01-15T03:00:00Z,2016-01-15T04:00:00+0100,317.509
2016-01-15T04:00:00Z,2016-01-15T05:00:00+0100,377.123
2016-01-15T05:00:00Z,2016-01-15T06:00:00+0100,332.996
2016-01-15T06:00:00Z,2016-01-15T07:00:00+0100,357.645
2016-01-15T07:00:00Z,2016-01-15T08:00:00+0100,349.811
2016-01-15T08:00:00Z,2016-01-15T09:00:00+0100,285.898
2016-01-15T09:00:00Z,2016-01-15T10:00:00+0100,215.375
2016-01-15T10:00:00Z,2016-01-15T11:00:00+0100,161.595
2016-01-15T11:00:00Z,2016-01-15T12:00:00+0100,177.222
2016-01-15T12:00:00Z,2016-01-15T13:00:00+0100,213.797
2016-01-15T13:00:00Z,2016-01-15T14:00:00+0100,267.208
2016-01-15T14:00:00Z,2016-01-15T15:00:00+0100,309.647
2016-01-15T15:00:00Z,2016-01-15T16:00:00+0100,397.698
2016-01-15T16:00:00Z,2016-01-15T17:00:00+0100,483.898
2016-01-15T17:00:00Z,2016-01-15T18:00:00+0100,527.162
2016-01-15T18:00:00Z,2016-01-15T19:00:00+0100,563.81
2016-01-15T19:00:00Z,2016-01-15T20:00:00+0100,608.625
2016-01-15T20:00:00Z,2016-01-15T21:00:00+0100,736.663
2016-01-15T21:00:00Z,2016-01-15T22:00:00+0100,777.114
2016-01-15T22:00:00Z,2016-01-15T23:00:00+0100,809.551
2016-01-15T23:00:00Z,2016-01-16T00:00:00+0100,875.564
2016-01-16T00:00:00Z,2016-01-16T01:00:00+0100,927.101
2016-01-16T01:00:00Z,2016-01-16T02:00:00+0100,951.049
2016-01-16T02:00:00Z,2016-01-16T03:00:00+0100,1023.084
2016-01-16T03:00:00Z,2016-01-16T04:00:00+0100,1152.858
2016-01-16T04:00:00Z,2016-01-16T05:00:00+0100,1176.887
2016-01-16T05:00:00Z,2016-01-16T06:00:00+0100,1156.278
2016-01-16T06:00:00Z,2016-01-16T07:00:00+0100,987.813
2016-01-16T07:00:00Z,2016-01-16T08:00:00+0100,814.114
2016-01-16T08:00:00Z,2016-01-16T09:00:00+0100,700.538
2016-01-16T09:00:00Z,2016-01-16T10:00:00+0100,614.051
2016-01-16T10:00:00Z,2016-01-16T11:00:00+0100,529.422
2016-01-16T11:00:00Z,2016-01-16T12:00:00+0100,526.309
2016-01-16T12:00:00Z,2016-01-16T13:00:00+0100,421.059
2016-01-16T13:00:00Z,2016-01-16T14:00:00+0100,390.556
2016-01-16T14:00:00Z,2016-01-16T15:00:00+0100,410.758
2016-01-16T15:00:00Z,2016-01-16T16:00:00+0100,461.445
2016-01-16T16:00:00Z,2016-01-16T17:00:00+0100,506.597
2016-01-16T17:00:00Z,2016-01-16T18:00:00+0100,443.76
2016-01-16T18:00:00Z,2016-01-16T19:00:00+0100,366.335
2016-01-16T19:00:00Z,2016-01-16T20:00:00+0100,374.897
2016-01-16T20:00:00Z,2016-01-16T21:00:00+0100,330.11
2016-01-16T21:00:00Z,2016-01-16T22:00:00+0100,314.696
2016-01-16T22:00:00Z,2016-01-16T23:00:00+0100,303.91
2016-01-16T23:00:00Z,2016-01-17T00:00:00+0100,287.984
2016-01-17T00:00:00Z,2016-01-17T01:00:00+0100,263.937
2016-01-17T01:00:00Z,2016-01-17T02:00:00+0100,257.971
2016-01-17T02:00:00Z,2016-01-17T03:00:00+0100,250.896
2016-01-17T03:00:00Z,2016-01-17T04:00:00+0100,276.298
2016-01-17T04:00:00Z,2016-01-17T05:00:00+0100,259.373
2016-01-17T05:00:00Z,2016-01-17T06:00:00+0100,199.083
2016-01-17T06:00:00Z,2016-01-17T07:00:00+0100,188.183
2016-01-17T07:00:00Z,2016-01-17T08:00:00+0100,183.771
