Key,Value,Source
country,nl,
base_year,2019,
demand_wet_biomass,16780,TNO - onderzoek biomassa in opdracht van Quintel (https://docs.energytransitionmodel.com/main/biomass)
demand_dry_biomass,47416.855,TNO - onderzoek biomassa in opdracht van Quintel (https://docs.energytransitionmodel.com/main/biomass)
demand_oily_biomass,10500,TNO - onderzoek biomassa in opdracht van Quintel (https://docs.energytransitionmodel.com/main/biomass)
max_biogenic_waste,21381.66,TNO - onderzoek biomassa in opdracht van Quintel (https://docs.energytransitionmodel.com/main/biomass)
max_non_biogenic_waste,31571.8984819975,Estimate based on Eurostat data; see soure analysis
max_wet_biomass,109873,TNO - onderzoek biomassa in opdracht van Quintel (https://docs.energytransitionmodel.com/main/biomass)
max_dry_biomass,62160.23,TNO - onderzoek biomassa in opdracht van Quintel (https://docs.energytransitionmodel.com/main/biomass)
max_oily_biomass,10500,TNO - onderzoek biomassa in opdracht van Quintel (https://docs.energytransitionmodel.com/main/biomass)
regasified_lng,19515.38787,GIE (see source_analyses/EU/2013)
share_wet_biomass_gasification,0,TNO - onderzoek biomassa in opdracht van Quintel (https://docs.energytransitionmodel.com/main/biomass)
share_dry_biomass_gasification,0,TNO - onderzoek biomassa in opdracht van Quintel (https://docs.energytransitionmodel.com/main/biomass)
