PRODUCT,Hard coal (if no detail),Brown coal (if no detail),Anthracite,Coking coal,Other bituminous coal,Sub-bituminous coal,Lignite,Patent fuel,Coke oven coke,Gas coke,Coal tar,BKB/peat briquettes,Gas works gas,Coke oven gas,Blast furnace gas,Other recovered gases,Peat,Natural Gas,Crude/NGL/feedstocks (if no detail),Crude oil,Natural gas liquids,Refinery feedstocks,Additives/blending components,Other hydrocarbons,Refinery gas,Ethane,Liquefied petroleum gases (LPG),Motor gasoline,Aviation gasoline,Gasoline type jet fuel,Kerosene type jet fuel,Other Kerosene,Gas/diesel oil,Fuel oil,Naphtha,White spirit & SBP,Lubricants,Bitumen,Paraffin waxes,Petroleum coke,Non-specified oil products,Industrial waste,Municipal waste (renewable),Municipal waste (non-renewable),Primary solid biofuels,Biogases,Biogasoline,Biodiesels,Other liquid biofuels,Non-specified primary biofuels and waste,Charcoal,Elec/heat output from non-specified manufactured gases,Heat output from non-specified combustible fuels,Nuclear,Hydro,Geothermal,Solar photovoltaics,Solar thermal,"Tide, wave and ocean",Wind,Other sources,Electricity,Heat,Total,Memo: Renewables
FLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Production,x,x,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.63251768000000E+06,x,5.96091900000000E+04,1.76880200000000E+04,0.00000000000000E+00,8.71202000000000E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,3.52012300000000E+04,2.88004500000000E+04,5.70810300000000E+04,1.36903800000000E+04,c,6.02730100000000E+04,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,4.44843700000000E+04,3.34860000000000E+02,2.44752000000000E+03,4.03993000000000E+03,1.13680000000000E+03,0.00000000000000E+00,2.71848900000000E+04,5.40100000000000E+02,0.00000000000000E+00,0.00000000000000E+00,1.99374147000000E+06,2.01389640000000E+05
Imports,x,x,3.31088000000000E+03,1.11128810000000E+05,1.31024625000000E+06,0.00000000000000E+00,5.20000000000000E+02,0.00000000000000E+00,9.17701000000000E+03,0.00000000000000E+00,8.38200000000000E+01,3.40010000000000E+02,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.13650900000000E+06,x,2.23051992000000E+06,3.01796020000000E+05,0.00000000000000E+00,2.87320000000000E+04,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,2.18914000000000E+05,4.41452010000000E+05,0.00000000000000E+00,0.00000000000000E+00,1.32182010000000E+05,9.24500000000000E+03,6.95615380000000E+05,1.54320001000000E+06,7.01139990000000E+05,6.19120100000000E+04,6.63179900000000E+04,7.17601000000000E+03,5.12000000000000E+03,3.91359900000000E+04,5.80400200000000E+04,0.00000000000000E+00,7.00565000000000E+03,5.73190000000000E+03,3.74928000000000E+03,0.00000000000000E+00,6.15602000000000E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.38001000000000E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.10755930000000E+05,0.00000000000000E+00,9.24659289000000E+06,1.82909600000000E+04
Exports,x,x,-1.81661000000000E+03,0.00000000000000E+00,-9.01340250000000E+05,0.00000000000000E+00,-9.99800000000000E+01,0.00000000000000E+00,-1.33950000000000E+04,0.00000000000000E+00,-3.51959000000000E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-1.52865130000000E+06,x,-1.24684200000000E+04,-1.49599000000000E+03,0.00000000000000E+00,-1.27599800000000E+04,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-8.40879800000000E+04,-9.16212010000000E+05,-3.60802000000000E+03,0.00000000000000E+00,-2.80230980000000E+05,-2.38650100000000E+04,-1.13771818000000E+06,-1.43471998000000E+06,-5.37635990000000E+05,-2.98659900000000E+04,-8.24040100000000E+04,-1.91880200000000E+04,-6.76001000000000E+03,-3.94880100000000E+04,-3.99200100000000E+04,0.00000000000000E+00,-1.44474000000000E+03,-1.18177000000000E+03,-1.14867800000000E+04,0.00000000000000E+00,-2.70010000000000E+02,-5.32429900000000E+04,0.00000000000000E+00,0.00000000000000E+00,-1.11000000000000E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-7.92574600000000E+04,0.00000000000000E+00,-7.25924508000000E+06,-6.75545200000000E+04
International marine bunkers,x,x,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,x,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-8.35385900000000E+04,-4.28599990000000E+05,0.00000000000000E+00,0.00000000000000E+00,-3.19202000000000E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-5.15330600000000E+05,0.00000000000000E+00
International aviation bunkers,x,x,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,x,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-1.58369020000000E+05,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-1.58369020000000E+05,0.00000000000000E+00
Stock changes,x,x,-4.68800000000000E+02,1.70305600000000E+04,-7.59527400000000E+04,0.00000000000000E+00,4.20020000000000E+02,0.00000000000000E+00,2.13749000000000E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-3.00739100000000E+04,x,-2.36558000000000E+04,-3.43200000000000E+03,0.00000000000000E+00,-1.84801000000000E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-3.49602000000000E+03,-3.82799000000000E+03,-4.40000000000000E+01,0.00000000000000E+00,-1.17819900000000E+04,4.72980000000000E+02,-9.05676000000000E+04,-2.72000000000000E+03,1.61039800000000E+04,-3.83678000000000E+03,1.38600000000000E+03,3.90000000000000E+02,1.60020000000000E+02,0.00000000000000E+00,-3.12000000000000E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,5.40100000000000E+01,4.44010000000000E+02,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-2.16226570000000E+05,4.98020000000000E+02
Total primary energy supply,0.00000000000000E+00,0.00000000000000E+00,1.02552000000000E+03,1.28159380000000E+05,3.41262078918919E+05,0.00000000000000E+00,8.40030000000000E+02,0.00000000000000E+00,-2.08046000000000E+03,0.00000000000000E+00,-3.43581000000000E+03,3.40000000000000E+02,0.00000000000000E+00,-1.22389999999998E+02,-8.57434999999999E+03,0.00000000000000E+00,0.00000000000000E+00,1.18507112148192E+06,0.00000000000000E+00,2.25400489000000E+06,3.14556000000000E+05,-3.99999999790452E-02,2.28359800000000E+04,0.00000000000000E+00,-3.07872538730790E+03,0.00000000000000E+00,1.31330060000000E+05,-4.78588050000000E+05,-3.65198000000000E+03,0.00000000000000E+00,-3.18200020000000E+05,-1.41470000000000E+04,-6.16310919733883E+05,-3.22830937304281E+05,1.79607990000000E+05,2.82091900000000E+04,-1.78920400000000E+04,-1.16220100000000E+04,-1.48005000000000E+03,-3.51990000000000E+02,1.50000500000000E+04,0.00000000000000E+00,2.84603166666667E+04,2.32863766666667E+04,4.72638055020411E+04,1.22424404285714E+04,5.93998000000000E+03,7.47394000000000E+03,0.00000000000000E+00,0.00000000000000E+00,2.70010000000000E+02,0.00000000000000E+00,0.00000000000000E+00,4.44843700000000E+04,3.34860000000000E+02,2.44752000000000E+03,4.03993000000000E+03,1.13680000000000E+03,0.00000000000000E+00,2.71849000000000E+04,5.40100000000000E+02,3.15289200000000E+04,1.49945901708647E+04,3.05150437741017E+06,1.52624060000000E+05
Transfers,x,x,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,x,0.00000000000000E+00,-3.43200000000000E+03,4.40000000000000E+01,0.00000000000000E+00,0.00000000000000E+00,1.11820510000000E+05,0.00000000000000E+00,-4.64601000000000E+03,4.02644010000000E+05,0.00000000000000E+00,0.00000000000000E+00,-4.72980000000000E+02,-4.81599000000000E+03,-3.95753900000000E+04,-2.57999800000000E+04,-3.26215990000000E+05,-3.47491800000000E+04,4.20020000000000E+02,-3.12000000000000E+02,4.39990000000000E+02,-2.20799000000000E+03,-3.67600200000000E+04,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,3.63809900000000E+04,0.00000000000000E+00
Statistical differences,x,x,-5.86200000000000E+01,0.00000000000000E+00,5.67316000000000E+03,0.00000000000000E+00,-2.00100000000000E+01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.24180000000000E+02,4.98000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-2.47456200000000E+04,x,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-6.44010000000000E+02,8.80100000000000E+01,-2.64020000000000E+02,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-3.02459000000000E+03,3.99800000000000E+01,-8.80100000000000E+01,0.00000000000000E+00,-8.39900000000000E+01,-3.89800000000000E+01,-3.99800000000000E+01,0.00000000000000E+00,-2.04002000000000E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-1.84713000000000E+03,3.00950000000000E+02,-2.66637200000000E+04,0.00000000000000E+00
