key,value
residences_percentage_apartments,1.50900000000000E-01
residences_percentage_corner_houses,0.00000000000000E+00
residences_percentage_detached_houses,1.23200000000000E-01
residences_percentage_semi_detached_houses,6.02600000000000E-01
residences_percentage_terraced_houses,1.23300000000000E-01
