utc_timestamp,cet_cest_timestamp,DK_wind_offshore_generation_actual,DK_wind_onshore_generation_actual
2016-01-04T02:00:00Z,2016-01-04T03:00:00+0100,1125.1,2766.3
2016-01-04T03:00:00Z,2016-01-04T04:00:00+0100,1118.9,2755.5
2016-01-04T04:00:00Z,2016-01-04T05:00:00+0100,1117.8,2706.2
2016-01-04T05:00:00Z,2016-01-04T06:00:00+0100,1117.3,2712.7
2016-01-04T06:00:00Z,2016-01-04T07:00:00+0100,1030.5,2723.7
2016-01-04T07:00:00Z,2016-01-04T08:00:00+0100,1117.4,2719.9
2016-01-04T08:00:00Z,2016-01-04T09:00:00+0100,1115.4,2694.5
2016-01-04T09:00:00Z,2016-01-04T10:00:00+0100,1113.5,2707.1
2016-01-04T10:00:00Z,2016-01-04T11:00:00+0100,1096.4,2779.4
2016-01-04T11:00:00Z,2016-01-04T12:00:00+0100,1101.5,2796.6
2016-01-04T12:00:00Z,2016-01-04T13:00:00+0100,1101.7,2740.8
2016-01-04T13:00:00Z,2016-01-04T14:00:00+0100,1113.8,2618.3
2016-01-04T14:00:00Z,2016-01-04T15:00:00+0100,1114.8,2454.1
2016-01-04T15:00:00Z,2016-01-04T16:00:00+0100,1114.2,2310.7
2016-01-04T16:00:00Z,2016-01-04T17:00:00+0100,1109.4,2288.8
2016-01-04T17:00:00Z,2016-01-04T18:00:00+0100,1106.4,2316.8
2016-01-04T18:00:00Z,2016-01-04T19:00:00+0100,1027.1,2349.6
2016-01-04T19:00:00Z,2016-01-04T20:00:00+0100,1106.8,2310.4
2016-01-04T20:00:00Z,2016-01-04T21:00:00+0100,1103.1,2220.8
2016-01-04T21:00:00Z,2016-01-04T22:00:00+0100,1094.5,2111
2016-01-04T22:00:00Z,2016-01-04T23:00:00+0100,1060.3,2053.2
2016-01-04T23:00:00Z,2016-01-05T00:00:00+0100,1048.5,2004.1
2016-01-05T00:00:00Z,2016-01-05T01:00:00+0100,1053.9,2010.7
2016-01-05T01:00:00Z,2016-01-05T02:00:00+0100,1073,2029.2
2016-01-05T02:00:00Z,2016-01-05T03:00:00+0100,1066.3,2016.4
2016-01-05T03:00:00Z,2016-01-05T04:00:00+0100,1066.2,2056.4
2016-01-05T04:00:00Z,2016-01-05T05:00:00+0100,978.2,2115.1
2016-01-05T05:00:00Z,2016-01-05T06:00:00+0100,979.6,2139.5
2016-01-05T06:00:00Z,2016-01-05T07:00:00+0100,1075.2,2066.7
2016-01-05T07:00:00Z,2016-01-05T08:00:00+0100,1081.9,1938.6
2016-01-05T08:00:00Z,2016-01-05T09:00:00+0100,1061.8,1861.8
2016-01-05T09:00:00Z,2016-01-05T10:00:00+0100,1063.4,1920.7
2016-01-05T10:00:00Z,2016-01-05T11:00:00+0100,991.9,2075.6
2016-01-05T11:00:00Z,2016-01-05T12:00:00+0100,916.4,2158.5
2016-01-05T12:00:00Z,2016-01-05T13:00:00+0100,1020.9,2126.5
2016-01-05T13:00:00Z,2016-01-05T14:00:00+0100,1019.3,1880.9
2016-01-05T14:00:00Z,2016-01-05T15:00:00+0100,1031.3,1639.7
2016-01-05T15:00:00Z,2016-01-05T16:00:00+0100,978.1,1482.2
2016-01-05T16:00:00Z,2016-01-05T17:00:00+0100,1038.1,1365.2
2016-01-05T17:00:00Z,2016-01-05T18:00:00+0100,1063.1,1408.1
2016-01-05T18:00:00Z,2016-01-05T19:00:00+0100,1083.4,1362
2016-01-05T19:00:00Z,2016-01-05T20:00:00+0100,1072.9,1327.5
2016-01-05T20:00:00Z,2016-01-05T21:00:00+0100,1007.2,1288
2016-01-05T21:00:00Z,2016-01-05T22:00:00+0100,887.3,1183.9
2016-01-05T22:00:00Z,2016-01-05T23:00:00+0100,769.6,1135.5
2016-01-05T23:00:00Z,2016-01-06T00:00:00+0100,751.3,1073.4
2016-01-06T00:00:00Z,2016-01-06T01:00:00+0100,730.2,959.3
2016-01-06T01:00:00Z,2016-01-06T02:00:00+0100,653,896
2016-01-06T02:00:00Z,2016-01-06T03:00:00+0100,733.4,886.1
2016-01-06T03:00:00Z,2016-01-06T04:00:00+0100,749.9,880.4
2016-01-06T04:00:00Z,2016-01-06T05:00:00+0100,776.4,858.7
2016-01-06T05:00:00Z,2016-01-06T06:00:00+0100,877.8,859
2016-01-06T06:00:00Z,2016-01-06T07:00:00+0100,859.8,843.5
2016-01-06T07:00:00Z,2016-01-06T08:00:00+0100,753.6,858.4
2016-01-06T08:00:00Z,2016-01-06T09:00:00+0100,768.3,832.9
2016-01-06T09:00:00Z,2016-01-06T10:00:00+0100,732.4,871.9
2016-01-06T10:00:00Z,2016-01-06T11:00:00+0100,724,949.5
2016-01-06T11:00:00Z,2016-01-06T12:00:00+0100,712.6,979.5
2016-01-06T12:00:00Z,2016-01-06T13:00:00+0100,730.3,1025.2
2016-01-06T13:00:00Z,2016-01-06T14:00:00+0100,639.7,1056.2
2016-01-06T14:00:00Z,2016-01-06T15:00:00+0100,664.6,1011.8
2016-01-06T15:00:00Z,2016-01-06T16:00:00+0100,762.5,1018.2
2016-01-06T16:00:00Z,2016-01-06T17:00:00+0100,832,1088
2016-01-06T17:00:00Z,2016-01-06T18:00:00+0100,890.9,1156.3
2016-01-06T18:00:00Z,2016-01-06T19:00:00+0100,964.3,1141.6
2016-01-06T19:00:00Z,2016-01-06T20:00:00+0100,1059.5,1184.6
2016-01-06T20:00:00Z,2016-01-06T21:00:00+0100,1087.1,1153.6
2016-01-06T21:00:00Z,2016-01-06T22:00:00+0100,1091.7,1151.5
2016-01-06T22:00:00Z,2016-01-06T23:00:00+0100,1069.3,1069.5
2016-01-06T23:00:00Z,2016-01-07T00:00:00+0100,1049,1011.3
2016-01-07T00:00:00Z,2016-01-07T01:00:00+0100,928.5,895.6
2016-01-07T01:00:00Z,2016-01-07T02:00:00+0100,990,962
2016-01-07T02:00:00Z,2016-01-07T03:00:00+0100,1023.9,1013.5
2016-01-07T03:00:00Z,2016-01-07T04:00:00+0100,916.4,1050.7
2016-01-07T04:00:00Z,2016-01-07T05:00:00+0100,937.5,1144.2
2016-01-07T05:00:00Z,2016-01-07T06:00:00+0100,1054.2,1200.5
2016-01-07T06:00:00Z,2016-01-07T07:00:00+0100,983.3,1274.9
2016-01-07T07:00:00Z,2016-01-07T08:00:00+0100,948.9,1441
2016-01-07T08:00:00Z,2016-01-07T09:00:00+0100,938.9,1674.3
2016-01-07T09:00:00Z,2016-01-07T10:00:00+0100,1047,1894.5
2016-01-07T10:00:00Z,2016-01-07T11:00:00+0100,1082.2,2149.8
2016-01-07T11:00:00Z,2016-01-07T12:00:00+0100,1098.3,2268.1
2016-01-07T12:00:00Z,2016-01-07T13:00:00+0100,1125.1,2190.1
2016-01-07T13:00:00Z,2016-01-07T14:00:00+0100,1136.9,2195.9
2016-01-07T14:00:00Z,2016-01-07T15:00:00+0100,1152.3,2328.8
2016-01-07T15:00:00Z,2016-01-07T16:00:00+0100,1153.8,2519.9
2016-01-07T16:00:00Z,2016-01-07T17:00:00+0100,1157.9,2715
2016-01-07T17:00:00Z,2016-01-07T18:00:00+0100,1161.8,2806.8
2016-01-07T18:00:00Z,2016-01-07T19:00:00+0100,1041.1,2690.5
2016-01-07T19:00:00Z,2016-01-07T20:00:00+0100,1027.7,2599.8
2016-01-07T20:00:00Z,2016-01-07T21:00:00+0100,1019.2,2643.1
2016-01-07T21:00:00Z,2016-01-07T22:00:00+0100,1011.2,2657.9
2016-01-07T22:00:00Z,2016-01-07T23:00:00+0100,1036.2,2681.3
2016-01-07T23:00:00Z,2016-01-08T00:00:00+0100,1147.3,2803.8
2016-01-08T00:00:00Z,2016-01-08T01:00:00+0100,1153.2,2819.1
2016-01-08T01:00:00Z,2016-01-08T02:00:00+0100,1151.9,2745.8
2016-01-08T02:00:00Z,2016-01-08T03:00:00+0100,1150.5,2671.5
2016-01-08T03:00:00Z,2016-01-08T04:00:00+0100,1140.3,2569.6
2016-01-08T04:00:00Z,2016-01-08T05:00:00+0100,1087.7,2466.3
2016-01-08T05:00:00Z,2016-01-08T06:00:00+0100,882.9,2186.8
2016-01-08T06:00:00Z,2016-01-08T07:00:00+0100,969.8,2101.6
2016-01-08T07:00:00Z,2016-01-08T08:00:00+0100,1057,1894.3
2016-01-08T08:00:00Z,2016-01-08T09:00:00+0100,1053.7,1685.9
2016-01-08T09:00:00Z,2016-01-08T10:00:00+0100,1077.3,1574.7
2016-01-08T10:00:00Z,2016-01-08T11:00:00+0100,1024.8,1444
2016-01-08T11:00:00Z,2016-01-08T12:00:00+0100,922.4,1310.2
2016-01-08T12:00:00Z,2016-01-08T13:00:00+0100,856.3,1112.8
2016-01-08T13:00:00Z,2016-01-08T14:00:00+0100,854.2,851.3
2016-01-08T14:00:00Z,2016-01-08T15:00:00+0100,747.8,670.5
2016-01-08T15:00:00Z,2016-01-08T16:00:00+0100,710.3,527.5
2016-01-08T16:00:00Z,2016-01-08T17:00:00+0100,635.8,409.3
2016-01-08T17:00:00Z,2016-01-08T18:00:00+0100,564.4,325.1
2016-01-08T18:00:00Z,2016-01-08T19:00:00+0100,510.6,258
2016-01-08T19:00:00Z,2016-01-08T20:00:00+0100,431.5,196.4
2016-01-08T20:00:00Z,2016-01-08T21:00:00+0100,343.4,163.5
2016-01-08T21:00:00Z,2016-01-08T22:00:00+0100,250.5,136.9
2016-01-08T22:00:00Z,2016-01-08T23:00:00+0100,237.1,150.9
2016-01-08T23:00:00Z,2016-01-09T00:00:00+0100,274,200.2
2016-01-09T00:00:00Z,2016-01-09T01:00:00+0100,349.1,227.3
2016-01-09T01:00:00Z,2016-01-09T02:00:00+0100,338.2,260.9
2016-01-09T02:00:00Z,2016-01-09T03:00:00+0100,257.4,328
2016-01-09T03:00:00Z,2016-01-09T04:00:00+0100,182.4,426.7
2016-01-09T04:00:00Z,2016-01-09T05:00:00+0100,285.7,522.3
2016-01-09T05:00:00Z,2016-01-09T06:00:00+0100,328.5,614.1
2016-01-09T06:00:00Z,2016-01-09T07:00:00+0100,394.9,635.1
2016-01-09T07:00:00Z,2016-01-09T08:00:00+0100,371.2,645.5
2016-01-09T08:00:00Z,2016-01-09T09:00:00+0100,378.2,699.2
2016-01-09T09:00:00Z,2016-01-09T10:00:00+0100,443.7,729.1
2016-01-09T10:00:00Z,2016-01-09T11:00:00+0100,504.3,715.2
2016-01-09T11:00:00Z,2016-01-09T12:00:00+0100,495.5,583.2
2016-01-09T12:00:00Z,2016-01-09T13:00:00+0100,359.1,545.9
2016-01-09T13:00:00Z,2016-01-09T14:00:00+0100,358.6,550.6
2016-01-09T14:00:00Z,2016-01-09T15:00:00+0100,379.8,565.5
2016-01-09T15:00:00Z,2016-01-09T16:00:00+0100,414.9,568.3
2016-01-09T16:00:00Z,2016-01-09T17:00:00+0100,513.8,589.3
2016-01-09T17:00:00Z,2016-01-09T18:00:00+0100,633.5,585.6
2016-01-09T18:00:00Z,2016-01-09T19:00:00+0100,704.6,604.2
2016-01-09T19:00:00Z,2016-01-09T20:00:00+0100,686.8,612.2
2016-01-09T20:00:00Z,2016-01-09T21:00:00+0100,722.3,630.1
2016-01-09T21:00:00Z,2016-01-09T22:00:00+0100,708.9,688.3
2016-01-09T22:00:00Z,2016-01-09T23:00:00+0100,847.9,830.7
2016-01-09T23:00:00Z,2016-01-10T00:00:00+0100,962.4,966.6
2016-01-10T00:00:00Z,2016-01-10T01:00:00+0100,1037.5,1089.4
2016-01-10T01:00:00Z,2016-01-10T02:00:00+0100,1075.8,1218.7
2016-01-10T02:00:00Z,2016-01-10T03:00:00+0100,1042.4,1348.4
2016-01-10T03:00:00Z,2016-01-10T04:00:00+0100,1041,1511.8
2016-01-10T04:00:00Z,2016-01-10T05:00:00+0100,1047.7,1716.1
2016-01-10T05:00:00Z,2016-01-10T06:00:00+0100,1079.7,1929
2016-01-10T06:00:00Z,2016-01-10T07:00:00+0100,1129.6,2192.4
2016-01-10T07:00:00Z,2016-01-10T08:00:00+0100,1153.4,2360.9
2016-01-10T08:00:00Z,2016-01-10T09:00:00+0100,1159.7,2387.2
2016-01-10T09:00:00Z,2016-01-10T10:00:00+0100,1143.9,2358
2016-01-10T10:00:00Z,2016-01-10T11:00:00+0100,1132.2,2218.2
2016-01-10T11:00:00Z,2016-01-10T12:00:00+0100,1074.7,1943.7
2016-01-10T12:00:00Z,2016-01-10T13:00:00+0100,930.6,1566.2
2016-01-10T13:00:00Z,2016-01-10T14:00:00+0100,870.7,1217
2016-01-10T14:00:00Z,2016-01-10T15:00:00+0100,880.3,1028.3
2016-01-10T15:00:00Z,2016-01-10T16:00:00+0100,847.6,934.8
2016-01-10T16:00:00Z,2016-01-10T17:00:00+0100,815.2,838.2
2016-01-10T17:00:00Z,2016-01-10T18:00:00+0100,645.1,723.3
2016-01-10T18:00:00Z,2016-01-10T19:00:00+0100,476.9,644.1
2016-01-10T19:00:00Z,2016-01-10T20:00:00+0100,414.3,622
2016-01-10T20:00:00Z,2016-01-10T21:00:00+0100,357.8,617
2016-01-10T21:00:00Z,2016-01-10T22:00:00+0100,332,600.4
2016-01-10T22:00:00Z,2016-01-10T23:00:00+0100,350.7,583.9
2016-01-10T23:00:00Z,2016-01-11T00:00:00+0100,326.3,583
2016-01-11T00:00:00Z,2016-01-11T01:00:00+0100,284,538.1
2016-01-11T01:00:00Z,2016-01-11T02:00:00+0100,305.4,495.3
2016-01-11T02:00:00Z,2016-01-11T03:00:00+0100,246,432.4
2016-01-11T03:00:00Z,2016-01-11T04:00:00+0100,271.9,379.3
2016-01-11T04:00:00Z,2016-01-11T05:00:00+0100,261.4,340.5
2016-01-11T05:00:00Z,2016-01-11T06:00:00+0100,235.1,338.8
2016-01-11T06:00:00Z,2016-01-11T07:00:00+0100,289.9,336.9
2016-01-11T07:00:00Z,2016-01-11T08:00:00+0100,341.3,311.6
2016-01-11T08:00:00Z,2016-01-11T09:00:00+0100,238.1,285.9
2016-01-11T09:00:00Z,2016-01-11T10:00:00+0100,226.8,290.1
2016-01-11T10:00:00Z,2016-01-11T11:00:00+0100,211.8,252.9
2016-01-11T11:00:00Z,2016-01-11T12:00:00+0100,191.1,190.9
2016-01-11T12:00:00Z,2016-01-11T13:00:00+0100,163,151.1
2016-01-11T13:00:00Z,2016-01-11T14:00:00+0100,150.8,133.4
2016-01-11T14:00:00Z,2016-01-11T15:00:00+0100,198.6,142.8
2016-01-11T15:00:00Z,2016-01-11T16:00:00+0100,196.7,217.9
2016-01-11T16:00:00Z,2016-01-11T17:00:00+0100,233.3,299.9
2016-01-11T17:00:00Z,2016-01-11T18:00:00+0100,266.1,378.4
2016-01-11T18:00:00Z,2016-01-11T19:00:00+0100,459.8,415.4
2016-01-11T19:00:00Z,2016-01-11T20:00:00+0100,499.6,444.5
2016-01-11T20:00:00Z,2016-01-11T21:00:00+0100,476.3,512.4
2016-01-11T21:00:00Z,2016-01-11T22:00:00+0100,496.5,541.6
2016-01-11T22:00:00Z,2016-01-11T23:00:00+0100,466.6,556.7
2016-01-11T23:00:00Z,2016-01-12T00:00:00+0100,473,566.4
2016-01-12T00:00:00Z,2016-01-12T01:00:00+0100,545.2,582.5
2016-01-12T01:00:00Z,2016-01-12T02:00:00+0100,534.9,625.5
2016-01-12T02:00:00Z,2016-01-12T03:00:00+0100,502.2,657.4
2016-01-12T03:00:00Z,2016-01-12T04:00:00+0100,487.7,643
2016-01-12T04:00:00Z,2016-01-12T05:00:00+0100,441.2,589.8
2016-01-12T05:00:00Z,2016-01-12T06:00:00+0100,416.8,574.3
2016-01-12T06:00:00Z,2016-01-12T07:00:00+0100,426.7,570.5
2016-01-12T07:00:00Z,2016-01-12T08:00:00+0100,402,566
2016-01-12T08:00:00Z,2016-01-12T09:00:00+0100,397,580.8
2016-01-12T09:00:00Z,2016-01-12T10:00:00+0100,360.9,603
2016-01-12T10:00:00Z,2016-01-12T11:00:00+0100,342.7,590.3
2016-01-12T11:00:00Z,2016-01-12T12:00:00+0100,343.1,579.6
2016-01-12T12:00:00Z,2016-01-12T13:00:00+0100,354.8,561.1
2016-01-12T13:00:00Z,2016-01-12T14:00:00+0100,391.9,571.1
2016-01-12T14:00:00Z,2016-01-12T15:00:00+0100,386.6,552.8
2016-01-12T15:00:00Z,2016-01-12T16:00:00+0100,308.2,583.3
2016-01-12T16:00:00Z,2016-01-12T17:00:00+0100,332.2,605.3
2016-01-12T17:00:00Z,2016-01-12T18:00:00+0100,391,610.5
2016-01-12T18:00:00Z,2016-01-12T19:00:00+0100,386.8,639.5
2016-01-12T19:00:00Z,2016-01-12T20:00:00+0100,407.8,661.4
2016-01-12T20:00:00Z,2016-01-12T21:00:00+0100,433.5,673.4
2016-01-12T21:00:00Z,2016-01-12T22:00:00+0100,596,677.9
2016-01-12T22:00:00Z,2016-01-12T23:00:00+0100,698,674
2016-01-12T23:00:00Z,2016-01-13T00:00:00+0100,746.8,703.1
2016-01-13T00:00:00Z,2016-01-13T01:00:00+0100,776.4,695.3
2016-01-13T01:00:00Z,2016-01-13T02:00:00+0100,795.7,698.1
2016-01-13T02:00:00Z,2016-01-13T03:00:00+0100,734.1,709.4
2016-01-13T03:00:00Z,2016-01-13T04:00:00+0100,696.8,734.6
2016-01-13T04:00:00Z,2016-01-13T05:00:00+0100,650.1,765.2
2016-01-13T05:00:00Z,2016-01-13T06:00:00+0100,511.8,785
2016-01-13T06:00:00Z,2016-01-13T07:00:00+0100,402.1,737
2016-01-13T07:00:00Z,2016-01-13T08:00:00+0100,505.7,553.4
2016-01-13T08:00:00Z,2016-01-13T09:00:00+0100,498.9,370.5
2016-01-13T09:00:00Z,2016-01-13T10:00:00+0100,404.7,232
2016-01-13T10:00:00Z,2016-01-13T11:00:00+0100,262.8,129.6
2016-01-13T11:00:00Z,2016-01-13T12:00:00+0100,147.3,88.4
2016-01-13T12:00:00Z,2016-01-13T13:00:00+0100,107,61.9
2016-01-13T13:00:00Z,2016-01-13T14:00:00+0100,69.9,62.1
2016-01-13T14:00:00Z,2016-01-13T15:00:00+0100,76.1,75.4
2016-01-13T15:00:00Z,2016-01-13T16:00:00+0100,56.6,97.2
2016-01-13T16:00:00Z,2016-01-13T17:00:00+0100,84.3,134.7
2016-01-13T17:00:00Z,2016-01-13T18:00:00+0100,48.8,183.9
2016-01-13T18:00:00Z,2016-01-13T19:00:00+0100,101.2,229
2016-01-13T19:00:00Z,2016-01-13T20:00:00+0100,32.3,254
2016-01-13T20:00:00Z,2016-01-13T21:00:00+0100,41.4,264.5
2016-01-13T21:00:00Z,2016-01-13T22:00:00+0100,43.5,256.1
2016-01-13T22:00:00Z,2016-01-13T23:00:00+0100,39.9,259.1
2016-01-13T23:00:00Z,2016-01-14T00:00:00+0100,177.5,270.7
2016-01-14T00:00:00Z,2016-01-14T01:00:00+0100,335.5,259.3
2016-01-14T01:00:00Z,2016-01-14T02:00:00+0100,255.1,262.5
2016-01-14T02:00:00Z,2016-01-14T03:00:00+0100,310.8,274.5
2016-01-14T03:00:00Z,2016-01-14T04:00:00+0100,359,258.5
2016-01-14T04:00:00Z,2016-01-14T05:00:00+0100,377,251.3
2016-01-14T05:00:00Z,2016-01-14T06:00:00+0100,387.5,263.6
2016-01-14T06:00:00Z,2016-01-14T07:00:00+0100,368.6,324.1
2016-01-14T07:00:00Z,2016-01-14T08:00:00+0100,412.5,341.3
2016-01-14T08:00:00Z,2016-01-14T09:00:00+0100,342.3,340.2
2016-01-14T09:00:00Z,2016-01-14T10:00:00+0100,354.4,307.8
2016-01-14T10:00:00Z,2016-01-14T11:00:00+0100,328.5,334.6
2016-01-14T11:00:00Z,2016-01-14T12:00:00+0100,280,384.4
2016-01-14T12:00:00Z,2016-01-14T13:00:00+0100,271.3,421.2
2016-01-14T13:00:00Z,2016-01-14T14:00:00+0100,396.2,475.9
2016-01-14T14:00:00Z,2016-01-14T15:00:00+0100,480.2,608.3
2016-01-14T15:00:00Z,2016-01-14T16:00:00+0100,523.7,695.5
2016-01-14T16:00:00Z,2016-01-14T17:00:00+0100,583.5,785.8
2016-01-14T17:00:00Z,2016-01-14T18:00:00+0100,622.2,881.6
2016-01-14T18:00:00Z,2016-01-14T19:00:00+0100,662.9,986
2016-01-14T19:00:00Z,2016-01-14T20:00:00+0100,659.2,1037
2016-01-14T20:00:00Z,2016-01-14T21:00:00+0100,654.9,1053.2
2016-01-14T21:00:00Z,2016-01-14T22:00:00+0100,622,1026.7
2016-01-14T22:00:00Z,2016-01-14T23:00:00+0100,604.2,934.1
2016-01-14T23:00:00Z,2016-01-15T00:00:00+0100,576.5,841.2
2016-01-15T00:00:00Z,2016-01-15T01:00:00+0100,555.1,819.3
2016-01-15T01:00:00Z,2016-01-15T02:00:00+0100,536.1,838.6
2016-01-15T02:00:00Z,2016-01-15T03:00:00+0100,534.8,806.6
2016-01-15T03:00:00Z,2016-01-15T04:00:00+0100,542.1,782.1
2016-01-15T04:00:00Z,2016-01-15T05:00:00+0100,487.6,693.3
2016-01-15T05:00:00Z,2016-01-15T06:00:00+0100,459.7,606.7
2016-01-15T06:00:00Z,2016-01-15T07:00:00+0100,387.5,545.8
2016-01-15T07:00:00Z,2016-01-15T08:00:00+0100,326.1,460.2
2016-01-15T08:00:00Z,2016-01-15T09:00:00+0100,239.6,383.9
2016-01-15T09:00:00Z,2016-01-15T10:00:00+0100,158.8,321.1
2016-01-15T10:00:00Z,2016-01-15T11:00:00+0100,114,247.9
2016-01-15T11:00:00Z,2016-01-15T12:00:00+0100,85.8,191.3
2016-01-15T12:00:00Z,2016-01-15T13:00:00+0100,100.8,144.4
2016-01-15T13:00:00Z,2016-01-15T14:00:00+0100,100.7,115.3
2016-01-15T14:00:00Z,2016-01-15T15:00:00+0100,110.4,96.9
