utc_timestamp,cet_cest_timestamp,BE_wind_offshore_generation_actual,BE_wind_onshore_generation_actual
2015-01-09T17:00:00Z,2015-01-09T18:00:00+0100,298.12,993.16
2015-01-09T18:00:00Z,2015-01-09T19:00:00+0100,298.12,1016.33
2015-01-09T19:00:00Z,2015-01-09T20:00:00+0100,298.12,1013.3
2015-01-09T20:00:00Z,2015-01-09T21:00:00+0100,298.12,984.63
2015-01-09T21:00:00Z,2015-01-09T22:00:00+0100,323.97,970.34
2015-01-09T22:00:00Z,2015-01-09T23:00:00+0100,546.03,992.61
2015-01-09T23:00:00Z,2015-01-10T00:00:00+0100,626.01,986.66
2015-01-10T00:00:00Z,2015-01-10T01:00:00+0100,637.96,988.32
2015-01-10T01:00:00Z,2015-01-10T02:00:00+0100,634.56,973.7
2015-01-10T02:00:00Z,2015-01-10T03:00:00+0100,519.44,960.24
2015-01-10T03:00:00Z,2015-01-10T04:00:00+0100,481.81,935.84
2015-01-10T04:00:00Z,2015-01-10T05:00:00+0100,453.72,945.18
2015-01-10T05:00:00Z,2015-01-10T06:00:00+0100,403.05,950.11
2015-01-10T06:00:00Z,2015-01-10T07:00:00+0100,369.51,938.09
2015-01-10T07:00:00Z,2015-01-10T08:00:00+0100,310.15,939.14
2015-01-10T08:00:00Z,2015-01-10T09:00:00+0100,301.98,930.57
2015-01-10T09:00:00Z,2015-01-10T10:00:00+0100,303,931.46
2015-01-10T10:00:00Z,2015-01-10T11:00:00+0100,303,907.57
2015-01-10T11:00:00Z,2015-01-10T12:00:00+0100,303,943.74
2015-01-10T12:00:00Z,2015-01-10T13:00:00+0100,451.28,950.27
2015-01-10T13:00:00Z,2015-01-10T14:00:00+0100,617.08,950.29
2015-01-10T14:00:00Z,2015-01-10T15:00:00+0100,631.81,949.27
2015-01-10T15:00:00Z,2015-01-10T16:00:00+0100,633.7,892.97
2015-01-10T16:00:00Z,2015-01-10T17:00:00+0100,635,748.67
2015-01-10T17:00:00Z,2015-01-10T18:00:00+0100,635.82,638.45
2015-01-10T18:00:00Z,2015-01-10T19:00:00+0100,634.8,552.11
2015-01-10T19:00:00Z,2015-01-10T20:00:00+0100,524.24,482.94
2015-01-10T20:00:00Z,2015-01-10T21:00:00+0100,189.51,423.63
2015-01-10T21:00:00Z,2015-01-10T22:00:00+0100,635.67,358.41
2015-01-10T22:00:00Z,2015-01-10T23:00:00+0100,635.82,376.64
2015-01-10T23:00:00Z,2015-01-11T00:00:00+0100,635.82,399.66
2015-01-11T00:00:00Z,2015-01-11T01:00:00+0100,635.82,521.58
2015-01-11T01:00:00Z,2015-01-11T02:00:00+0100,635.82,528.42
2015-01-11T02:00:00Z,2015-01-11T03:00:00+0100,635.67,600.32
2015-01-11T03:00:00Z,2015-01-11T04:00:00+0100,632.9,655.49
2015-01-11T04:00:00Z,2015-01-11T05:00:00+0100,631.14,739.99
2015-01-11T05:00:00Z,2015-01-11T06:00:00+0100,631.14,755.57
2015-01-11T06:00:00Z,2015-01-11T07:00:00+0100,631.14,798.65
2015-01-11T07:00:00Z,2015-01-11T08:00:00+0100,634.94,829.46
2015-01-11T08:00:00Z,2015-01-11T09:00:00+0100,635.82,825.94
2015-01-11T09:00:00Z,2015-01-11T10:00:00+0100,635.49,806.36
2015-01-11T10:00:00Z,2015-01-11T11:00:00+0100,636.55,830.18
2015-01-11T11:00:00Z,2015-01-11T12:00:00+0100,633.86,854.63
2015-01-11T12:00:00Z,2015-01-11T13:00:00+0100,631.72,880.3
2015-01-11T13:00:00Z,2015-01-11T14:00:00+0100,637.24,858.27
2015-01-11T14:00:00Z,2015-01-11T15:00:00+0100,639.91,789.26
2015-01-11T15:00:00Z,2015-01-11T16:00:00+0100,637.46,714.72
2015-01-11T16:00:00Z,2015-01-11T17:00:00+0100,640.49,715.44
2015-01-11T17:00:00Z,2015-01-11T18:00:00+0100,638.74,799.98
2015-01-11T18:00:00Z,2015-01-11T19:00:00+0100,640.49,844.99
2015-01-11T19:00:00Z,2015-01-11T20:00:00+0100,640.49,853.59
2015-01-11T20:00:00Z,2015-01-11T21:00:00+0100,639.61,817
2015-01-11T21:00:00Z,2015-01-11T22:00:00+0100,640.49,842.86
2015-01-11T22:00:00Z,2015-01-11T23:00:00+0100,640.49,877.57
2015-01-11T23:00:00Z,2015-01-12T00:00:00+0100,639.47,852.7
2015-01-12T00:00:00Z,2015-01-12T01:00:00+0100,640.49,811.78
2015-01-12T01:00:00Z,2015-01-12T02:00:00+0100,636.33,845.14
2015-01-12T02:00:00Z,2015-01-12T03:00:00+0100,633.19,883.81
2015-01-12T03:00:00Z,2015-01-12T04:00:00+0100,636.69,909.65
2015-01-12T04:00:00Z,2015-01-12T05:00:00+0100,636.55,905.59
2015-01-12T05:00:00Z,2015-01-12T06:00:00+0100,630.69,936.84
2015-01-12T06:00:00Z,2015-01-12T07:00:00+0100,596.18,955.23
2015-01-12T07:00:00Z,2015-01-12T08:00:00+0100,623.39,955.57
2015-01-12T08:00:00Z,2015-01-12T09:00:00+0100,628.58,937.42
2015-01-12T09:00:00Z,2015-01-12T10:00:00+0100,625.7,959.46
2015-01-12T10:00:00Z,2015-01-12T11:00:00+0100,623.56,948.97
2015-01-12T11:00:00Z,2015-01-12T12:00:00+0100,623.56,942.17
2015-01-12T12:00:00Z,2015-01-12T13:00:00+0100,629.12,963.39
2015-01-12T13:00:00Z,2015-01-12T14:00:00+0100,621.45,938.56
2015-01-12T14:00:00Z,2015-01-12T15:00:00+0100,600.94,931.97
2015-01-12T15:00:00Z,2015-01-12T16:00:00+0100,621.6,921.67
2015-01-12T16:00:00Z,2015-01-12T17:00:00+0100,633.45,913.52
2015-01-12T17:00:00Z,2015-01-12T18:00:00+0100,632.57,942.23
2015-01-12T18:00:00Z,2015-01-12T19:00:00+0100,633.89,933.69
2015-01-12T19:00:00Z,2015-01-12T20:00:00+0100,609.01,915.01
2015-01-12T20:00:00Z,2015-01-12T21:00:00+0100,632.57,935.52
2015-01-12T21:00:00Z,2015-01-12T22:00:00+0100,635.05,932.21
2015-01-12T22:00:00Z,2015-01-12T23:00:00+0100,634.18,923.26
2015-01-12T23:00:00Z,2015-01-13T00:00:00+0100,635.05,951.29
2015-01-13T00:00:00Z,2015-01-13T01:00:00+0100,630.68,946.15
2015-01-13T01:00:00Z,2015-01-13T02:00:00+0100,625.89,956.26
2015-01-13T02:00:00Z,2015-01-13T03:00:00+0100,627.52,900.94
2015-01-13T03:00:00Z,2015-01-13T04:00:00+0100,616.39,909.7
2015-01-13T04:00:00Z,2015-01-13T05:00:00+0100,616.24,964.05
2015-01-13T05:00:00Z,2015-01-13T06:00:00+0100,623.38,973.34
2015-01-13T06:00:00Z,2015-01-13T07:00:00+0100,602.56,945.21
2015-01-13T07:00:00Z,2015-01-13T08:00:00+0100,609.34,952.4
2015-01-13T08:00:00Z,2015-01-13T09:00:00+0100,577.49,930.47
2015-01-13T09:00:00Z,2015-01-13T10:00:00+0100,546.07,889.48
2015-01-13T10:00:00Z,2015-01-13T11:00:00+0100,479.9,854.18
2015-01-13T11:00:00Z,2015-01-13T12:00:00+0100,540.5,847.34
2015-01-13T12:00:00Z,2015-01-13T13:00:00+0100,577.58,804.54
2015-01-13T13:00:00Z,2015-01-13T14:00:00+0100,490.1,714.68
2015-01-13T14:00:00Z,2015-01-13T15:00:00+0100,495.3,649.91
2015-01-13T15:00:00Z,2015-01-13T16:00:00+0100,623.61,684.37
2015-01-13T16:00:00Z,2015-01-13T17:00:00+0100,635.51,650.5
2015-01-13T17:00:00Z,2015-01-13T18:00:00+0100,637.85,706.3
2015-01-13T18:00:00Z,2015-01-13T19:00:00+0100,636.75,587.24
2015-01-13T19:00:00Z,2015-01-13T20:00:00+0100,637.56,524.82
2015-01-13T20:00:00Z,2015-01-13T21:00:00+0100,633.03,580.7
2015-01-13T21:00:00Z,2015-01-13T22:00:00+0100,602.96,628.24
2015-01-13T22:00:00Z,2015-01-13T23:00:00+0100,623.89,622.57
2015-01-13T23:00:00Z,2015-01-14T00:00:00+0100,629.25,741.8
2015-01-14T00:00:00Z,2015-01-14T01:00:00+0100,620.22,790.62
2015-01-14T01:00:00Z,2015-01-14T02:00:00+0100,633.17,672.21
2015-01-14T02:00:00Z,2015-01-14T03:00:00+0100,633.17,516.25
2015-01-14T03:00:00Z,2015-01-14T04:00:00+0100,624.38,537.18
2015-01-14T04:00:00Z,2015-01-14T05:00:00+0100,626.19,693.2
2015-01-14T05:00:00Z,2015-01-14T06:00:00+0100,629.17,643.28
2015-01-14T06:00:00Z,2015-01-14T07:00:00+0100,604.24,616.04
2015-01-14T07:00:00Z,2015-01-14T08:00:00+0100,627.2,744.29
2015-01-14T08:00:00Z,2015-01-14T09:00:00+0100,632.59,805.4
2015-01-14T09:00:00Z,2015-01-14T10:00:00+0100,633.75,802.86
2015-01-14T10:00:00Z,2015-01-14T11:00:00+0100,625.74,734.23
2015-01-14T11:00:00Z,2015-01-14T12:00:00+0100,631.34,644.66
2015-01-14T12:00:00Z,2015-01-14T13:00:00+0100,628.01,697.57
2015-01-14T13:00:00Z,2015-01-14T14:00:00+0100,589.17,701.88
2015-01-14T14:00:00Z,2015-01-14T15:00:00+0100,530.44,672.33
2015-01-14T15:00:00Z,2015-01-14T16:00:00+0100,409.5,510.76
2015-01-14T16:00:00Z,2015-01-14T17:00:00+0100,492.2,417.95
2015-01-14T17:00:00Z,2015-01-14T18:00:00+0100,607.75,564.44
2015-01-14T18:00:00Z,2015-01-14T19:00:00+0100,582.23,650.61
2015-01-14T19:00:00Z,2015-01-14T20:00:00+0100,635.82,692.8
2015-01-14T20:00:00Z,2015-01-14T21:00:00+0100,634.36,759.75
2015-01-14T21:00:00Z,2015-01-14T22:00:00+0100,634.76,827.79
2015-01-14T22:00:00Z,2015-01-14T23:00:00+0100,634.81,898.41
2015-01-14T23:00:00Z,2015-01-15T00:00:00+0100,600.19,920.71
2015-01-15T00:00:00Z,2015-01-15T01:00:00+0100,576.77,919.42
2015-01-15T01:00:00Z,2015-01-15T02:00:00+0100,569.22,908.47
2015-01-15T02:00:00Z,2015-01-15T03:00:00+0100,602.03,893.54
2015-01-15T03:00:00Z,2015-01-15T04:00:00+0100,572.92,921.46
2015-01-15T04:00:00Z,2015-01-15T05:00:00+0100,394.28,912.27
2015-01-15T05:00:00Z,2015-01-15T06:00:00+0100,449.57,906.93
2015-01-15T06:00:00Z,2015-01-15T07:00:00+0100,556.75,906.47
2015-01-15T07:00:00Z,2015-01-15T08:00:00+0100,559.17,907.5
2015-01-15T08:00:00Z,2015-01-15T09:00:00+0100,614.75,912.72
2015-01-15T09:00:00Z,2015-01-15T10:00:00+0100,587.34,921.8
2015-01-15T10:00:00Z,2015-01-15T11:00:00+0100,600.57,900.04
2015-01-15T11:00:00Z,2015-01-15T12:00:00+0100,624.46,892.61
2015-01-15T12:00:00Z,2015-01-15T13:00:00+0100,628.26,896.85
2015-01-15T13:00:00Z,2015-01-15T14:00:00+0100,612.66,859.51
2015-01-15T14:00:00Z,2015-01-15T15:00:00+0100,630.73,858.9
2015-01-15T15:00:00Z,2015-01-15T16:00:00+0100,635.26,892.29
2015-01-15T16:00:00Z,2015-01-15T17:00:00+0100,634.82,866.19
2015-01-15T17:00:00Z,2015-01-15T18:00:00+0100,627.4,882.8
2015-01-15T18:00:00Z,2015-01-15T19:00:00+0100,619.42,890.16
