key,share
industry_final_demand_for_chemical_refineries_network_gas,1.95131553435370E-01
industry_final_demand_for_chemical_fertilizers_network_gas,1.56618346236916E-01
industry_final_demand_for_chemical_other_network_gas,6.48250100327715E-01
