year,preset_demand
2.01000000000000E+03,9.90439037640000E+06
2.01100000000000E+03,9.89912108000000E+06
2.01200000000000E+03,9.65426039984553E+06
2.01300000000000E+03,9.40939971969106E+06
2.01400000000000E+03,9.16453903953659E+06
2.01500000000000E+03,8.91967835938212E+06
2.01600000000000E+03,8.71813832626275E+06
2.01700000000000E+03,8.51659829314338E+06
2.01800000000000E+03,8.31505826002401E+06
2.01900000000000E+03,8.11351822690464E+06
2.02000000000000E+03,7.91197819378526E+06
2.02100000000000E+03,7.79277679329180E+06
2.02200000000000E+03,7.67357539279834E+06
2.02300000000000E+03,7.55437399230487E+06
2.02400000000000E+03,7.43517259181141E+06
2.02500000000000E+03,7.31597119131795E+06
2.02600000000000E+03,7.42058182191089E+06
2.02700000000000E+03,7.52519245250382E+06
2.02800000000000E+03,7.62980308309676E+06
2.02900000000000E+03,7.73441371368970E+06
2.03000000000000E+03,7.83902434428264E+06
2.03100000000000E+03,7.84334401739488E+06
2.03200000000000E+03,7.84766369050712E+06
2.03300000000000E+03,7.85198336361936E+06
2.03400000000000E+03,7.85630303673160E+06
2.03500000000000E+03,7.86062270984384E+06
2.03600000000000E+03,7.72142183476411E+06
2.03700000000000E+03,7.58222095968438E+06
2.03800000000000E+03,7.44302008460466E+06
2.03900000000000E+03,7.30381920952493E+06
2.04000000000000E+03,7.16461833444520E+06
2.04100000000000E+03,7.11999536269048E+06
2.04200000000000E+03,7.07537239093576E+06
2.04300000000000E+03,7.03074941918104E+06
2.04400000000000E+03,6.98612644742632E+06
2.04500000000000E+03,6.94150347567160E+06
2.04600000000000E+03,6.92500735647036E+06
2.04700000000000E+03,6.90851123726911E+06
2.04800000000000E+03,6.89201511806787E+06
2.04900000000000E+03,6.87551899886663E+06
2.05000000000000E+03,6.85902287966539E+06
