party,category,classification,measure,gas,unit,year,numberValue,stringValue
PRT,1.  Energy,Total for category,Emission factor information,CH4,no unit,1990,,"CR,D,NO,OTH,PS"
PRT,1.  Energy,Total for category,Emission factor information,CH4,no unit,2019,,"CR,D,NO,OTH,PS"
PRT,1.  Energy,Total for category,Emission factor information,CO2,no unit,1990,,"CR,D,NO,OTH,PS"
PRT,1.  Energy,Total for category,Emission factor information,CO2,no unit,2019,,"CR,CS,D,NO,OTH,PS"
PRT,1.  Energy,Total for category,Emission factor information,N2O,no unit,1990,,"CR,D,NO,OTH,PS"
PRT,1.  Energy,Total for category,Emission factor information,N2O,no unit,2019,,"CR,D,NO,OTH,PS"
PRT,1.  Energy,Total for category,Indirect emissions,CO2,kt,1990,56.036624494666,
PRT,1.  Energy,Total for category,Indirect emissions,CO2,kt,2019,122.812704135375,
PRT,1.  Energy,Total for category,Indirect emissions,N2O,kt,1990,,NE
PRT,1.  Energy,Total for category,Indirect emissions,N2O,kt,2019,,NE
PRT,1.  Energy,Total for category,Method,CH4,no unit,1990,,"CR,NO,OTH,T1,T2,T3"
PRT,1.  Energy,Total for category,Method,CH4,no unit,2019,,"CR,NO,OTH,T1,T2,T3"
PRT,1.  Energy,Total for category,Method,CO2,no unit,1990,,"D,NO,T1,T2,T3"
PRT,1.  Energy,Total for category,Method,CO2,no unit,2019,,"D,NO,T1,T2,T3"
PRT,1.  Energy,Total for category,Method,N2O,no unit,1990,,"D,NO,T1,T2,T3"
PRT,1.  Energy,Total for category,Method,N2O,no unit,2019,,"D,NO,OTH,T1,T2,T3"
PRT,1.  Energy,Total for category,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,1990,40691.56447965398,
PRT,1.  Energy,Total for category,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,2019,44373.34639612837,
PRT,1.  Energy,Total for category,Net emissions/removals,CH4,kt,1990,28.40816657289193,
PRT,1.  Energy,Total for category,Net emissions/removals,CH4,kt,2019,14.91907934475315,
PRT,1.  Energy,Total for category,Net emissions/removals,CO,kt,1990,748.1870583494546,
PRT,1.  Energy,Total for category,Net emissions/removals,CO,kt,2019,247.10826397027,
PRT,1.  Energy,Total for category,Net emissions/removals,CO2,kt,1990,39454.29858626652,
PRT,1.  Energy,Total for category,Net emissions/removals,CO2,kt,2019,43434.84732592062,
PRT,1.  Energy,Total for category,Net emissions/removals,NH3,kt,1990,,NO
PRT,1.  Energy,Total for category,Net emissions/removals,NH3,kt,2019,,NO
PRT,1.  Energy,Total for category,Net emissions/removals,NMVOC,kt,1990,142.0477592147945,
PRT,1.  Energy,Total for category,Net emissions/removals,NMVOC,kt,2019,52.9868486444154,
PRT,1.  Energy,Total for category,Net emissions/removals,NOx,kt,1990,243.21509014912763,
PRT,1.  Energy,Total for category,Net emissions/removals,NOx,kt,2019,135.20499487840718,
PRT,1.  Energy,Total for category,Net emissions/removals,N2O,kt,1990,1.6673102994207,
PRT,1.  Energy,Total for category,Net emissions/removals,N2O,kt,2019,1.96515037190439,
PRT,1.  Energy,Total for category,Net emissions/removals,SO2,kt,1990,305.04082321830987,
PRT,1.  Energy,Total for category,Net emissions/removals,SO2,kt,2019,38.57745653456356,
PRT,1.  Energy,Total for category,unknown measure nr. 19496,CH4,kt,1990,28.40816657289193,
PRT,1.  Energy,Total for category,unknown measure nr. 19496,CH4,kt,2019,14.91907934475315,
PRT,1.  Energy,Total for category,unknown measure nr. 19496,N2O,kt,1990,1.6673102994207,
PRT,1.  Energy,Total for category,unknown measure nr. 19496,N2O,kt,2019,1.96515037190439,
PRT,1.  Energy,Total for category,unknown measure nr. 19497,CO2,kt,1990,56.036624494666,
PRT,1.  Energy,Total for category,unknown measure nr. 19497,CO2,kt,2019,122.812704135375,
PRT,1.A.1  Energy Industries,Biomass,Amount captured,CO2,kt,1990,,NO
PRT,1.A.1  Energy Industries,Biomass,Amount captured,CO2,kt,2019,,NO
PRT,1.A.1  Energy Industries,Biomass,Fuel Consumption,No gas,TJ,1990,,NO
PRT,1.A.1  Energy Industries,Biomass,Fuel Consumption,No gas,TJ,2019,15352.7196074393,
PRT,1.A.1  Energy Industries,Biomass,Implied emission factor,CH4,kg/TJ,1990,,NO
PRT,1.A.1  Energy Industries,Biomass,Implied emission factor,CH4,kg/TJ,2019,15.91678458342327,
PRT,1.A.1  Energy Industries,Biomass,Implied emission factor,CO2,t/TJ,1990,,NO
PRT,1.A.1  Energy Industries,Biomass,Implied emission factor,CO2,t/TJ,2019,103.26131940130907,
PRT,1.A.1  Energy Industries,Biomass,Implied emission factor,N2O,kg/TJ,1990,,NO
PRT,1.A.1  Energy Industries,Biomass,Implied emission factor,N2O,kg/TJ,2019,5.65863043856632,
PRT,1.A.1  Energy Industries,Biomass,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,1990,,NO
PRT,1.A.1  Energy Industries,Biomass,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,2019,1615.2063012424853,
PRT,1.A.1  Energy Industries,Biomass,Net emissions/removals,CH4,kt,1990,,NO
PRT,1.A.1  Energy Industries,Biomass,Net emissions/removals,CH4,kt,2019,0.24436593076131,
PRT,1.A.1  Energy Industries,Biomass,Net emissions/removals,CO2,kt,1990,,NO
PRT,1.A.1  Energy Industries,Biomass,Net emissions/removals,CO2,kt,2019,1585.34208306253,
PRT,1.A.1  Energy Industries,Biomass,Net emissions/removals,N2O,kt,1990,,NO
PRT,1.A.1  Energy Industries,Biomass,Net emissions/removals,N2O,kt,2019,0.08687536648543,
PRT,1.A.1  Energy Industries,Gaseous Fuels,Amount captured,CO2,kt,1990,,NO
PRT,1.A.1  Energy Industries,Gaseous Fuels,Amount captured,CO2,kt,2019,,NO
PRT,1.A.1  Energy Industries,Gaseous Fuels,Fuel Consumption,No gas,TJ,1990,,NO
PRT,1.A.1  Energy Industries,Gaseous Fuels,Fuel Consumption,No gas,TJ,2019,105885.7022256798,
PRT,1.A.1  Energy Industries,Gaseous Fuels,Implied emission factor,CH4,kg/TJ,1990,,NO
PRT,1.A.1  Energy Industries,Gaseous Fuels,Implied emission factor,CH4,kg/TJ,2019,1.0,
PRT,1.A.1  Energy Industries,Gaseous Fuels,Implied emission factor,CO2,t/TJ,1990,,NO
PRT,1.A.1  Energy Industries,Gaseous Fuels,Implied emission factor,CO2,t/TJ,2019,55.79569398867619,
PRT,1.A.1  Energy Industries,Gaseous Fuels,Implied emission factor,N2O,kg/TJ,1990,,NO
PRT,1.A.1  Energy Industries,Gaseous Fuels,Implied emission factor,N2O,kg/TJ,2019,2.4319586201571,
PRT,1.A.1  Energy Industries,Gaseous Fuels,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,1990,,NO
PRT,1.A.1  Energy Industries,Gaseous Fuels,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,2019,5979.171095086409,
PRT,1.A.1  Energy Industries,Gaseous Fuels,Net emissions/removals,CH4,kt,1990,,NO
PRT,1.A.1  Energy Industries,Gaseous Fuels,Net emissions/removals,CH4,kt,2019,0.10588570222568,
PRT,1.A.1  Energy Industries,Gaseous Fuels,Net emissions/removals,CO2,kt,1990,,NO
PRT,1.A.1  Energy Industries,Gaseous Fuels,Net emissions/removals,CO2,kt,2019,5907.96623916012,
PRT,1.A.1  Energy Industries,Gaseous Fuels,Net emissions/removals,N2O,kt,1990,,NO
PRT,1.A.1  Energy Industries,Gaseous Fuels,Net emissions/removals,N2O,kt,2019,0.25750964627913,
PRT,1.A.1  Energy Industries,Liquid Fuels,Amount captured,CO2,kt,1990,,NO
PRT,1.A.1  Energy Industries,Liquid Fuels,Amount captured,CO2,kt,2019,,NO
PRT,1.A.1  Energy Industries,Liquid Fuels,Fuel Consumption,No gas,TJ,1990,111352.35016172656,
PRT,1.A.1  Energy Industries,Liquid Fuels,Fuel Consumption,No gas,TJ,2019,29771.76907824167,
PRT,1.A.1  Energy Industries,Liquid Fuels,Implied emission factor,CH4,kg/TJ,1990,1.19897884268067,
PRT,1.A.1  Energy Industries,Liquid Fuels,Implied emission factor,CH4,kg/TJ,2019,1.60894414741575,
PRT,1.A.1  Energy Industries,Liquid Fuels,Implied emission factor,CO2,t/TJ,1990,75.02433712350668,
PRT,1.A.1  Energy Industries,Liquid Fuels,Implied emission factor,CO2,t/TJ,2019,60.93177284623283,
PRT,1.A.1  Energy Industries,Liquid Fuels,Implied emission factor,N2O,kg/TJ,1990,0.32277967555429,
PRT,1.A.1  Energy Industries,Liquid Fuels,Implied emission factor,N2O,kg/TJ,2019,0.25627147450422,
PRT,1.A.1  Energy Industries,Liquid Fuels,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,1990,8367.399216158297,
PRT,1.A.1  Energy Industries,Liquid Fuels,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,2019,1817.4097605046604,
PRT,1.A.1  Energy Industries,Liquid Fuels,Net emissions/removals,CH4,kt,1990,0.13350911192668,
PRT,1.A.1  Energy Industries,Liquid Fuels,Net emissions/removals,CH4,kt,2019,0.04790111361665,
PRT,1.A.1  Energy Industries,Liquid Fuels,Net emissions/removals,CO2,kt,1990,8354.136258028137,
PRT,1.A.1  Energy Industries,Liquid Fuels,Net emissions/removals,CO2,kt,2019,1814.04667070592,
PRT,1.A.1  Energy Industries,Liquid Fuels,Net emissions/removals,N2O,kt,1990,0.03594227545741,
PRT,1.A.1  Energy Industries,Liquid Fuels,Net emissions/removals,N2O,kt,2019,0.00762965516028,
PRT,1.A.1  Energy Industries,Other Fossil Fuels,Amount captured,CO2,kt,1990,,NO
PRT,1.A.1  Energy Industries,Other Fossil Fuels,Amount captured,CO2,kt,2019,,NO
PRT,1.A.1  Energy Industries,Other Fossil Fuels,Fuel Consumption,No gas,TJ,1990,,NO
PRT,1.A.1  Energy Industries,Other Fossil Fuels,Fuel Consumption,No gas,TJ,2019,4023.72138559361,
PRT,1.A.1  Energy Industries,Other Fossil Fuels,Implied emission factor,CH4,kg/TJ,1990,,NO
PRT,1.A.1  Energy Industries,Other Fossil Fuels,Implied emission factor,CH4,kg/TJ,2019,30.00000000000042,
PRT,1.A.1  Energy Industries,Other Fossil Fuels,Implied emission factor,CO2,t/TJ,1990,,NO
PRT,1.A.1  Energy Industries,Other Fossil Fuels,Implied emission factor,CO2,t/TJ,2019,114.04428884779809,
PRT,1.A.1  Energy Industries,Other Fossil Fuels,Implied emission factor,N2O,kg/TJ,1990,,NO
PRT,1.A.1  Energy Industries,Other Fossil Fuels,Implied emission factor,N2O,kg/TJ,2019,6.39386189258343,
PRT,1.A.1  Energy Industries,Other Fossil Fuels,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,1990,,NO
PRT,1.A.1  Energy Industries,Other Fossil Fuels,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,2019,469.0800563965345,
PRT,1.A.1  Energy Industries,Other Fossil Fuels,Net emissions/removals,CH4,kt,1990,,NO
PRT,1.A.1  Energy Industries,Other Fossil Fuels,Net emissions/removals,CH4,kt,2019,0.12071164156781,
PRT,1.A.1  Energy Industries,Other Fossil Fuels,Net emissions/removals,CO2,kt,1990,,NO
PRT,1.A.1  Energy Industries,Other Fossil Fuels,Net emissions/removals,CO2,kt,2019,458.8824439417,
PRT,1.A.1  Energy Industries,Other Fossil Fuels,Net emissions/removals,N2O,kt,1990,,NO
PRT,1.A.1  Energy Industries,Other Fossil Fuels,Net emissions/removals,N2O,kt,2019,0.02572711883372,
PRT,1.A.1  Energy Industries,Peat,Amount captured,CO2,kt,1990,,NO
PRT,1.A.1  Energy Industries,Peat,Amount captured,CO2,kt,2019,,NO
PRT,1.A.1  Energy Industries,Peat,Fuel Consumption,No gas,TJ,1990,,NO
PRT,1.A.1  Energy Industries,Peat,Fuel Consumption,No gas,TJ,2019,,NO
PRT,1.A.1  Energy Industries,Peat,Implied emission factor,CH4,kg/TJ,1990,,NO
PRT,1.A.1  Energy Industries,Peat,Implied emission factor,CH4,kg/TJ,2019,,NO
PRT,1.A.1  Energy Industries,Peat,Implied emission factor,CO2,t/TJ,1990,,NO
PRT,1.A.1  Energy Industries,Peat,Implied emission factor,CO2,t/TJ,2019,,NO
PRT,1.A.1  Energy Industries,Peat,Implied emission factor,N2O,kg/TJ,1990,,NO
PRT,1.A.1  Energy Industries,Peat,Implied emission factor,N2O,kg/TJ,2019,,NO
PRT,1.A.1  Energy Industries,Peat,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,1990,,NO
PRT,1.A.1  Energy Industries,Peat,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,2019,,NO
PRT,1.A.1  Energy Industries,Peat,Net emissions/removals,CH4,kt,1990,,NO
PRT,1.A.1  Energy Industries,Peat,Net emissions/removals,CH4,kt,2019,,NO
PRT,1.A.1  Energy Industries,Peat,Net emissions/removals,CO2,kt,1990,,NO
PRT,1.A.1  Energy Industries,Peat,Net emissions/removals,CO2,kt,2019,,NO
PRT,1.A.1  Energy Industries,Peat,Net emissions/removals,N2O,kt,1990,,NO
PRT,1.A.1  Energy Industries,Peat,Net emissions/removals,N2O,kt,2019,,NO
PRT,1.A.1  Energy Industries,Solid Fuels,Amount captured,CO2,kt,1990,,NO
PRT,1.A.1  Energy Industries,Solid Fuels,Amount captured,CO2,kt,2019,,NO
PRT,1.A.1  Energy Industries,Solid Fuels,Fuel Consumption,No gas,TJ,1990,85323.12587142007,
PRT,1.A.1  Energy Industries,Solid Fuels,Fuel Consumption,No gas,TJ,2019,50596.88962345,
PRT,1.A.1  Energy Industries,Solid Fuels,Implied emission factor,CH4,kg/TJ,1990,1.23036366668282,
PRT,1.A.1  Energy Industries,Solid Fuels,Implied emission factor,CH4,kg/TJ,2019,1.0,
PRT,1.A.1  Energy Industries,Solid Fuels,Implied emission factor,CO2,t/TJ,1990,93.89558787063375,
PRT,1.A.1  Energy Industries,Solid Fuels,Implied emission factor,CO2,t/TJ,2019,92.5952879762528,
PRT,1.A.1  Energy Industries,Solid Fuels,Implied emission factor,N2O,kg/TJ,1990,1.48722299249054,
PRT,1.A.1  Energy Industries,Solid Fuels,Implied emission factor,N2O,kg/TJ,2019,1.5000000000001,
PRT,1.A.1  Energy Industries,Solid Fuels,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,1990,8048.031506294658,
PRT,1.A.1  Energy Industries,Solid Fuels,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,2019,4706.562541920809,
PRT,1.A.1  Energy Industries,Solid Fuels,Net emissions/removals,CH4,kt,1990,0.104978474,
PRT,1.A.1  Energy Industries,Solid Fuels,Net emissions/removals,CH4,kt,2019,0.05059688962345,
PRT,1.A.1  Energy Industries,Solid Fuels,Net emissions/removals,CO2,kt,1990,8011.4650626570665,
PRT,1.A.1  Energy Industries,Solid Fuels,Net emissions/removals,CO2,kt,2019,4685.03356538603,
PRT,1.A.1  Energy Industries,Solid Fuels,Net emissions/removals,N2O,kt,1990,0.12689451458714,
PRT,1.A.1  Energy Industries,Solid Fuels,Net emissions/removals,N2O,kt,2019,0.07589533443518,
PRT,1.A.1  Energy Industries,Total for category,Amount captured,CO2,kt,1990,,NO
PRT,1.A.1  Energy Industries,Total for category,Amount captured,CO2,kt,2019,,NO
PRT,1.A.1  Energy Industries,Total for category,Emission factor information,CH4,no unit,1990,,"CR,D"
PRT,1.A.1  Energy Industries,Total for category,Emission factor information,CH4,no unit,2019,,"CR,D"
PRT,1.A.1  Energy Industries,Total for category,Emission factor information,CO2,no unit,1990,,"CR,D,PS"
PRT,1.A.1  Energy Industries,Total for category,Emission factor information,CO2,no unit,2019,,"CR,D,PS"
PRT,1.A.1  Energy Industries,Total for category,Emission factor information,N2O,no unit,1990,,"CR,D"
PRT,1.A.1  Energy Industries,Total for category,Emission factor information,N2O,no unit,2019,,"CR,D"
PRT,1.A.1  Energy Industries,Total for category,Fuel Consumption,No gas,TJ,1990,196675.4760331466,
PRT,1.A.1  Energy Industries,Total for category,Fuel Consumption,No gas,TJ,2019,205630.80192040437,
PRT,1.A.1  Energy Industries,Total for category,Method,CH4,no unit,1990,,"T1,T2"
PRT,1.A.1  Energy Industries,Total for category,Method,CH4,no unit,2019,,"T1,T2"
PRT,1.A.1  Energy Industries,Total for category,Method,CO2,no unit,1990,,"T1,T2,T3"
PRT,1.A.1  Energy Industries,Total for category,Method,CO2,no unit,2019,,"T1,T2,T3"
PRT,1.A.1  Energy Industries,Total for category,Method,N2O,no unit,1990,,"T1,T2"
PRT,1.A.1  Energy Industries,Total for category,Method,N2O,no unit,2019,,"T1,T2"
PRT,1.A.1  Energy Industries,Total for category,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,1990,16415.43072245296,
PRT,1.A.1  Energy Industries,Total for category,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,2019,13002.087672088368,
PRT,1.A.1  Energy Industries,Total for category,Net emissions/removals,CH4,kt,1990,0.23848758592668,
PRT,1.A.1  Energy Industries,Total for category,Net emissions/removals,CH4,kt,2019,0.5694612777949,
PRT,1.A.1  Energy Industries,Total for category,Net emissions/removals,CO,kt,1990,2.4694732788657,
PRT,1.A.1  Energy Industries,Total for category,Net emissions/removals,CO,kt,2019,6.23070382040618,
PRT,1.A.1  Energy Industries,Total for category,Net emissions/removals,CO2,kt,1990,16365.601320685204,
PRT,1.A.1  Energy Industries,Total for category,Net emissions/removals,CO2,kt,2019,12865.92891919377,
PRT,1.A.1  Energy Industries,Total for category,Net emissions/removals,NMVOC,kt,1990,0.45109131557336,
PRT,1.A.1  Energy Industries,Total for category,Net emissions/removals,NMVOC,kt,2019,1.83603290044639,
PRT,1.A.1  Energy Industries,Total for category,Net emissions/removals,NOx,kt,1990,86.63430546585452,
PRT,1.A.1  Energy Industries,Total for category,Net emissions/removals,NOx,kt,2019,19.32231127901343,
PRT,1.A.1  Energy Industries,Total for category,Net emissions/removals,N2O,kt,1990,0.16283679004455,
PRT,1.A.1  Energy Industries,Total for category,Net emissions/removals,N2O,kt,2019,0.45363712119374,
PRT,1.A.1  Energy Industries,Total for category,Net emissions/removals,SO2,kt,1990,200.71070824017622,
PRT,1.A.1  Energy Industries,Total for category,Net emissions/removals,SO2,kt,2019,13.86747343529401,
PRT,1.A.1.a  Public Electricity and Heat Production,Biomass,Amount captured,CO2,kt,1990,,NO
PRT,1.A.1.a  Public Electricity and Heat Production,Biomass,Amount captured,CO2,kt,2019,,NO
PRT,1.A.1.a  Public Electricity and Heat Production,Biomass,Fuel Consumption,No gas,TJ,1990,,NO
PRT,1.A.1.a  Public Electricity and Heat Production,Biomass,Fuel Consumption,No gas,TJ,2019,15352.7196074393,
PRT,1.A.1.a  Public Electricity and Heat Production,Biomass,Implied emission factor,CH4,kg/TJ,1990,,NO
PRT,1.A.1.a  Public Electricity and Heat Production,Biomass,Implied emission factor,CH4,kg/TJ,2019,15.91678458342327,
PRT,1.A.1.a  Public Electricity and Heat Production,Biomass,Implied emission factor,CO2,t/TJ,1990,,NO
PRT,1.A.1.a  Public Electricity and Heat Production,Biomass,Implied emission factor,CO2,t/TJ,2019,103.26131940130907,
PRT,1.A.1.a  Public Electricity and Heat Production,Biomass,Implied emission factor,N2O,kg/TJ,1990,,NO
PRT,1.A.1.a  Public Electricity and Heat Production,Biomass,Implied emission factor,N2O,kg/TJ,2019,5.65863043856632,
PRT,1.A.1.a  Public Electricity and Heat Production,Biomass,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,1990,,NO
PRT,1.A.1.a  Public Electricity and Heat Production,Biomass,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,2019,1615.2063012424853,
PRT,1.A.1.a  Public Electricity and Heat Production,Biomass,Net emissions/removals,CH4,kt,1990,,NO
PRT,1.A.1.a  Public Electricity and Heat Production,Biomass,Net emissions/removals,CH4,kt,2019,0.24436593076131,
PRT,1.A.1.a  Public Electricity and Heat Production,Biomass,Net emissions/removals,CO2,kt,1990,,NO
PRT,1.A.1.a  Public Electricity and Heat Production,Biomass,Net emissions/removals,CO2,kt,2019,1585.34208306253,
PRT,1.A.1.a  Public Electricity and Heat Production,Biomass,Net emissions/removals,N2O,kt,1990,,NO
PRT,1.A.1.a  Public Electricity and Heat Production,Biomass,Net emissions/removals,N2O,kt,2019,0.08687536648543,
PRT,1.A.1.a  Public Electricity and Heat Production,Gaseous Fuels,Amount captured,CO2,kt,1990,,NO
