utc_timestamp,cet_cest_timestamp,PL_wind_onshore_generation_actual
2015-01-04T19:00:00Z,2015-01-04T20:00:00+0100,3221.7
2015-01-04T20:00:00Z,2015-01-04T21:00:00+0100,3141.175
2015-01-04T21:00:00Z,2015-01-04T22:00:00+0100,3049.225
2015-01-04T22:00:00Z,2015-01-04T23:00:00+0100,2925.25
2015-01-04T23:00:00Z,2015-01-05T00:00:00+0100,2718.788
2015-01-05T00:00:00Z,2015-01-05T01:00:00+0100,2577.688
2015-01-05T01:00:00Z,2015-01-05T02:00:00+0100,2498.325
2015-01-05T02:00:00Z,2015-01-05T03:00:00+0100,2352.825
2015-01-05T03:00:00Z,2015-01-05T04:00:00+0100,2297.375
2015-01-05T04:00:00Z,2015-01-05T05:00:00+0100,2182.1
2015-01-05T05:00:00Z,2015-01-05T06:00:00+0100,2025.025
2015-01-05T06:00:00Z,2015-01-05T07:00:00+0100,1811.2
2015-01-05T07:00:00Z,2015-01-05T08:00:00+0100,1632.488
2015-01-05T08:00:00Z,2015-01-05T09:00:00+0100,1604.325
2015-01-05T09:00:00Z,2015-01-05T10:00:00+0100,1582.488
2015-01-05T10:00:00Z,2015-01-05T11:00:00+0100,1674.238
2015-01-05T11:00:00Z,2015-01-05T12:00:00+0100,1791.688
2015-01-05T12:00:00Z,2015-01-05T13:00:00+0100,1700.363
2015-01-05T13:00:00Z,2015-01-05T14:00:00+0100,1569.825
2015-01-05T14:00:00Z,2015-01-05T15:00:00+0100,1538.713
2015-01-05T15:00:00Z,2015-01-05T16:00:00+0100,1616.563
2015-01-05T16:00:00Z,2015-01-05T17:00:00+0100,1671.4
2015-01-05T17:00:00Z,2015-01-05T18:00:00+0100,1801.7
2015-01-05T18:00:00Z,2015-01-05T19:00:00+0100,1680.65
2015-01-05T19:00:00Z,2015-01-05T20:00:00+0100,1414.975
2015-01-05T20:00:00Z,2015-01-05T21:00:00+0100,1306.85
2015-01-05T21:00:00Z,2015-01-05T22:00:00+0100,1286.975
2015-01-05T22:00:00Z,2015-01-05T23:00:00+0100,1187.213
2015-01-05T23:00:00Z,2015-01-06T00:00:00+0100,1074.5
2015-01-06T00:00:00Z,2015-01-06T01:00:00+0100,966.213
2015-01-06T01:00:00Z,2015-01-06T02:00:00+0100,808.688
2015-01-06T02:00:00Z,2015-01-06T03:00:00+0100,654
2015-01-06T03:00:00Z,2015-01-06T04:00:00+0100,588.563
2015-01-06T04:00:00Z,2015-01-06T05:00:00+0100,475.788
2015-01-06T05:00:00Z,2015-01-06T06:00:00+0100,414.888
2015-01-06T06:00:00Z,2015-01-06T07:00:00+0100,422.713
2015-01-06T07:00:00Z,2015-01-06T08:00:00+0100,453.288
2015-01-06T08:00:00Z,2015-01-06T09:00:00+0100,420.8
2015-01-06T09:00:00Z,2015-01-06T10:00:00+0100,295.963
2015-01-06T10:00:00Z,2015-01-06T11:00:00+0100,234.088
2015-01-06T11:00:00Z,2015-01-06T12:00:00+0100,218.888
2015-01-06T12:00:00Z,2015-01-06T13:00:00+0100,201.125
2015-01-06T13:00:00Z,2015-01-06T14:00:00+0100,270.875
2015-01-06T14:00:00Z,2015-01-06T15:00:00+0100,360.638
2015-01-06T15:00:00Z,2015-01-06T16:00:00+0100,523.725
2015-01-06T16:00:00Z,2015-01-06T17:00:00+0100,723.263
2015-01-06T17:00:00Z,2015-01-06T18:00:00+0100,990.913
2015-01-06T18:00:00Z,2015-01-06T19:00:00+0100,1197.1
2015-01-06T19:00:00Z,2015-01-06T20:00:00+0100,1500.513
2015-01-06T20:00:00Z,2015-01-06T21:00:00+0100,1723.588
2015-01-06T21:00:00Z,2015-01-06T22:00:00+0100,1888.875
2015-01-06T22:00:00Z,2015-01-06T23:00:00+0100,1974.45
2015-01-06T23:00:00Z,2015-01-07T00:00:00+0100,2009
2015-01-07T00:00:00Z,2015-01-07T01:00:00+0100,2137.388
2015-01-07T01:00:00Z,2015-01-07T02:00:00+0100,2126.063
2015-01-07T02:00:00Z,2015-01-07T03:00:00+0100,2182.875
2015-01-07T03:00:00Z,2015-01-07T04:00:00+0100,2055.113
2015-01-07T04:00:00Z,2015-01-07T05:00:00+0100,2028.75
2015-01-07T05:00:00Z,2015-01-07T06:00:00+0100,2131.413
2015-01-07T06:00:00Z,2015-01-07T07:00:00+0100,2085.313
2015-01-07T07:00:00Z,2015-01-07T08:00:00+0100,2066.313
2015-01-07T08:00:00Z,2015-01-07T09:00:00+0100,2114.238
2015-01-07T09:00:00Z,2015-01-07T10:00:00+0100,1979.138
2015-01-07T10:00:00Z,2015-01-07T11:00:00+0100,1886.4
2015-01-07T11:00:00Z,2015-01-07T12:00:00+0100,1794.65
2015-01-07T12:00:00Z,2015-01-07T13:00:00+0100,1698.763
2015-01-07T13:00:00Z,2015-01-07T14:00:00+0100,1590.663
2015-01-07T14:00:00Z,2015-01-07T15:00:00+0100,1531.1
2015-01-07T15:00:00Z,2015-01-07T16:00:00+0100,1485.275
2015-01-07T16:00:00Z,2015-01-07T17:00:00+0100,1487.113
2015-01-07T17:00:00Z,2015-01-07T18:00:00+0100,1457.763
2015-01-07T18:00:00Z,2015-01-07T19:00:00+0100,1440.163
2015-01-07T19:00:00Z,2015-01-07T20:00:00+0100,1388.838
2015-01-07T20:00:00Z,2015-01-07T21:00:00+0100,1341.95
2015-01-07T21:00:00Z,2015-01-07T22:00:00+0100,1241.275
2015-01-07T22:00:00Z,2015-01-07T23:00:00+0100,1197.863
2015-01-07T23:00:00Z,2015-01-08T00:00:00+0100,1204.113
2015-01-08T00:00:00Z,2015-01-08T01:00:00+0100,1143.675
2015-01-08T01:00:00Z,2015-01-08T02:00:00+0100,1167.875
2015-01-08T02:00:00Z,2015-01-08T03:00:00+0100,1267.213
2015-01-08T03:00:00Z,2015-01-08T04:00:00+0100,1391.075
2015-01-08T04:00:00Z,2015-01-08T05:00:00+0100,1504.8
2015-01-08T05:00:00Z,2015-01-08T06:00:00+0100,1605.05
2015-01-08T06:00:00Z,2015-01-08T07:00:00+0100,1747.538
2015-01-08T07:00:00Z,2015-01-08T08:00:00+0100,2069.888
2015-01-08T08:00:00Z,2015-01-08T09:00:00+0100,2307.35
2015-01-08T09:00:00Z,2015-01-08T10:00:00+0100,2425.2
2015-01-08T10:00:00Z,2015-01-08T11:00:00+0100,2310.313
2015-01-08T11:00:00Z,2015-01-08T12:00:00+0100,2353.288
2015-01-08T12:00:00Z,2015-01-08T13:00:00+0100,2209.088
2015-01-08T13:00:00Z,2015-01-08T14:00:00+0100,2199.963
2015-01-08T14:00:00Z,2015-01-08T15:00:00+0100,2309.363
2015-01-08T15:00:00Z,2015-01-08T16:00:00+0100,2390.725
2015-01-08T16:00:00Z,2015-01-08T17:00:00+0100,2608.313
2015-01-08T17:00:00Z,2015-01-08T18:00:00+0100,2562.575
2015-01-08T18:00:00Z,2015-01-08T19:00:00+0100,2511.738
2015-01-08T19:00:00Z,2015-01-08T20:00:00+0100,2497.725
2015-01-08T20:00:00Z,2015-01-08T21:00:00+0100,2590.85
2015-01-08T21:00:00Z,2015-01-08T22:00:00+0100,2677.488
2015-01-08T22:00:00Z,2015-01-08T23:00:00+0100,2746.613
2015-01-08T23:00:00Z,2015-01-09T00:00:00+0100,3006.588
2015-01-09T00:00:00Z,2015-01-09T01:00:00+0100,3218.575
2015-01-09T01:00:00Z,2015-01-09T02:00:00+0100,3285.063
2015-01-09T02:00:00Z,2015-01-09T03:00:00+0100,3388.25
2015-01-09T03:00:00Z,2015-01-09T04:00:00+0100,3454.263
2015-01-09T04:00:00Z,2015-01-09T05:00:00+0100,3433.163
2015-01-09T05:00:00Z,2015-01-09T06:00:00+0100,3470.775
2015-01-09T06:00:00Z,2015-01-09T07:00:00+0100,3426.15
2015-01-09T07:00:00Z,2015-01-09T08:00:00+0100,3413.775
2015-01-09T08:00:00Z,2015-01-09T09:00:00+0100,3389.138
2015-01-09T09:00:00Z,2015-01-09T10:00:00+0100,3410.975
2015-01-09T10:00:00Z,2015-01-09T11:00:00+0100,3416.463
2015-01-09T11:00:00Z,2015-01-09T12:00:00+0100,3472.063
2015-01-09T12:00:00Z,2015-01-09T13:00:00+0100,3459.425
2015-01-09T13:00:00Z,2015-01-09T14:00:00+0100,3399.938
2015-01-09T14:00:00Z,2015-01-09T15:00:00+0100,3381.525
2015-01-09T15:00:00Z,2015-01-09T16:00:00+0100,3385.738
2015-01-09T16:00:00Z,2015-01-09T17:00:00+0100,3409.088
2015-01-09T17:00:00Z,2015-01-09T18:00:00+0100,3437.5
2015-01-09T18:00:00Z,2015-01-09T19:00:00+0100,3500.463
2015-01-09T19:00:00Z,2015-01-09T20:00:00+0100,3461.825
2015-01-09T20:00:00Z,2015-01-09T21:00:00+0100,3412.063
2015-01-09T21:00:00Z,2015-01-09T22:00:00+0100,3404.038
2015-01-09T22:00:00Z,2015-01-09T23:00:00+0100,3355.2
2015-01-09T23:00:00Z,2015-01-10T00:00:00+0100,3319.113
2015-01-10T00:00:00Z,2015-01-10T01:00:00+0100,3267.425
2015-01-10T01:00:00Z,2015-01-10T02:00:00+0100,3111.525
2015-01-10T02:00:00Z,2015-01-10T03:00:00+0100,2894.55
2015-01-10T03:00:00Z,2015-01-10T04:00:00+0100,2672.713
2015-01-10T04:00:00Z,2015-01-10T05:00:00+0100,2327.075
2015-01-10T05:00:00Z,2015-01-10T06:00:00+0100,2003.9
2015-01-10T06:00:00Z,2015-01-10T07:00:00+0100,1954.638
2015-01-10T07:00:00Z,2015-01-10T08:00:00+0100,1683.663
2015-01-10T08:00:00Z,2015-01-10T09:00:00+0100,1574.613
2015-01-10T09:00:00Z,2015-01-10T10:00:00+0100,1703.163
2015-01-10T10:00:00Z,2015-01-10T11:00:00+0100,2128.188
2015-01-10T11:00:00Z,2015-01-10T12:00:00+0100,2532.688
2015-01-10T12:00:00Z,2015-01-10T13:00:00+0100,2969.95
2015-01-10T13:00:00Z,2015-01-10T14:00:00+0100,3202.35
2015-01-10T14:00:00Z,2015-01-10T15:00:00+0100,3337.75
2015-01-10T15:00:00Z,2015-01-10T16:00:00+0100,3219.863
2015-01-10T16:00:00Z,2015-01-10T17:00:00+0100,3208.613
2015-01-10T17:00:00Z,2015-01-10T18:00:00+0100,2618.363
2015-01-10T18:00:00Z,2015-01-10T19:00:00+0100,2791.913
2015-01-10T19:00:00Z,2015-01-10T20:00:00+0100,2940.413
2015-01-10T20:00:00Z,2015-01-10T21:00:00+0100,2909.263
2015-01-10T21:00:00Z,2015-01-10T22:00:00+0100,2913.825
2015-01-10T22:00:00Z,2015-01-10T23:00:00+0100,2768.413
2015-01-10T23:00:00Z,2015-01-11T00:00:00+0100,2770.413
2015-01-11T00:00:00Z,2015-01-11T01:00:00+0100,2740.7
2015-01-11T01:00:00Z,2015-01-11T02:00:00+0100,2806.038
2015-01-11T02:00:00Z,2015-01-11T03:00:00+0100,2890.725
2015-01-11T03:00:00Z,2015-01-11T04:00:00+0100,2843.75
2015-01-11T04:00:00Z,2015-01-11T05:00:00+0100,2886.288
2015-01-11T05:00:00Z,2015-01-11T06:00:00+0100,2961.388
2015-01-11T06:00:00Z,2015-01-11T07:00:00+0100,3025.013
2015-01-11T07:00:00Z,2015-01-11T08:00:00+0100,3029.263
2015-01-11T08:00:00Z,2015-01-11T09:00:00+0100,3101.675
2015-01-11T09:00:00Z,2015-01-11T10:00:00+0100,3155.113
2015-01-11T10:00:00Z,2015-01-11T11:00:00+0100,3231.275
2015-01-11T11:00:00Z,2015-01-11T12:00:00+0100,3265.213
2015-01-11T12:00:00Z,2015-01-11T13:00:00+0100,3319.825
2015-01-11T13:00:00Z,2015-01-11T14:00:00+0100,3379.213
2015-01-11T14:00:00Z,2015-01-11T15:00:00+0100,3447.988
2015-01-11T15:00:00Z,2015-01-11T16:00:00+0100,3535.225
2015-01-11T16:00:00Z,2015-01-11T17:00:00+0100,3562.475
2015-01-11T17:00:00Z,2015-01-11T18:00:00+0100,3569.8
2015-01-11T18:00:00Z,2015-01-11T19:00:00+0100,3562.863
2015-01-11T19:00:00Z,2015-01-11T20:00:00+0100,3554.088
2015-01-11T20:00:00Z,2015-01-11T21:00:00+0100,3545.85
2015-01-11T21:00:00Z,2015-01-11T22:00:00+0100,3486.65
2015-01-11T22:00:00Z,2015-01-11T23:00:00+0100,3438.813
2015-01-11T23:00:00Z,2015-01-12T00:00:00+0100,3369.75
2015-01-12T00:00:00Z,2015-01-12T01:00:00+0100,3201.313
2015-01-12T01:00:00Z,2015-01-12T02:00:00+0100,3109.75
2015-01-12T02:00:00Z,2015-01-12T03:00:00+0100,3033.8
2015-01-12T03:00:00Z,2015-01-12T04:00:00+0100,2860.363
2015-01-12T04:00:00Z,2015-01-12T05:00:00+0100,2639.475
2015-01-12T05:00:00Z,2015-01-12T06:00:00+0100,2326.413
2015-01-12T06:00:00Z,2015-01-12T07:00:00+0100,2439.063
2015-01-12T07:00:00Z,2015-01-12T08:00:00+0100,2660.613
2015-01-12T08:00:00Z,2015-01-12T09:00:00+0100,2856.65
2015-01-12T09:00:00Z,2015-01-12T10:00:00+0100,2944.875
2015-01-12T10:00:00Z,2015-01-12T11:00:00+0100,2999.275
2015-01-12T11:00:00Z,2015-01-12T12:00:00+0100,3076.388
2015-01-12T12:00:00Z,2015-01-12T13:00:00+0100,3119.5
2015-01-12T13:00:00Z,2015-01-12T14:00:00+0100,3092.688
2015-01-12T14:00:00Z,2015-01-12T15:00:00+0100,3192.388
2015-01-12T15:00:00Z,2015-01-12T16:00:00+0100,3305.963
2015-01-12T16:00:00Z,2015-01-12T17:00:00+0100,3435.8
2015-01-12T17:00:00Z,2015-01-12T18:00:00+0100,3499.838
2015-01-12T18:00:00Z,2015-01-12T19:00:00+0100,3551.338
2015-01-12T19:00:00Z,2015-01-12T20:00:00+0100,3571.888
2015-01-12T20:00:00Z,2015-01-12T21:00:00+0100,3567.313
2015-01-12T21:00:00Z,2015-01-12T22:00:00+0100,3536.713
2015-01-12T22:00:00Z,2015-01-12T23:00:00+0100,3521.825
2015-01-12T23:00:00Z,2015-01-13T00:00:00+0100,3512.25
2015-01-13T00:00:00Z,2015-01-13T01:00:00+0100,3455.65
2015-01-13T01:00:00Z,2015-01-13T02:00:00+0100,3421.188
2015-01-13T02:00:00Z,2015-01-13T03:00:00+0100,3298.738
2015-01-13T03:00:00Z,2015-01-13T04:00:00+0100,3133.838
2015-01-13T04:00:00Z,2015-01-13T05:00:00+0100,2883.013
2015-01-13T05:00:00Z,2015-01-13T06:00:00+0100,2561.75
2015-01-13T06:00:00Z,2015-01-13T07:00:00+0100,2457.088
2015-01-13T07:00:00Z,2015-01-13T08:00:00+0100,2422.75
2015-01-13T08:00:00Z,2015-01-13T09:00:00+0100,2390.038
2015-01-13T09:00:00Z,2015-01-13T10:00:00+0100,2442.463
2015-01-13T10:00:00Z,2015-01-13T11:00:00+0100,2725.675
2015-01-13T11:00:00Z,2015-01-13T12:00:00+0100,2874.513
2015-01-13T12:00:00Z,2015-01-13T13:00:00+0100,2894.925
2015-01-13T13:00:00Z,2015-01-13T14:00:00+0100,2978.188
2015-01-13T14:00:00Z,2015-01-13T15:00:00+0100,3050.025
2015-01-13T15:00:00Z,2015-01-13T16:00:00+0100,3202.775
2015-01-13T16:00:00Z,2015-01-13T17:00:00+0100,3322.8
2015-01-13T17:00:00Z,2015-01-13T18:00:00+0100,3322.288
2015-01-13T18:00:00Z,2015-01-13T19:00:00+0100,3293.1
2015-01-13T19:00:00Z,2015-01-13T20:00:00+0100,3220.963
2015-01-13T20:00:00Z,2015-01-13T21:00:00+0100,2944.775
2015-01-13T21:00:00Z,2015-01-13T22:00:00+0100,2670.813
2015-01-13T22:00:00Z,2015-01-13T23:00:00+0100,2328.9
2015-01-13T23:00:00Z,2015-01-14T00:00:00+0100,2233.075
2015-01-14T00:00:00Z,2015-01-14T01:00:00+0100,2071.85
2015-01-14T01:00:00Z,2015-01-14T02:00:00+0100,1999.325
2015-01-14T02:00:00Z,2015-01-14T03:00:00+0100,2161.438
2015-01-14T03:00:00Z,2015-01-14T04:00:00+0100,2195.6
2015-01-14T04:00:00Z,2015-01-14T05:00:00+0100,2218.913
2015-01-14T05:00:00Z,2015-01-14T06:00:00+0100,2196.025
2015-01-14T06:00:00Z,2015-01-14T07:00:00+0100,2030.738
2015-01-14T07:00:00Z,2015-01-14T08:00:00+0100,1939.4
2015-01-14T08:00:00Z,2015-01-14T09:00:00+0100,2226.975
2015-01-14T09:00:00Z,2015-01-14T10:00:00+0100,2270.188
2015-01-14T10:00:00Z,2015-01-14T11:00:00+0100,2709.913
2015-01-14T11:00:00Z,2015-01-14T12:00:00+0100,2998.975
2015-01-14T12:00:00Z,2015-01-14T13:00:00+0100,2892.063
2015-01-14T13:00:00Z,2015-01-14T14:00:00+0100,2841.213
2015-01-14T14:00:00Z,2015-01-14T15:00:00+0100,2714.9
2015-01-14T15:00:00Z,2015-01-14T16:00:00+0100,2336.675
2015-01-14T16:00:00Z,2015-01-14T17:00:00+0100,2129.238
2015-01-14T17:00:00Z,2015-01-14T18:00:00+0100,1872.138
2015-01-14T18:00:00Z,2015-01-14T19:00:00+0100,1849.725
2015-01-14T19:00:00Z,2015-01-14T20:00:00+0100,1663.15
2015-01-14T20:00:00Z,2015-01-14T21:00:00+0100,1488.513
2015-01-14T21:00:00Z,2015-01-14T22:00:00+0100,1294.088
2015-01-14T22:00:00Z,2015-01-14T23:00:00+0100,1152.5
2015-01-14T23:00:00Z,2015-01-15T00:00:00+0100,1140.563
2015-01-15T00:00:00Z,2015-01-15T01:00:00+0100,1334.438
2015-01-15T01:00:00Z,2015-01-15T02:00:00+0100,1324.513
2015-01-15T02:00:00Z,2015-01-15T03:00:00+0100,1157.775
2015-01-15T03:00:00Z,2015-01-15T04:00:00+0100,1054.075
2015-01-15T04:00:00Z,2015-01-15T05:00:00+0100,830.4
2015-01-15T05:00:00Z,2015-01-15T06:00:00+0100,763.063
2015-01-15T06:00:00Z,2015-01-15T07:00:00+0100,850.125
2015-01-15T07:00:00Z,2015-01-15T08:00:00+0100,999.263
2015-01-15T08:00:00Z,2015-01-15T09:00:00+0100,1171.475
2015-01-15T09:00:00Z,2015-01-15T10:00:00+0100,1277.088
2015-01-15T10:00:00Z,2015-01-15T11:00:00+0100,1572.263
2015-01-15T11:00:00Z,2015-01-15T12:00:00+0100,1897.65
2015-01-15T12:00:00Z,2015-01-15T13:00:00+0100,2122.463
2015-01-15T13:00:00Z,2015-01-15T14:00:00+0100,2315.975
2015-01-15T14:00:00Z,2015-01-15T15:00:00+0100,2477.75
2015-01-15T15:00:00Z,2015-01-15T16:00:00+0100,2668.3
2015-01-15T16:00:00Z,2015-01-15T17:00:00+0100,2911.775
2015-01-15T17:00:00Z,2015-01-15T18:00:00+0100,3000.125
2015-01-15T18:00:00Z,2015-01-15T19:00:00+0100,3106.4
2015-01-15T19:00:00Z,2015-01-15T20:00:00+0100,3196.7
2015-01-15T20:00:00Z,2015-01-15T21:00:00+0100,3272.738
2015-01-15T21:00:00Z,2015-01-15T22:00:00+0100,3129.838
2015-01-15T22:00:00Z,2015-01-15T23:00:00+0100,3117.2
2015-01-15T23:00:00Z,2015-01-16T00:00:00+0100,3103.063
2015-01-16T00:00:00Z,2015-01-16T01:00:00+0100,3010.95
2015-01-16T01:00:00Z,2015-01-16T02:00:00+0100,2948.288
2015-01-16T02:00:00Z,2015-01-16T03:00:00+0100,2776.175
2015-01-16T03:00:00Z,2015-01-16T04:00:00+0100,2741.2
2015-01-16T04:00:00Z,2015-01-16T05:00:00+0100,2619.238
2015-01-16T05:00:00Z,2015-01-16T06:00:00+0100,2575.113
2015-01-16T06:00:00Z,2015-01-16T07:00:00+0100,2526.538
2015-01-16T07:00:00Z,2015-01-16T08:00:00+0100,2580.775
2015-01-16T08:00:00Z,2015-01-16T09:00:00+0100,2350.488
2015-01-16T09:00:00Z,2015-01-16T10:00:00+0100,1924.1
2015-01-16T10:00:00Z,2015-01-16T11:00:00+0100,1673.05
2015-01-16T11:00:00Z,2015-01-16T12:00:00+0100,1395.438
2015-01-16T12:00:00Z,2015-01-16T13:00:00+0100,1311.475
2015-01-16T13:00:00Z,2015-01-16T14:00:00+0100,1112.85
2015-01-16T14:00:00Z,2015-01-16T15:00:00+0100,1046.388
2015-01-16T15:00:00Z,2015-01-16T16:00:00+0100,1099.588
2015-01-16T16:00:00Z,2015-01-16T17:00:00+0100,1095.413
2015-01-16T17:00:00Z,2015-01-16T18:00:00+0100,1041.888
2015-01-16T18:00:00Z,2015-01-16T19:00:00+0100,985.825
2015-01-16T19:00:00Z,2015-01-16T20:00:00+0100,869.325
2015-01-16T20:00:00Z,2015-01-16T21:00:00+0100,810.813
2015-01-16T21:00:00Z,2015-01-16T22:00:00+0100,719.25
2015-01-16T22:00:00Z,2015-01-16T23:00:00+0100,745.538
2015-01-16T23:00:00Z,2015-01-17T00:00:00+0100,790.213
2015-01-17T00:00:00Z,2015-01-17T01:00:00+0100,823.775
2015-01-17T01:00:00Z,2015-01-17T02:00:00+0100,871.25
