Key,Value,Source
country,dk,
base_year,2015,
residences_final_demand_space_heating,125963.159409307,See 6_residences_source_analysis.xlsx
residences_final_demand_hot_water,28276.0704912839,See 6_residences_source_analysis.xlsx
residences_final_demand_cooling,45.44,See 6_residences_source_analysis.xlsx
residences_final_demand_lighting,7599.62,See 6_residences_source_analysis.xlsx
residences_final_demand_cooking,4474.3,See 6_residences_source_analysis.xlsx
residences_final_demand_appliances,13070.85,See 6_residences_source_analysis.xlsx
residences_percentage_space_heating_combi_boiiler,0.169909574024623,See 6_residences_source_analysis.xlsx
residences_percentage_space_heating_heat_pump_ground,0,See 6_residences_source_analysis.xlsx
residences_percentage_space_heating_district,0.428232068456886,See 6_residences_source_analysis.xlsx
residences_percentage_space_heating_heat_pump_air,0.0538057707981113,See 6_residences_source_analysis.xlsx
residences_percentage_space_heating_woodpellets,0.239331856814402,See 6_residences_source_analysis.xlsx
residences_percentage_space_heating_electric_resistance,0.0539130068537037,See 6_residences_source_analysis.xlsx
residences_percentage_space_heating_gas_burner,0,See 6_residences_source_analysis.xlsx
residences_percentage_space_heating_oil_burner,0.054807723052274,See 6_residences_source_analysis.xlsx
residences_percentage_space_heating_coal_burner,0,See 6_residences_source_analysis.xlsx
residences_percentage_space_heating_hybrid_heatpump,0,See 6_residences_source_analysis.xlsx
residences_percentage_hot_water_combi_boiiler,0.169909574024623,See 6_residences_source_analysis.xlsx
residences_percentage_hot_water_heat_pump_ground,0,See 6_residences_source_analysis.xlsx
residences_percentage_hot_water_district,0.428232068456886,See 6_residences_source_analysis.xlsx
residences_percentage_hot_water_heat_pump_air,0.0538057707981113,See 6_residences_source_analysis.xlsx
residences_percentage_hot_water_woodpellets,0.239331856814402,See 6_residences_source_analysis.xlsx
residences_percentage_hot_water_electric_resistance,0.0539130068537037,See 6_residences_source_analysis.xlsx
residences_percentage_hot_water_gas_burner,0,See 6_residences_source_analysis.xlsx
residences_percentage_hot_water_oil_burner,0.054807723052274,See 6_residences_source_analysis.xlsx
residences_percentage_hot_water_coal_burner,0,See 6_residences_source_analysis.xlsx
residences_percentage_hot_water_hybrid_heatpump,0,See 6_residences_source_analysis.xlsx
residences_percentage_cooling_heat_pump_ground,0,WIP See 6_residences_source_analysis.xlsx
residences_percentage_cooling_heat_pump_air,0,WIP See 6_residences_source_analysis.xlsx
residences_percentage_cooling_aircondition,1,See 6_residences_source_analysis.xlsx
residences_percentage_lighting_incandescent,0.495,WIP_dutch share
residences_percentage_lighting_efficient_fluorescent,0.485,WIP_dutch share
residences_percentage_lighting_led,0.02,WIP_dutch share
residences_percentage_cooking_gas,0.0149360105382037,WIP_dutch share
residences_percentage_cooking_electric_resistance,0.082088665788483,WIP_dutch share
residences_percentage_cooking_electric_halogen,0.656709326307864,WIP_dutch share
residences_percentage_cooking_electric_induction,0.246265997365449,WIP_dutch share
residences_percentage_cooking_biomass,0,WIP_dutch share
residences_percentage_appliances_dishwasher,0.0784834365435964,See 6_residences_source_analysis.xlsx
residences_percentage_appliances_fridge_freezer,0.191090679266582,See 6_residences_source_analysis.xlsx
residences_percentage_appliances_washing_machine,0.0784834365435964,See 6_residences_source_analysis.xlsx
residences_percentage_appliances_dryer,0.097195764690456,See 6_residences_source_analysis.xlsx
residences_percentage_appliances_television,0.220307828903573,See 6_residences_source_analysis.xlsx
residences_percentage_appliances_computer_media,0.133775541620879,See 6_residences_source_analysis.xlsx
residences_percentage_appliances_vacuum_cleaner,0.0668877708104393,See 6_residences_source_analysis.xlsx
residences_percentage_appliances_others,0.133775541620879,See 6_residences_source_analysis.xlsx
residences_hot_water_share_coming_from_solar_thermal,0.5,WIP old_and_new_residences 2015 - CBS
residences_percentage_apartments,0.3065,Eurostat; see source_analyses/eu/2015/6_residences
residences_percentage_corner_houses,0,Eurostat; see source_analyses/eu/2015/6_residences
residences_percentage_detached_houses,0.2824,Eurostat; see source_analyses/eu/2015/6_residences
residences_percentage_semi_detached_houses,0.1286,Eurostat; see source_analyses/eu/2015/6_residences
residences_percentage_terraced_houses,0.2825,Eurostat; see source_analyses/eu/2015/6_residences
average_heat_demand_apartments,0.02212,Use NL2015 average. See source_analyses/nl/2015/6_residences
average_heat_demand_corner_houses,0.03765,Use NL2015 average. See source_analyses/nl/2015/6_residences
average_heat_demand_detached_houses,0.05819,Use NL2015 average. See source_analyses/nl/2015/6_residences
average_heat_demand_semi_detached_houses,0.04397,Use NL2015 average. See source_analyses/nl/2015/6_residences
average_heat_demand_terraced_houses,0.03133,Use NL2015 average. See source_analyses/nl/2015/6_residences
