Year,Coal,Lignite,Natural gas,Crude oil,Uranium oxide,Woody biomass
2.03000000000000E+03,0.00000000000000E+00,0.00000000000000E+00,1.15517623085933E+04,3.81703893012071E+04,3.95141966406214E+06,7.76027661167707E+05
2.03100000000000E+03,0.00000000000000E+00,0.00000000000000E+00,1.14836390184855E+04,3.77813250173284E+04,3.92772809883552E+06,7.63981124698784E+05
2.03200000000000E+03,0.00000000000000E+00,0.00000000000000E+00,1.14155157283776E+04,3.73922607334497E+04,3.90403653360890E+06,7.51934588229861E+05
2.03300000000000E+03,0.00000000000000E+00,0.00000000000000E+00,1.13473924382697E+04,3.70031964495709E+04,3.88034496838227E+06,7.39888051760937E+05
2.03400000000000E+03,0.00000000000000E+00,0.00000000000000E+00,1.12792691481619E+04,3.66141321656922E+04,3.85665340315565E+06,7.27841515292014E+05
2.03500000000000E+03,0.00000000000000E+00,0.00000000000000E+00,1.12111458580540E+04,3.62250678818135E+04,3.83296183792902E+06,7.15794978823091E+05
2.03600000000000E+03,0.00000000000000E+00,0.00000000000000E+00,1.15032577392815E+04,3.22849561364467E+04,3.66500276077452E+06,7.22126956079292E+05
2.03700000000000E+03,0.00000000000000E+00,0.00000000000000E+00,1.17953696205089E+04,2.83448443910798E+04,3.49704368362001E+06,7.28458933335493E+05
2.03800000000000E+03,0.00000000000000E+00,0.00000000000000E+00,1.20874815017364E+04,2.44047326457130E+04,3.32908460646550E+06,7.34790910591694E+05
2.03900000000000E+03,0.00000000000000E+00,0.00000000000000E+00,1.23795933829639E+04,2.04646209003462E+04,3.16112552931099E+06,7.41122887847896E+05
2.04000000000000E+03,0.00000000000000E+00,0.00000000000000E+00,1.26717052641913E+04,1.65245091549794E+04,2.99316645215648E+06,7.47454865104097E+05
2.04100000000000E+03,0.00000000000000E+00,0.00000000000000E+00,1.26070621889610E+04,1.47261565815063E+04,2.95312779516248E+06,7.49258175094783E+05
2.04200000000000E+03,0.00000000000000E+00,0.00000000000000E+00,1.25424191137307E+04,1.29278040080332E+04,2.91308913816847E+06,7.51061485085469E+05
2.04300000000000E+03,0.00000000000000E+00,0.00000000000000E+00,1.24777760385003E+04,1.11294514345601E+04,2.87305048117446E+06,7.52864795076155E+05
2.04400000000000E+03,0.00000000000000E+00,0.00000000000000E+00,1.24131329632700E+04,9.33109886108702E+03,2.83301182418046E+06,7.54668105066841E+05
2.04500000000000E+03,0.00000000000000E+00,0.00000000000000E+00,1.23484898880397E+04,7.53274628761394E+03,2.79297316718645E+06,7.56471415057527E+05
2.04600000000000E+03,0.00000000000000E+00,0.00000000000000E+00,1.22722842173311E+04,6.02619703009115E+03,2.70479031951733E+06,7.54869538328906E+05
2.04700000000000E+03,0.00000000000000E+00,0.00000000000000E+00,1.21960785466225E+04,4.51964777256836E+03,2.61660747184821E+06,7.53267661600285E+05
2.04800000000000E+03,0.00000000000000E+00,0.00000000000000E+00,1.21198728759140E+04,3.01309851504557E+03,2.52842462417909E+06,7.51665784871664E+05
2.04900000000000E+03,0.00000000000000E+00,0.00000000000000E+00,1.20436672052054E+04,1.50654925752279E+03,2.44024177650997E+06,7.50063908143043E+05
2.05000000000000E+03,0.00000000000000E+00,0.00000000000000E+00,1.19674615344969E+04,0.00000000000000E+00,2.35205892884085E+06,7.48462031414421E+05
