party,category,classification,measure,gas,unit,year,numberValue,stringValue
ESP,1.  Energy,Total for category,Emission factor information,CH4,no unit,1990,,"CR,CS,D,OTH"
ESP,1.  Energy,Total for category,Emission factor information,CH4,no unit,2019,,"CR,CS,D"
ESP,1.  Energy,Total for category,Emission factor information,CO2,no unit,1990,,"CR,CS,D,OTH,PS"
ESP,1.  Energy,Total for category,Emission factor information,CO2,no unit,2019,,"CR,CS,D,OTH,PS"
ESP,1.  Energy,Total for category,Emission factor information,N2O,no unit,1990,,"CR,CS,D,OTH"
ESP,1.  Energy,Total for category,Emission factor information,N2O,no unit,2019,,"CR,CS,D,OTH"
ESP,1.  Energy,Total for category,Indirect emissions,CO2,kt,1990,,NE
ESP,1.  Energy,Total for category,Indirect emissions,CO2,kt,2019,,NE
ESP,1.  Energy,Total for category,Indirect emissions,N2O,kt,1990,,NE
ESP,1.  Energy,Total for category,Indirect emissions,N2O,kt,2019,,NE
ESP,1.  Energy,Total for category,Method,CH4,no unit,1990,,"CR,CS,T1,T2,T3"
ESP,1.  Energy,Total for category,Method,CH4,no unit,2019,,"CR,CS,T1,T2,T3"
ESP,1.  Energy,Total for category,Method,CO2,no unit,1990,,"CR,CS,T1,T2,T3"
ESP,1.  Energy,Total for category,Method,CO2,no unit,2019,,"CR,CS,T1,T2,T3"
ESP,1.  Energy,Total for category,Method,N2O,no unit,1990,,"CR,T1,T2,T3"
ESP,1.  Energy,Total for category,Method,N2O,no unit,2019,,"CR,T1,T2,T3"
ESP,1.  Energy,Total for category,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,1990,213191.25027504656,
ESP,1.  Energy,Total for category,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,2019,235842.97589176393,
ESP,1.  Energy,Total for category,Net emissions/removals,CH4,kt,1990,128.01054374162922,
ESP,1.  Energy,Total for category,Net emissions/removals,CH4,kt,2019,86.3332437935792,
ESP,1.  Energy,Total for category,Net emissions/removals,CO,kt,1990,2907.2954373974735,
ESP,1.  Energy,Total for category,Net emissions/removals,CO,kt,2019,807.823812190953,
ESP,1.  Energy,Total for category,Net emissions/removals,CO2,kt,1990,208498.84160379035,
ESP,1.  Energy,Total for category,Net emissions/removals,CO2,kt,2019,231694.20585635537,
ESP,1.  Energy,Total for category,Net emissions/removals,NH3,kt,1990,8.1674794186673,
ESP,1.  Energy,Total for category,Net emissions/removals,NH3,kt,2019,10.90735990422722,
ESP,1.  Energy,Total for category,Net emissions/removals,NMVOC,kt,1990,478.9568831250792,
ESP,1.  Energy,Total for category,Net emissions/removals,NMVOC,kt,2019,136.28415334390968,
ESP,1.  Energy,Total for category,Net emissions/removals,NOx,kt,1990,1231.5107769719725,
ESP,1.  Energy,Total for category,Net emissions/removals,NOx,kt,2019,603.3272478488907,
ESP,1.  Energy,Total for category,Net emissions/removals,N2O,kt,1990,4.18156017543624,
ESP,1.  Energy,Total for category,Net emissions/removals,N2O,kt,2019,6.53373286486169,
ESP,1.  Energy,Total for category,Net emissions/removals,SO2,kt,1990,2103.7107496150566,
ESP,1.  Energy,Total for category,Net emissions/removals,SO2,kt,2019,150.93740477178812,
ESP,1.  Energy,Total for category,unknown measure nr. 19496,CH4,kt,1990,128.01054374162922,
ESP,1.  Energy,Total for category,unknown measure nr. 19496,CH4,kt,2019,86.3332437935792,
ESP,1.  Energy,Total for category,unknown measure nr. 19496,N2O,kt,1990,4.18156017543624,
ESP,1.  Energy,Total for category,unknown measure nr. 19496,N2O,kt,2019,6.53373286486169,
ESP,1.  Energy,Total for category,unknown measure nr. 19497,CO2,kt,1990,,NE
ESP,1.  Energy,Total for category,unknown measure nr. 19497,CO2,kt,2019,,NE
ESP,1.A.1  Energy Industries,Biomass,Amount captured,CO2,kt,1990,,NO
ESP,1.A.1  Energy Industries,Biomass,Amount captured,CO2,kt,2019,,NO
ESP,1.A.1  Energy Industries,Biomass,Fuel Consumption,No gas,TJ,1990,1359.2464785575808,
ESP,1.A.1  Energy Industries,Biomass,Fuel Consumption,No gas,TJ,2019,46636.44314414853,
ESP,1.A.1  Energy Industries,Biomass,Implied emission factor,CH4,kg/TJ,1990,0.97530655470728,
ESP,1.A.1  Energy Industries,Biomass,Implied emission factor,CH4,kg/TJ,2019,8.49550996671433,
ESP,1.A.1  Energy Industries,Biomass,Implied emission factor,CO2,t/TJ,1990,54.59999999999999,
ESP,1.A.1  Energy Industries,Biomass,Implied emission factor,CO2,t/TJ,2019,97.63568399693366,
ESP,1.A.1  Energy Industries,Biomass,Implied emission factor,N2O,kg/TJ,1990,0.09755846499652,
ESP,1.A.1  Energy Industries,Biomass,Implied emission factor,N2O,kg/TJ,2019,5.27308271160052,
ESP,1.A.1  Energy Industries,Biomass,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,1990,74.2871174152439,
ESP,1.A.1  Energy Industries,Biomass,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,2019,4629.642858703856,
ESP,1.A.1  Energy Industries,Biomass,Net emissions/removals,CH4,kt,1990,0.001325682,
ESP,1.A.1  Energy Industries,Biomass,Net emissions/removals,CH4,kt,2019,0.39620036754322,
ESP,1.A.1  Energy Industries,Biomass,Net emissions/removals,CO2,kt,1990,74.2148577292439,
ESP,1.A.1  Energy Industries,Biomass,Net emissions/removals,CO2,kt,2019,4553.38102556305,
ESP,1.A.1  Energy Industries,Biomass,Net emissions/removals,N2O,kt,1990,0.000132606,
ESP,1.A.1  Energy Industries,Biomass,Net emissions/removals,N2O,kt,2019,0.24591782207395,
ESP,1.A.1  Energy Industries,Gaseous Fuels,Amount captured,CO2,kt,1990,,NO
ESP,1.A.1  Energy Industries,Gaseous Fuels,Amount captured,CO2,kt,2019,,NO
ESP,1.A.1  Energy Industries,Gaseous Fuels,Fuel Consumption,No gas,TJ,1990,9893.9591895,
ESP,1.A.1  Energy Industries,Gaseous Fuels,Fuel Consumption,No gas,TJ,2019,437944.076350546,
ESP,1.A.1  Energy Industries,Gaseous Fuels,Implied emission factor,CH4,kg/TJ,1990,90.04664594899278,
ESP,1.A.1  Energy Industries,Gaseous Fuels,Implied emission factor,CH4,kg/TJ,2019,5.7720454049608,
ESP,1.A.1  Energy Industries,Gaseous Fuels,Implied emission factor,CO2,t/TJ,1990,58.91094857576742,
ESP,1.A.1  Energy Industries,Gaseous Fuels,Implied emission factor,CO2,t/TJ,2019,56.33442242070153,
ESP,1.A.1  Energy Industries,Gaseous Fuels,Implied emission factor,N2O,kg/TJ,1990,0.79094174211421,
ESP,1.A.1  Energy Industries,Gaseous Fuels,Implied emission factor,N2O,kg/TJ,2019,2.42030776097166,
ESP,1.A.1  Energy Industries,Gaseous Fuels,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,1990,609.8819900573591,
ESP,1.A.1  Energy Industries,Gaseous Fuels,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,2019,25022.995173813073,
ESP,1.A.1  Energy Industries,Gaseous Fuels,Net emissions/removals,CH4,kt,1990,0.89091784017069,
ESP,1.A.1  Energy Industries,Gaseous Fuels,Net emissions/removals,CH4,kt,2019,2.52783309352897,
ESP,1.A.1  Energy Industries,Gaseous Fuels,Net emissions/removals,CO2,kt,1990,582.8625210233761,
ESP,1.A.1  Energy Industries,Gaseous Fuels,Net emissions/removals,CO2,kt,2019,24671.326593775622,
ESP,1.A.1  Energy Industries,Gaseous Fuels,Net emissions/removals,N2O,kt,1990,0.00782554531775,
ESP,1.A.1  Energy Industries,Gaseous Fuels,Net emissions/removals,N2O,kt,2019,1.05995944686279,
ESP,1.A.1  Energy Industries,Liquid Fuels,Amount captured,CO2,kt,1990,,NO
ESP,1.A.1  Energy Industries,Liquid Fuels,Amount captured,CO2,kt,2019,,NO
ESP,1.A.1  Energy Industries,Liquid Fuels,Fuel Consumption,No gas,TJ,1990,237755.92790439998,
ESP,1.A.1  Energy Industries,Liquid Fuels,Fuel Consumption,No gas,TJ,2019,206336.81186003855,
ESP,1.A.1  Energy Industries,Liquid Fuels,Implied emission factor,CH4,kg/TJ,1990,1.74775568831039,
ESP,1.A.1  Energy Industries,Liquid Fuels,Implied emission factor,CH4,kg/TJ,2019,1.54115721914921,
ESP,1.A.1  Energy Industries,Liquid Fuels,Implied emission factor,CO2,t/TJ,1990,71.88182244850665,
ESP,1.A.1  Energy Industries,Liquid Fuels,Implied emission factor,CO2,t/TJ,2019,64.49296525855422,
ESP,1.A.1  Energy Industries,Liquid Fuels,Implied emission factor,N2O,kg/TJ,1990,0.30771170801229,
ESP,1.A.1  Energy Industries,Liquid Fuels,Implied emission factor,N2O,kg/TJ,2019,0.26800910246544,
ESP,1.A.1  Energy Industries,Liquid Fuels,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,1990,17121.351970322274,
ESP,1.A.1  Energy Industries,Liquid Fuels,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,2019,13330.831306025515,
ESP,1.A.1  Energy Industries,Liquid Fuels,Net emissions/removals,CH4,kt,1990,0.41553927542443,
ESP,1.A.1  Energy Industries,Liquid Fuels,Net emissions/removals,CH4,kt,2019,0.31799746717433,
ESP,1.A.1  Energy Industries,Liquid Fuels,Net emissions/removals,CO2,kt,1990,17090.32939570403,
ESP,1.A.1  Energy Industries,Liquid Fuels,Net emissions/removals,CO2,kt,2019,13307.272838850304,
ESP,1.A.1  Energy Industries,Liquid Fuels,Net emissions/removals,N2O,kt,1990,0.07316028266551,
ESP,1.A.1  Energy Industries,Liquid Fuels,Net emissions/removals,N2O,kt,2019,0.05530014375219,
ESP,1.A.1  Energy Industries,Other Fossil Fuels,Amount captured,CO2,kt,1990,,NO
ESP,1.A.1  Energy Industries,Other Fossil Fuels,Amount captured,CO2,kt,2019,,NO
ESP,1.A.1  Energy Industries,Other Fossil Fuels,Fuel Consumption,No gas,TJ,1990,3103.12728,
ESP,1.A.1  Energy Industries,Other Fossil Fuels,Fuel Consumption,No gas,TJ,2019,26936.40711403023,
ESP,1.A.1  Energy Industries,Other Fossil Fuels,Implied emission factor,CH4,kg/TJ,1990,0.02389486260454,
ESP,1.A.1  Energy Industries,Other Fossil Fuels,Implied emission factor,CH4,kg/TJ,2019,0.10443142801977,
ESP,1.A.1  Energy Industries,Other Fossil Fuels,Implied emission factor,CO2,t/TJ,1990,41.09916367980884,
ESP,1.A.1  Energy Industries,Other Fossil Fuels,Implied emission factor,CO2,t/TJ,2019,62.70103089805157,
ESP,1.A.1  Energy Industries,Other Fossil Fuels,Implied emission factor,N2O,kg/TJ,1990,5.97371565113501,
ESP,1.A.1  Energy Industries,Other Fossil Fuels,Implied emission factor,N2O,kg/TJ,2019,4.25478110393923,
ESP,1.A.1  Energy Industries,Other Fossil Fuels,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,1990,132.4503701664,
ESP,1.A.1  Energy Industries,Other Fossil Fuels,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,2019,1719.390515687353,
ESP,1.A.1  Energy Industries,Other Fossil Fuels,Net emissions/removals,CH4,kt,1990,7.41488e-05,
ESP,1.A.1  Energy Industries,Other Fossil Fuels,Net emissions/removals,CH4,kt,2019,0.00281300746064,
ESP,1.A.1  Energy Industries,Other Fossil Fuels,Net emissions/removals,CO2,kt,1990,127.535936,
ESP,1.A.1  Energy Industries,Other Fossil Fuels,Net emissions/removals,CO2,kt,2019,1688.9404947393057,
ESP,1.A.1  Energy Industries,Other Fossil Fuels,Net emissions/removals,N2O,kt,1990,0.0185372,
ESP,1.A.1  Energy Industries,Other Fossil Fuels,Net emissions/removals,N2O,kt,2019,0.11460851599679,
ESP,1.A.1  Energy Industries,Peat,Amount captured,CO2,kt,1990,,NO
ESP,1.A.1  Energy Industries,Peat,Amount captured,CO2,kt,2019,,NO
ESP,1.A.1  Energy Industries,Peat,Fuel Consumption,No gas,TJ,1990,,NO
ESP,1.A.1  Energy Industries,Peat,Fuel Consumption,No gas,TJ,2019,,NO
ESP,1.A.1  Energy Industries,Peat,Implied emission factor,CH4,kg/TJ,1990,,NO
ESP,1.A.1  Energy Industries,Peat,Implied emission factor,CH4,kg/TJ,2019,,NO
ESP,1.A.1  Energy Industries,Peat,Implied emission factor,CO2,t/TJ,1990,,NO
ESP,1.A.1  Energy Industries,Peat,Implied emission factor,CO2,t/TJ,2019,,NO
ESP,1.A.1  Energy Industries,Peat,Implied emission factor,N2O,kg/TJ,1990,,NO
ESP,1.A.1  Energy Industries,Peat,Implied emission factor,N2O,kg/TJ,2019,,NO
ESP,1.A.1  Energy Industries,Peat,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,1990,,NO
ESP,1.A.1  Energy Industries,Peat,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,2019,,NO
ESP,1.A.1  Energy Industries,Peat,Net emissions/removals,CH4,kt,1990,,NO
ESP,1.A.1  Energy Industries,Peat,Net emissions/removals,CH4,kt,2019,,NO
ESP,1.A.1  Energy Industries,Peat,Net emissions/removals,CO2,kt,1990,,NO
ESP,1.A.1  Energy Industries,Peat,Net emissions/removals,CO2,kt,2019,,NO
ESP,1.A.1  Energy Industries,Peat,Net emissions/removals,N2O,kt,1990,,NO
ESP,1.A.1  Energy Industries,Peat,Net emissions/removals,N2O,kt,2019,,NO
ESP,1.A.1  Energy Industries,Solid Fuels,Amount captured,CO2,kt,1990,,NO
ESP,1.A.1  Energy Industries,Solid Fuels,Amount captured,CO2,kt,2019,,NO
ESP,1.A.1  Energy Industries,Solid Fuels,Fuel Consumption,No gas,TJ,1990,597016.0762813101,
ESP,1.A.1  Energy Industries,Solid Fuels,Fuel Consumption,No gas,TJ,2019,140613.3416707874,
ESP,1.A.1  Energy Industries,Solid Fuels,Implied emission factor,CH4,kg/TJ,1990,1.00000000800965,
ESP,1.A.1  Energy Industries,Solid Fuels,Implied emission factor,CH4,kg/TJ,2019,0.98077094082126,
ESP,1.A.1  Energy Industries,Solid Fuels,Implied emission factor,CO2,t/TJ,1990,101.73953930038557,
ESP,1.A.1  Energy Industries,Solid Fuels,Implied emission factor,CO2,t/TJ,2019,107.1106798448701,
ESP,1.A.1  Energy Industries,Solid Fuels,Implied emission factor,N2O,kg/TJ,1990,1.45922347748324,
ESP,1.A.1  Energy Industries,Solid Fuels,Implied emission factor,N2O,kg/TJ,2019,1.30960409405743,
ESP,1.A.1  Energy Industries,Solid Fuels,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,1990,60987.71967291442,
ESP,1.A.1  Energy Industries,Solid Fuels,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,2019,15113.851256142072,
ESP,1.A.1  Energy Industries,Solid Fuels,Net emissions/removals,CH4,kt,1990,0.5970160810632,
ESP,1.A.1  Energy Industries,Solid Fuels,Net emissions/removals,CH4,kt,2019,0.13790947940248,
ESP,1.A.1  Energy Industries,Solid Fuels,Net emissions/removals,CO2,kt,1990,60740.14055578433,
ESP,1.A.1  Energy Industries,Solid Fuels,Net emissions/removals,CO2,kt,2019,15061.190621617045,
ESP,1.A.1  Energy Industries,Solid Fuels,Net emissions/removals,N2O,kt,1990,0.87117987494461,
ESP,1.A.1  Energy Industries,Solid Fuels,Net emissions/removals,N2O,kt,2019,0.18414780793116,
