PRODUCT,Hard coal (if no detail),Brown coal (if no detail),Anthracite,Coking coal,Other bituminous coal,Sub-bituminous coal,Lignite,Patent fuel,Coke oven coke,Gas coke,Coal tar,BKB/peat briquettes,Gas works gas,Coke oven gas,Blast furnace gas,Other recovered gases,Peat,Natural Gas,Crude/NGL/feedstocks (if no detail),Crude oil,Natural gas liquids,Refinery feedstocks,Additives/blending components,Other hydrocarbons,Refinery gas,Ethane,Liquefied petroleum gases (LPG),Motor gasoline,Aviation gasoline,Gasoline type jet fuel,Kerosene type jet fuel,Other Kerosene,Gas/diesel oil,Fuel oil,Naphtha,White spirit & SBP,Lubricants,Bitumen,Paraffin waxes,Petroleum coke,Non-specified oil products,Industrial waste,Municipal waste (renewable),Municipal waste (non-renewable),Primary solid biofuels,Biogases,Biogasoline,Biodiesels,Other liquid biofuels,Non-specified primary biofuels and waste,Charcoal,Elec/heat output from non-specified manufactured gases,Heat output from non-specified combustible fuels,Nuclear,Hydro,Geothermal,Solar photovoltaics,Solar thermal,"Tide, wave and ocean",Wind,Other sources,Electricity,Heat,Total,Memo: Renewables
FLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Production,x,x,4.93910900000000E+04,1.11447010000000E+05,3.17216700000000E+04,0.00000000000000E+00,1.60792693000000E+06,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,2.65238090000000E+05,x,1.02607080000000E+05,0.00000000000000E+00,0.00000000000000E+00,4.55989400000000E+04,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,5.26590200000000E+04,1.25359990000000E+05,1.25359990000000E+05,5.04993020000000E+05,3.28839980000000E+05,1.82602300000000E+04,1.15780050000000E+05,4.92238000000000E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00130182000000E+06,6.83171900000000E+04,8.94300000000000E+03,1.39413620000000E+05,2.81000000000000E+04,0.00000000000000E+00,2.85141600000000E+05,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,5.02132269000000E+06,1.62807105000000E+06
Imports,x,x,5.77368100000000E+04,2.27505020000000E+05,1.19462077000000E+06,0.00000000000000E+00,3.73760000000000E+02,4.86699000000000E+03,8.28844500000000E+04,0.00000000000000E+00,0.00000000000000E+00,1.04519000000000E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,3.59725502000000E+06,x,3.87964388000000E+06,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,3.36720000000000E+04,8.40840100000000E+04,4.83990000000000E+02,0.00000000000000E+00,2.14612980000000E+05,4.72980000000000E+02,7.82306390000000E+05,7.69200200000000E+04,3.03996010000000E+05,6.23482000000000E+03,4.13279900000000E+04,9.39899000000000E+03,1.61999900000000E+04,1.96800100000000E+04,4.39999000000000E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.57388100000000E+04,2.79223100000000E+04,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.33228790000000E+05,0.00000000000000E+00,1.08166119500000E+07,4.36611200000000E+04
Exports,x,x,-3.68279000000000E+03,0.00000000000000E+00,-1.63348000000000E+03,0.00000000000000E+00,-9.70027000000000E+03,-3.14000000000000E+01,-9.97019000000000E+03,0.00000000000000E+00,0.00000000000000E+00,-3.37636100000000E+04,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-1.14059879000000E+06,x,-1.41541500000000E+04,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-1.19140000000000E+04,-1.94524000000000E+05,-4.40000000000000E+01,0.00000000000000E+00,-5.23309800000000E+04,0.00000000000000E+00,-3.52685400000000E+05,-1.21360010000000E+05,-2.42880000000000E+04,-1.09872100000000E+04,-4.97700000000000E+04,-5.37030000000000E+04,-9.63998000000000E+03,-2.71680200000000E+04,-1.81599900000000E+04,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-2.83991000000000E+03,-6.30879200000000E+04,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-3.07044000000000E+05,-1.44990000000000E+02,-2.51322609000000E+06,-6.59278200000000E+04
International marine bunkers,x,x,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,x,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-4.32815900000000E+04,-5.68400000000000E+04,0.00000000000000E+00,0.00000000000000E+00,-4.19900000000000E+01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-1.00163580000000E+05,0.00000000000000E+00
International aviation bunkers,x,x,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,x,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-3.36948010000000E+05,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-3.36948010000000E+05,0.00000000000000E+00
Stock changes,x,x,1.09891000000000E+03,8.98990000000000E+02,1.29115500000000E+04,0.00000000000000E+00,-1.81682000000000E+03,0.00000000000000E+00,6.87600000000000E+02,0.00000000000000E+00,0.00000000000000E+00,1.94770000000000E+02,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,5.98771000000000E+03,x,1.19014000000000E+04,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.38000000000000E+02,-1.84801000000000E+03,-4.40000000000000E+01,0.00000000000000E+00,-3.52600000000000E+03,0.00000000000000E+00,-1.59749900000000E+04,5.12000000000000E+03,2.20020000000000E+02,-4.35800000000000E+01,3.35990000000000E+02,5.06980000000000E+02,1.60020000000000E+02,-5.43990000000000E+02,-1.36000000000000E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.50045300000000E+04,0.00000000000000E+00
Total primary energy supply,0.00000000000000E+00,0.00000000000000E+00,1.00508338959571E+05,3.39383849510782E+05,1.17805537580432E+06,0.00000000000000E+00,1.57951833586466E+06,4.83559000000000E+03,7.36017600000000E+04,0.00000000000000E+00,0.00000000000000E+00,-3.57293418564676E+04,0.00000000000000E+00,-7.71929000000001E+03,-1.37359700000000E+04,-2.96702000000000E+03,0.00000000000000E+00,#VALUE!,0.00000000000000E+00,3.97999817000000E+06,0.00000000000000E+00,4.00177668780088E-11,4.55989400000000E+04,0.00000000000000E+00,-1.13423091724948E+03,0.00000000000000E+00,2.15900688597168E+04,-1.12287970000000E+05,3.95990000000000E+02,0.00000000000000E+00,-1.78192000000000E+05,4.72980000000000E+02,3.69372439634306E+05,-9.75597699340270E+04,2.79928020000000E+05,-4.79603000000000E+03,-8.14793000000000E+03,-4.37969700000000E+04,6.72002000000000E+03,-8.05974992565543E+03,-1.24594568421053E+04,4.83123533333333E+04,1.05998020000000E+05,1.05998020000000E+05,4.89047342944523E+05,3.77659990000000E+05,3.11591300000000E+04,8.06144400000000E+04,4.88811221118062E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00130182000000E+06,6.83172300000000E+04,8.94305000000000E+03,1.39413620000000E+05,2.81000000000000E+04,0.00000000000000E+00,2.85141600000000E+05,0.00000000000000E+00,-1.73815320000000E+05,-5.15929023452281E+04,#VALUE!,1.60580435000000E+06
Transfers,x,x,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,x,0.00000000000000E+00,0.00000000000000E+00,1.85282600000000E+04,0.00000000000000E+00,0.00000000000000E+00,9.40502000000000E+03,0.00000000000000E+00,6.89980000000000E+02,4.36919800000000E+04,0.00000000000000E+00,0.00000000000000E+00,-1.24700000000000E+03,-1.71990000000000E+02,-5.55504200000000E+04,-2.36002000000000E+03,9.97920000000000E+04,2.31082000000000E+03,-5.32140200000000E+04,-1.39620200000000E+04,-1.15999000000000E+03,0.00000000000000E+00,-1.76800200000000E+04,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,2.90725900000000E+04,0.00000000000000E+00
Statistical differences,x,x,1.67000000000000E+00,4.80600000000000E+01,-6.55301000000000E+03,0.00000000000000E+00,1.57685400000000E+04,0.00000000000000E+00,-4.20295700000000E+04,0.00000000000000E+00,0.00000000000000E+00,1.10787000000000E+03,0.00000000000000E+00,-5.41801000000000E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,8.42652100000000E+04,x,-2.16776000000000E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,6.92999000000000E+03,0.00000000000000E+00,-1.93200000000000E+03,-1.44319800000000E+04,1.76010000000000E+02,0.00000000000000E+00,-1.30719900000000E+04,8.60000000000000E+01,-6.68820000000000E+03,-2.23599800000000E+04,-1.94919800000000E+04,2.52879000000000E+03,2.05798000000000E+03,4.48498000000000E+03,1.36000000000000E+03,-1.18399000000000E+03,2.62800000000000E+04,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-2.52500000000000E+01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,9.74139000000000E+03,-2.52500000000000E+01
