party,category,classification,measure,gas,unit,year,numberValue,stringValue
CYP,1.A.1  Energy Industries,Biomass,Net emissions/removals,CO2,kt,2019,10.41936,
CYP,1.A.1  Energy Industries,Biomass,Net emissions/removals,N2O,kt,1990,0.000448,
CYP,1.A.1  Energy Industries,Biomass,Net emissions/removals,N2O,kt,2019,0.00037212,
CYP,1.A.1  Energy Industries,Gaseous Fuels,Amount captured,CO2,kt,1990,,NO
CYP,1.A.1  Energy Industries,Gaseous Fuels,Amount captured,CO2,kt,2019,,NO
CYP,1.A.1  Energy Industries,Gaseous Fuels,Fuel Consumption,No gas,TJ,1990,,NO
CYP,1.A.1  Energy Industries,Gaseous Fuels,Fuel Consumption,No gas,TJ,2019,,NO
CYP,1.A.1  Energy Industries,Gaseous Fuels,Implied emission factor,CH4,kg/TJ,1990,,NO
CYP,1.A.1  Energy Industries,Gaseous Fuels,Implied emission factor,CH4,kg/TJ,2019,,NO
CYP,1.A.1  Energy Industries,Gaseous Fuels,Implied emission factor,CO2,t/TJ,1990,,NO
CYP,1.A.1  Energy Industries,Gaseous Fuels,Implied emission factor,CO2,t/TJ,2019,,NO
CYP,1.A.1  Energy Industries,Gaseous Fuels,Implied emission factor,N2O,kg/TJ,1990,,NO
CYP,1.A.1  Energy Industries,Gaseous Fuels,Implied emission factor,N2O,kg/TJ,2019,,NO
CYP,1.A.1  Energy Industries,Gaseous Fuels,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,1990,,NO
CYP,1.A.1  Energy Industries,Gaseous Fuels,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,2019,,NO
CYP,1.A.1  Energy Industries,Gaseous Fuels,Net emissions/removals,CH4,kt,1990,,NO
CYP,1.A.1  Energy Industries,Gaseous Fuels,Net emissions/removals,CH4,kt,2019,,NO
CYP,1.A.1  Energy Industries,Gaseous Fuels,Net emissions/removals,CO2,kt,1990,,NO
CYP,1.A.1  Energy Industries,Gaseous Fuels,Net emissions/removals,CO2,kt,2019,,NO
CYP,1.A.1  Energy Industries,Gaseous Fuels,Net emissions/removals,N2O,kt,1990,,NO
CYP,1.A.1  Energy Industries,Gaseous Fuels,Net emissions/removals,N2O,kt,2019,,NO
CYP,1.A.1  Energy Industries,Liquid Fuels,Amount captured,CO2,kt,1990,,NO
CYP,1.A.1  Energy Industries,Liquid Fuels,Amount captured,CO2,kt,2019,,NO
CYP,1.A.1  Energy Industries,Liquid Fuels,Fuel Consumption,No gas,TJ,1990,23191.706276671917,
CYP,1.A.1  Energy Industries,Liquid Fuels,Fuel Consumption,No gas,TJ,2019,42333.54969321001,
CYP,1.A.1  Energy Industries,Liquid Fuels,Implied emission factor,CH4,kg/TJ,1990,2.94156881715172,
CYP,1.A.1  Energy Industries,Liquid Fuels,Implied emission factor,CH4,kg/TJ,2019,3.0,
CYP,1.A.1  Energy Industries,Liquid Fuels,Implied emission factor,CO2,t/TJ,1990,75.95336794049717,
CYP,1.A.1  Energy Industries,Liquid Fuels,Implied emission factor,CO2,t/TJ,2019,77.52849746324056,
CYP,1.A.1  Energy Industries,Liquid Fuels,Implied emission factor,N2O,kg/TJ,1990,0.5760680064079,
CYP,1.A.1  Energy Industries,Liquid Fuels,Implied emission factor,N2O,kg/TJ,2019,0.60000000000009,
CYP,1.A.1  Energy Industries,Liquid Fuels,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,1990,1766.93876,
CYP,1.A.1  Energy Industries,Liquid Fuels,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,2019,3292.343552575451,
CYP,1.A.1  Energy Industries,Liquid Fuels,Net emissions/removals,CH4,kt,1990,0.06822,
CYP,1.A.1  Energy Industries,Liquid Fuels,Net emissions/removals,CH4,kt,2019,0.12700064907963,
CYP,1.A.1  Energy Industries,Liquid Fuels,Net emissions/removals,CO2,kt,1990,1761.4882,
CYP,1.A.1  Energy Industries,Liquid Fuels,Net emissions/removals,CO2,kt,2019,3282.0565,
CYP,1.A.1  Energy Industries,Liquid Fuels,Net emissions/removals,N2O,kt,1990,0.01336,
CYP,1.A.1  Energy Industries,Liquid Fuels,Net emissions/removals,N2O,kt,2019,0.02540012981593,
CYP,1.A.1  Energy Industries,Other Fossil Fuels,Amount captured,CO2,kt,1990,,NO
CYP,1.A.1  Energy Industries,Other Fossil Fuels,Amount captured,CO2,kt,2019,,NO
CYP,1.A.1  Energy Industries,Other Fossil Fuels,Fuel Consumption,No gas,TJ,1990,,NO
CYP,1.A.1  Energy Industries,Other Fossil Fuels,Fuel Consumption,No gas,TJ,2019,,NO
CYP,1.A.1  Energy Industries,Other Fossil Fuels,Implied emission factor,CH4,kg/TJ,1990,,NO
CYP,1.A.1  Energy Industries,Other Fossil Fuels,Implied emission factor,CH4,kg/TJ,2019,,NO
CYP,1.A.1  Energy Industries,Other Fossil Fuels,Implied emission factor,CO2,t/TJ,1990,,NO
CYP,1.A.1  Energy Industries,Other Fossil Fuels,Implied emission factor,CO2,t/TJ,2019,,NO
CYP,1.A.1  Energy Industries,Other Fossil Fuels,Implied emission factor,N2O,kg/TJ,1990,,NO
CYP,1.A.1  Energy Industries,Other Fossil Fuels,Implied emission factor,N2O,kg/TJ,2019,,NO
CYP,1.A.1  Energy Industries,Other Fossil Fuels,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,1990,,NO
CYP,1.A.1  Energy Industries,Other Fossil Fuels,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,2019,,NO
CYP,1.A.1  Energy Industries,Other Fossil Fuels,Net emissions/removals,CH4,kt,1990,,NO
CYP,1.A.1  Energy Industries,Other Fossil Fuels,Net emissions/removals,CH4,kt,2019,,NO
CYP,1.A.1  Energy Industries,Other Fossil Fuels,Net emissions/removals,CO2,kt,1990,,NO
CYP,1.A.1  Energy Industries,Other Fossil Fuels,Net emissions/removals,CO2,kt,2019,,NO
CYP,1.A.1  Energy Industries,Other Fossil Fuels,Net emissions/removals,N2O,kt,1990,,NO
CYP,1.A.1  Energy Industries,Other Fossil Fuels,Net emissions/removals,N2O,kt,2019,,NO
CYP,1.A.1  Energy Industries,Peat,Amount captured,CO2,kt,1990,,NO
CYP,1.A.1  Energy Industries,Peat,Amount captured,CO2,kt,2019,,NO
CYP,1.A.1  Energy Industries,Peat,Fuel Consumption,No gas,TJ,1990,,NO
CYP,1.A.1  Energy Industries,Peat,Fuel Consumption,No gas,TJ,2019,,NO
CYP,1.A.1  Energy Industries,Peat,Implied emission factor,CH4,kg/TJ,1990,,NO
CYP,1.A.1  Energy Industries,Peat,Implied emission factor,CH4,kg/TJ,2019,,NO
CYP,1.A.1  Energy Industries,Peat,Implied emission factor,CO2,t/TJ,1990,,NO
CYP,1.A.1  Energy Industries,Peat,Implied emission factor,CO2,t/TJ,2019,,NO
CYP,1.A.1  Energy Industries,Peat,Implied emission factor,N2O,kg/TJ,1990,,NO
CYP,1.A.1  Energy Industries,Peat,Implied emission factor,N2O,kg/TJ,2019,,NO
CYP,1.A.1  Energy Industries,Peat,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,1990,,NO
CYP,1.A.1  Energy Industries,Peat,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,2019,,NO
CYP,1.A.1  Energy Industries,Peat,Net emissions/removals,CH4,kt,1990,,NO
CYP,1.A.1  Energy Industries,Peat,Net emissions/removals,CH4,kt,2019,,NO
CYP,1.A.1  Energy Industries,Peat,Net emissions/removals,CO2,kt,1990,,NO
CYP,1.A.1  Energy Industries,Peat,Net emissions/removals,CO2,kt,2019,,NO
CYP,1.A.1  Energy Industries,Peat,Net emissions/removals,N2O,kt,1990,,NO
CYP,1.A.1  Energy Industries,Peat,Net emissions/removals,N2O,kt,2019,,NO
CYP,1.A.1  Energy Industries,Solid Fuels,Amount captured,CO2,kt,1990,,NO
CYP,1.A.1  Energy Industries,Solid Fuels,Amount captured,CO2,kt,2019,,NO
CYP,1.A.1  Energy Industries,Solid Fuels,Fuel Consumption,No gas,TJ,1990,,NO
CYP,1.A.1  Energy Industries,Solid Fuels,Fuel Consumption,No gas,TJ,2019,,NO
CYP,1.A.1  Energy Industries,Solid Fuels,Implied emission factor,CH4,kg/TJ,1990,,NO
CYP,1.A.1  Energy Industries,Solid Fuels,Implied emission factor,CH4,kg/TJ,2019,,NO
CYP,1.A.1  Energy Industries,Solid Fuels,Implied emission factor,CO2,t/TJ,1990,,NO
CYP,1.A.1  Energy Industries,Solid Fuels,Implied emission factor,CO2,t/TJ,2019,,NO
CYP,1.A.1  Energy Industries,Solid Fuels,Implied emission factor,N2O,kg/TJ,1990,,NO
CYP,1.A.1  Energy Industries,Solid Fuels,Implied emission factor,N2O,kg/TJ,2019,,NO
CYP,1.A.1  Energy Industries,Solid Fuels,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,1990,,NO
CYP,1.A.1  Energy Industries,Solid Fuels,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,2019,,NO
CYP,1.A.1  Energy Industries,Solid Fuels,Net emissions/removals,CH4,kt,1990,,NO
CYP,1.A.1  Energy Industries,Solid Fuels,Net emissions/removals,CH4,kt,2019,,NO
CYP,1.A.1  Energy Industries,Solid Fuels,Net emissions/removals,CO2,kt,1990,,NO
CYP,1.A.1  Energy Industries,Solid Fuels,Net emissions/removals,CO2,kt,2019,,NO
CYP,1.A.1  Energy Industries,Solid Fuels,Net emissions/removals,N2O,kt,1990,,NO
CYP,1.A.1  Energy Industries,Solid Fuels,Net emissions/removals,N2O,kt,2019,,NO
CYP,1.A.1  Energy Industries,Total for category,Amount captured,CO2,kt,1990,,NO
CYP,1.A.1  Energy Industries,Total for category,Amount captured,CO2,kt,2019,,NO
CYP,1.A.1  Energy Industries,Total for category,Emission factor information,CH4,no unit,1990,,D
CYP,1.A.1  Energy Industries,Total for category,Emission factor information,CH4,no unit,2019,,D
CYP,1.A.1  Energy Industries,Total for category,Emission factor information,CO2,no unit,1990,,"CS,D"
CYP,1.A.1  Energy Industries,Total for category,Emission factor information,CO2,no unit,2019,,"CS,D"
CYP,1.A.1  Energy Industries,Total for category,Emission factor information,N2O,no unit,1990,,D
CYP,1.A.1  Energy Industries,Total for category,Emission factor information,N2O,no unit,2019,,D
CYP,1.A.1  Energy Industries,Total for category,Fuel Consumption,No gas,TJ,1990,23303.706276671917,
CYP,1.A.1  Energy Industries,Total for category,Fuel Consumption,No gas,TJ,2019,42426.579693210006,
CYP,1.A.1  Energy Industries,Total for category,Method,CH4,no unit,1990,,T1
CYP,1.A.1  Energy Industries,Total for category,Method,CH4,no unit,2019,,T1
CYP,1.A.1  Energy Industries,Total for category,Method,CO2,no unit,1990,,"CS,T1"
CYP,1.A.1  Energy Industries,Total for category,Method,CO2,no unit,2019,,"CS,T1"
CYP,1.A.1  Energy Industries,Total for category,Method,N2O,no unit,1990,,T1
CYP,1.A.1  Energy Industries,Total for category,Method,N2O,no unit,2019,,T1
CYP,1.A.1  Energy Industries,Total for category,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,1990,1767.15156,
CYP,1.A.1  Energy Industries,Total for category,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,2019,3292.5202843754514,
CYP,1.A.1  Energy Industries,Total for category,Net emissions/removals,CH4,kt,1990,0.07158,
CYP,1.A.1  Energy Industries,Total for category,Net emissions/removals,CH4,kt,2019,0.12979064907963,
CYP,1.A.1  Energy Industries,Total for category,Net emissions/removals,CO,kt,1990,0.341649494534,
CYP,1.A.1  Energy Industries,Total for category,Net emissions/removals,CO,kt,2019,0.377900834295,
CYP,1.A.1  Energy Industries,Total for category,Net emissions/removals,CO2,kt,1990,1761.4882,
CYP,1.A.1  Energy Industries,Total for category,Net emissions/removals,CO2,kt,2019,3282.0565,
CYP,1.A.1  Energy Industries,Total for category,Net emissions/removals,NMVOC,kt,1990,0.462039326982,
CYP,1.A.1  Energy Industries,Total for category,Net emissions/removals,NMVOC,kt,2019,0.07573467481145,
CYP,1.A.1  Energy Industries,Total for category,Net emissions/removals,NOx,kt,1990,3.34286279628,
CYP,1.A.1  Energy Industries,Total for category,Net emissions/removals,NOx,kt,2019,3.905573501837,
CYP,1.A.1  Energy Industries,Total for category,Net emissions/removals,N2O,kt,1990,0.013808,
CYP,1.A.1  Energy Industries,Total for category,Net emissions/removals,N2O,kt,2019,0.02577224981593,
CYP,1.A.1  Energy Industries,Total for category,Net emissions/removals,SO2,kt,1990,22.20528,
CYP,1.A.1  Energy Industries,Total for category,Net emissions/removals,SO2,kt,2019,14.1944947606416,
CYP,1.A.1.a  Public Electricity and Heat Production,Biomass,Amount captured,CO2,kt,1990,,NO
CYP,1.A.1.a  Public Electricity and Heat Production,Biomass,Amount captured,CO2,kt,2019,,NO
CYP,1.A.1.a  Public Electricity and Heat Production,Biomass,Fuel Consumption,No gas,TJ,1990,,NO
CYP,1.A.1.a  Public Electricity and Heat Production,Biomass,Fuel Consumption,No gas,TJ,2019,,NO
CYP,1.A.1.a  Public Electricity and Heat Production,Biomass,Implied emission factor,CH4,kg/TJ,1990,,NO
CYP,1.A.1.a  Public Electricity and Heat Production,Biomass,Implied emission factor,CH4,kg/TJ,2019,,NO
CYP,1.A.1.a  Public Electricity and Heat Production,Biomass,Implied emission factor,CO2,t/TJ,1990,,NO
CYP,1.A.1.a  Public Electricity and Heat Production,Biomass,Implied emission factor,CO2,t/TJ,2019,,NO
CYP,1.A.1.a  Public Electricity and Heat Production,Biomass,Implied emission factor,N2O,kg/TJ,1990,,NO
CYP,1.A.1.a  Public Electricity and Heat Production,Biomass,Implied emission factor,N2O,kg/TJ,2019,,NO
CYP,1.A.1.a  Public Electricity and Heat Production,Biomass,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,1990,,NO
CYP,1.A.1.a  Public Electricity and Heat Production,Biomass,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,2019,,NO
CYP,1.A.1.a  Public Electricity and Heat Production,Biomass,Net emissions/removals,CH4,kt,1990,,NO
CYP,1.A.1.a  Public Electricity and Heat Production,Biomass,Net emissions/removals,CH4,kt,2019,,NO
CYP,1.A.1.a  Public Electricity and Heat Production,Biomass,Net emissions/removals,CO2,kt,1990,,NO
CYP,1.A.1.a  Public Electricity and Heat Production,Biomass,Net emissions/removals,CO2,kt,2019,,NO
CYP,1.A.1.a  Public Electricity and Heat Production,Biomass,Net emissions/removals,N2O,kt,1990,,NO
CYP,1.A.1.a  Public Electricity and Heat Production,Biomass,Net emissions/removals,N2O,kt,2019,,NO
CYP,1.A.1.a  Public Electricity and Heat Production,Gaseous Fuels,Amount captured,CO2,kt,1990,,NO
CYP,1.A.1.a  Public Electricity and Heat Production,Gaseous Fuels,Amount captured,CO2,kt,2019,,NO
CYP,1.A.1.a  Public Electricity and Heat Production,Gaseous Fuels,Fuel Consumption,No gas,TJ,1990,,NO
CYP,1.A.1.a  Public Electricity and Heat Production,Gaseous Fuels,Fuel Consumption,No gas,TJ,2019,,NO
CYP,1.A.1.a  Public Electricity and Heat Production,Gaseous Fuels,Implied emission factor,CH4,kg/TJ,1990,,NO
CYP,1.A.1.a  Public Electricity and Heat Production,Gaseous Fuels,Implied emission factor,CH4,kg/TJ,2019,,NO
CYP,1.A.1.a  Public Electricity and Heat Production,Gaseous Fuels,Implied emission factor,CO2,t/TJ,1990,,NO
CYP,1.A.1.a  Public Electricity and Heat Production,Gaseous Fuels,Implied emission factor,CO2,t/TJ,2019,,NO
CYP,1.A.1.a  Public Electricity and Heat Production,Gaseous Fuels,Implied emission factor,N2O,kg/TJ,1990,,NO
CYP,1.A.1.a  Public Electricity and Heat Production,Gaseous Fuels,Implied emission factor,N2O,kg/TJ,2019,,NO
CYP,1.A.1.a  Public Electricity and Heat Production,Gaseous Fuels,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,1990,,NO
CYP,1.A.1.a  Public Electricity and Heat Production,Gaseous Fuels,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,2019,,NO
CYP,1.A.1.a  Public Electricity and Heat Production,Gaseous Fuels,Net emissions/removals,CH4,kt,1990,,NO
CYP,1.A.1.a  Public Electricity and Heat Production,Gaseous Fuels,Net emissions/removals,CH4,kt,2019,,NO
CYP,1.A.1.a  Public Electricity and Heat Production,Gaseous Fuels,Net emissions/removals,CO2,kt,1990,,NO
CYP,1.A.1.a  Public Electricity and Heat Production,Gaseous Fuels,Net emissions/removals,CO2,kt,2019,,NO
CYP,1.A.1.a  Public Electricity and Heat Production,Gaseous Fuels,Net emissions/removals,N2O,kt,1990,,NO
CYP,1.A.1.a  Public Electricity and Heat Production,Gaseous Fuels,Net emissions/removals,N2O,kt,2019,,NO
CYP,1.A.1.a  Public Electricity and Heat Production,Liquid Fuels,Amount captured,CO2,kt,1990,,NO
CYP,1.A.1.a  Public Electricity and Heat Production,Liquid Fuels,Amount captured,CO2,kt,2019,,NO
CYP,1.A.1.a  Public Electricity and Heat Production,Liquid Fuels,Fuel Consumption,No gas,TJ,1990,21856.30627667192,
CYP,1.A.1.a  Public Electricity and Heat Production,Liquid Fuels,Fuel Consumption,No gas,TJ,2019,42333.54969321001,
CYP,1.A.1.a  Public Electricity and Heat Production,Liquid Fuels,Implied emission factor,CH4,kg/TJ,1990,3.01972342282028,
CYP,1.A.1.a  Public Electricity and Heat Production,Liquid Fuels,Implied emission factor,CH4,kg/TJ,2019,3.0,
CYP,1.A.1.a  Public Electricity and Heat Production,Liquid Fuels,Implied emission factor,CO2,t/TJ,1990,76.67215030696262,
CYP,1.A.1.a  Public Electricity and Heat Production,Liquid Fuels,Implied emission factor,CO2,t/TJ,2019,77.52849746324056,
CYP,1.A.1.a  Public Electricity and Heat Production,Liquid Fuels,Implied emission factor,N2O,kg/TJ,1990,0.59479400752521,
CYP,1.A.1.a  Public Electricity and Heat Production,Liquid Fuels,Implied emission factor,N2O,kg/TJ,2019,0.60000000000009,
CYP,1.A.1.a  Public Electricity and Heat Production,Liquid Fuels,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,1990,1681.063,
CYP,1.A.1.a  Public Electricity and Heat Production,Liquid Fuels,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,2019,3292.343552575451,
CYP,1.A.1.a  Public Electricity and Heat Production,Liquid Fuels,Net emissions/removals,CH4,kt,1990,0.066,
CYP,1.A.1.a  Public Electricity and Heat Production,Liquid Fuels,Net emissions/removals,CH4,kt,2019,0.12700064907963,
CYP,1.A.1.a  Public Electricity and Heat Production,Liquid Fuels,Net emissions/removals,CO2,kt,1990,1675.77,
CYP,1.A.1.a  Public Electricity and Heat Production,Liquid Fuels,Net emissions/removals,CO2,kt,2019,3282.0565,
CYP,1.A.1.a  Public Electricity and Heat Production,Liquid Fuels,Net emissions/removals,N2O,kt,1990,0.013,
CYP,1.A.1.a  Public Electricity and Heat Production,Liquid Fuels,Net emissions/removals,N2O,kt,2019,0.02540012981593,
CYP,1.A.1.a  Public Electricity and Heat Production,Other Fossil Fuels,Amount captured,CO2,kt,1990,,NO
CYP,1.A.1.a  Public Electricity and Heat Production,Other Fossil Fuels,Amount captured,CO2,kt,2019,,NO
CYP,1.A.1.a  Public Electricity and Heat Production,Other Fossil Fuels,Fuel Consumption,No gas,TJ,1990,,NO
CYP,1.A.1.a  Public Electricity and Heat Production,Other Fossil Fuels,Fuel Consumption,No gas,TJ,2019,,NO
CYP,1.A.1.a  Public Electricity and Heat Production,Other Fossil Fuels,Implied emission factor,CH4,kg/TJ,1990,,NO
CYP,1.A.1.a  Public Electricity and Heat Production,Other Fossil Fuels,Implied emission factor,CH4,kg/TJ,2019,,NO
CYP,1.A.1.a  Public Electricity and Heat Production,Other Fossil Fuels,Implied emission factor,CO2,t/TJ,1990,,NO
CYP,1.A.1.a  Public Electricity and Heat Production,Other Fossil Fuels,Implied emission factor,CO2,t/TJ,2019,,NO
CYP,1.A.1.a  Public Electricity and Heat Production,Other Fossil Fuels,Implied emission factor,N2O,kg/TJ,1990,,NO
CYP,1.A.1.a  Public Electricity and Heat Production,Other Fossil Fuels,Implied emission factor,N2O,kg/TJ,2019,,NO
CYP,1.A.1.a  Public Electricity and Heat Production,Other Fossil Fuels,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,1990,,NO
CYP,1.A.1.a  Public Electricity and Heat Production,Other Fossil Fuels,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,2019,,NO
CYP,1.A.1.a  Public Electricity and Heat Production,Other Fossil Fuels,Net emissions/removals,CH4,kt,1990,,NO
CYP,1.A.1.a  Public Electricity and Heat Production,Other Fossil Fuels,Net emissions/removals,CH4,kt,2019,,NO
CYP,1.A.1.a  Public Electricity and Heat Production,Other Fossil Fuels,Net emissions/removals,CO2,kt,1990,,NO
CYP,1.A.1.a  Public Electricity and Heat Production,Other Fossil Fuels,Net emissions/removals,CO2,kt,2019,,NO
CYP,1.A.1.a  Public Electricity and Heat Production,Other Fossil Fuels,Net emissions/removals,N2O,kt,1990,,NO
CYP,1.A.1.a  Public Electricity and Heat Production,Other Fossil Fuels,Net emissions/removals,N2O,kt,2019,,NO
CYP,1.A.1.a  Public Electricity and Heat Production,Peat,Amount captured,CO2,kt,1990,,NO
CYP,1.A.1.a  Public Electricity and Heat Production,Peat,Amount captured,CO2,kt,2019,,NO
CYP,1.A.1.a  Public Electricity and Heat Production,Peat,Fuel Consumption,No gas,TJ,1990,,NO
CYP,1.A.1.a  Public Electricity and Heat Production,Peat,Fuel Consumption,No gas,TJ,2019,,NO
CYP,1.A.1.a  Public Electricity and Heat Production,Peat,Implied emission factor,CH4,kg/TJ,1990,,NO
CYP,1.A.1.a  Public Electricity and Heat Production,Peat,Implied emission factor,CH4,kg/TJ,2019,,NO
CYP,1.A.1.a  Public Electricity and Heat Production,Peat,Implied emission factor,CO2,t/TJ,1990,,NO
CYP,1.A.1.a  Public Electricity and Heat Production,Peat,Implied emission factor,CO2,t/TJ,2019,,NO
CYP,1.A.1.a  Public Electricity and Heat Production,Peat,Implied emission factor,N2O,kg/TJ,1990,,NO
CYP,1.A.1.a  Public Electricity and Heat Production,Peat,Implied emission factor,N2O,kg/TJ,2019,,NO
CYP,1.A.1.a  Public Electricity and Heat Production,Peat,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,1990,,NO
CYP,1.A.1.a  Public Electricity and Heat Production,Peat,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,2019,,NO
CYP,1.A.1.a  Public Electricity and Heat Production,Peat,Net emissions/removals,CH4,kt,1990,,NO
CYP,1.A.1.a  Public Electricity and Heat Production,Peat,Net emissions/removals,CH4,kt,2019,,NO
CYP,1.A.1.a  Public Electricity and Heat Production,Peat,Net emissions/removals,CO2,kt,1990,,NO
CYP,1.A.1.a  Public Electricity and Heat Production,Peat,Net emissions/removals,CO2,kt,2019,,NO
