geo_id,group,subgroup,key,unit,value,commit
GM0014,other,other_energy_demand,input_other_final_demand_steam_hot_water_demand,TJ,0.0,No data available. Set to 0 for all municipalities.
GM0014,other,other_energy_demand,other_final_demand_coal_demand,TJ,0.0,No data available. Set to 0 for all municipalities.
GM0014,other,other_energy_demand,other_final_demand_crude_oil_demand,TJ,0.0,No data available. Set to 0 for all municipalities.
GM0014,other,other_energy_demand,other_final_demand_crude_oil_non_energetic_demand,TJ,0.0,No data available. Set to 0 for all municipalities.
GM0014,other,other_energy_demand,other_final_demand_electricity_demand,TJ,0.0,No data available. Set to 0 for all municipalities.
GM0014,other,other_energy_demand,other_final_demand_network_gas_demand,TJ,0.0,No data available. Set to 0 for all municipalities.
GM0014,other,other_energy_demand,other_final_demand_wood_pellets_demand,TJ,0.0,No data available. Set to 0 for all municipalities.
GM0034,other,other_energy_demand,input_other_final_demand_steam_hot_water_demand,TJ,0.0,No data available. Set to 0 for all municipalities.
GM0034,other,other_energy_demand,other_final_demand_coal_demand,TJ,0.0,No data available. Set to 0 for all municipalities.
GM0034,other,other_energy_demand,other_final_demand_crude_oil_demand,TJ,0.0,No data available. Set to 0 for all municipalities.
GM0034,other,other_energy_demand,other_final_demand_crude_oil_non_energetic_demand,TJ,0.0,No data available. Set to 0 for all municipalities.
GM0034,other,other_energy_demand,other_final_demand_electricity_demand,TJ,0.0,No data available. Set to 0 for all municipalities.
GM0034,other,other_energy_demand,other_final_demand_network_gas_demand,TJ,0.0,No data available. Set to 0 for all municipalities.
GM0034,other,other_energy_demand,other_final_demand_wood_pellets_demand,TJ,0.0,No data available. Set to 0 for all municipalities.
GM0037,other,other_energy_demand,input_other_final_demand_steam_hot_water_demand,TJ,0.0,No data available. Set to 0 for all municipalities.
GM0037,other,other_energy_demand,other_final_demand_coal_demand,TJ,0.0,No data available. Set to 0 for all municipalities.
GM0037,other,other_energy_demand,other_final_demand_crude_oil_demand,TJ,0.0,No data available. Set to 0 for all municipalities.
GM0037,other,other_energy_demand,other_final_demand_crude_oil_non_energetic_demand,TJ,0.0,No data available. Set to 0 for all municipalities.
GM0037,other,other_energy_demand,other_final_demand_electricity_demand,TJ,0.0,No data available. Set to 0 for all municipalities.
GM0037,other,other_energy_demand,other_final_demand_network_gas_demand,TJ,0.0,No data available. Set to 0 for all municipalities.
GM0037,other,other_energy_demand,other_final_demand_wood_pellets_demand,TJ,0.0,No data available. Set to 0 for all municipalities.
GM0047,other,other_energy_demand,input_other_final_demand_steam_hot_water_demand,TJ,0.0,No data available. Set to 0 for all municipalities.
GM0047,other,other_energy_demand,other_final_demand_coal_demand,TJ,0.0,No data available. Set to 0 for all municipalities.
GM0047,other,other_energy_demand,other_final_demand_crude_oil_demand,TJ,0.0,No data available. Set to 0 for all municipalities.
GM0047,other,other_energy_demand,other_final_demand_crude_oil_non_energetic_demand,TJ,0.0,No data available. Set to 0 for all municipalities.
