geo_id,Woningtype ETM,Bouwjaarklasse ETM,Woningkenmerken/oppervlakte,Functionele vraag/ruimteverwarming,# Aantal woningen,Functionele vraag ruimteverwarming (% van totaal),Gemiddelde netto warmtevraag (kWh/m2),Gemiddeld warmteverbruik (GJ/woning)
GM0034,Appartement,>= 2005,566240,243345.4,7387,0.07949010389113621,119.37684452607454,32.94238527142277
GM0034,Hoekhuis,1965 - 1984,289897,91473.1,2598,0.029880187676628745,87.64904239935026,35.209045419553505
GM0034,Hoekhuis,1985 - 2004,1240154,338268.19999999995,9518,0.110497154912596,75.76751668654771,35.53984030258457
GM0034,Hoekhuis,>= 2005,379377,85816.1,2567,0.02803229773208014,62.83408207549629,33.43050253213868
GM0034,Rijtjeshuis,1965 - 1984,867853,279681.5,7913,0.09135948939831537,89.51896871423565,35.34455958549223
GM0034,Rijtjeshuis,1985 - 2004,3460631,1058327.6,29660,0.3457084903797518,84.94979351710393,35.681982467970336
GM0034,Rijtjeshuis,>= 2005,697171,178480.40000000002,5253,0.05830159739420408,71.11295347753835,33.976851323053495
GM0034,Vrijstaand huis,1965 - 1984,20551,4222.4,111,0.0013792700197740885,57.072107872555534,38.03963963963964
GM0034,Vrijstaand huis,1985 - 2004,548419,98931.8,2827,0.03231661276579344,50.109597872348616,34.99533073929961
GM0034,Vrijstaand huis,>= 2005,460693,80395.3,2464,0.026261563807489532,48.47485804598242,32.627962662337666
GM0037,Appartement,1945 - 1964,40545,16617.3,482,0.028511313212491146,113.84675463476793,34.47572614107884
GM0037,Appartement,1965 - 1984,49036,21403.699999999997,667,0.0367236310716059,121.24708830700345,32.08950524737631
GM0037,Appartement,1985 - 2004,108551,60273.2,1440,0.10341439845938398,154.23676940383373,41.85638888888889
GM0037,Appartement,< 1945,15689,5899.3,137,0.010121788138533278,104.44862288510704,43.06058394160584
GM0037,Appartement,>= 2005,47838,20182.5,487,0.03462834388926616,117.19239934779883,41.44250513347023
GM0037,Hoekhuis,1945 - 1964,63284,24922.4,664,0.04276087886762527,109.39398408584933,37.533734939759036
GM0037,Hoekhuis,1965 - 1984,135826,47311.6,1218,0.08117539228298798,96.75696193005102,38.84367816091954
GM0037,Hoekhuis,1985 - 2004,114591,37912.3,1029,0.06504844107682525,91.90245695075919,36.84382896015549
GM0037,Hoekhuis,< 1945,44469,16894.899999999998,421,0.028987608431797984,105.53481701359998,40.13040380047505
GM0037,Hoekhuis,>= 2005,27074,7519.8,205,0.012902178638845718,77.15274186796681,36.68195121951219
GM0037,Rijtjeshuis,1945 - 1964,82651,33542.8,902,0.05755142392710899,112.73238611080865,37.187139689578714
GM0037,Rijtjeshuis,1965 - 1984,194572,68557.2,1816,0.11762776156002468,97.87465137155739,37.75176211453744
GM0037,Rijtjeshuis,1985 - 2004,38767,14873.3,412,0.025519026243935213,106.5718838760343,36.1002427184466
GM0037,Rijtjeshuis,< 1945,2673,1048.1,21,0.0017982889746235532,108.91840212827867,49.909523809523805
GM0037,Rijtjeshuis,>= 2005,11982,3598.6,99,0.006174337090048963,83.4260650234611,36.34949494949495
GM0037,Vrijstaand huis,1945 - 1964,65842,18714.4,470,0.03210943534652708,78.95331922548594,39.81787234042554
GM0037,Vrijstaand huis,1965 - 1984,114967,28464.4,755,0.04883810389206628,68.77432461295658,37.70119205298013
GM0037,Vrijstaand huis,1985 - 2004,159939,35003.3,940,0.06005729268718694,60.792795308767026,37.23755319148936
GM0037,Vrijstaand huis,< 1945,400235,106918.5,2719,0.18344657927038296,74.20536268275721,39.32272894446488
GM0037,Vrijstaand huis,>= 2005,61544,13174.2,298,0.02260377693873258,59.46152346288834,44.20872483221477
GM0047,Appartement,1945 - 1964,33738,18259.1,478,0.03770972161584001,150.33411056441466,38.198953974895396
GM0047,Appartement,1965 - 1984,60331,33154.9,875,0.06847336666106293,152.65277294333666,37.89131428571429
GM0047,Appartement,1985 - 2004,70493,34898.399999999994,902,0.0720741410495715,137.51720028939042,38.69002217294899
GM0047,Appartement,< 1945,23326,8864.5,216,0.01830746462112666,105.56293882839368,41.039351851851855
GM0047,Appartement,>= 2005,16731,8222.4,176,0.01698136354004759,136.51305958998267,46.71818181818182
GM0047,Hoekhuis,1945 - 1964,64168,24061.3,658,0.04969275181773534,104.15930751222484,36.56732522796352
GM0047,Hoekhuis,1965 - 1984,165708,52790.0,1418,0.10902488096895216,88.49234128037806,37.228490832157966
GM0047,Hoekhuis,1985 - 2004,78435,24628.2,656,0.05086354562378381,87.22084103610209,37.54298780487805
GM0047,Hoekhuis,< 1945,102570,29457.5,799,0.060837287954970794,79.77614203849946,36.86795994993742
GM0047,Hoekhuis,>= 2005,32474,9285.6,222,0.019177144056171665,79.42764467984645,41.82702702702703
GM0047,Rijtjeshuis,1945 - 1964,43451,16788.3,459,0.03467214262494903,107.32587665799788,36.57581699346405
GM0047,Rijtjeshuis,1965 - 1984,241310,78304.0,2127,0.16171783063824266,90.13762840790316,36.8142924306535
GM0047,Rijtjeshuis,1985 - 2004,34674,11484.5,318,0.023718436171394793,92.00377484250127,36.11477987421384
GM0047,Rijtjeshuis,< 1945,12489,3644.0,98,0.007525794018769874,81.04910098664602,37.183673469387756
GM0047,Rijtjeshuis,>= 2005,7669,2457.8999999999996,63,0.005076193501299251,89.02725257530315,39.014285714285705
GM0047,Vrijstaand huis,1945 - 1964,24472,6343.7,161,0.013101366497494635,72.00632922886928,39.40186335403727
GM0047,Vrijstaand huis,1965 - 1984,87076,19307.399999999998,519,0.03987472981284233,61.59178954782794,37.20115606936416
GM0047,Vrijstaand huis,1985 - 2004,139392,30204.9,829,0.062380860526219044,60.19176136363637,36.43534378769602
GM0047,Vrijstaand huis,< 1945,291080,61885.299999999996,1673,0.12780900674801846,59.05717023193317,36.990615660490135
GM0047,Vrijstaand huis,>= 2005,52220,10159.5,243,0.020981971551507283,54.042193284820634,41.80864197530864
GM0050,Appartement,1965 - 1984,1209,384.5,10,0.0011912385565968435,88.34206414851576,38.45
GM0050,Appartement,1985 - 2004,64459,25481.6,720,0.07894581119318109,109.80968091689635,35.39111111111111
GM0050,Appartement,>= 2005,51304,18860.9,512,0.05843389152696335,102.11950118682537,36.8376953125
GM0050,Hoekhuis,1945 - 1964,490,141.60000000000002,4,0.00043869799639561266,80.27210884353742,35.400000000000006
GM0050,Hoekhuis,1965 - 1984,10507,3737.3999999999996,96,0.011579024659102842,98.80714444338693,38.93125
GM0050,Hoekhuis,1985 - 2004,227299,60516.0,1628,0.18748762676466732,73.95545074989332,37.171990171990174
GM0050,Hoekhuis,>= 2005,84583,19549.4,564,0.06056696758994625,64.20189504851908,34.66205673758866
GM0050,Rijtjeshuis,1945 - 1964,109,38.4,1,0.00011896894817508137,97.85932721712538,38.4
GM0050,Rijtjeshuis,1965 - 1984,28142,10880.3,280,0.033708798094514006,107.39483887270114,38.85821428571428
GM0050,Rijtjeshuis,1985 - 2004,381546,115869.0,3170,0.3589795066692319,84.35636419549238,36.55173501577287
GM0050,Rijtjeshuis,>= 2005,96423,27080.899999999998,773,0.0839006819956917,78.01533059770202,35.03350582147477
GM0050,Vrijstaand huis,1945 - 1964,440,90.5,3,0.0002803825471313767,57.13383838383838,30.166666666666668
GM0050,Vrijstaand huis,1965 - 1984,38440,6212.7,180,0.019247874591857502,44.89464099895942,34.515
GM0050,Vrijstaand huis,1985 - 2004,144624,27383.4,711,0.08483787227753968,52.595004978426815,38.513924050632916
GM0050,Vrijstaand huis,>= 2005,39181,6546.7,184,0.020282656589005344,46.41351108388703,35.579891304347825
GM0059,Appartement,1945 - 1964,6568,2919.2,72,0.0064844323200704415,123.46054946542156,40.544444444444444
GM0059,Appartement,1965 - 1984,33925,20148.300000000003,560,0.04475551100112198,164.97420781134858,35.979107142857146
GM0059,Appartement,1985 - 2004,34842,16405.3,456,0.0364411679708316,130.79122259852412,35.9765350877193
GM0059,Appartement,< 1945,7179,2727.8,62,0.0060592746241052865,105.54704307316092,43.99677419354839
GM0059,Appartement,>= 2005,20824,9493.9,231,0.021088843519976967,126.64206898023649,41.0991341991342
GM0059,Hoekhuis,1945 - 1964,65754,25393.1,667,0.056405809244580954,107.27315279509821,38.07061469265367
GM0059,Hoekhuis,1965 - 1984,192551,58909.9,1696,0.13085683047825353,84.98455531838896,34.73461084905661
GM0059,Hoekhuis,1985 - 2004,95409,26611.8,731,0.059112913132108307,77.47871444692498,36.4046511627907
GM0059,Hoekhuis,< 1945,23061,6114.9,155,0.01358305535557644,73.65610048711389,39.45096774193548
GM0059,Hoekhuis,>= 2005,36716,10739.8,264,0.023856366891988397,81.25279926402052,40.681060606060605
GM0059,Rijtjeshuis,1945 - 1964,30806,12664.8,324,0.028132378201982777,114.19853275335971,39.08888888888889
GM0059,Rijtjeshuis,1965 - 1984,160107,50560.0,1436,0.11230915939393037,87.71911561920743,35.20891364902507
GM0059,Rijtjeshuis,1985 - 2004,18832,5612.6,156,0.012467294066739985,82.78757198149722,35.97820512820513
GM0059,Rijtjeshuis,< 1945,4355,645.6,16,0.0014340742346661678,41.178721775736705,40.35
GM0059,Rijtjeshuis,>= 2005,3395,1564.7,29,0.003475675271038031,128.0232367861234,53.95517241379311
GM0059,Vrijstaand huis,1945 - 1964,104890,26225.7,724,0.058255267435075156,69.45291893094353,36.223342541436466
GM0059,Vrijstaand huis,1965 - 1984,215973,43747.5,1243,0.09717652196570349,56.266678396527965,35.19509251810137
GM0059,Vrijstaand huis,1985 - 2004,222876,46360.0,1258,0.10297968017212444,57.78001120702892,36.85214626391097
GM0059,Vrijstaand huis,< 1945,320806,68084.1,1690,0.15123552292508496,58.95229515657438,40.286449704142015
GM0059,Vrijstaand huis,>= 2005,72573,15256.900000000001,374,0.03389022179504067,58.3967560632436,40.79385026737968
GM0060,Appartement,1945 - 1964,1856,637.3,16,0.009230773687442786,95.3813457854406,39.83125
GM0060,Appartement,1965 - 1984,2502,999.6,26,0.014478395383599263,110.97788435917933,38.44615384615385
GM0060,Appartement,1985 - 2004,8826,5656.8,135,0.08193416067021239,178.03459475791223,41.90222222222222
GM0060,Appartement,< 1945,10366,3292.3,84,0.04768629563967973,88.22378716744913,39.19404761904762
GM0060,Appartement,>= 2005,1827,729.7,18,0.010569112756514988,110.94386669099312,40.53888888888889
GM0060,Hoekhuis,1945 - 1964,8145,2706.3,66,0.039198560850975075,92.29588704726827,41.00454545454546
GM0060,Hoekhuis,1965 - 1984,20675,6984.3,178,0.10116192164633087,93.83716243450222,39.2376404494382
GM0060,Hoekhuis,1985 - 2004,13461,4839.3,125,0.07009333611429763,99.86256593120868,38.714400000000005
GM0060,Hoekhuis,< 1945,15356,5524.0,124,0.08001066036314758,99.92474892188359,44.54838709677419
GM0060,Hoekhuis,>= 2005,2610,893.0,20,0.012934380829886096,95.04044274159217,44.65
GM0060,Rijtjeshuis,1945 - 1964,1173,284.1,8,0.004114958111725241,67.27763569195794,35.5125
GM0060,Rijtjeshuis,1965 - 1984,3721,1140.0,31,0.016511975527514166,85.10257099346055,36.774193548387096
GM0060,Rijtjeshuis,1985 - 2004,975,421.3,11,0.0061021888506506295,120.02849002849003,38.300000000000004
GM0060,Rijtjeshuis,< 1945,1551,489.59999999999997,13,0.007091458963395557,87.68536428110896,37.661538461538456
GM0060,Rijtjeshuis,>= 2005,758,132.0,4,0.0019119129558174295,48.37291116974494,33.0
GM0060,Vrijstaand huis,1945 - 1964,28656,6427.3,159,0.09309422834034368,62.303221353681984,40.42327044025157
GM0060,Vrijstaand huis,1965 - 1984,39089,8805.8,244,0.12754487201770545,62.57657027694634,36.08934426229508
GM0060,Vrijstaand huis,1985 - 2004,36910,8725.5,220,0.12638179163624985,65.6664860471417,39.66136363636364
GM0060,Vrijstaand huis,< 1945,29449,6980.1,178,0.10110108805228213,65.83981346282273,39.21404494382023
GM0060,Vrijstaand huis,>= 2005,16119,3372.5,88,0.048847927602229405,58.11809389884952,38.32386363636363
GM0072,Appartement,1945 - 1964,8677,4438.0,154,0.015327369542948756,142.07419358969435,28.818181818181817
GM0072,Appartement,1965 - 1984,33538,17922.2,488,0.06189729211866521,148.44024357113986,36.72581967213115
GM0072,Appartement,1985 - 2004,30442,17589.2,450,0.06074722135304963,160.4982881837228,39.08711111111111
GM0072,Appartement,< 1945,26191,8811.6,242,0.03043232299789258,93.4544945464727,36.41157024793389
GM0072,Appartement,>= 2005,39857,13555.6,411,0.04681651432546106,94.47385514324823,32.98199513381995
GM0072,Hoekhuis,1945 - 1964,27749,9450.7,272,0.032639560914724156,94.60501079117967,34.7452205882353
GM0072,Hoekhuis,1965 - 1984,125413,39123.7,1038,0.13512019102917175,86.65524662072069,37.691425818882465
GM0072,Hoekhuis,1985 - 2004,35883,10546.6,279,0.036424433443367134,81.64342755932087,37.80143369175627
GM0072,Hoekhuis,< 1945,67243,17010.100000000002,473,0.05874720339398663,70.26795023686894,35.96215644820296
GM0072,Hoekhuis,>= 2005,41766,10900.8,299,0.037647721927394275,72.49916199779724,36.45752508361204
GM0072,Rijtjeshuis,1945 - 1964,30000,12779.2,341,0.044135088071935724,118.32592592592593,37.47565982404692
GM0072,Rijtjeshuis,1965 - 1984,146011,47530.600000000006,1263,0.16415481541191532,90.42431354106503,37.63309580364213
GM0072,Rijtjeshuis,1985 - 2004,19115,5727.1,159,0.01977949033560654,83.22579707617636,36.01949685534591
GM0072,Rijtjeshuis,< 1945,123017,32971.8,893,0.11387358339256373,74.45176953862746,36.92250839865622
GM0072,Rijtjeshuis,>= 2005,29765,8311.3,241,0.02870445391669896,77.5640666703996,34.486721991701245
GM0072,Vrijstaand huis,1945 - 1964,11904,2416.3,70,0.008345093065936702,56.383941905615295,34.518571428571434
GM0072,Vrijstaand huis,1965 - 1984,27813,5561.1,154,0.019206181785780155,55.54057455146874,36.111038961038965
GM0072,Vrijstaand huis,1985 - 2004,71104,14231.1,362,0.0491494656833389,55.59579395439544,39.31243093922652
GM0072,Vrijstaand huis,< 1945,38146,7007.3,199,0.024200873501195316,51.026902485771046,35.21256281407035
GM0072,Vrijstaand huis,>= 2005,19764,3663.1,97,0.01265112378836764,51.48389889586004,37.763917525773195
GM0074,Appartement,1945 - 1964,28616,16134.0,403,0.017356316880690975,156.61401546920138,40.03473945409429
GM0074,Appartement,1965 - 1984,132196,79501.5,2046,0.08552455847838437,167.05308783926895,38.85703812316716
GM0074,Appartement,1985 - 2004,157434,82778.79999999999,2118,0.0890501477503001,146.05556049589737,39.083474976392814
GM0074,Appartement,< 1945,18330,6843.3,184,0.007361750546029041,103.70521913075105,37.191847826086956
GM0074,Appartement,>= 2005,65908,24308.6,693,0.026150227130653562,102.45173406701596,35.07734487734488
GM0074,Hoekhuis,1945 - 1964,92803,39828.1,998,0.042845489299358386,119.213399471042,39.907915831663324
GM0074,Hoekhuis,1965 - 1984,218663,79984.3,2031,0.08604393555722395,101.60777594339743,39.38173313638602
GM0074,Hoekhuis,1985 - 2004,177683,61262.1,1545,0.0659033358359104,95.77309027875486,39.65184466019417
GM0074,Hoekhuis,< 1945,118347,39311.7,992,0.04228996667402128,92.27032934224498,39.628729838709674
GM0074,Hoekhuis,>= 2005,113403,32410.600000000002,867,0.034866037181933984,79.38894424701678,37.38246828143022
GM0074,Rijtjeshuis,1945 - 1964,82670,37166.6,919,0.03998235322783495,124.8827332231227,40.442437431991294
GM0074,Rijtjeshuis,1965 - 1984,221693,83565.70000000001,2112,0.08989666354014862,104.70648349043248,39.567092803030306
GM0074,Rijtjeshuis,1985 - 2004,92470,34094.1,828,0.036677079667904185,102.41790130132294,41.176449275362316
GM0074,Rijtjeshuis,< 1945,27491,8773.9,228,0.00943861340519986,88.65426664888307,38.48201754385965
GM0074,Rijtjeshuis,>= 2005,106784,30380.199999999997,834,0.03268181344358299,79.02817317617287,36.427098321342925
GM0074,Vrijstaand huis,1945 - 1964,127257,32462.3,810,0.03492165399008644,70.85901408610572,40.07691358024691
GM0074,Vrijstaand huis,1965 - 1984,189119,43288.4,1094,0.0465679427084482,63.58195398429326,39.56892138939671
GM0074,Vrijstaand huis,1985 - 2004,356144,81191.59999999999,1997,0.08734270098241659,63.32613275029825,40.65678517776664
GM0074,Vrijstaand huis,< 1945,406806,95695.09999999999,2374,0.10294499067369596,65.34311741277715,40.30964616680707
GM0074,Vrijstaand huis,>= 2005,121244,20594.199999999997,570,0.02215442302617615,47.18263263428384,36.13017543859649
GM0080,Appartement,1945 - 1964,332666,192254.1,5197,0.08460147394847231,160.53313734095659,36.99328458726188
GM0080,Appartement,1965 - 1984,452971,256300.0,7189,0.11278489131307709,157.1721908123135,35.65169008206983
GM0080,Appartement,1985 - 2004,268135,140835.8,3964,0.06197483572372322,145.9005931920695,35.5287083753784
GM0080,Appartement,< 1945,218111,109530.20000000001,3120,0.04819879712251111,139.49344854480316,35.10583333333334
GM0080,Appartement,>= 2005,218023,91512.5,2670,0.040270102872758354,116.59384050714323,34.27434456928839
GM0080,Hoekhuis,1945 - 1964,143501,51069.5,1373,0.022473148680894225,98.85626038997792,37.195557174071375
GM0080,Hoekhuis,1965 - 1984,517841,150040.0,4123,0.06602514667426487,80.48373492592857,36.390977443609025
GM0080,Hoekhuis,1985 - 2004,382115,95586.3,2666,0.042062779775728365,69.48628030828415,35.853825956489125
GM0080,Hoekhuis,< 1945,537095,155893.0,4215,0.06860076106698995,80.6256083395137,36.985290628707
GM0080,Hoekhuis,>= 2005,285279,66896.2,1931,0.02943769272827884,65.13720875976772,34.6432936302434
GM0080,Rijtjeshuis,1945 - 1964,155504,59894.4,1611,0.026356548553499667,106.98974517268582,37.17839851024209
GM0080,Rijtjeshuis,1965 - 1984,777968,237768.2,6507,0.10462996720525157,84.89645103940293,36.54037190717689
GM0080,Rijtjeshuis,1985 - 2004,246420,66353.5,1895,0.029198877431690442,74.79720711702693,35.01503957783641
GM0080,Rijtjeshuis,< 1945,893794,300615.4,8069,0.13228589627794457,93.42676028008442,37.25559548890817
GM0080,Rijtjeshuis,>= 2005,234705,62362.8,1795,0.027442768708463378,73.80754564240216,34.7425069637883
GM0080,Vrijstaand huis,1945 - 1964,67802,13386.8,366,0.005890865325906751,54.84433431986601,36.575956284153
GM0080,Vrijstaand huis,1965 - 1984,175192,33010.2,902,0.014526148338755119,52.33971870861682,36.596674057649665
GM0080,Vrijstaand huis,1985 - 2004,452375,82420.9,2330,0.03626934158574325,50.60999048233091,35.37377682403433
GM0080,Vrijstaand huis,< 1945,456968,73147.2,2027,0.032188447139508046,44.46409084808272,36.086433152442034
GM0080,Vrijstaand huis,>= 2005,220696,33590.5,985,0.014781509526538884,42.278493694695165,34.102030456852795
GM0085,Appartement,1945 - 1964,2250,666.0999999999999,24,0.0015980994588390422,82.23456790123456,27.754166666666663
GM0085,Appartement,1965 - 1984,32202,18663.4,481,0.044777014622574066,160.99241592999746,38.8012474012474
GM0085,Appartement,1985 - 2004,21611,12681.7,312,0.03042578878120265,163.00469411153784,40.64647435897436
GM0085,Appartement,< 1945,1279,353.6,11,0.000848353053063332,76.79610807054124,32.14545454545455
GM0085,Appartement,>= 2005,23935,9540.9,267,0.022890417545169524,110.72696887403384,35.73370786516854
GM0085,Hoekhuis,1945 - 1964,74921,30516.9,815,0.0732157954893337,113.14473467608101,37.444049079754606
GM0085,Hoekhuis,1965 - 1984,157132,55225.7,1544,0.13249686426063248,97.62793207126633,35.76794041450777
GM0085,Hoekhuis,1985 - 2004,80985,26242.5,727,0.06296070417142106,90.01152476796113,36.09697386519945
GM0085,Hoekhuis,< 1945,13580,4786.8,117,0.011484435504534948,97.91359842906235,40.91282051282052
GM0085,Hoekhuis,>= 2005,23422,7167.0,197,0.017194983968622454,84.9984345202516,36.380710659898476
GM0085,Rijtjeshuis,1945 - 1964,24338,10091.900000000001,265,0.02421237040783326,115.1822481533222,38.08264150943397
GM0085,Rijtjeshuis,1965 - 1984,134828,46415.8,1354,0.11136025350785352,95.6275979601995,34.280502215657314
GM0085,Rijtjeshuis,1985 - 2004,17643,6473.2,180,0.015530426988375453,101.9164037358222,35.96222222222222
GM0085,Rijtjeshuis,< 1945,1050,345.3,11,0.0008284397885259291,91.34920634920636,31.39090909090909
GM0085,Rijtjeshuis,>= 2005,13879,5357.2,137,0.012852932624069235,107.22034088270848,39.1036496350365
GM0085,Vrijstaand huis,1945 - 1964,129531,35584.5,974,0.08537392312424247,76.31056143574384,36.534394250513344
GM0085,Vrijstaand huis,1965 - 1984,193101,50971.0,1330,0.12228903695613996,73.32230859038073,38.32406015037594
GM0085,Vrijstaand huis,1985 - 2004,164726,38175.7,1061,0.09159070036150972,64.37575799273405,35.9808671065033
GM0085,Vrijstaand huis,< 1945,202717,49808.799999999996,1347,0.11950070008320385,68.25168968452462,36.97757980697847
GM0085,Vrijstaand huis,>= 2005,45059,7739.599999999999,234,0.018568759302853403,47.712751922787646,33.075213675213675
GM0086,Appartement,1945 - 1964,2404,667.6999999999999,17,0.0013547804046445207,77.15150674801257,39.27647058823529
GM0086,Appartement,1965 - 1984,26587,12269.0,313,0.024894115298163287,128.18503612876802,39.198083067092654
GM0086,Appartement,1985 - 2004,46143,25641.8,644,0.05202786907265819,154.36192320010016,39.816459627329195
GM0086,Appartement,< 1945,16874,5063.1,119,0.01027315960274925,83.34814902611514,42.54705882352941
GM0086,Appartement,>= 2005,41756,28249.1,650,0.05731814756454026,187.92442336962884,43.460153846153844
GM0086,Hoekhuis,1945 - 1964,72939,24829.5,675,0.05037969156375787,94.55960917113387,36.784444444444446
GM0086,Hoekhuis,1965 - 1984,181728,52622.299999999996,1466,0.10677199473914238,80.43507635342685,35.89515688949522
GM0086,Hoekhuis,1985 - 2004,97594,27623.4,727,0.056048586235820666,78.6233443312772,37.99642365887208
GM0086,Hoekhuis,< 1945,45715,12029.9,310,0.024408975273076415,73.09720855056084,38.80612903225806
GM0086,Hoekhuis,>= 2005,54560,15907.7,395,0.03227713081168735,80.98983789507984,40.272658227848105
GM0086,Rijtjeshuis,1945 - 1964,14584,5306.6,145,0.010767227340552066,101.07347473639301,36.59724137931035
GM0086,Rijtjeshuis,1965 - 1984,125292,37852.0,1032,0.07680267766452659,83.91951955786837,36.67829457364341
GM0086,Rijtjeshuis,1985 - 2004,28243,8674.599999999999,224,0.01760098561948384,85.3171090575049,38.72589285714285
GM0086,Rijtjeshuis,< 1945,11634,2363.5,64,0.0047956020463940765,56.431818615934134,36.9296875
GM0086,Rijtjeshuis,>= 2005,25060,7662.3,189,0.015547002987131514,84.93282787975525,40.541269841269845
GM0086,Vrijstaand huis,1945 - 1964,116626,25587.1,700,0.051916881371394066,60.9429096237355,36.553
GM0086,Vrijstaand huis,1965 - 1984,175700,37490.5,1001,0.07606918490388709,59.27164358439259,37.45304695304695
GM0086,Vrijstaand huis,1985 - 2004,285259,54798.0,1503,0.11118654577461504,53.360863869910034,36.45908183632734
GM0086,Vrijstaand huis,< 1945,518562,89804.0,2465,0.18221461653241958,48.10525174531793,36.431643002028395
GM0086,Vrijstaand huis,>= 2005,98354,18405.3,449,0.037344825193355996,51.981447966867975,40.99175946547884
GM0088,Appartement,1965 - 1984,743,488.3,12,0.01980081587633715,182.55570509944667,40.69166666666667
GM0088,Appartement,1985 - 2004,1004,589.5999999999999,18,0.02390858292174561,163.1252766710934,32.75555555555555
GM0088,Appartement,< 1945,1767,840.4,18,0.034078651776518004,132.11343771615418,46.68888888888889
GM0088,Appartement,>= 2005,331,308.9,6,0.012526053705100442,259.23128566633096,51.48333333333333
GM0088,Hoekhuis,1945 - 1964,5028,2095.3,46,0.08496549151277746,115.75731459383013,45.550000000000004
GM0088,Hoekhuis,1965 - 1984,9894,3752.0,93,0.15214552768383574,105.33881364687915,40.344086021505376
GM0088,Hoekhuis,1985 - 2004,2763,1019.9,25,0.041357468999132216,102.53548880041822,40.796
GM0088,Hoekhuis,< 1945,5325,2304.1,52,0.09343243878899944,120.19300991131976,44.309615384615384
GM0088,Hoekhuis,>= 2005,4249,2056.9,39,0.0834083517838171,134.46954839047098,52.741025641025644
GM0088,Rijtjeshuis,1945 - 1964,1541,562.2,16,0.022797498844310357,101.34112048453386,35.1375
GM0088,Rijtjeshuis,1965 - 1984,1281,896.7,19,0.03636164570205104,194.44444444444446,47.194736842105264
GM0088,Rijtjeshuis,1985 - 2004,701,267.0,10,0.010826987177927544,105.80123632905374,26.7
GM0088,Rijtjeshuis,< 1945,2385,1105.5,26,0.04482859297827303,128.7561146051712,42.51923076923077
GM0088,Rijtjeshuis,>= 2005,1030,476.8,10,0.01933448496792454,128.5868392664509,47.68
GM0088,Vrijstaand huis,1945 - 1964,4559,1476.5,35,0.05987283358880156,89.96246740269552,42.18571428571428
GM0088,Vrijstaand huis,1965 - 1984,7617,1796.1000000000001,49,0.07283277779129461,65.50041573672925,36.65510204081633
GM0088,Vrijstaand huis,1985 - 2004,5966,1534.4,40,0.06222070833637462,71.44187432487801,38.36
GM0088,Vrijstaand huis,< 1945,10757,2768.5,65,0.11226409738611387,71.49091547622736,42.59230769230769
