utc_timestamp,cet_cest_timestamp,FR_wind_onshore_generation_actual
2017-03-02T18:00:00Z,2017-03-02T19:00:00+0100,1570
2017-03-02T19:00:00Z,2017-03-02T20:00:00+0100,1712
2017-03-02T20:00:00Z,2017-03-02T21:00:00+0100,1795
2017-03-02T21:00:00Z,2017-03-02T22:00:00+0100,1818
2017-03-02T22:00:00Z,2017-03-02T23:00:00+0100,1840
2017-03-02T23:00:00Z,2017-03-03T00:00:00+0100,2101
2017-03-03T00:00:00Z,2017-03-03T01:00:00+0100,2338
2017-03-03T01:00:00Z,2017-03-03T02:00:00+0100,2788
2017-03-03T02:00:00Z,2017-03-03T03:00:00+0100,3522
2017-03-03T03:00:00Z,2017-03-03T04:00:00+0100,4282
2017-03-03T04:00:00Z,2017-03-03T05:00:00+0100,4822
2017-03-03T05:00:00Z,2017-03-03T06:00:00+0100,4940
2017-03-03T06:00:00Z,2017-03-03T07:00:00+0100,5089
2017-03-03T07:00:00Z,2017-03-03T08:00:00+0100,5078
2017-03-03T08:00:00Z,2017-03-03T09:00:00+0100,4711
2017-03-03T09:00:00Z,2017-03-03T10:00:00+0100,4309
2017-03-03T10:00:00Z,2017-03-03T11:00:00+0100,4201
2017-03-03T11:00:00Z,2017-03-03T12:00:00+0100,4253
2017-03-03T12:00:00Z,2017-03-03T13:00:00+0100,4311
2017-03-03T13:00:00Z,2017-03-03T14:00:00+0100,4795
2017-03-03T14:00:00Z,2017-03-03T15:00:00+0100,5265
2017-03-03T15:00:00Z,2017-03-03T16:00:00+0100,5034
2017-03-03T16:00:00Z,2017-03-03T17:00:00+0100,4828
2017-03-03T17:00:00Z,2017-03-03T18:00:00+0100,4963
2017-03-03T18:00:00Z,2017-03-03T19:00:00+0100,5393
2017-03-03T19:00:00Z,2017-03-03T20:00:00+0100,5602
2017-03-03T20:00:00Z,2017-03-03T21:00:00+0100,5583
2017-03-03T21:00:00Z,2017-03-03T22:00:00+0100,5242
2017-03-03T22:00:00Z,2017-03-03T23:00:00+0100,5130
2017-03-03T23:00:00Z,2017-03-04T00:00:00+0100,5263
2017-03-04T00:00:00Z,2017-03-04T01:00:00+0100,4927
2017-03-04T01:00:00Z,2017-03-04T02:00:00+0100,4907
2017-03-04T02:00:00Z,2017-03-04T03:00:00+0100,4480
2017-03-04T03:00:00Z,2017-03-04T04:00:00+0100,3710
2017-03-04T04:00:00Z,2017-03-04T05:00:00+0100,3594
2017-03-04T05:00:00Z,2017-03-04T06:00:00+0100,3316
2017-03-04T06:00:00Z,2017-03-04T07:00:00+0100,3091
2017-03-04T07:00:00Z,2017-03-04T08:00:00+0100,2646
2017-03-04T08:00:00Z,2017-03-04T09:00:00+0100,2201
2017-03-04T09:00:00Z,2017-03-04T10:00:00+0100,1969
2017-03-04T10:00:00Z,2017-03-04T11:00:00+0100,2138
2017-03-04T11:00:00Z,2017-03-04T12:00:00+0100,2754
2017-03-04T12:00:00Z,2017-03-04T13:00:00+0100,3651
2017-03-04T13:00:00Z,2017-03-04T14:00:00+0100,3756
2017-03-04T14:00:00Z,2017-03-04T15:00:00+0100,3938
2017-03-04T15:00:00Z,2017-03-04T16:00:00+0100,4107
2017-03-04T16:00:00Z,2017-03-04T17:00:00+0100,4265
2017-03-04T17:00:00Z,2017-03-04T18:00:00+0100,3842
2017-03-04T18:00:00Z,2017-03-04T19:00:00+0100,3938
2017-03-04T19:00:00Z,2017-03-04T20:00:00+0100,4514
2017-03-04T20:00:00Z,2017-03-04T21:00:00+0100,5143
2017-03-04T21:00:00Z,2017-03-04T22:00:00+0100,5306
2017-03-04T22:00:00Z,2017-03-04T23:00:00+0100,5489
2017-03-04T23:00:00Z,2017-03-05T00:00:00+0100,5594
2017-03-05T00:00:00Z,2017-03-05T01:00:00+0100,5371
2017-03-05T01:00:00Z,2017-03-05T02:00:00+0100,5114
2017-03-05T02:00:00Z,2017-03-05T03:00:00+0100,4858
2017-03-05T03:00:00Z,2017-03-05T04:00:00+0100,4798
2017-03-05T04:00:00Z,2017-03-05T05:00:00+0100,4868
2017-03-05T05:00:00Z,2017-03-05T06:00:00+0100,5084
2017-03-05T06:00:00Z,2017-03-05T07:00:00+0100,5541
2017-03-05T07:00:00Z,2017-03-05T08:00:00+0100,6284
2017-03-05T08:00:00Z,2017-03-05T09:00:00+0100,7225
2017-03-05T09:00:00Z,2017-03-05T10:00:00+0100,7879
2017-03-05T10:00:00Z,2017-03-05T11:00:00+0100,8342
2017-03-05T11:00:00Z,2017-03-05T12:00:00+0100,8369
2017-03-05T12:00:00Z,2017-03-05T13:00:00+0100,8161
2017-03-05T13:00:00Z,2017-03-05T14:00:00+0100,7896
2017-03-05T14:00:00Z,2017-03-05T15:00:00+0100,8087
2017-03-05T15:00:00Z,2017-03-05T16:00:00+0100,8299
2017-03-05T16:00:00Z,2017-03-05T17:00:00+0100,8054
2017-03-05T17:00:00Z,2017-03-05T18:00:00+0100,8073
2017-03-05T18:00:00Z,2017-03-05T19:00:00+0100,7878
2017-03-05T19:00:00Z,2017-03-05T20:00:00+0100,7838
2017-03-05T20:00:00Z,2017-03-05T21:00:00+0100,7841
2017-03-05T21:00:00Z,2017-03-05T22:00:00+0100,7758
2017-03-05T22:00:00Z,2017-03-05T23:00:00+0100,7784
2017-03-05T23:00:00Z,2017-03-06T00:00:00+0100,7517
2017-03-06T00:00:00Z,2017-03-06T01:00:00+0100,7260
2017-03-06T01:00:00Z,2017-03-06T02:00:00+0100,6924
2017-03-06T02:00:00Z,2017-03-06T03:00:00+0100,6426
2017-03-06T03:00:00Z,2017-03-06T04:00:00+0100,5822
2017-03-06T04:00:00Z,2017-03-06T05:00:00+0100,5263
2017-03-06T05:00:00Z,2017-03-06T06:00:00+0100,4748
2017-03-06T06:00:00Z,2017-03-06T07:00:00+0100,4489
2017-03-06T07:00:00Z,2017-03-06T08:00:00+0100,4144
2017-03-06T08:00:00Z,2017-03-06T09:00:00+0100,3815
2017-03-06T09:00:00Z,2017-03-06T10:00:00+0100,3905
2017-03-06T10:00:00Z,2017-03-06T11:00:00+0100,3804
2017-03-06T11:00:00Z,2017-03-06T12:00:00+0100,3405
2017-03-06T12:00:00Z,2017-03-06T13:00:00+0100,4030
2017-03-06T13:00:00Z,2017-03-06T14:00:00+0100,4586
2017-03-06T14:00:00Z,2017-03-06T15:00:00+0100,5255
2017-03-06T15:00:00Z,2017-03-06T16:00:00+0100,6167
2017-03-06T16:00:00Z,2017-03-06T17:00:00+0100,6537
2017-03-06T17:00:00Z,2017-03-06T18:00:00+0100,6511
2017-03-06T18:00:00Z,2017-03-06T19:00:00+0100,6383
2017-03-06T19:00:00Z,2017-03-06T20:00:00+0100,6345
2017-03-06T20:00:00Z,2017-03-06T21:00:00+0100,6368
2017-03-06T21:00:00Z,2017-03-06T22:00:00+0100,5892
2017-03-06T22:00:00Z,2017-03-06T23:00:00+0100,5442
2017-03-06T23:00:00Z,2017-03-07T00:00:00+0100,5018
2017-03-07T00:00:00Z,2017-03-07T01:00:00+0100,4622
2017-03-07T01:00:00Z,2017-03-07T02:00:00+0100,4366
2017-03-07T02:00:00Z,2017-03-07T03:00:00+0100,4002
2017-03-07T03:00:00Z,2017-03-07T04:00:00+0100,3663
2017-03-07T04:00:00Z,2017-03-07T05:00:00+0100,3312
2017-03-07T05:00:00Z,2017-03-07T06:00:00+0100,3093
2017-03-07T06:00:00Z,2017-03-07T07:00:00+0100,2985
2017-03-07T07:00:00Z,2017-03-07T08:00:00+0100,2686
2017-03-07T08:00:00Z,2017-03-07T09:00:00+0100,2360
2017-03-07T09:00:00Z,2017-03-07T10:00:00+0100,2263
2017-03-07T10:00:00Z,2017-03-07T11:00:00+0100,2165
2017-03-07T11:00:00Z,2017-03-07T12:00:00+0100,2125
2017-03-07T12:00:00Z,2017-03-07T13:00:00+0100,2165
2017-03-07T13:00:00Z,2017-03-07T14:00:00+0100,2021
2017-03-07T14:00:00Z,2017-03-07T15:00:00+0100,1879
2017-03-07T15:00:00Z,2017-03-07T16:00:00+0100,1696
2017-03-07T16:00:00Z,2017-03-07T17:00:00+0100,1278
2017-03-07T17:00:00Z,2017-03-07T18:00:00+0100,1102
2017-03-07T18:00:00Z,2017-03-07T19:00:00+0100,1103
2017-03-07T19:00:00Z,2017-03-07T20:00:00+0100,1114
2017-03-07T20:00:00Z,2017-03-07T21:00:00+0100,1223
2017-03-07T21:00:00Z,2017-03-07T22:00:00+0100,1309
2017-03-07T22:00:00Z,2017-03-07T23:00:00+0100,1696
2017-03-07T23:00:00Z,2017-03-08T00:00:00+0100,2267
2017-03-08T00:00:00Z,2017-03-08T01:00:00+0100,2852
2017-03-08T01:00:00Z,2017-03-08T02:00:00+0100,3439
2017-03-08T02:00:00Z,2017-03-08T03:00:00+0100,4095
2017-03-08T03:00:00Z,2017-03-08T04:00:00+0100,4522
2017-03-08T04:00:00Z,2017-03-08T05:00:00+0100,5032
2017-03-08T05:00:00Z,2017-03-08T06:00:00+0100,5389
2017-03-08T06:00:00Z,2017-03-08T07:00:00+0100,5577
2017-03-08T07:00:00Z,2017-03-08T08:00:00+0100,5776
2017-03-08T08:00:00Z,2017-03-08T09:00:00+0100,5894
2017-03-08T09:00:00Z,2017-03-08T10:00:00+0100,6013
2017-03-08T10:00:00Z,2017-03-08T11:00:00+0100,6203
2017-03-08T11:00:00Z,2017-03-08T12:00:00+0100,6360
2017-03-08T12:00:00Z,2017-03-08T13:00:00+0100,6611
2017-03-08T13:00:00Z,2017-03-08T14:00:00+0100,6957
2017-03-08T14:00:00Z,2017-03-08T15:00:00+0100,7098
2017-03-08T15:00:00Z,2017-03-08T16:00:00+0100,7061
2017-03-08T16:00:00Z,2017-03-08T17:00:00+0100,6863
2017-03-08T17:00:00Z,2017-03-08T18:00:00+0100,6608
2017-03-08T18:00:00Z,2017-03-08T19:00:00+0100,6434
2017-03-08T19:00:00Z,2017-03-08T20:00:00+0100,6267
2017-03-08T20:00:00Z,2017-03-08T21:00:00+0100,5975
2017-03-08T21:00:00Z,2017-03-08T22:00:00+0100,5612
2017-03-08T22:00:00Z,2017-03-08T23:00:00+0100,5427
2017-03-08T23:00:00Z,2017-03-09T00:00:00+0100,5114
2017-03-09T00:00:00Z,2017-03-09T01:00:00+0100,4801
2017-03-09T01:00:00Z,2017-03-09T02:00:00+0100,4471
2017-03-09T02:00:00Z,2017-03-09T03:00:00+0100,4397
2017-03-09T03:00:00Z,2017-03-09T04:00:00+0100,4383
2017-03-09T04:00:00Z,2017-03-09T05:00:00+0100,4235
2017-03-09T05:00:00Z,2017-03-09T06:00:00+0100,4181
2017-03-09T06:00:00Z,2017-03-09T07:00:00+0100,4294
2017-03-09T07:00:00Z,2017-03-09T08:00:00+0100,4347
2017-03-09T08:00:00Z,2017-03-09T09:00:00+0100,4424
2017-03-09T09:00:00Z,2017-03-09T10:00:00+0100,4369
2017-03-09T10:00:00Z,2017-03-09T11:00:00+0100,4186
2017-03-09T11:00:00Z,2017-03-09T12:00:00+0100,4051
2017-03-09T12:00:00Z,2017-03-09T13:00:00+0100,3868
2017-03-09T13:00:00Z,2017-03-09T14:00:00+0100,3721
2017-03-09T14:00:00Z,2017-03-09T15:00:00+0100,3366
2017-03-09T15:00:00Z,2017-03-09T16:00:00+0100,2909
2017-03-09T16:00:00Z,2017-03-09T17:00:00+0100,2372
2017-03-09T17:00:00Z,2017-03-09T18:00:00+0100,2116
2017-03-09T18:00:00Z,2017-03-09T19:00:00+0100,1990
2017-03-09T19:00:00Z,2017-03-09T20:00:00+0100,1811
2017-03-09T20:00:00Z,2017-03-09T21:00:00+0100,1609
2017-03-09T21:00:00Z,2017-03-09T22:00:00+0100,1387
2017-03-09T22:00:00Z,2017-03-09T23:00:00+0100,1257
2017-03-09T23:00:00Z,2017-03-10T00:00:00+0100,1108
2017-03-10T00:00:00Z,2017-03-10T01:00:00+0100,1074
2017-03-10T01:00:00Z,2017-03-10T02:00:00+0100,1029
2017-03-10T02:00:00Z,2017-03-10T03:00:00+0100,959
2017-03-10T03:00:00Z,2017-03-10T04:00:00+0100,896
2017-03-10T04:00:00Z,2017-03-10T05:00:00+0100,928
2017-03-10T05:00:00Z,2017-03-10T06:00:00+0100,1052
2017-03-10T06:00:00Z,2017-03-10T07:00:00+0100,1193
2017-03-10T07:00:00Z,2017-03-10T08:00:00+0100,1172
2017-03-10T08:00:00Z,2017-03-10T09:00:00+0100,964
2017-03-10T09:00:00Z,2017-03-10T10:00:00+0100,824
2017-03-10T10:00:00Z,2017-03-10T11:00:00+0100,826
2017-03-10T11:00:00Z,2017-03-10T12:00:00+0100,799
2017-03-10T12:00:00Z,2017-03-10T13:00:00+0100,801
2017-03-10T13:00:00Z,2017-03-10T14:00:00+0100,822
2017-03-10T14:00:00Z,2017-03-10T15:00:00+0100,800
2017-03-10T15:00:00Z,2017-03-10T16:00:00+0100,788
2017-03-10T16:00:00Z,2017-03-10T17:00:00+0100,849
2017-03-10T17:00:00Z,2017-03-10T18:00:00+0100,962
2017-03-10T18:00:00Z,2017-03-10T19:00:00+0100,1213
2017-03-10T19:00:00Z,2017-03-10T20:00:00+0100,1518
2017-03-10T20:00:00Z,2017-03-10T21:00:00+0100,1734
2017-03-10T21:00:00Z,2017-03-10T22:00:00+0100,2050
2017-03-10T22:00:00Z,2017-03-10T23:00:00+0100,2183
2017-03-10T23:00:00Z,2017-03-11T00:00:00+0100,2294
2017-03-11T00:00:00Z,2017-03-11T01:00:00+0100,2377
2017-03-11T01:00:00Z,2017-03-11T02:00:00+0100,2213
2017-03-11T02:00:00Z,2017-03-11T03:00:00+0100,1948
2017-03-11T03:00:00Z,2017-03-11T04:00:00+0100,1706
2017-03-11T04:00:00Z,2017-03-11T05:00:00+0100,1632
2017-03-11T05:00:00Z,2017-03-11T06:00:00+0100,1537
2017-03-11T06:00:00Z,2017-03-11T07:00:00+0100,1540
2017-03-11T07:00:00Z,2017-03-11T08:00:00+0100,1379
2017-03-11T08:00:00Z,2017-03-11T09:00:00+0100,973
2017-03-11T09:00:00Z,2017-03-11T10:00:00+0100,630
2017-03-11T10:00:00Z,2017-03-11T11:00:00+0100,541
2017-03-11T11:00:00Z,2017-03-11T12:00:00+0100,523
2017-03-11T12:00:00Z,2017-03-11T13:00:00+0100,525
2017-03-11T13:00:00Z,2017-03-11T14:00:00+0100,509
2017-03-11T14:00:00Z,2017-03-11T15:00:00+0100,515
2017-03-11T15:00:00Z,2017-03-11T16:00:00+0100,558
2017-03-11T16:00:00Z,2017-03-11T17:00:00+0100,654
2017-03-11T17:00:00Z,2017-03-11T18:00:00+0100,903
2017-03-11T18:00:00Z,2017-03-11T19:00:00+0100,1195
2017-03-11T19:00:00Z,2017-03-11T20:00:00+0100,1419
2017-03-11T20:00:00Z,2017-03-11T21:00:00+0100,1573
2017-03-11T21:00:00Z,2017-03-11T22:00:00+0100,1597
2017-03-11T22:00:00Z,2017-03-11T23:00:00+0100,1633
2017-03-11T23:00:00Z,2017-03-12T00:00:00+0100,1728
2017-03-12T00:00:00Z,2017-03-12T01:00:00+0100,1879
2017-03-12T01:00:00Z,2017-03-12T02:00:00+0100,2101
2017-03-12T02:00:00Z,2017-03-12T03:00:00+0100,2194
2017-03-12T03:00:00Z,2017-03-12T04:00:00+0100,2162
2017-03-12T04:00:00Z,2017-03-12T05:00:00+0100,2083
2017-03-12T05:00:00Z,2017-03-12T06:00:00+0100,1988
2017-03-12T06:00:00Z,2017-03-12T07:00:00+0100,2012
2017-03-12T07:00:00Z,2017-03-12T08:00:00+0100,1904
2017-03-12T08:00:00Z,2017-03-12T09:00:00+0100,1579
2017-03-12T09:00:00Z,2017-03-12T10:00:00+0100,1251
2017-03-12T10:00:00Z,2017-03-12T11:00:00+0100,1124
2017-03-12T11:00:00Z,2017-03-12T12:00:00+0100,1111
2017-03-12T12:00:00Z,2017-03-12T13:00:00+0100,1243
2017-03-12T13:00:00Z,2017-03-12T14:00:00+0100,1451
2017-03-12T14:00:00Z,2017-03-12T15:00:00+0100,1733
2017-03-12T15:00:00Z,2017-03-12T16:00:00+0100,2010
2017-03-12T16:00:00Z,2017-03-12T17:00:00+0100,2078
2017-03-12T17:00:00Z,2017-03-12T18:00:00+0100,2274
2017-03-12T18:00:00Z,2017-03-12T19:00:00+0100,2481
2017-03-12T19:00:00Z,2017-03-12T20:00:00+0100,2691
2017-03-12T20:00:00Z,2017-03-12T21:00:00+0100,2832
2017-03-12T21:00:00Z,2017-03-12T22:00:00+0100,2745
2017-03-12T22:00:00Z,2017-03-12T23:00:00+0100,2780
2017-03-12T23:00:00Z,2017-03-13T00:00:00+0100,2836
2017-03-13T00:00:00Z,2017-03-13T01:00:00+0100,2861
2017-03-13T01:00:00Z,2017-03-13T02:00:00+0100,2806
2017-03-13T02:00:00Z,2017-03-13T03:00:00+0100,2669
2017-03-13T03:00:00Z,2017-03-13T04:00:00+0100,2583
2017-03-13T04:00:00Z,2017-03-13T05:00:00+0100,2477
2017-03-13T05:00:00Z,2017-03-13T06:00:00+0100,2371
2017-03-13T06:00:00Z,2017-03-13T07:00:00+0100,2286
2017-03-13T07:00:00Z,2017-03-13T08:00:00+0100,2135
2017-03-13T08:00:00Z,2017-03-13T09:00:00+0100,1797
2017-03-13T09:00:00Z,2017-03-13T10:00:00+0100,1664
2017-03-13T10:00:00Z,2017-03-13T11:00:00+0100,1531
2017-03-13T11:00:00Z,2017-03-13T12:00:00+0100,1493
2017-03-13T12:00:00Z,2017-03-13T13:00:00+0100,1603
2017-03-13T13:00:00Z,2017-03-13T14:00:00+0100,1689
2017-03-13T14:00:00Z,2017-03-13T15:00:00+0100,1878
2017-03-13T15:00:00Z,2017-03-13T16:00:00+0100,2001
2017-03-13T16:00:00Z,2017-03-13T17:00:00+0100,1964
2017-03-13T17:00:00Z,2017-03-13T18:00:00+0100,2038
2017-03-13T18:00:00Z,2017-03-13T19:00:00+0100,2309
2017-03-13T19:00:00Z,2017-03-13T20:00:00+0100,2533
2017-03-13T20:00:00Z,2017-03-13T21:00:00+0100,2613
2017-03-13T21:00:00Z,2017-03-13T22:00:00+0100,2526
2017-03-13T22:00:00Z,2017-03-13T23:00:00+0100,2307
2017-03-13T23:00:00Z,2017-03-14T00:00:00+0100,2070
2017-03-14T00:00:00Z,2017-03-14T01:00:00+0100,1846
2017-03-14T01:00:00Z,2017-03-14T02:00:00+0100,1658
2017-03-14T02:00:00Z,2017-03-14T03:00:00+0100,1477
2017-03-14T03:00:00Z,2017-03-14T04:00:00+0100,1355
2017-03-14T04:00:00Z,2017-03-14T05:00:00+0100,1295
2017-03-14T05:00:00Z,2017-03-14T06:00:00+0100,1247
2017-03-14T06:00:00Z,2017-03-14T07:00:00+0100,1213
2017-03-14T07:00:00Z,2017-03-14T08:00:00+0100,1189
2017-03-14T08:00:00Z,2017-03-14T09:00:00+0100,1042
2017-03-14T09:00:00Z,2017-03-14T10:00:00+0100,1014
2017-03-14T10:00:00Z,2017-03-14T11:00:00+0100,1072
2017-03-14T11:00:00Z,2017-03-14T12:00:00+0100,1124
2017-03-14T12:00:00Z,2017-03-14T13:00:00+0100,1265
2017-03-14T13:00:00Z,2017-03-14T14:00:00+0100,1355
2017-03-14T14:00:00Z,2017-03-14T15:00:00+0100,1391
2017-03-14T15:00:00Z,2017-03-14T16:00:00+0100,1456
2017-03-14T16:00:00Z,2017-03-14T17:00:00+0100,1444
2017-03-14T17:00:00Z,2017-03-14T18:00:00+0100,1346
2017-03-14T18:00:00Z,2017-03-14T19:00:00+0100,1516
2017-03-14T19:00:00Z,2017-03-14T20:00:00+0100,1603
2017-03-14T20:00:00Z,2017-03-14T21:00:00+0100,1626
2017-03-14T21:00:00Z,2017-03-14T22:00:00+0100,1684
2017-03-14T22:00:00Z,2017-03-14T23:00:00+0100,1584
2017-03-14T23:00:00Z,2017-03-15T00:00:00+0100,1556
2017-03-15T00:00:00Z,2017-03-15T01:00:00+0100,1402
2017-03-15T01:00:00Z,2017-03-15T02:00:00+0100,1321
2017-03-15T02:00:00Z,2017-03-15T03:00:00+0100,1235
2017-03-15T03:00:00Z,2017-03-15T04:00:00+0100,1182
2017-03-15T04:00:00Z,2017-03-15T05:00:00+0100,1112
2017-03-15T05:00:00Z,2017-03-15T06:00:00+0100,1023
2017-03-15T06:00:00Z,2017-03-15T07:00:00+0100,1003
2017-03-15T07:00:00Z,2017-03-15T08:00:00+0100,902
2017-03-15T08:00:00Z,2017-03-15T09:00:00+0100,804
2017-03-15T09:00:00Z,2017-03-15T10:00:00+0100,756
2017-03-15T10:00:00Z,2017-03-15T11:00:00+0100,782
2017-03-15T11:00:00Z,2017-03-15T12:00:00+0100,801
2017-03-15T12:00:00Z,2017-03-15T13:00:00+0100,822
2017-03-15T13:00:00Z,2017-03-15T14:00:00+0100,868
2017-03-15T14:00:00Z,2017-03-15T15:00:00+0100,924
2017-03-15T15:00:00Z,2017-03-15T16:00:00+0100,932
2017-03-15T16:00:00Z,2017-03-15T17:00:00+0100,919
2017-03-15T17:00:00Z,2017-03-15T18:00:00+0100,917
2017-03-15T18:00:00Z,2017-03-15T19:00:00+0100,1018
2017-03-15T19:00:00Z,2017-03-15T20:00:00+0100,1233
2017-03-15T20:00:00Z,2017-03-15T21:00:00+0100,1394
2017-03-15T21:00:00Z,2017-03-15T22:00:00+0100,1468
2017-03-15T22:00:00Z,2017-03-15T23:00:00+0100,1525
2017-03-15T23:00:00Z,2017-03-16T00:00:00+0100,1513
2017-03-16T00:00:00Z,2017-03-16T01:00:00+0100,1449
2017-03-16T01:00:00Z,2017-03-16T02:00:00+0100,1447
2017-03-16T02:00:00Z,2017-03-16T03:00:00+0100,1491
2017-03-16T03:00:00Z,2017-03-16T04:00:00+0100,1576
2017-03-16T04:00:00Z,2017-03-16T05:00:00+0100,1602
2017-03-16T05:00:00Z,2017-03-16T06:00:00+0100,1516
2017-03-16T06:00:00Z,2017-03-16T07:00:00+0100,1529
2017-03-16T07:00:00Z,2017-03-16T08:00:00+0100,1398
2017-03-16T08:00:00Z,2017-03-16T09:00:00+0100,879
2017-03-16T09:00:00Z,2017-03-16T10:00:00+0100,548
2017-03-16T10:00:00Z,2017-03-16T11:00:00+0100,485
2017-03-16T11:00:00Z,2017-03-16T12:00:00+0100,460
2017-03-16T12:00:00Z,2017-03-16T13:00:00+0100,443
2017-03-16T13:00:00Z,2017-03-16T14:00:00+0100,440
2017-03-16T14:00:00Z,2017-03-16T15:00:00+0100,445
2017-03-16T15:00:00Z,2017-03-16T16:00:00+0100,486
2017-03-16T16:00:00Z,2017-03-16T17:00:00+0100,537
2017-03-16T17:00:00Z,2017-03-16T18:00:00+0100,595
2017-03-16T18:00:00Z,2017-03-16T19:00:00+0100,660
2017-03-16T19:00:00Z,2017-03-16T20:00:00+0100,756
2017-03-16T20:00:00Z,2017-03-16T21:00:00+0100,979
2017-03-16T21:00:00Z,2017-03-16T22:00:00+0100,1139
2017-03-16T22:00:00Z,2017-03-16T23:00:00+0100,1272
2017-03-16T23:00:00Z,2017-03-17T00:00:00+0100,1257
2017-03-17T00:00:00Z,2017-03-17T01:00:00+0100,1457
2017-03-17T01:00:00Z,2017-03-17T02:00:00+0100,1641
2017-03-17T02:00:00Z,2017-03-17T03:00:00+0100,1605
2017-03-17T03:00:00Z,2017-03-17T04:00:00+0100,1479
2017-03-17T04:00:00Z,2017-03-17T05:00:00+0100,1506
2017-03-17T05:00:00Z,2017-03-17T06:00:00+0100,1377
2017-03-17T06:00:00Z,2017-03-17T07:00:00+0100,1408
2017-03-17T07:00:00Z,2017-03-17T08:00:00+0100,1054
2017-03-17T08:00:00Z,2017-03-17T09:00:00+0100,911
2017-03-17T09:00:00Z,2017-03-17T10:00:00+0100,1006
2017-03-17T10:00:00Z,2017-03-17T11:00:00+0100,1162
2017-03-17T11:00:00Z,2017-03-17T12:00:00+0100,1550
2017-03-17T12:00:00Z,2017-03-17T13:00:00+0100,1869
2017-03-17T13:00:00Z,2017-03-17T14:00:00+0100,2080
2017-03-17T14:00:00Z,2017-03-17T15:00:00+0100,2480
2017-03-17T15:00:00Z,2017-03-17T16:00:00+0100,2789
2017-03-17T16:00:00Z,2017-03-17T17:00:00+0100,2802
2017-03-17T17:00:00Z,2017-03-17T18:00:00+0100,2690
2017-03-17T18:00:00Z,2017-03-17T19:00:00+0100,3040
2017-03-17T19:00:00Z,2017-03-17T20:00:00+0100,3703
2017-03-17T20:00:00Z,2017-03-17T21:00:00+0100,4522
2017-03-17T21:00:00Z,2017-03-17T22:00:00+0100,4815
2017-03-17T22:00:00Z,2017-03-17T23:00:00+0100,5329
2017-03-17T23:00:00Z,2017-03-18T00:00:00+0100,5781
2017-03-18T00:00:00Z,2017-03-18T01:00:00+0100,6309
2017-03-18T01:00:00Z,2017-03-18T02:00:00+0100,6670
2017-03-18T02:00:00Z,2017-03-18T03:00:00+0100,7127
2017-03-18T03:00:00Z,2017-03-18T04:00:00+0100,7428
2017-03-18T04:00:00Z,2017-03-18T05:00:00+0100,7472
2017-03-18T05:00:00Z,2017-03-18T06:00:00+0100,7374
2017-03-18T06:00:00Z,2017-03-18T07:00:00+0100,7327
2017-03-18T07:00:00Z,2017-03-18T08:00:00+0100,7216
2017-03-18T08:00:00Z,2017-03-18T09:00:00+0100,7181
2017-03-18T09:00:00Z,2017-03-18T10:00:00+0100,7159
2017-03-18T10:00:00Z,2017-03-18T11:00:00+0100,7213
2017-03-18T11:00:00Z,2017-03-18T12:00:00+0100,7245
2017-03-18T12:00:00Z,2017-03-18T13:00:00+0100,7311
2017-03-18T13:00:00Z,2017-03-18T14:00:00+0100,7183
2017-03-18T14:00:00Z,2017-03-18T15:00:00+0100,6937
2017-03-18T15:00:00Z,2017-03-18T16:00:00+0100,6868
2017-03-18T16:00:00Z,2017-03-18T17:00:00+0100,6733
2017-03-18T17:00:00Z,2017-03-18T18:00:00+0100,6594
2017-03-18T18:00:00Z,2017-03-18T19:00:00+0100,6588
2017-03-18T19:00:00Z,2017-03-18T20:00:00+0100,6607
2017-03-18T20:00:00Z,2017-03-18T21:00:00+0100,6473
2017-03-18T21:00:00Z,2017-03-18T22:00:00+0100,6172
2017-03-18T22:00:00Z,2017-03-18T23:00:00+0100,6044
2017-03-18T23:00:00Z,2017-03-19T00:00:00+0100,5602
2017-03-19T00:00:00Z,2017-03-19T01:00:00+0100,5413
2017-03-19T01:00:00Z,2017-03-19T02:00:00+0100,5104
2017-03-19T02:00:00Z,2017-03-19T03:00:00+0100,4817
2017-03-19T03:00:00Z,2017-03-19T04:00:00+0100,4744
2017-03-19T04:00:00Z,2017-03-19T05:00:00+0100,4655
2017-03-19T05:00:00Z,2017-03-19T06:00:00+0100,4542
2017-03-19T06:00:00Z,2017-03-19T07:00:00+0100,4698
2017-03-19T07:00:00Z,2017-03-19T08:00:00+0100,4803
2017-03-19T08:00:00Z,2017-03-19T09:00:00+0100,4878
2017-03-19T09:00:00Z,2017-03-19T10:00:00+0100,5047
2017-03-19T10:00:00Z,2017-03-19T11:00:00+0100,5313
2017-03-19T11:00:00Z,2017-03-19T12:00:00+0100,5505
2017-03-19T12:00:00Z,2017-03-19T13:00:00+0100,5501
2017-03-19T13:00:00Z,2017-03-19T14:00:00+0100,5696
2017-03-19T14:00:00Z,2017-03-19T15:00:00+0100,5713
2017-03-19T15:00:00Z,2017-03-19T16:00:00+0100,5502
2017-03-19T16:00:00Z,2017-03-19T17:00:00+0100,5169
2017-03-19T17:00:00Z,2017-03-19T18:00:00+0100,4830
2017-03-19T18:00:00Z,2017-03-19T19:00:00+0100,4408
2017-03-19T19:00:00Z,2017-03-19T20:00:00+0100,4120
2017-03-19T20:00:00Z,2017-03-19T21:00:00+0100,3985
2017-03-19T21:00:00Z,2017-03-19T22:00:00+0100,3650
