utc_timestamp,cet_cest_timestamp,ES_wind_onshore_generation_actual
2016-01-03T01:00:00Z,2016-01-03T02:00:00+0100,10326
2016-01-03T02:00:00Z,2016-01-03T03:00:00+0100,10421
2016-01-03T03:00:00Z,2016-01-03T04:00:00+0100,10591
2016-01-03T04:00:00Z,2016-01-03T05:00:00+0100,10717
2016-01-03T05:00:00Z,2016-01-03T06:00:00+0100,10783
2016-01-03T06:00:00Z,2016-01-03T07:00:00+0100,11192
2016-01-03T07:00:00Z,2016-01-03T08:00:00+0100,11970
2016-01-03T08:00:00Z,2016-01-03T09:00:00+0100,12477
2016-01-03T09:00:00Z,2016-01-03T10:00:00+0100,12713
2016-01-03T10:00:00Z,2016-01-03T11:00:00+0100,13033
2016-01-03T11:00:00Z,2016-01-03T12:00:00+0100,13863
2016-01-03T12:00:00Z,2016-01-03T13:00:00+0100,14520
2016-01-03T13:00:00Z,2016-01-03T14:00:00+0100,14893
2016-01-03T14:00:00Z,2016-01-03T15:00:00+0100,15329
2016-01-03T15:00:00Z,2016-01-03T16:00:00+0100,15304
2016-01-03T16:00:00Z,2016-01-03T17:00:00+0100,15277
2016-01-03T17:00:00Z,2016-01-03T18:00:00+0100,15287
2016-01-03T18:00:00Z,2016-01-03T19:00:00+0100,15435
2016-01-03T19:00:00Z,2016-01-03T20:00:00+0100,15193
2016-01-03T20:00:00Z,2016-01-03T21:00:00+0100,14988
2016-01-03T21:00:00Z,2016-01-03T22:00:00+0100,14910
2016-01-03T22:00:00Z,2016-01-03T23:00:00+0100,14897
2016-01-03T23:00:00Z,2016-01-04T00:00:00+0100,14789
2016-01-04T00:00:00Z,2016-01-04T01:00:00+0100,14023
2016-01-04T01:00:00Z,2016-01-04T02:00:00+0100,13314
2016-01-04T02:00:00Z,2016-01-04T03:00:00+0100,12663
2016-01-04T03:00:00Z,2016-01-04T04:00:00+0100,12198
2016-01-04T04:00:00Z,2016-01-04T05:00:00+0100,11540
2016-01-04T05:00:00Z,2016-01-04T06:00:00+0100,11543
2016-01-04T06:00:00Z,2016-01-04T07:00:00+0100,10585
2016-01-04T07:00:00Z,2016-01-04T08:00:00+0100,9912
2016-01-04T08:00:00Z,2016-01-04T09:00:00+0100,9652
2016-01-04T09:00:00Z,2016-01-04T10:00:00+0100,9129
2016-01-04T10:00:00Z,2016-01-04T11:00:00+0100,8641
2016-01-04T11:00:00Z,2016-01-04T12:00:00+0100,9207
2016-01-04T12:00:00Z,2016-01-04T13:00:00+0100,9305
2016-01-04T13:00:00Z,2016-01-04T14:00:00+0100,9335
2016-01-04T14:00:00Z,2016-01-04T15:00:00+0100,9399
2016-01-04T15:00:00Z,2016-01-04T16:00:00+0100,9464
2016-01-04T16:00:00Z,2016-01-04T17:00:00+0100,9683
2016-01-04T17:00:00Z,2016-01-04T18:00:00+0100,10220
2016-01-04T18:00:00Z,2016-01-04T19:00:00+0100,10565
2016-01-04T19:00:00Z,2016-01-04T20:00:00+0100,10718
2016-01-04T20:00:00Z,2016-01-04T21:00:00+0100,10959
2016-01-04T21:00:00Z,2016-01-04T22:00:00+0100,11442
2016-01-04T22:00:00Z,2016-01-04T23:00:00+0100,11804
2016-01-04T23:00:00Z,2016-01-05T00:00:00+0100,12045
2016-01-05T00:00:00Z,2016-01-05T01:00:00+0100,11723
2016-01-05T01:00:00Z,2016-01-05T02:00:00+0100,10976
2016-01-05T02:00:00Z,2016-01-05T03:00:00+0100,10726
2016-01-05T03:00:00Z,2016-01-05T04:00:00+0100,9613
2016-01-05T04:00:00Z,2016-01-05T05:00:00+0100,9982
2016-01-05T05:00:00Z,2016-01-05T06:00:00+0100,10047
2016-01-05T06:00:00Z,2016-01-05T07:00:00+0100,9990
2016-01-05T07:00:00Z,2016-01-05T08:00:00+0100,10368
2016-01-05T08:00:00Z,2016-01-05T09:00:00+0100,10976
2016-01-05T09:00:00Z,2016-01-05T10:00:00+0100,11291
2016-01-05T10:00:00Z,2016-01-05T11:00:00+0100,12463
2016-01-05T11:00:00Z,2016-01-05T12:00:00+0100,13524
2016-01-05T12:00:00Z,2016-01-05T13:00:00+0100,13725
2016-01-05T13:00:00Z,2016-01-05T14:00:00+0100,14220
2016-01-05T14:00:00Z,2016-01-05T15:00:00+0100,14244
2016-01-05T15:00:00Z,2016-01-05T16:00:00+0100,14090
2016-01-05T16:00:00Z,2016-01-05T17:00:00+0100,13591
2016-01-05T17:00:00Z,2016-01-05T18:00:00+0100,12766
2016-01-05T18:00:00Z,2016-01-05T19:00:00+0100,12876
2016-01-05T19:00:00Z,2016-01-05T20:00:00+0100,13203
2016-01-05T20:00:00Z,2016-01-05T21:00:00+0100,13307
2016-01-05T21:00:00Z,2016-01-05T22:00:00+0100,13293
2016-01-05T22:00:00Z,2016-01-05T23:00:00+0100,13271
2016-01-05T23:00:00Z,2016-01-06T00:00:00+0100,13460
2016-01-06T00:00:00Z,2016-01-06T01:00:00+0100,13307
2016-01-06T01:00:00Z,2016-01-06T02:00:00+0100,13202
2016-01-06T02:00:00Z,2016-01-06T03:00:00+0100,12973
2016-01-06T03:00:00Z,2016-01-06T04:00:00+0100,13126
2016-01-06T04:00:00Z,2016-01-06T05:00:00+0100,13191
2016-01-06T05:00:00Z,2016-01-06T06:00:00+0100,13339
2016-01-06T06:00:00Z,2016-01-06T07:00:00+0100,13642
2016-01-06T07:00:00Z,2016-01-06T08:00:00+0100,13715
2016-01-06T08:00:00Z,2016-01-06T09:00:00+0100,13419
2016-01-06T09:00:00Z,2016-01-06T10:00:00+0100,13678
2016-01-06T10:00:00Z,2016-01-06T11:00:00+0100,14240
2016-01-06T11:00:00Z,2016-01-06T12:00:00+0100,14901
2016-01-06T12:00:00Z,2016-01-06T13:00:00+0100,15203
2016-01-06T13:00:00Z,2016-01-06T14:00:00+0100,15127
2016-01-06T14:00:00Z,2016-01-06T15:00:00+0100,14913
2016-01-06T15:00:00Z,2016-01-06T16:00:00+0100,14363
2016-01-06T16:00:00Z,2016-01-06T17:00:00+0100,14019
2016-01-06T17:00:00Z,2016-01-06T18:00:00+0100,13645
2016-01-06T18:00:00Z,2016-01-06T19:00:00+0100,13902
2016-01-06T19:00:00Z,2016-01-06T20:00:00+0100,14007
2016-01-06T20:00:00Z,2016-01-06T21:00:00+0100,14002
2016-01-06T21:00:00Z,2016-01-06T22:00:00+0100,14147
2016-01-06T22:00:00Z,2016-01-06T23:00:00+0100,13981
2016-01-06T23:00:00Z,2016-01-07T00:00:00+0100,13896
2016-01-07T00:00:00Z,2016-01-07T01:00:00+0100,13566
2016-01-07T01:00:00Z,2016-01-07T02:00:00+0100,12624
2016-01-07T02:00:00Z,2016-01-07T03:00:00+0100,12284
2016-01-07T03:00:00Z,2016-01-07T04:00:00+0100,11915
2016-01-07T04:00:00Z,2016-01-07T05:00:00+0100,12670
2016-01-07T05:00:00Z,2016-01-07T06:00:00+0100,13611
2016-01-07T06:00:00Z,2016-01-07T07:00:00+0100,14070
2016-01-07T07:00:00Z,2016-01-07T08:00:00+0100,14391
2016-01-07T08:00:00Z,2016-01-07T09:00:00+0100,14395
2016-01-07T09:00:00Z,2016-01-07T10:00:00+0100,14372
2016-01-07T10:00:00Z,2016-01-07T11:00:00+0100,14360
2016-01-07T11:00:00Z,2016-01-07T12:00:00+0100,14261
2016-01-07T12:00:00Z,2016-01-07T13:00:00+0100,14099
2016-01-07T13:00:00Z,2016-01-07T14:00:00+0100,14035
2016-01-07T14:00:00Z,2016-01-07T15:00:00+0100,13688
2016-01-07T15:00:00Z,2016-01-07T16:00:00+0100,13392
2016-01-07T16:00:00Z,2016-01-07T17:00:00+0100,13426
2016-01-07T17:00:00Z,2016-01-07T18:00:00+0100,13342
2016-01-07T18:00:00Z,2016-01-07T19:00:00+0100,13542
2016-01-07T19:00:00Z,2016-01-07T20:00:00+0100,13830
2016-01-07T20:00:00Z,2016-01-07T21:00:00+0100,13718
2016-01-07T21:00:00Z,2016-01-07T22:00:00+0100,13837
2016-01-07T22:00:00Z,2016-01-07T23:00:00+0100,13641
2016-01-07T23:00:00Z,2016-01-08T00:00:00+0100,12859
2016-01-08T00:00:00Z,2016-01-08T01:00:00+0100,12879
2016-01-08T01:00:00Z,2016-01-08T02:00:00+0100,12858
2016-01-08T02:00:00Z,2016-01-08T03:00:00+0100,12116
2016-01-08T03:00:00Z,2016-01-08T04:00:00+0100,11330
2016-01-08T04:00:00Z,2016-01-08T05:00:00+0100,10704
2016-01-08T05:00:00Z,2016-01-08T06:00:00+0100,10444
2016-01-08T06:00:00Z,2016-01-08T07:00:00+0100,10200
2016-01-08T07:00:00Z,2016-01-08T08:00:00+0100,9879
2016-01-08T08:00:00Z,2016-01-08T09:00:00+0100,10241
2016-01-08T09:00:00Z,2016-01-08T10:00:00+0100,10463
2016-01-08T10:00:00Z,2016-01-08T11:00:00+0100,10615
2016-01-08T11:00:00Z,2016-01-08T12:00:00+0100,10827
2016-01-08T12:00:00Z,2016-01-08T13:00:00+0100,11734
2016-01-08T13:00:00Z,2016-01-08T14:00:00+0100,12514
2016-01-08T14:00:00Z,2016-01-08T15:00:00+0100,12011
2016-01-08T15:00:00Z,2016-01-08T16:00:00+0100,11351
2016-01-08T16:00:00Z,2016-01-08T17:00:00+0100,10541
2016-01-08T17:00:00Z,2016-01-08T18:00:00+0100,10246
2016-01-08T18:00:00Z,2016-01-08T19:00:00+0100,9737
2016-01-08T19:00:00Z,2016-01-08T20:00:00+0100,9539
2016-01-08T20:00:00Z,2016-01-08T21:00:00+0100,9123
2016-01-08T21:00:00Z,2016-01-08T22:00:00+0100,9143
2016-01-08T22:00:00Z,2016-01-08T23:00:00+0100,9718
2016-01-08T23:00:00Z,2016-01-09T00:00:00+0100,9818
2016-01-09T00:00:00Z,2016-01-09T01:00:00+0100,9885
2016-01-09T01:00:00Z,2016-01-09T02:00:00+0100,9647
2016-01-09T02:00:00Z,2016-01-09T03:00:00+0100,9541
2016-01-09T03:00:00Z,2016-01-09T04:00:00+0100,9549
2016-01-09T04:00:00Z,2016-01-09T05:00:00+0100,9315
2016-01-09T05:00:00Z,2016-01-09T06:00:00+0100,9159
2016-01-09T06:00:00Z,2016-01-09T07:00:00+0100,9268
2016-01-09T07:00:00Z,2016-01-09T08:00:00+0100,9845
2016-01-09T08:00:00Z,2016-01-09T09:00:00+0100,9846
2016-01-09T09:00:00Z,2016-01-09T10:00:00+0100,10116
2016-01-09T10:00:00Z,2016-01-09T11:00:00+0100,10766
2016-01-09T11:00:00Z,2016-01-09T12:00:00+0100,11849
2016-01-09T12:00:00Z,2016-01-09T13:00:00+0100,13315
2016-01-09T13:00:00Z,2016-01-09T14:00:00+0100,14041
2016-01-09T14:00:00Z,2016-01-09T15:00:00+0100,14105
2016-01-09T15:00:00Z,2016-01-09T16:00:00+0100,14401
2016-01-09T16:00:00Z,2016-01-09T17:00:00+0100,14443
2016-01-09T17:00:00Z,2016-01-09T18:00:00+0100,14073
2016-01-09T18:00:00Z,2016-01-09T19:00:00+0100,14223
2016-01-09T19:00:00Z,2016-01-09T20:00:00+0100,14535
2016-01-09T20:00:00Z,2016-01-09T21:00:00+0100,14739
2016-01-09T21:00:00Z,2016-01-09T22:00:00+0100,15031
2016-01-09T22:00:00Z,2016-01-09T23:00:00+0100,14840
2016-01-09T23:00:00Z,2016-01-10T00:00:00+0100,14244
2016-01-10T00:00:00Z,2016-01-10T01:00:00+0100,13326
2016-01-10T01:00:00Z,2016-01-10T02:00:00+0100,11899
2016-01-10T02:00:00Z,2016-01-10T03:00:00+0100,11020
2016-01-10T03:00:00Z,2016-01-10T04:00:00+0100,10805
2016-01-10T04:00:00Z,2016-01-10T05:00:00+0100,10677
2016-01-10T05:00:00Z,2016-01-10T06:00:00+0100,10579
2016-01-10T06:00:00Z,2016-01-10T07:00:00+0100,10825
2016-01-10T07:00:00Z,2016-01-10T08:00:00+0100,11345
2016-01-10T08:00:00Z,2016-01-10T09:00:00+0100,11942
2016-01-10T09:00:00Z,2016-01-10T10:00:00+0100,13336
2016-01-10T10:00:00Z,2016-01-10T11:00:00+0100,14076
2016-01-10T11:00:00Z,2016-01-10T12:00:00+0100,14728
2016-01-10T12:00:00Z,2016-01-10T13:00:00+0100,14361
2016-01-10T13:00:00Z,2016-01-10T14:00:00+0100,14451
2016-01-10T14:00:00Z,2016-01-10T15:00:00+0100,13160
2016-01-10T15:00:00Z,2016-01-10T16:00:00+0100,13027
2016-01-10T16:00:00Z,2016-01-10T17:00:00+0100,12954
2016-01-10T17:00:00Z,2016-01-10T18:00:00+0100,13351
2016-01-10T18:00:00Z,2016-01-10T19:00:00+0100,13871
2016-01-10T19:00:00Z,2016-01-10T20:00:00+0100,13829
2016-01-10T20:00:00Z,2016-01-10T21:00:00+0100,13909
2016-01-10T21:00:00Z,2016-01-10T22:00:00+0100,13930
2016-01-10T22:00:00Z,2016-01-10T23:00:00+0100,13367
2016-01-10T23:00:00Z,2016-01-11T00:00:00+0100,11691
2016-01-11T00:00:00Z,2016-01-11T01:00:00+0100,10942
2016-01-11T01:00:00Z,2016-01-11T02:00:00+0100,10685
2016-01-11T02:00:00Z,2016-01-11T03:00:00+0100,9965
2016-01-11T03:00:00Z,2016-01-11T04:00:00+0100,9624
2016-01-11T04:00:00Z,2016-01-11T05:00:00+0100,9410
2016-01-11T05:00:00Z,2016-01-11T06:00:00+0100,11298
2016-01-11T06:00:00Z,2016-01-11T07:00:00+0100,14298
2016-01-11T07:00:00Z,2016-01-11T08:00:00+0100,14999
2016-01-11T08:00:00Z,2016-01-11T09:00:00+0100,14989
2016-01-11T09:00:00Z,2016-01-11T10:00:00+0100,15315
2016-01-11T10:00:00Z,2016-01-11T11:00:00+0100,15931
2016-01-11T11:00:00Z,2016-01-11T12:00:00+0100,17021
2016-01-11T12:00:00Z,2016-01-11T13:00:00+0100,17321
2016-01-11T13:00:00Z,2016-01-11T14:00:00+0100,17077
2016-01-11T14:00:00Z,2016-01-11T15:00:00+0100,16248
2016-01-11T15:00:00Z,2016-01-11T16:00:00+0100,15823
2016-01-11T16:00:00Z,2016-01-11T17:00:00+0100,14797
2016-01-11T17:00:00Z,2016-01-11T18:00:00+0100,14084
2016-01-11T18:00:00Z,2016-01-11T19:00:00+0100,13738
2016-01-11T19:00:00Z,2016-01-11T20:00:00+0100,13554
2016-01-11T20:00:00Z,2016-01-11T21:00:00+0100,13501
2016-01-11T21:00:00Z,2016-01-11T22:00:00+0100,13119
2016-01-11T22:00:00Z,2016-01-11T23:00:00+0100,12716
2016-01-11T23:00:00Z,2016-01-12T00:00:00+0100,12276
2016-01-12T00:00:00Z,2016-01-12T01:00:00+0100,11782
2016-01-12T01:00:00Z,2016-01-12T02:00:00+0100,10857
2016-01-12T02:00:00Z,2016-01-12T03:00:00+0100,10044
2016-01-12T03:00:00Z,2016-01-12T04:00:00+0100,9306
2016-01-12T04:00:00Z,2016-01-12T05:00:00+0100,9283
2016-01-12T05:00:00Z,2016-01-12T06:00:00+0100,8830
2016-01-12T06:00:00Z,2016-01-12T07:00:00+0100,8272
2016-01-12T07:00:00Z,2016-01-12T08:00:00+0100,7870
2016-01-12T08:00:00Z,2016-01-12T09:00:00+0100,7392
2016-01-12T09:00:00Z,2016-01-12T10:00:00+0100,7111
2016-01-12T10:00:00Z,2016-01-12T11:00:00+0100,7417
2016-01-12T11:00:00Z,2016-01-12T12:00:00+0100,8025
2016-01-12T12:00:00Z,2016-01-12T13:00:00+0100,8567
2016-01-12T13:00:00Z,2016-01-12T14:00:00+0100,8959
2016-01-12T14:00:00Z,2016-01-12T15:00:00+0100,9294
2016-01-12T15:00:00Z,2016-01-12T16:00:00+0100,8672
2016-01-12T16:00:00Z,2016-01-12T17:00:00+0100,7279
2016-01-12T17:00:00Z,2016-01-12T18:00:00+0100,6502
2016-01-12T18:00:00Z,2016-01-12T19:00:00+0100,5974
2016-01-12T19:00:00Z,2016-01-12T20:00:00+0100,5410
2016-01-12T20:00:00Z,2016-01-12T21:00:00+0100,4944
2016-01-12T21:00:00Z,2016-01-12T22:00:00+0100,4360
2016-01-12T22:00:00Z,2016-01-12T23:00:00+0100,4013
2016-01-12T23:00:00Z,2016-01-13T00:00:00+0100,3552
2016-01-13T00:00:00Z,2016-01-13T01:00:00+0100,3150
2016-01-13T01:00:00Z,2016-01-13T02:00:00+0100,2748
2016-01-13T02:00:00Z,2016-01-13T03:00:00+0100,2502
2016-01-13T03:00:00Z,2016-01-13T04:00:00+0100,2643
2016-01-13T04:00:00Z,2016-01-13T05:00:00+0100,2914
2016-01-13T05:00:00Z,2016-01-13T06:00:00+0100,3268
2016-01-13T06:00:00Z,2016-01-13T07:00:00+0100,3539
2016-01-13T07:00:00Z,2016-01-13T08:00:00+0100,3929
2016-01-13T08:00:00Z,2016-01-13T09:00:00+0100,4344
2016-01-13T09:00:00Z,2016-01-13T10:00:00+0100,4919
2016-01-13T10:00:00Z,2016-01-13T11:00:00+0100,5345
2016-01-13T11:00:00Z,2016-01-13T12:00:00+0100,6012
2016-01-13T12:00:00Z,2016-01-13T13:00:00+0100,6621
2016-01-13T13:00:00Z,2016-01-13T14:00:00+0100,7064
2016-01-13T14:00:00Z,2016-01-13T15:00:00+0100,7030
2016-01-13T15:00:00Z,2016-01-13T16:00:00+0100,6918
2016-01-13T16:00:00Z,2016-01-13T17:00:00+0100,6970
2016-01-13T17:00:00Z,2016-01-13T18:00:00+0100,7497
2016-01-13T18:00:00Z,2016-01-13T19:00:00+0100,8085
2016-01-13T19:00:00Z,2016-01-13T20:00:00+0100,8434
2016-01-13T20:00:00Z,2016-01-13T21:00:00+0100,8778
2016-01-13T21:00:00Z,2016-01-13T22:00:00+0100,9251
2016-01-13T22:00:00Z,2016-01-13T23:00:00+0100,9699
2016-01-13T23:00:00Z,2016-01-14T00:00:00+0100,10137
2016-01-14T00:00:00Z,2016-01-14T01:00:00+0100,10262
2016-01-14T01:00:00Z,2016-01-14T02:00:00+0100,9731
2016-01-14T02:00:00Z,2016-01-14T03:00:00+0100,9005
2016-01-14T03:00:00Z,2016-01-14T04:00:00+0100,8674
2016-01-14T04:00:00Z,2016-01-14T05:00:00+0100,8761
2016-01-14T05:00:00Z,2016-01-14T06:00:00+0100,8165
2016-01-14T06:00:00Z,2016-01-14T07:00:00+0100,8020
2016-01-14T07:00:00Z,2016-01-14T08:00:00+0100,7982
2016-01-14T08:00:00Z,2016-01-14T09:00:00+0100,7888
2016-01-14T09:00:00Z,2016-01-14T10:00:00+0100,7214
2016-01-14T10:00:00Z,2016-01-14T11:00:00+0100,6794
2016-01-14T11:00:00Z,2016-01-14T12:00:00+0100,7224
2016-01-14T12:00:00Z,2016-01-14T13:00:00+0100,7217
2016-01-14T13:00:00Z,2016-01-14T14:00:00+0100,7180
2016-01-14T14:00:00Z,2016-01-14T15:00:00+0100,7440
2016-01-14T15:00:00Z,2016-01-14T16:00:00+0100,7450
2016-01-14T16:00:00Z,2016-01-14T17:00:00+0100,7126
2016-01-14T17:00:00Z,2016-01-14T18:00:00+0100,6926
2016-01-14T18:00:00Z,2016-01-14T19:00:00+0100,6540
2016-01-14T19:00:00Z,2016-01-14T20:00:00+0100,6216
2016-01-14T20:00:00Z,2016-01-14T21:00:00+0100,5940
2016-01-14T21:00:00Z,2016-01-14T22:00:00+0100,5708
2016-01-14T22:00:00Z,2016-01-14T23:00:00+0100,5662
2016-01-14T23:00:00Z,2016-01-15T00:00:00+0100,5682
2016-01-15T00:00:00Z,2016-01-15T01:00:00+0100,5814
2016-01-15T01:00:00Z,2016-01-15T02:00:00+0100,5957
2016-01-15T02:00:00Z,2016-01-15T03:00:00+0100,6162
2016-01-15T03:00:00Z,2016-01-15T04:00:00+0100,6504
2016-01-15T04:00:00Z,2016-01-15T05:00:00+0100,6447
2016-01-15T05:00:00Z,2016-01-15T06:00:00+0100,6715
2016-01-15T06:00:00Z,2016-01-15T07:00:00+0100,6969
2016-01-15T07:00:00Z,2016-01-15T08:00:00+0100,7408
2016-01-15T08:00:00Z,2016-01-15T09:00:00+0100,8096
2016-01-15T09:00:00Z,2016-01-15T10:00:00+0100,8604
2016-01-15T10:00:00Z,2016-01-15T11:00:00+0100,9136
2016-01-15T11:00:00Z,2016-01-15T12:00:00+0100,10106
2016-01-15T12:00:00Z,2016-01-15T13:00:00+0100,11204
2016-01-15T13:00:00Z,2016-01-15T14:00:00+0100,11944
2016-01-15T14:00:00Z,2016-01-15T15:00:00+0100,12360
2016-01-15T15:00:00Z,2016-01-15T16:00:00+0100,11700
2016-01-15T16:00:00Z,2016-01-15T17:00:00+0100,10883
2016-01-15T17:00:00Z,2016-01-15T18:00:00+0100,10515
2016-01-15T18:00:00Z,2016-01-15T19:00:00+0100,9891
2016-01-15T19:00:00Z,2016-01-15T20:00:00+0100,9558
2016-01-15T20:00:00Z,2016-01-15T21:00:00+0100,9405
2016-01-15T21:00:00Z,2016-01-15T22:00:00+0100,9256
2016-01-15T22:00:00Z,2016-01-15T23:00:00+0100,9157
2016-01-15T23:00:00Z,2016-01-16T00:00:00+0100,9291
2016-01-16T00:00:00Z,2016-01-16T01:00:00+0100,9380
2016-01-16T01:00:00Z,2016-01-16T02:00:00+0100,9603
2016-01-16T02:00:00Z,2016-01-16T03:00:00+0100,9379
2016-01-16T03:00:00Z,2016-01-16T04:00:00+0100,8946
2016-01-16T04:00:00Z,2016-01-16T05:00:00+0100,8723
2016-01-16T05:00:00Z,2016-01-16T06:00:00+0100,8667
2016-01-16T06:00:00Z,2016-01-16T07:00:00+0100,8591
2016-01-16T07:00:00Z,2016-01-16T08:00:00+0100,8500
2016-01-16T08:00:00Z,2016-01-16T09:00:00+0100,8087
2016-01-16T09:00:00Z,2016-01-16T10:00:00+0100,7777
2016-01-16T10:00:00Z,2016-01-16T11:00:00+0100,7846
2016-01-16T11:00:00Z,2016-01-16T12:00:00+0100,8043
2016-01-16T12:00:00Z,2016-01-16T13:00:00+0100,8029
2016-01-16T13:00:00Z,2016-01-16T14:00:00+0100,7612
2016-01-16T14:00:00Z,2016-01-16T15:00:00+0100,7207
2016-01-16T15:00:00Z,2016-01-16T16:00:00+0100,6680
2016-01-16T16:00:00Z,2016-01-16T17:00:00+0100,6126
2016-01-16T17:00:00Z,2016-01-16T18:00:00+0100,5770
2016-01-16T18:00:00Z,2016-01-16T19:00:00+0100,5747
2016-01-16T19:00:00Z,2016-01-16T20:00:00+0100,5818
2016-01-16T20:00:00Z,2016-01-16T21:00:00+0100,5703
2016-01-16T21:00:00Z,2016-01-16T22:00:00+0100,5747
2016-01-16T22:00:00Z,2016-01-16T23:00:00+0100,5636
2016-01-16T23:00:00Z,2016-01-17T00:00:00+0100,5914
2016-01-17T00:00:00Z,2016-01-17T01:00:00+0100,6228
2016-01-17T01:00:00Z,2016-01-17T02:00:00+0100,6534
2016-01-17T02:00:00Z,2016-01-17T03:00:00+0100,6437
2016-01-17T03:00:00Z,2016-01-17T04:00:00+0100,6164
2016-01-17T04:00:00Z,2016-01-17T05:00:00+0100,5959
2016-01-17T05:00:00Z,2016-01-17T06:00:00+0100,6288
2016-01-17T06:00:00Z,2016-01-17T07:00:00+0100,5948
2016-01-17T07:00:00Z,2016-01-17T08:00:00+0100,5590
2016-01-17T08:00:00Z,2016-01-17T09:00:00+0100,5162
2016-01-17T09:00:00Z,2016-01-17T10:00:00+0100,4695
2016-01-17T10:00:00Z,2016-01-17T11:00:00+0100,4230
2016-01-17T11:00:00Z,2016-01-17T12:00:00+0100,4048
2016-01-17T12:00:00Z,2016-01-17T13:00:00+0100,4049
2016-01-17T13:00:00Z,2016-01-17T14:00:00+0100,4313
2016-01-17T14:00:00Z,2016-01-17T15:00:00+0100,4211
2016-01-17T15:00:00Z,2016-01-17T16:00:00+0100,4103
2016-01-17T16:00:00Z,2016-01-17T17:00:00+0100,4073
2016-01-17T17:00:00Z,2016-01-17T18:00:00+0100,4287
2016-01-17T18:00:00Z,2016-01-17T19:00:00+0100,4727
2016-01-17T19:00:00Z,2016-01-17T20:00:00+0100,5604
2016-01-17T20:00:00Z,2016-01-17T21:00:00+0100,6187
2016-01-17T21:00:00Z,2016-01-17T22:00:00+0100,6771
2016-01-17T22:00:00Z,2016-01-17T23:00:00+0100,7312
2016-01-17T23:00:00Z,2016-01-18T00:00:00+0100,7687
